,tg_th,tg_ph,tg_vz,tg_p,gem1_r,gem1_rp,gem1_ph,gem1_php,gem1_ph_local,sieve_r,sieve_ph,rate
835,0.008449133053971814,0.48728192872773546,-4081.2371179592083,5968.94767607051,846.5171646864811,0.06289102825207263,0.4749277099215646,0.00016875886722028067,0.02612875940873699,33.87005958918626,0.5116486388039398,30567.84874638311
853,0.008351433130472877,0.5292993874653141,-4370.556982731532,6595.19425855403,807.8114262010613,0.0600237079296615,0.46887362062254945,-0.0004531271532514519,0.02007467010972186,35.247182314636994,0.4976595268752989,33226.797879039375
872,0.006651279249877489,0.41948682988944885,-5105.353595578095,7481.558301550361,827.0017714640104,0.06349886940146689,0.44101072377888223,7.405653025195236e-06,-0.007788226733945358,33.31090459329757,0.39762239718467834,42862.13919853114
890,0.008378071738065597,0.47995219435562764,-4082.3969246311044,6413.425231151934,814.6590010676662,0.06010088583667335,0.4491380711250729,-0.0001292113376917309,0.00033912061224533607,35.393524221393236,0.45104877826616707,32124.19711690033
916,0.00814346308084197,0.4646033635139365,-4139.073292717105,6559.785228571234,806.4137666661962,0.059496767428498805,0.45886852855916654,-0.00013110172502055228,0.010069578046338956,35.74335627629081,0.4686842459410284,32970.04994198246
920,0.008303020263268884,0.47489637549934216,-4194.597006418895,6225.197469407389,827.8781450285195,0.061506306373053196,0.46491937192835875,-0.0001980854374422465,0.01612042141553116,35.10092747666006,0.48399338038496637,31908.51272772388
941,0.006489216538039911,0.4742354178653773,-4630.767783179643,7369.393233994571,770.450397057146,0.05895104118888014,0.4440781962056702,5.913003482332195e-05,-0.004720754307157404,32.25820303525933,0.43132025899534626,41111.930109484325
949,0.005824978962789278,0.5090906057832888,-4969.691681414819,8133.3865784647005,763.5282846125059,0.05849404405448935,0.4491652496238772,4.699212983808628e-05,0.0003662991110496283,33.0593252988981,0.46449214224129964,58160.27619990921
953,0.008249393833103367,0.4800661565891327,-4141.928347557103,5845.746887220751,853.300709314305,0.06343277512078556,0.4657366493565115,-9.233164973674468e-06,0.0169376988436839,34.4350375879643,0.48772700500523747,37287.04460824171
970,0.006638657122343749,0.3433812942464031,-5114.512581119264,7440.236389322191,765.2006700382876,0.058245716758666376,0.4454672829383246,0.000311445649858898,-0.0033316675745029833,35.07011910016949,0.43174841471363634,42194.510923481685
980,0.007925859938225926,0.46951418200193373,-4439.724599927383,6362.214549076126,920.7605764937148,0.070436035578315,0.4323875838229064,-0.0005190815561031709,-0.016411366689921214,35.64296682764976,0.4080932960638414,31903.635541276788
1044,0.007463817767448877,0.46542037797409264,-4131.0387942026555,7034.0627415237195,787.6397717312931,0.059550803898485556,0.43813946562951855,-0.00013901092926666664,-0.010659484883309034,32.34885579610806,0.41968087288436184,39075.65444536696
1061,0.006917980798548326,0.40192868763279704,-4302.3649143876455,6980.063505210158,803.394758586336,0.06104670678257527,0.4487313128234558,1.0354289821433653e-05,-6.763768937179115e-05,32.33845396397069,0.44370059251703087,47233.703688702575
1067,0.007531526344249028,0.5354719377195459,-4377.4884349595195,6915.365161165036,792.1435394699558,0.05915910967862319,0.46043398267142127,-0.0001741379089680899,0.011635032158593683,34.46137619208021,0.48563707480047014,35815.1901372117
1074,0.007642562660157347,0.39254661688878917,-4855.39125053962,6400.253703249167,823.8115832797681,0.06230690779940356,0.4452843275978072,-5.619425809694601e-05,-0.0035146229150204156,35.27839197890439,0.43300180411002187,37304.72151023083
1078,0.007776837645412189,0.5677159558854432,-4770.44531034157,4635.670114326205,953.288738242335,0.07174227342936534,0.4302369921998684,-0.00023911039921495507,-0.018561958312959204,33.9876733917829,0.3978229321020448,85979.10478739784
1086,0.006190875435644186,0.5961292636959062,-5038.369503631916,7894.828121711048,815.8580083874002,0.06295073650950465,0.44817499521902676,-8.216973201053909e-05,-0.0006239552938008264,32.64659564196674,0.47487302622946337,51324.736136614825
1128,0.008185685867692062,0.4274276726621475,-4842.433088734918,6571.665087326558,1015.0727582665977,0.07622657177780365,0.4577921210738082,0.00014389500174702348,0.00899317056098059,33.207479531444214,0.48396989132283275,33044.432672100425
1138,0.006910617472108679,0.3807937883537841,-4797.288953135341,7287.246482918151,773.5331624280376,0.05961479694307595,0.4518469846852818,-0.00011351589002323728,0.003048034172454195,32.7695763782329,0.4658741938253269,39948.43942109097
1156,0.008388455336980655,0.4236072325832505,-4228.858792648531,5891.375901797393,845.2137057013643,0.06219079348762419,0.4338696477224352,-0.00022887644790056699,-0.014929302790392396,35.952451653481646,0.4167998520811076,34654.53373434871
1164,0.008236485147638842,0.4363597740792595,-3965.1663208881064,6158.144527002512,833.8867539739985,0.062061073126747836,0.44448943530651913,6.682449119010427e-05,-0.004309515206308456,33.6224114012769,0.4389331787599092,30989.113463285754
1165,0.007925651250924709,0.46892974679617483,-4106.012045846693,6340.533204016201,825.8867162910727,0.06207546421607065,0.4580582673769266,-0.00021979189110166598,0.009259316864099032,33.20697511038902,0.4735614875440927,32448.83669200086
1199,0.00724525799361022,0.42853224973901133,-4337.626792375524,6638.275963514923,808.4091655423671,0.060595251320164245,0.44873040965854716,0.00021576211688218458,-6.854085428043e-05,33.82081025962859,0.44975944605241075,34404.01147995656
1208,0.00873845662671559,0.4482214110068839,-4022.5006169877547,5855.10045201361,846.3562731738269,0.06217202896533999,0.4363650220220861,-0.00022284862239051466,-0.012433928490741486,35.43980115120182,0.4237297188331355,30157.02970078294
1221,0.0068994113583220485,0.5390340548589211,-5034.3814178137245,7189.026326883489,947.4631967388673,0.07204869189028558,0.4506526607805615,-5.508652594277758e-05,0.001853710267733899,33.31305429597107,0.5036058047251321,38676.45709902132
1248,0.0073412556719531525,0.38301679834152064,-4377.394145739515,6492.6179653934105,817.9955512697729,0.06110783175456276,0.42874385682741184,-0.00013277484064957063,-0.020055093685415748,33.96375617779372,0.3937022697432358,42677.888965162216
1302,0.00828645976940322,0.330151532976014,-4187.568495138809,6519.512713423372,812.4115304747505,0.060733886763242144,0.43672339455020975,-0.00019205558357703807,-0.012075555962617834,34.653179487768114,0.41848785506107994,32898.15795645007
1304,0.00807451081608663,0.5185857889280777,-4145.609620647022,6223.625203683386,832.7579016474912,0.06255988801452647,0.4575545981900274,0.0004824832703274818,0.00875564767719983,33.54385557578056,0.47257912147898035,31241.94581389501
