tg_th,tg_ph,tg_p,tg_vz,sieve_r,gem_r,r_prime,gem_ph,phi_prime,phi_local
0.0128917,-3.01645,6599.68,-5124.5,67.3649,733.77,0.0468503,3.34359,0.00238118,0.202001
0.0129172,-3.03022,6599.68,-5124.5,66.9195,735.993,0.0471579,3.35925,0.00241117,0.217659
0.0130867,-3.00237,6599.66,-5124.5,68.9755,731.146,0.0459944,3.37393,0.00237107,0.232339
0.0130274,-2.98356,6599.67,-5124.5,67.7905,736.363,0.0470813,3.40637,0.00309195,0.264775
0.0128897,-2.97707,6599.68,-5124.5,67.3199,738.136,0.0471071,3.42135,0.00319058,0.279757
0.0131153,-2.97374,6599.66,-5124.5,67.7738,738.678,0.0471745,3.44247,0.00351577,0.300877
0.0130186,-2.99879,6599.67,-5124.5,67.7666,737.326,0.0470866,3.42303,0.00313089,0.281436
0.012991,-3.0269,6599.67,-5124.5,68.2062,732.289,0.046309,3.35875,0.0023934,0.21716
0.0129425,-2.98164,6599.68,-5124.5,67.9323,736.024,0.0465892,3.41632,0.00336021,0.274726
0.0131027,-3.00528,6599.67,-5124.5,67.0885,734.623,0.0466464,3.34676,0.00224677,0.205171
0.0129711,-3.01165,6599.67,-5124.5,68.5859,732.485,0.0462546,3.38121,0.00292497,0.239616
0.0130603,-3.00834,6599.67,-5124.5,68.6085,730.974,0.0461742,3.35121,0.00230639,0.209614
0.0131418,-3.01891,6599.66,-5124.5,69.1506,731.012,0.0462551,3.37408,0.00289554,0.232491
0.0129087,-3.02452,6599.68,-5124.5,67.6788,733.357,0.0466477,3.35346,0.00251387,0.211869
0.0131595,-2.9935,6599.66,-5124.5,69.6183,732.38,0.0462911,3.42495,0.00362071,0.283359
0.0130752,-2.99704,6599.67,-5124.5,68.571,734.972,0.0469154,3.41978,0.00327009,0.278187
0.0127565,-2.98035,6599.68,-5124.5,67.0472,738.326,0.0472465,3.41231,0.00311799,0.27072
0.0129119,-2.99195,6599.68,-5124.5,67.7598,735.903,0.0468924,3.40269,0.00313601,0.261094
0.0129116,-3.02746,6599.67,-5124.5,67.0589,734.534,0.046998,3.34206,0.00244396,0.200467
0.012948,-3.02012,6599.67,-5124.5,66.9861,736.498,0.0470527,3.37196,0.00277135,0.230364
0.0129288,-3.0056,6599.67,-5124.5,67.527,735.313,0.0460071,3.39407,0.00297457,0.252477
0.0131042,-3.02885,6599.66,-5124.5,68.3421,730.956,0.0461675,3.34001,0.002293,0.198415
0.012997,-2.97911,6599.67,-5124.5,67.8054,737.201,0.0470494,3.42228,0.00312323,0.28069
0.0131724,-2.99347,6599.66,-5124.5,68.5763,734.696,0.0464831,3.41919,0.00346528,0.277599
0.0130074,-3.00945,6599.67,-5124.5,68.1436,732.088,0.0463727,3.35141,0.00243211,0.20982
0.0128797,-3.00077,6599.68,-5124.5,67.2441,739.457,0.047476,3.42203,0.00339506,0.280437
0.0128126,-3.01817,6599.68,-5124.5,66.6408,737.286,0.0471147,3.37293,0.00244459,0.23134
0.0130822,-3.0045,6599.67,-5124.5,67.9601,735.672,0.0467285,3.40544,0.0028957,0.263852
0.0136866,-3.01232,6599.64,-5124.5,69.5204,732.24,0.0464733,3.4062,0.003219,0.264604
0.013457,-2.99813,6599.65,-5124.5,69.8182,731.145,0.0459237,3.4154,0.00357389,0.273811
0.0130278,-3.02691,6599.67,-5124.5,67.6855,733.334,0.0468006,3.34732,0.00236517,0.205729
0.0127751,-3.00915,6599.68,-5124.5,66.9332,736.66,0.0471194,3.37637,0.00266502,0.234778
0.0128593,-2.99105,6599.68,-5124.5,66.3798,738.883,0.0474514,3.38311,0.00259325,0.241513
0.0131376,-3.02562,6599.66,-5124.5,69.1085,731.642,0.0461975,3.39178,0.00296291,0.25019
0.0129285,-3.0097,6599.67,-5124.5,67.1047,735.873,0.0470044,3.36837,0.00224696,0.226775
0.0128323,-2.99545,6599.68,-5124.5,67.2488,737.514,0.0471806,3.40766,0.00303777,0.266065
0.0130693,-3.01297,6599.66,-5124.5,68.4854,731.025,0.0464068,3.34323,0.00236394,0.201641
0.0131567,-3.01121,6599.66,-5124.5,69.0992,731.275,0.0462512,3.37613,0.00273586,0.234537
0.0130553,-2.97733,6599.67,-5124.5,68.1816,737,0.0468513,3.43825,0.00356779,0.296659
0.0127095,-3.01839,6599.68,-5124.5,66.9056,734.356,0.046686,3.34445,0.0024688,0.202854
0.0133202,-2.99981,6599.66,-5124.5,69.5941,731.687,0.0462651,3.40915,0.00308042,0.267553
0.013072,-3.03881,6599.67,-5124.5,68.2234,731.864,0.0467968,3.34447,0.00232688,0.202874
0.0126941,-3.00589,6599.68,-5124.5,66.9947,737.121,0.0472448,3.38854,0.00260459,0.24695
0.0130178,-2.97309,6599.67,-5124.5,68.1944,738.065,0.0470398,3.4562,0.00371911,0.314605
0.0131656,-2.99317,6599.66,-5124.5,68.1487,736.974,0.0466018,3.43755,0.00337536,0.29596
0.0128987,-3.00115,6599.68,-5124.5,68.5158,734.604,0.0465442,3.41828,0.00308624,0.276687
0.0131356,-2.97014,6599.66,-5124.5,68.1739,736.479,0.0468777,3.42603,0.00358511,0.284437
0.013212,-2.9968,6599.66,-5124.5,68.7993,732.851,0.0464268,3.39432,0.00307745,0.252723
0.0129387,-2.99181,6599.68,-5124.5,66.6343,739.828,0.0474399,3.41485,0.00299842,0.273261
0.0132317,-2.98765,6599.1,-5124.5,69.2435,732.218,0.046167,3.40581,0.00326217,0.264222
0.0130333,-2.98511,6599.67,-5124.5,68.2221,735.919,0.0466311,3.42469,0.00349358,0.283094
0.0129037,-3.01579,6599.68,-5124.5,67.8811,733.37,0.0463346,3.364,0.0024938,0.222411
