tg_th,tg_ph,tg_p,tg_vz,sieve_r,gem_r,r_prime,gem_ph,phi_prime,phi_local
0.0126041,-0.318401,6599.69,-5124.5,64.7724,740.957,0.0476684,6.08783,0.00288118,0.253439
0.0124133,-0.306118,6599.7,-5124.5,65.4955,740.209,0.0476469,6.11526,0.00320745,0.28087
0.0129575,-0.299962,6599.68,-5124.5,67.0744,735.016,0.0468655,6.09794,0.00293486,0.26355
0.0127554,-0.309474,6599.68,-5124.5,67.4043,731.952,0.0463442,6.07041,0.00274198,0.236025
0.0127723,-0.315485,6599.68,-5124.5,66.4459,736.323,0.0473058,6.09319,0.00315999,0.258801
0.012327,-0.332108,6599.71,-5124.5,64.6948,738.544,0.047809,6.05242,0.00228408,0.218033
0.0128883,-0.337393,6599.68,-5124.5,67.1826,732.131,0.046395,6.05772,0.00237638,0.223331
0.0129746,-0.332576,6599.67,-5124.5,67.279,732.366,0.0468313,6.0592,0.00223867,0.22481
0.0124751,-0.290496,6599.69,-5124.5,65.4771,738.057,0.0474108,6.08676,0.00324267,0.25237
0.012357,-0.3036,6599.7,-5124.5,65.3485,740.347,0.0477195,6.11637,0.00342837,0.281982
0.0127122,-0.302429,6599.69,-5124.5,67.0922,735.458,0.0468441,6.11392,0.00329215,0.27953
0.0128187,-0.311574,6599.68,-5124.5,67.1442,736.906,0.0469712,6.14317,0.00375236,0.308786
0.0129532,-0.284732,6599.67,-5124.5,67.5223,735.675,0.04701,6.13507,0.00349749,0.300687
0.0126812,-0.334318,6599.69,-5124.5,66.2473,734.361,0.0470196,6.0523,0.00246519,0.217916
0.0125393,-0.298643,6599.69,-5124.5,65.6531,739.413,0.0475703,6.11156,0.00319956,0.277172
0.0130991,-0.317136,6599.67,-5124.5,67.2799,732.151,0.0466018,6.05994,0.00248068,0.225552
0.0124682,-0.325196,6433.05,-5124.5,65.8083,741.126,0.0473534,6.05882,0.00283555,0.224433
0.0128286,-0.323047,6599.68,-5124.5,67.1344,733.135,0.04643,6.07786,0.00244213,0.243475
0.0122216,-0.33213,6599.71,-5124.5,64.4397,739.218,0.0475638,6.05309,0.00273219,0.218699
0.0125277,-0.280234,6599.7,-5124.5,66.2737,738.002,0.0470685,6.12993,0.00348092,0.295549
0.0128937,-0.342624,6599.67,-5124.5,67.1537,732.961,0.0467485,6.07134,0.00288587,0.236957
0.0126392,-0.33867,6599.69,-5124.5,66.9781,733.074,0.0467427,6.07247,0.00270076,0.238082
0.0123116,-0.296739,6599.7,-5124.5,65.3392,735.063,0.0471604,6.01923,0.00193918,0.184843
0.0125943,-0.303402,6599.69,-5124.5,65.7808,738.021,0.0474699,6.09529,0.0034421,0.260901
0.0127321,-0.338235,6599.69,-5124.5,67.1247,732.077,0.0468091,6.05185,0.00241435,0.217467
0.0124369,-0.326611,6599.7,-5124.5,65.4438,736.705,0.0474021,6.05774,0.00275116,0.223358
0.0126139,-0.271257,6599.69,-5124.5,65.7829,740.241,0.0476786,6.13541,0.00357786,0.301021
0.0123122,-0.336635,6599.71,-5124.5,64.8245,737.745,0.0476425,6.05078,0.0025543,0.216394
0.0126959,-0.336874,6599.69,-5124.5,65.7081,735.698,0.0475075,6.04153,0.00247386,0.207141
0.0128247,-0.337126,6599.68,-5124.5,66.9976,731.952,0.0462854,6.04826,0.00226402,0.213875
0.0131298,-0.317279,6599.66,-5124.5,67.6675,732.336,0.0467416,6.07887,0.00260286,0.244483
0.0129117,-0.320375,6599.68,-5124.5,67.1183,737.56,0.0472986,6.0893,0.00287615,0.254918
0.0125028,-0.302714,6599.7,-5124.5,65.6392,738.855,0.0475856,6.1008,0.00294112,0.266412
0.0125379,-0.329605,6599.69,-5124.5,66.508,733.719,0.0470437,6.05006,0.00233374,0.215672
0.0127646,-0.311995,6599.68,-5124.5,67.5524,731.513,0.0465123,6.06343,0.00266886,0.229045
0.0130069,-0.299783,6599.67,-5124.5,67.5736,734.796,0.0466436,6.11936,0.0032831,0.28497
0.0124977,-0.312086,6599.7,-5124.5,65.1862,739.438,0.0476577,6.09193,0.00317603,0.257543
0.012405,-0.292489,6599.7,-5124.5,65.3891,741.446,0.0478129,6.13919,0.00356575,0.304801
0.0127387,-0.299933,6599.68,-5124.5,66.4552,737.576,0.047198,6.11893,0.00323875,0.28454
0.0126634,-0.311831,6599.68,-5124.5,66.2041,737.044,0.0472785,6.09746,0.00321628,0.263071
0.0125764,-0.334895,6599.69,-5124.5,66.0382,733.866,0.0469784,6.0268,0.00242726,0.192409
0.0125197,-0.323244,6599.69,-5124.5,66.3383,735.787,0.0469809,6.08128,0.00303947,0.246895
0.0128453,-0.32974,6599.68,-5124.5,66.6441,733.239,0.046808,6.04842,0.00261072,0.214035
0.0127709,-0.328049,6599.68,-5124.5,66.4696,735.213,0.0472279,6.07649,0.00258457,0.242106
0.012875,-0.30375,6599.68,-5124.5,66.8933,736.672,0.0472758,6.11593,0.00333408,0.281548
0.0124836,-0.293174,6599.69,-5124.5,65.4604,740.363,0.0476093,6.12166,0.00358987,0.28727
0.0128008,-0.287092,6599.68,-5124.5,66.9843,736.556,0.0470543,6.12774,0.00339349,0.293352
0.0128695,-0.291846,6599.68,-5124.5,67.3964,735.671,0.0469794,6.12936,0.00361263,0.294974
0.0125706,-0.291066,6599.69,-5124.5,66.1511,738.15,0.0472899,6.11848,0.00317161,0.284098
0.0130437,-0.329649,6599.67,-5124.5,67.9056,733.659,0.0467381,6.11393,0.00339541,0.279541
0.0124114,-0.292896,6599.7,-5124.5,65.4871,740.771,0.0474493,6.13765,0.00364535,0.303262
0.0123227,-0.267904,6599.71,-5124.5,65.7807,739.587,0.0476197,6.12835,0.00352542,0.293965
0.0127051,-0.314598,6599.68,-5124.5,66.0367,736.738,0.0473699,6.07824,0.00270478,0.243859
0.0125589,-0.317891,6599.69,-5124.5,64.808,739.274,0.0475118,6.07593,0.00275869,0.241547
0.0125392,-0.313992,6599.69,-5124.5,64.8216,739.548,0.0475451,6.07743,0.00254503,0.243041
0.0123527,-0.308676,6599.7,-5124.5,65.3006,738.572,0.047322,6.07515,0.0027894,0.240762
0.0129421,-0.341236,6599.67,-5124.5,67.0613,733.72,0.0468535,6.07723,0.00275229,0.242848
0.0127446,-0.314079,6599.68,-5124.5,66.1984,736.271,0.0473469,6.08062,0.00287126,0.246235
0.012474,-0.296681,6599.69,-5124.5,65.2091,739.015,0.0474169,6.09573,0.00289117,0.261342
0.0128365,-0.308312,6599.68,-5124.5,66.7618,736.742,0.0470356,6.11557,0.00323075,0.28118
0.0129461,-0.308532,6599.68,-5124.5,66.6045,737.096,0.0472172,6.10986,0.00322947,0.275474
0.0124769,-0.310404,6599.7,-5124.5,65.1124,742.393,0.047554,6.06252,0.00272383,0.228136
0.0125335,-0.293502,6599.69,-5124.5,65.0844,740.458,0.0476836,6.10162,0.00307941,0.267233
