,tg_th,tg_ph,tg_p,tg_vz,sieve_r,gem_r,r_prime,gem_ph,phi_prime,phi_local
5158,0.0133109,-2.11401,4399.85,-3875.5,53.1421,854.85,0.0559003,4.25754,0.00280918,0.218346
5159,0.013285,-2.09956,4399.85,-3875.5,52.7339,856.632,0.055487,4.27046,0.00339938,0.23127
5160,0.0135653,-2.11358,4399.84,-3875.5,54.0444,851.074,0.0553381,4.27507,0.00296236,0.235874
5161,0.0138304,-2.12598,4399.83,-3875.5,55.3039,845.536,0.0545352,4.2558,0.00310253,0.216605
5162,0.013516,-2.13132,4399.84,-3875.5,54.0346,850.195,0.055162,4.23604,0.00267932,0.196852
5163,0.0131885,-2.11306,4399.85,-3875.5,53.3001,852.952,0.0553083,4.22519,0.00249604,0.185999
5164,0.0132618,-2.08457,4399.85,-3875.5,53.0783,855.909,0.0555915,4.3105,0.00349569,0.271305
5165,0.0132592,-2.08256,4399.85,-3875.5,52.6232,857.721,0.0558619,4.29152,0.00322297,0.252333
5166,0.0133357,-2.10744,4399.85,-3875.5,53.7959,851.959,0.0551857,4.26203,0.00291226,0.222837
5167,0.0138144,-2.114,4399.84,-3875.5,55.0828,846.815,0.0547478,4.27664,0.00337577,0.23745
5168,0.0136643,-2.0664,4399.84,-3875.5,54.2862,851.105,0.0548663,4.34519,0.00423334,0.305996
5169,0.0134157,-2.12887,4399.84,-3875.5,53.2577,853.247,0.0554299,4.22614,0.00206802,0.186953
5170,0.0132075,-2.12527,4399.85,-3875.5,52.914,855.436,0.0555169,4.24497,0.00290661,0.205784
5171,0.0132523,-2.08908,4399.85,-3875.5,52.7113,857.113,0.0557881,4.29337,0.00317698,0.254182
5172,0.0133138,-2.13445,4399.85,-3875.5,53.6814,851.505,0.0555444,4.21824,0.00211972,0.179052
5173,0.0132573,-2.12974,4399.85,-3875.5,53.0607,854.212,0.0559233,4.21854,0.00238357,0.179354
5174,0.0134228,-2.11285,4399.84,-3875.5,53.5757,852.56,0.0553,4.24626,0.0029182,0.207073
5175,0.0130376,-2.1232,4399.85,-3875.5,52.6953,856.228,0.0559217,4.23582,0.00269708,0.196626
5176,0.0132831,-2.08775,4399.85,-3875.5,53.3123,854.376,0.0553512,4.2963,0.0035586,0.257114
5177,0.0137013,-2.12137,4399.84,-3875.5,54.2548,850.061,0.0552938,4.24836,0.00291858,0.209173
5178,0.0133626,-2.11896,4399.85,-3875.5,53.7005,853.006,0.0559083,4.27483,0.0028862,0.235644
5179,0.0134091,-2.08083,4399.84,-3875.5,53.4621,854.68,0.0553427,4.33969,0.00389784,0.3005
5180,0.0134653,-2.07912,4399.84,-3875.5,53.5459,853.892,0.0554019,4.31093,0.00353325,0.271736
5181,0.0134328,-2.11548,4399.84,-3875.5,53.9126,851.075,0.0551869,4.25102,0.00303636,0.211826
5182,0.0136548,-2.14086,4399.84,-3875.5,54.6241,847.593,0.054582,4.2372,0.00227665,0.198012
5183,0.0136578,-2.11424,4399.84,-3875.5,54.7469,847.844,0.0545078,4.26777,0.00313482,0.228574
5184,0.0132232,-2.10368,4399.85,-3875.5,52.5333,857.527,0.0552998,4.27985,0.00356301,0.240663
5185,0.013621,-2.10504,4399.84,-3875.5,54.3384,849.921,0.0548833,4.29592,0.00347125,0.256733
5186,0.0133172,-2.09005,4394.92,-3875.5,52.9977,855.707,0.0550872,4.29189,0.00304907,0.252695
5187,0.0138671,-2.10538,4399.83,-3875.5,54.9916,846.661,0.0541994,4.28266,0.00363013,0.24347
5188,0.0136924,-2.14146,4399.84,-3875.5,54.4995,847.825,0.0548535,4.22142,0.00224583,0.182226
5189,0.01357,-2.11751,4399.84,-3875.5,53.9467,850.777,0.0549127,4.25038,0.00298815,0.211193
5190,0.0134914,-2.13234,4399.84,-3875.5,54.3782,848.828,0.0550964,4.23385,0.00258727,0.194664
5191,0.013789,-2.09369,4399.84,-3875.5,54.6062,848.888,0.0546481,4.30472,0.00332265,0.265526
5192,0.0139012,-2.11665,4399.83,-3875.5,55.5925,844.093,0.0540363,4.27201,0.00305263,0.232817
5193,0.0135581,-2.11725,4399.84,-3875.5,53.7745,852.08,0.0553328,4.25966,0.00289912,0.220469
5194,0.0129752,-2.0901,4399.86,-3875.5,52.4435,858.678,0.0561379,4.29611,0.0037851,0.256918
5195,0.0131353,-2.11256,4399.85,-3875.5,52.4982,857.743,0.0557154,4.26967,0.00318252,0.230484
5196,0.0133395,-2.11137,4399.85,-3875.5,53.4428,853.478,0.055512,4.26007,0.00285108,0.220884
5197,0.0136044,-2.1309,4399.84,-3875.5,54.3534,848.912,0.0545582,4.24169,0.00278211,0.202494
5198,0.0131835,-2.1146,4399.85,-3875.5,52.4629,857.624,0.0558308,4.24936,0.00282138,0.210174
5199,0.0138828,-2.09502,4399.84,-3875.5,55.1549,846.768,0.0544733,4.31496,0.00349671,0.275768
5200,0.0136617,-2.08603,4399.84,-3875.5,55.1482,847.065,0.0545006,4.31991,0.00380735,0.280716
5201,0.0131868,-2.15996,4399.85,-3875.5,53.2789,853.552,0.056108,4.22731,0.00276703,0.188115
5202,0.0134597,-2.1145,4399.84,-3875.5,53.6263,853.17,0.0556164,4.27286,0.00292371,0.233665
5203,0.0133713,-2.07095,4399.85,-3875.5,53.4514,854.372,0.055388,4.31527,0.00387314,0.276076
5204,0.0137482,-2.09595,4399.84,-3875.5,54.9758,846.933,0.0542323,4.29687,0.00336244,0.257683
5205,0.0139093,-2.1117,4399.83,-3875.5,55.083,846.893,0.0546433,4.29534,0.00330292,0.256145
5206,0.0136511,-2.11105,4399.84,-3875.5,54.4277,848.942,0.0543276,4.27151,0.00323699,0.232324
5207,0.0134024,-2.09458,4399.85,-3875.5,53.4818,853.797,0.0555053,4.28779,0.00346987,0.248604
5208,0.013809,-2.09063,4399.83,-3875.5,55.0124,847.45,0.0547296,4.30986,0.0038661,0.270665
5209,0.0135878,-2.07908,4399.84,-3875.5,53.7645,852.824,0.0551267,4.31685,0.00372266,0.277664
5210,0.013558,-2.09258,4399.84,-3875.5,55.0538,847.496,0.0550021,4.31188,0.00391355,0.272686
5211,0.0135527,-2.12135,4399.84,-3875.5,53.9351,850.781,0.0552314,4.24427,0.00284756,0.205077
5212,0.0131471,-2.12352,4399.85,-3875.5,52.6376,856.804,0.0559884,4.24463,0.00276603,0.205435
5213,0.0131928,-2.09424,4399.85,-3875.5,52.3791,858.111,0.0552772,4.27992,0.00339951,0.240726
5214,0.0137178,-2.12687,4399.84,-3875.5,54.9278,847.208,0.054959,4.25583,0.00289536,0.216641
5215,0.0134202,-2.13509,4399.84,-3875.5,53.2741,853.204,0.0556082,4.22635,0.00232036,0.18716
5216,0.0132606,-2.13371,4399.85,-3875.5,53.1929,853.713,0.0559888,4.22323,0.00224486,0.184042
5217,0.0138572,-2.09357,4399.83,-3875.5,55.4534,845.512,0.0543422,4.32108,0.00387486,0.281886
5218,0.0136336,-2.14336,4399.84,-3875.5,54.6739,847.073,0.0544199,4.2292,0.00293606,0.190011
5219,0.0136037,-2.1188,4399.84,-3875.5,54.3787,849.131,0.0546287,4.25551,0.00298102,0.216316
5220,0.0133868,-2.13609,4399.84,-3875.5,53.477,851.97,0.0554276,4.20951,0.00243534,0.170318
5221,0.0131476,-2.08823,4399.85,-3875.5,52.8081,856.834,0.0559852,4.28114,0.00304898,0.241948
5222,0.0130752,-2.10064,4399.85,-3875.5,52.466,858.409,0.0562517,4.27798,0.00302834,0.238794
5223,0.0136581,-2.09863,4399.84,-3875.5,54.4537,849.917,0.0549509,4.30942,0.00375745,0.270226
5224,0.0136109,-2.11182,4399.84,-3875.5,54.3727,849.441,0.055551,4.24627,0.00258966,0.207082
5225,0.0138363,-2.11784,4399.83,-3875.5,54.9903,846.909,0.0543934,4.26522,0.00283245,0.22603
5226,0.0136426,-2.09988,4399.84,-3875.5,54.2631,850.445,0.0550254,4.30254,0.00378155,0.263353
5227,0.0136947,-2.12689,4399.84,-3875.5,54.355,849.35,0.0553192,4.24152,0.00278356,0.202327
5228,0.01394,-2.08037,4399.83,-3875.5,55.6189,844.588,0.0541378,4.30793,0.00358988,0.268741
5229,0.013096,-2.09739,4399.85,-3875.5,52.7222,856.846,0.0555873,4.28857,0.00359154,0.249376
5230,0.0135211,-2.13894,4399.84,-3875.5,54.0605,850.348,0.0552742,4.24016,0.00266889,0.200966
5231,0.0135702,-2.10621,4399.84,-3875.5,54.1971,850.197,0.0546859,4.27606,0.00318758,0.236871
5232,0.0132906,-2.08626,4399.85,-3875.5,53.2083,855.338,0.0558387,4.31039,0.00388421,0.271196
5233,0.0138835,-2.08658,4399.83,-3875.5,55.1463,847.233,0.0546609,4.32455,0.00353932,0.285359
5234,0.0136363,-2.09127,4399.84,-3875.5,54.7615,848.572,0.0549997,4.30767,0.00383382,0.268476
5235,0.0136987,-2.1223,4399.84,-3875.5,54.6784,848.169,0.0547999,4.25078,0.00306988,0.211591
5236,0.0134038,-2.08476,4399.84,-3875.5,53.1728,855.741,0.0558394,4.31535,0.00343405,0.276158
5237,0.0128775,-2.11156,4399.86,-3875.5,52.7423,856.273,0.0559708,4.23847,0.00267628,0.199275
5238,0.0132973,-2.10831,4399.85,-3875.5,52.357,858.188,0.0558054,4.25185,0.0027984,0.212659
5239,0.0139547,-2.09987,4399.83,-3875.5,55.5281,844.892,0.0543381,4.29512,0.0031172,0.255926
5240,0.0139382,-2.12501,4399.83,-3875.5,55.4137,844.806,0.0545088,4.25298,0.00271563,0.21379
5241,0.0134836,-2.06666,4399.84,-3875.5,53.7638,853.098,0.0552759,4.328,0.00402205,0.288807
5242,0.0133864,-2.11766,4399.84,-3875.5,53.4068,853.056,0.0552673,4.24406,0.00302964,0.204873
5243,0.0132807,-2.09903,4399.85,-3875.5,52.6446,857.559,0.0559863,4.28364,0.00301742,0.244454
5244,0.0135336,-2.08925,4399.84,-3875.5,54.1821,850.824,0.0546277,4.30972,0.00378549,0.270531
5245,0.013741,-2.12802,4399.84,-3875.5,54.8546,847.115,0.0548116,4.24144,0.00255281,0.202247
5246,0.0134222,-2.09333,4399.84,-3875.5,53.1618,855.219,0.0554172,4.30757,0.00344995,0.268375
5247,0.0134917,-2.11804,4399.84,-3875.5,53.9967,850.513,0.0548713,4.24769,0.00285105,0.208499
5248,0.0134992,-2.10447,4399.84,-3875.5,54.0377,851.135,0.0551778,4.28464,0.00317068,0.245454
5249,0.0133728,-2.12032,4399.84,-3875.5,53.0287,854.773,0.055291,4.24592,0.00263295,0.206725
5250,0.0138186,-2.11434,4399.83,-3875.5,54.7654,848.13,0.0548436,4.28162,0.00325009,0.242431
5251,0.0132949,-2.09559,4399.85,-3875.5,52.923,856.226,0.0558454,4.28256,0.00274671,0.243374
5252,0.0137987,-2.07638,4399.84,-3875.5,54.9811,848.084,0.0549463,4.32618,0.00366082,0.286986
5253,0.0135534,-2.11416,4399.84,-3875.5,53.7855,852.448,0.0558131,4.26115,0.00320486,0.221961
5254,0.0136789,-2.09438,4399.84,-3875.5,54.8269,848.095,0.0546144,4.30945,0.00345216,0.270262
5255,0.0134503,-2.07378,4399.84,-3875.5,53.7307,853.381,0.0555496,4.31875,0.00381321,0.279555
5256,0.0135143,-2.10677,4399.84,-3875.5,53.6305,853.113,0.0557659,4.26003,0.00273372,0.220842
5257,0.01335,-2.09499,4399.85,-3875.5,52.931,856.26,0.0558578,4.28777,0.00325959,0.248578
5258,0.0138336,-2.12427,4399.83,-3875.5,54.7768,847.779,0.0549344,4.25104,0.00268416,0.211847
5259,0.013435,-2.13425,4399.84,-3875.5,54.0243,849.521,0.0548697,4.21553,0.00242699,0.176335
5260,0.013442,-2.0598,4399.84,-3875.5,53.8276,853.113,0.0551536,4.34979,0.0040608,0.310596
5261,0.0134572,-2.11996,4399.84,-3875.5,53.5777,851.901,0.055086,4.23028,0.00223697,0.191085
5262,0.013435,-2.07301,4399.84,-3875.5,53.7195,853.665,0.0556301,4.33389,0.00393674,0.2947
5263,0.0138063,-2.11766,4399.83,-3875.5,55.188,845.95,0.054517,4.26067,0.00322346,0.221475
5264,0.0137176,-2.09707,4399.84,-3875.5,55.0432,846.908,0.0546959,4.2901,0.00321573,0.250909
5265,0.0139758,-2.11387,4399.83,-3875.5,55.7102,843.674,0.0540544,4.29423,0.00335665,0.255038
5266,0.0133584,-2.09526,4399.85,-3875.5,53.6158,853.994,0.0555129,4.32061,0.00364169,0.28142
5267,0.0131217,-2.08317,4399.85,-3875.5,52.6152,858.172,0.0559542,4.30702,0.00347925,0.267831
5268,0.0137285,-2.097,4399.84,-3875.5,54.3829,850.083,0.0547296,4.30817,0.00358656,0.268983
5269,0.0131587,-2.10229,4399.85,-3875.5,52.7174,856.708,0.0553961,4.27173,0.00301669,0.232544
5270,0.0135959,-2.08071,4399.84,-3875.5,54.6022,849.475,0.0546945,4.33499,0.00383241,0.295799
5271,0.0134351,-2.14159,4399.84,-3875.5,53.6602,851.687,0.0556164,4.22058,0.00238517,0.181394
5272,0.0131617,-2.10786,4399.85,-3875.5,52.8436,856.207,0.0554112,4.27426,0.002596,0.235071
5273,0.0138104,-2.10274,4399.84,-3875.5,54.6853,848.761,0.0548324,4.30586,0.00376895,0.266667
5274,0.0134609,-2.06603,4399.84,-3875.5,53.4171,854.813,0.0553734,4.32033,0.00350011,0.281141
5275,0.0137254,-2.12065,4399.84,-3875.5,54.7728,847.67,0.054779,4.25484,0.00286873,0.215647
5276,0.0134932,-2.12727,4399.84,-3875.5,54.1334,849.877,0.0548675,4.2428,0.00257647,0.203612
5277,0.0136647,-2.09445,4399.84,-3875.5,54.6527,848.704,0.0544896,4.30498,0.00367639,0.265792
