,Unnamed: 0,tg_th,tg_ph,tg_vz,tg_p,gem1_r,gem1_rp,gem1_ph,gem1_php,gem1_ph_local,sieve_r,sieve_ph,rate,hole_id
0,19,0.0092050061059141,1.1836900869950575,-5099.726413043943,4399.926610864097,903.7244833198952,0.0628494532900918,1.1920073888203868,-0.0015087388576402,-0.1543894627180959,48.03340976360094,1.1842182920073652,39308.35410629251,21
1,38,0.0092022878782196,1.253772425626691,-5099.843594999072,4399.925939177146,897.8852230528767,0.0620718550967732,1.2302125852554306,-0.00115803721218,-0.1161842662830521,48.84928678689816,1.235319988086014,39923.7820913197,21
2,114,0.0095034350844999,1.187399977505693,-5100.120123537983,4399.921339229326,894.1944520976243,0.0614233692898784,1.1988553612809731,-0.0012145845866061,-0.1475414902575096,49.80515256958447,1.2048674620850215,33951.6398544999,21
3,115,0.0098328793978017,1.1579626448520102,-5100.192591640094,4399.916839611843,894.2327656451577,0.0613351950878804,1.1602041238940413,-0.0023547981397327,-0.1861927276444415,50.32093174745963,1.1768649057987333,30179.008629760687,21
4,116,0.0097238592272961,1.2341934034889794,-5100.401992314882,4399.917724386976,891.7304643901277,0.0612855814387259,1.192172949036334,-0.0014570140465329,-0.1542239025021488,50.66381728074178,1.2092296253397077,30871.051189429538,21
5,134,0.008925609798452,1.1916606815236968,-5099.867913019144,4399.931471632977,904.6716055599708,0.0631420256243839,1.20430523059409,-0.0015259546758653,-0.1420916209443927,47.541489949174064,1.1953261707632812,45411.41864847432,21
6,151,0.0093198100011818,1.1877869589450178,-5100.405249217532,4399.925490776742,902.2262965427782,0.0623271289292466,1.166021488016444,-0.0020982085514804,-0.1803753635220386,48.60810029385574,1.1698145807677869,38072.17250858135,21
7,193,0.0093989447109452,1.2606146453160276,-5099.749812025713,4399.920705237207,903.837083061425,0.0630104005033152,1.2462939295685094,-0.0011568292121558,-0.1001029219699733,47.85755922954748,1.2433708392071108,33379.98003904146,21
8,209,0.009510686603316,1.1938856421915076,-5099.764034878151,4399.923211022609,902.2703975198116,0.0622510806594687,1.1668799706557489,-0.0021418869953749,-0.1795168808827341,48.70601892146267,1.1701574485127235,35724.86104923752,21
9,252,0.0101806721559601,1.2437401546676032,-5100.003208705796,4399.913336720102,900.1685760743468,0.0630814107729376,1.2437252876908544,-0.0011409995608396,-0.1026715638476283,49.156784558452536,1.2401594696548477,27648.997569677817,21
10,390,0.0100085164367515,1.2149850281495738,-5100.230322725212,4399.915763511704,891.6341217601234,0.0611435116502804,1.1809082213765545,-0.0018621807856809,-0.1654886301619282,50.83246433671691,1.2058693467598032,29367.24860256024,21
11,411,0.0093291862827965,1.1867284966343332,-5099.835322174543,4399.926291510598,897.9401511429129,0.0617193184955054,1.2043476849998196,-0.0012517994877914,-0.1420491665386631,48.99233774393458,1.2021431373610485,38950.01776380038,21
12,415,0.008972720679664,1.2145446761148255,-5099.61488120399,4399.929627040346,903.0238588898808,0.0630231386429037,1.203235071115074,-0.0014227073841206,-0.1431617804234086,47.90977463765756,1.1999356499283864,43420.130803754815,21
13,498,0.0094290561854621,1.2173617888097144,-5099.651872165411,4399.926995601424,902.5952847812982,0.0631991500127666,1.2188988424591625,-0.0014102708851666,-0.1274980090793203,48.34332838159289,1.215990674012963,39746.4613797763,21
14,515,0.0094011959704985,1.2210911098712858,-5100.229905762667,4377.296640365492,905.6570242969406,0.0629632427981159,1.1757221242192728,-0.0016542514815188,-0.1706747273192099,48.12773549468815,1.1780732846514934,37387.28129920529,21
15,547,0.0097711201591417,1.1769355247702358,-5099.936873278861,4399.9124039629305,895.3756018003015,0.062396982055705,1.1554832892455436,-0.0021901879715962,-0.1909135622929392,50.35149242587841,1.179931328633002,27027.19689792818,21
16,575,0.0094053721362727,1.2315082484243485,-5100.256733997359,4399.925193422572,894.4213410450161,0.0621248047115576,1.2102341750845216,-0.001253675366494,-0.1361626764539611,49.9159923954786,1.2219583130998315,37753.50261639799,21
17,693,0.0100136905363389,1.1740573096344016,-5100.427578746575,4399.91246235044,909.4871180442432,0.0626459862820778,1.1709375134152116,-0.0024757205463392,-0.1754593381232712,50.81724967960503,1.1939353584293129,27065.522299426524,21
18,743,0.0095962524879452,1.204396465782906,-5100.081958186525,4399.920643043106,893.1779349417171,0.0611624437910351,1.1934940168859145,-0.001226028021697,-0.1529028346525685,50.08759065008214,1.210148419793357,33324.655198124616,21
19,745,0.009540506649825,1.1700039037508214,-5100.095104200935,4399.760185782494,896.0466182924447,0.0618163817150353,1.1736969847709042,-0.0020094022816837,-0.1726998667675785,49.74471139756716,1.1819865404435654,33150.08688497496,21
20,779,0.0091873598696002,1.2015896432685786,-5100.234716202383,4399.928424289021,899.0129158490571,0.0622713680003883,1.2304417318323952,-0.001010332083904,-0.1159551197060875,48.809818272304206,1.2324341873717526,41437.082551046726,21
21,791,0.0097713428898613,1.2405453576003482,-5099.67169637667,4399.9194760232,892.7728004810381,0.0614315806404717,1.2124022903338636,-0.0014242347247069,-0.1339945612046191,50.32602935730857,1.228877776237846,32310.75029450349,21
22,802,0.0092104644495731,1.2493905467442905,-5100.2059161574725,4399.924102575953,898.5542536034365,0.0623563256698586,1.2414891937713253,-0.0012318151588415,-0.1049076577671574,48.843161157105136,1.2468579637163613,36617.09001994392,21
23,831,0.0091579030462952,1.2488755932926507,-5100.212037789137,4399.929158004684,895.792562232214,0.0616812560749006,1.207505917843115,-0.0014806998681475,-0.1388909336953681,49.4639447803684,1.2183512406043735,42346.26518884629,21
24,847,0.0089570355659968,1.165949127219324,-5099.724636948945,4399.931184568119,898.7385199805727,0.0623094303545161,1.266311558008595,-0.0011729732367054,-0.0800852935298876,48.502011481545445,1.2463969649649964,45013.860373333446,21
