,Unnamed: 0,tg_th,tg_ph,tg_vz,tg_p,gem1_r,gem1_rp,gem1_ph,gem1_php,gem1_ph_local,sieve_r,sieve_ph,rate,hole_id
0,39,0.012883431596977,5.940034863770113,-5099.987615431256,4399.858333877093,832.2824876357091,0.0534501411202654,6.093294088031298,0.0036411371197025,0.2589077313645394,65.89376420249367,5.960422628385492,9596.74325424285,72
1,43,0.0128250007296265,5.989394550335427,-5099.809483971214,4399.856001302988,826.1821456192778,0.0521632657282326,6.149545108343324,0.0044186203693663,0.3151587516765648,67.34059434219786,5.986609872622601,9471.008579451218,72
2,101,0.0122549281077059,5.955142644382936,-5100.247625461703,4399.86946537304,833.8607830216487,0.0536016887101674,6.134435289577432,0.0041984381031324,0.3000489329106734,65.24798718040262,5.979978757894929,11471.86581782575,72
3,118,0.0124733713931234,5.946142550689256,-5100.167381917917,4399.86382992742,826.6267987348646,0.0530398897210935,6.178961102856201,0.0050586489961998,0.3445747461894424,67.30671960428624,5.993002902689705,10463.050282693315,72
4,162,0.012887734986744,5.974923739990299,-5100.179103654645,4399.858053062031,833.4500978747311,0.0535111383501181,6.121482301154133,0.0041387851512306,0.2870959444873744,65.6721362172236,5.977559583411207,9555.26024104904,72
5,163,0.0130778848495793,5.947828222170743,-5100.252838432454,4399.850181345434,832.674912327446,0.0537485013368156,6.047323009042164,0.0032425621718448,0.2129366523754052,67.66110929694412,5.946078373373747,8489.007846833701,72
6,170,0.012396746398388,5.920287327286594,-5099.727854544712,4399.863846421611,824.4517544650312,0.0526042998626867,6.071109918801022,0.0032514927775747,0.2367235621342631,67.33532450468962,5.947250513034836,10465.815063476328,72
7,191,0.0123678506820631,5.925981882082152,-5099.939091458605,4399.865312851855,828.7838045409178,0.0533134638080237,6.067409259757917,0.0034563202254877,0.2330229030911583,66.48034423297472,5.9454597697852005,10715.84410718374,72
8,234,0.0126071769224459,5.939490381564819,-5100.38642201727,4399.863947099839,831.7310666597555,0.0532648107886613,6.0894396525144,0.003362173486844,0.2550532958476417,65.92102516139691,5.962127755590037,10482.713498672709,72
9,303,0.0133727409660277,5.972122609798123,-5100.319247009882,4399.845910967788,823.813442849012,0.0526064631136413,6.149729062384829,0.0045817941537105,0.31534270571807,68.28048730461147,5.983949006802064,7980.188037998983,72
10,367,0.012594174084431,5.991431649895085,-5099.859063376441,4399.863386929552,831.4602324725754,0.0533518302850118,6.077050837167438,0.0035261010800527,0.2426644805006796,65.783737253079,5.961406386178108,10389.182125145871,72
11,445,0.0131138579286194,5.986367813796758,-5100.44200721571,4399.851562865145,826.2581203581792,0.0526257246361056,6.189262965900856,0.0052738983187286,0.3548766092340969,67.55452350785515,6.002608714743516,8663.476726870858,72
12,449,0.0127027709135592,5.989944774486698,-5099.847883652107,4399.861549656426,828.9537867709283,0.0529182326315672,6.15628522627115,0.0044427880745524,0.3218988696043912,66.73146108613322,5.992300160364679,10090.626340316609,72
13,450,0.0127421855465736,5.9927974828013815,-5100.484988827948,4399.859719183884,827.3345948482331,0.0533861680636187,6.18174784983558,0.005009242124566,0.3473614931688216,67.0973869244576,6.000390061009039,9805.183605792758,72
14,458,0.0132649815793434,5.978384809613754,-5099.90416749695,4399.850337018451,824.5861026043272,0.0526396574042779,6.147466366716939,0.0042830695299512,0.3130800100501805,68.20376550912799,5.982135369403657,8508.416738013977,72
15,468,0.0129923847540413,5.971390400850758,-5099.878932089078,4398.926325299695,825.5069285490946,0.0522139045329858,6.187011449024619,0.0048330100845911,0.3526250923578606,67.49716694079785,6.0000289374507325,9211.39176126544,72
16,472,0.0134168771447579,5.991972865556152,-5100.040061833568,4399.84670232882,835.8220883092011,0.0538490399553071,6.154246202979442,0.0040354452363044,0.3198598463126831,65.88464557695742,5.994504114376031,8071.152578700531,72
17,543,0.0129536731994861,6.002318333694829,-5099.864998781909,4399.858670995301,826.7876535273007,0.0524436876974462,6.158590827424162,0.0047162389300239,0.3242044707574036,67.31639471627416,5.991736862537199,9646.882886012349,72
18,569,0.0125494413589287,5.968714173411655,-5099.557871110317,4399.865264757202,830.1817696649105,0.0531528806006044,6.08013234160526,0.0032336641422819,0.2457459849385008,66.08197430480732,5.958345918391793,10707.509462439228,72
19,670,0.0128611972331919,5.953758284124517,-5100.3116210239405,4399.857092044816,839.8611699806005,0.0542097299046766,6.107908918952581,0.0035680279897309,0.2735225622858221,65.3592551137727,5.969579886334312,9415.21004588341,72
20,685,0.012656147802401,5.994941761317653,-5099.501942022179,4399.859700801814,832.8307360540032,0.0527206384476384,6.151898661896103,0.0044711394713845,0.3175123052293447,65.57609100293215,5.992863092258806,9802.375738520068,72
