,Unnamed: 0,tg_th,tg_ph,tg_vz,tg_p,gem1_r,gem1_rp,gem1_ph,gem1_php,gem1_ph_local,sieve_r,sieve_ph,rate,hole_id
0,81,0.0164001541959925,5.6762146338457695,-5100.016297792839,4399.768297242271,772.019861512803,0.0455632496679442,5.49802508586665,-0.0050193860120967,-0.3363612708001087,84.17991561520898,5.68028670483371,3195.5337634353195,73
1,279,0.0156428251006592,5.685894333446373,-5100.061835042353,4399.789844612462,776.0483792667864,0.04613835888946,5.493866842456225,-0.0049508725578747,-0.3405195142105333,82.76134365578078,5.684976337239448,3991.6024961657454,73
2,494,0.0164420256123294,5.662520951618309,-5100.314689264685,4399.766428769234,774.050391153825,0.04626960867237,5.488474912838778,-0.005035923878842,-0.3459114438279806,83.62385809777341,5.67721523039563,3137.2284176231337,73
3,548,0.0157976993317627,5.71951687410229,-5100.060882663828,4399.783099636955,777.4821912119687,0.0466843826129384,5.589391085477154,-0.0036677526120495,-0.2449952711896044,83.04455014186186,5.721845634153753,3715.3250668329706,73
4,595,0.0159951660711976,5.667980447295775,-5100.3178451977465,4399.775742410113,774.5207898424935,0.0462249369581369,5.454165173245081,-0.0061158008896298,-0.3802211834216775,82.75604548664222,5.669195252434793,3443.388954679021,73
5,609,0.0161365132351163,5.684529270458359,-5099.53724362903,4399.776451002578,775.5529367226013,0.0461332597324075,5.517943008409731,-0.0047195639114832,-0.3164433482570272,83.14660247030767,5.690421753841825,3468.352848299437,73
6,616,0.016334679979786,5.7072607778106885,-5100.491278897064,4399.768289117381,774.830603144051,0.0459054856613028,5.532312039471585,-0.0045938120583408,-0.3020743171951734,83.60586025337145,5.699401067123088,3195.2769917936625,73
7,627,0.0160235512105664,5.695873735424474,-5099.919588214872,4399.778403350691,775.8404915489944,0.0462082657850675,5.556957878116718,-0.0038448288177261,-0.2774284785500409,83.43839499766156,5.707721938279059,3538.4481769319354,73
8,634,0.0161957157921543,5.696132896149504,-5100.417571205034,4399.774969987091,775.0382598380822,0.0459918966490125,5.543053567510443,-0.0043267454297917,-0.291332789156316,83.65890088929596,5.703282421803852,3416.459508284616,73
9,770,0.0157281694083244,5.662975210659113,-5099.631393768264,4399.793801078292,779.0733276762786,0.0467345782038527,5.500110894290946,-0.0050145885375306,-0.334275462375813,81.6780590137112,5.680793899497679,4167.129938364464,73
10,803,0.0156599578921097,5.681480920985994,-5099.590089188653,4399.780323053349,779.5108178123103,0.0463703428041872,5.4999236896096,-0.0044400061085853,-0.3344626670571591,81.47396609698602,5.684294973656157,3609.304994937736,73
11,841,0.0156028013365434,5.719740063018617,-5099.569477132442,4333.978239846797,780.6965379569365,0.0463249411731228,5.569806859797102,-0.0035340282157334,-0.2645794968696568,82.44010471240853,5.715736198484859,4133.6837945132165,73
12,857,0.0161476980017239,5.699793190508434,-5100.289875868511,4399.775471201069,775.7567392016211,0.0457988027359675,5.48695185990986,-0.0052570020708738,-0.3474344967568985,82.62000757518214,5.682948591364683,3433.900179695212,73
13,880,0.0161347927466996,5.674933371592791,-5100.370051505023,4399.776684922638,774.8008962798725,0.0458459429145182,5.541458188351941,-0.0042500606196463,-0.2929281683148179,83.66907164998943,5.701418726847206,3476.649070665062,73
14,921,0.0157784007487609,5.6398469173625525,-5100.131078886125,4399.787800417424,775.8927591364541,0.0456653158189536,5.481724482349371,-0.0052110572543823,-0.3526618743173877,82.35223402410277,5.67168666964517,3904.932815986419,73
15,964,0.0164904524122436,5.665547549840854,-5100.386528487067,4399.762829763548,772.2503218533141,0.0457086854959287,5.495227149485405,-0.0051767218595172,-0.3391592071813534,84.13214886697244,5.679068277161001,3029.0023572410178,73
16,1061,0.0163525319009846,5.685277720531116,-5099.575032655904,4399.763483892043,774.8435648238469,0.0452974850377499,5.519456516081598,-0.0044595341296187,-0.3149298405851608,83.29942967712486,5.691841145459301,3048.28442997102,73
17,1146,0.0160296801781245,5.6670495008303625,-5099.880684592644,4399.776851434478,773.5421104761213,0.0459834491887429,5.492616771720251,-0.0048036702716195,-0.3417695849465074,83.56135953233692,5.679575094676226,3482.5713846257577,73
18,1179,0.0165608804622657,5.710673862888777,-5100.452898237534,4399.760644984423,775.682002846997,0.0460513290912283,5.504515172714925,-0.0050094927196754,-0.329871183951834,82.78999296127138,5.690398918826348,2965.8093846431043,73
19,1353,0.0161855991813729,5.704557124350796,-5099.516801195377,4399.769401175079,773.3797867286924,0.0455884191783422,5.527187824550192,-0.0045757701979341,-0.3071985321165664,83.96307522647844,5.697172756975951,3230.688944079379,73
20,1470,0.0158876303474875,5.671406995295007,-5099.670004015346,4399.7784784556015,779.8238368501087,0.0464694272335685,5.57438210842891,-0.0039031997560708,-0.2600042482378484,81.9873104445354,5.70970123266792,3541.18383219217,73
21,1484,0.0160801270057708,5.702797213620095,-5099.990748440229,4399.771648233372,775.8343572495804,0.0463054708278704,5.55019385331564,-0.0045175042247837,-0.284192503351119,83.20857085181419,5.706366578509543,3303.9213854580867,73
22,1628,0.0165879233048835,5.686297826078098,-5099.692623990512,4399.764594894177,772.8107552060427,0.0456023918442683,5.538703611474429,-0.0045675720651191,-0.2956827451923294,84.51493907057485,5.698861579296461,3081.425052331391,73
23,1647,0.0164254128400472,5.717934552375458,-5099.550697950502,4399.769115564701,773.1967388819132,0.045552976473362,5.480081066522877,-0.0053995497612259,-0.3543052901438814,83.7064642882626,5.683655645317072,3221.5423913115005,73
24,1649,0.0160575821248371,5.719105207515659,-5099.87267349091,4399.772335853269,778.4187088138613,0.0462898838665645,5.568967343248223,-0.0039715589629756,-0.2654190134185352,82.56418796388814,5.714416691738096,3326.790745444028,73
25,1728,0.0161642430221245,5.681147755389474,-5099.5578358655175,4399.775508691956,773.3342340386331,0.0454744300089679,5.501394595295855,-0.0054457533968676,-0.3329917613709039,83.69940461119597,5.683953317526134,3435.209707770817,73
26,1735,0.0168146159069588,5.677735806985003,-5100.375193387647,4399.754939174482,775.7738229287199,0.0464246682660507,5.4807503766775145,-0.0048279691519541,-0.3536359799892441,83.02328402934239,5.675772830848016,2809.1310644143305,73
27,1761,0.0156449723995709,5.677782214504801,-5100.3378054265695,4399.787021893544,772.5519529334699,0.0454612951134206,5.505948888832446,-0.0045985637609209,-0.3284374678343127,83.61672731722047,5.680585735898953,3872.6139722500234,73
28,1857,0.0160781700312124,5.660830893679461,-5100.334417983887,4399.775234493979,772.1475790460051,0.0453309826308577,5.506840077337165,-0.0051445366022945,-0.327546279329594,84.03884042556015,5.682535443110595,3425.648156844074,73
29,1868,0.0154483907085467,5.700634513656602,-5100.1149019416025,4399.796134349602,778.3901485996929,0.0463864978899305,5.546336833697113,-0.0043311858948013,-0.2880495229696453,82.21565190026942,5.703823302261822,4275.726464174919,73
30,1900,0.0158889741144911,5.7083052539169445,-5100.124986819899,4399.781392758569,779.9149380246645,0.0465732549783141,5.488101666740104,-0.0055866826083258,-0.3462846899266552,81.32399480274081,5.687477686887962,3649.645880044,73
31,1969,0.0155796355351395,5.701702044174691,-5099.724839335661,4399.785888703763,778.7451724323107,0.0463579630839168,5.5485705216328025,-0.004099864458827,-0.2858158350339561,82.12282253393347,5.703471895646822,3826.2339205316816,73
32,1971,0.0164055399710424,5.655770216150207,-5099.868097137278,4399.766177189727,773.9837958004396,0.0461456373691548,5.530215934829052,-0.0041068654361355,-0.304170421837707,83.93659076753875,5.693502047020222,3129.490699459533,73
33,2100,0.0156933149979812,5.694491246981597,-5100.027300453523,4399.784138536297,780.998568258382,0.0469089517374172,5.527591695992547,-0.0045230173989365,-0.3067946606742113,81.31330510073795,5.69538790460457,3756.1081460546766,73
34,2186,0.016059680806401,5.705364408225404,-5099.514874105406,4399.776066591442,775.4054661809241,0.0459409237850898,5.561317859818585,-0.0040028656004357,-0.2730684968481736,83.6224559523839,5.7094692093023856,3454.778886173636,73
35,2284,0.0157846769674357,5.688386573054006,-5100.031798404144,4399.785277646562,774.098890158156,0.0457953567429339,5.5107584147331625,-0.0044328343898247,-0.3236279419335961,83.40615981448295,5.687502336137059,3801.544587957349,73
36,2294,0.0158579439608399,5.680380105791144,-5099.972649087611,4399.785400100234,773.8359545271443,0.0456373580282499,5.507601950432024,-0.0050253046808827,-0.3267844062347347,83.36009141864025,5.686352824825288,3806.474437657687,73
37,2369,0.015837881431216,5.716483467362432,-5099.519627089319,4399.778041727196,777.879491255371,0.0464195441936045,5.539477293788091,-0.0046104370960755,-0.2949090628786672,82.5033650277447,5.703982048649754,3525.317251080032,73
38,2464,0.0155577658017868,5.672676185492309,-5099.886832242527,4399.788440498845,777.9361618086788,0.0465754193181378,5.507400176684011,-0.0046699877541767,-0.3269861799827476,82.1138493053943,5.685528712705902,3931.786591322094,73
39,2657,0.0159742052939177,5.705336218248815,-5099.957649399789,4399.773145049456,775.3274625624288,0.0457704567606473,5.508162672697077,-0.0050330808274237,-0.3262236839696815,84.28027027859495,5.690454553254858,3355.562584422308,73
40,2681,0.0154508720468021,5.696156747072764,-5099.974813885451,4399.790600774381,778.5838891005272,0.0462320901710532,5.501059650950198,-0.0047703733267486,-0.3333267057165603,81.48144495225853,5.686704563873311,4024.341700862927,73
41,2772,0.0162673031520516,5.702454464167808,-5099.632425077071,4399.776118426734,777.3638165998184,0.0462449442398839,5.537283763347443,-0.0043075271119576,-0.2971025933193152,82.74411792099534,5.702113087008275,3456.6049383660347,73
42,2802,0.0161981982093704,5.683655026941225,-5100.092136595685,4399.773922628029,771.7973870370301,0.0452604502395175,5.527258626610197,-0.004448596111363,-0.3071277300565613,84.49247756758596,5.693503864346082,3380.409433608092,73
