tg_th,tg_ph,tg_p,tg_vz,sieve_r,gem_r,r_prime,gem_ph,phi_prime,phi_local
0.0104521,1.20947,6599.79,-4499.87,47.4533,778.173,0.0539791,1.19727,-0.00132112,-0.149129
0.0104332,1.17298,6599.79,-4499.87,47.9983,778.822,0.0533328,1.16191,-0.00153465,-0.184488
0.010537,1.19186,6599.78,-4499.87,48.249,777.831,0.0533954,1.1661,-0.00152609,-0.180301
0.0106389,1.23999,6599.78,-4499.87,48.3748,773.899,0.0531299,1.21587,-0.000932267,-0.130532
0.0108295,1.2158,6599.77,-4499.87,49.699,769.586,0.0523095,1.2247,-0.000903356,-0.1217
0.01016,1.22058,6599.8,-4499.87,47.9762,774.148,0.0532307,1.2252,-0.00123701,-0.1212
0.0104105,1.22898,6599.79,-4499.87,47.8569,774.255,0.0535669,1.23964,-0.000832322,-0.106758
0.0104852,1.24154,6599.78,-4499.87,47.5409,775.422,0.0533939,1.23032,-0.000879322,-0.116073
0.0104371,1.17979,6599.79,-4499.87,47.8694,777.219,0.0539415,1.19398,-0.00151147,-0.152415
0.0110114,1.21016,6599.76,-4499.87,49.8494,772.099,0.0526401,1.18362,-0.00158116,-0.162782
0.010701,1.23078,6599.78,-4499.87,49.3665,771.374,0.0527404,1.21096,-0.00114164,-0.135441
0.0109679,1.18339,6599.77,-4499.87,49.4544,775.274,0.052681,1.15525,-0.0015745,-0.191144
0.0106978,1.22694,6599.78,-4499.87,48.5288,773.033,0.0528007,1.22042,-0.00125242,-0.125981
0.010629,1.24946,6599.78,-4499.87,49.3965,770.151,0.052433,1.22639,-0.00121348,-0.120005
0.0108239,1.18612,6599.77,-4499.87,49.3173,776.584,0.053367,1.14355,-0.00220556,-0.202844
0.0102758,1.21218,6599.79,-4499.87,48.3961,773.209,0.0532523,1.22286,-0.0010929,-0.123536
0.0103563,1.23877,6599.79,-4499.87,47.809,774.726,0.0535109,1.22806,-0.00117146,-0.118341
0.0103292,1.19058,6599.79,-4499.87,48.2016,777.929,0.0536198,1.16781,-0.00152622,-0.178591
0.0102501,1.21202,6599.79,-4499.87,46.7368,779.917,0.0544618,1.20272,-0.0011648,-0.143676
0.0101047,1.21497,6599.8,-4499.87,47.3572,778.042,0.0538325,1.19754,-0.00143177,-0.148855
0.0103305,1.21594,6599.79,-4499.87,48.0874,775.29,0.0533747,1.20823,-0.00122612,-0.138172
0.0107063,1.23881,6599.78,-4499.87,49.7821,769.589,0.0525956,1.21896,-0.00114333,-0.127438
0.0102811,1.2073,6599.79,-4499.87,46.5808,779.357,0.0536492,1.18782,-0.0011755,-0.158575
0.0108133,1.2104,6599.77,-4499.87,48.8803,774.786,0.0531577,1.183,-0.00150565,-0.163396
0.0101812,1.20044,6599.8,-4499.87,47.607,776.669,0.0537052,1.20752,-0.000938237,-0.138878
