tg_th,tg_ph,tg_p,tg_vz,sieve_r,gem_r,r_prime,gem_ph,phi_prime,phi_local
0.0120532,-2.10566,6599.72,-4499.87,55.5094,759.094,0.0502392,4.25002,0.00233714,0.210831
0.0113698,-2.11468,6599.75,-4499.87,53.4792,764.131,0.0512606,4.2379,0.0017966,0.198713
0.0117781,-2.13065,6599.73,-4499.87,55.0764,757.43,0.0502228,4.21038,0.00157102,0.171192
0.0113995,-2.08233,6599.75,-4499.87,52.8846,766.157,0.0517101,4.2394,0.00170057,0.200213
0.0117558,-2.09496,6599.73,-4499.87,53.628,765.722,0.0512557,4.26447,0.00233701,0.225282
0.0118505,-2.11207,6599.73,-4499.87,54.0922,763.393,0.0508837,4.24977,0.00213048,0.210579
0.0119335,-2.11197,6599.72,-4499.87,54.4736,758.857,0.0505326,4.20082,0.00154672,0.161631
0.011618,-2.09076,6599.74,-4499.87,55.8485,758.745,0.0500979,4.2676,0.00262922,0.228408
0.0116765,-2.06725,6599.73,-4499.87,52.9894,766.687,0.0513674,4.25235,0.00252344,0.213157
0.0119866,-2.13227,6599.72,-4499.87,54.8759,757.661,0.0504881,4.19771,0.00140234,0.158521
0.0116439,-2.09082,6599.74,-4499.87,53.8379,764.435,0.0507904,4.26152,0.00206631,0.222334
0.0117485,-2.13786,6599.73,-4499.87,54.8069,757.337,0.0502911,4.19311,0.00137864,0.153915
0.011974,-2.09769,6599.72,-4499.87,55.1813,759.978,0.0505192,4.24875,0.00233033,0.209556
0.0120246,-2.09399,6599.72,-4499.87,55.0968,759.525,0.0502285,4.24012,0.00207708,0.200931
0.0119661,-2.07219,6599.72,-4499.87,54.881,762.773,0.0506281,4.27953,0.00227445,0.240337
0.0116896,-2.09349,6599.73,-4499.87,53.0285,763.049,0.0514117,4.19898,0.00128145,0.159789
0.011589,-2.07608,6599.74,-4499.87,53.8879,764.268,0.0508196,4.25962,0.00249837,0.220429
0.0115433,-2.12119,6599.74,-4499.87,54.3481,761.661,0.0505612,4.2388,0.00214321,0.199608
0.0116869,-2.12204,6599.73,-4499.87,54.2906,761.015,0.0504898,4.22931,0.00189999,0.190122
0.0116449,-2.09139,6599.73,-4499.87,53.596,763.936,0.050789,4.24422,0.00226239,0.205031
0.0115107,-2.12478,6599.74,-4499.87,52.7917,763.487,0.0513125,4.20031,0.00165167,0.161117
0.0116806,-2.12617,6599.73,-4499.87,54.8781,759.157,0.0503266,4.22674,0.0020845,0.187551
0.0119709,-2.09523,6599.72,-4499.87,55.5176,758.943,0.05022,4.24872,0.0021499,0.209527
0.0113078,-2.09881,6599.75,-4499.87,52.8695,766.466,0.0515032,4.24731,0.00206679,0.208117
0.011629,-2.06306,6599.74,-4499.87,54.0979,765.511,0.0507698,4.288,0.00266457,0.248813
0.0115354,-2.10097,6599.74,-4499.87,53.0116,765.089,0.0510842,4.23481,0.00197346,0.195617
0.0117932,-2.06655,6599.73,-4499.87,53.6264,766.274,0.0513793,4.27223,0.0023451,0.233035
0.0116824,-2.10285,6599.74,-4499.87,54.6022,760.582,0.0504531,4.23464,0.00223797,0.19545
0.0117926,-2.08714,6599.73,-4499.87,54.0979,764.269,0.0509311,4.26518,0.00211286,0.225993
0.0115959,-2.09919,6599.74,-4499.87,53.66,764.326,0.0512201,4.24413,0.00181142,0.204935
0.0115731,-2.12542,6599.74,-4499.87,54.9631,756.609,0.0503895,4.19131,0.00154509,0.152123
0.0117303,-2.10323,6599.73,-4499.87,53.987,762.919,0.0509573,4.23907,0.00180538,0.199879
0.0118264,-2.06631,6599.73,-4499.87,55.3756,760.793,0.0506314,4.27125,0.00240027,0.23206
0.0118373,-2.15459,6599.73,-4499.87,54.8167,757.039,0.0504723,4.18363,0.00127556,0.144435
0.011869,-2.09694,6599.73,-4499.87,53.974,764.051,0.0510601,4.25387,0.00224353,0.214681
0.0116312,-2.07884,6599.74,-4499.87,52.8171,767.068,0.0513881,4.25153,0.0020878,0.212343
0.0114803,-2.1308,6599.74,-4499.87,53.2178,761.031,0.0508242,4.18301,0.00141769,0.143816
0.0114039,-2.13213,6599.75,-4499.87,53.6464,760.603,0.0507898,4.19759,0.00180833,0.158397
0.0115409,-2.08957,6599.74,-4499.87,53.582,769.299,0.0513593,4.25651,0.00244757,0.217321
0.012266,-2.14538,6599.71,-4499.87,55.5503,756.662,0.0502125,4.21165,0.00169887,0.172462
0.011742,-2.11731,6599.73,-4499.87,53.9321,760.157,0.0505209,4.20131,0.00170133,0.162123
0.0119503,-2.06697,6599.72,-4499.87,55.1256,761.95,0.0510606,4.27097,0.00265162,0.231784
0.0121121,-2.14454,6599.72,-4499.87,55.3086,756.883,0.0501957,4.20717,0.00187845,0.167982
0.0112823,-2.11915,6599.75,-4499.87,53.0406,761.41,0.0509087,4.18086,0.00153442,0.141669
0.0119242,-2.11771,6599.72,-4499.87,54.791,758.7,0.0502953,4.21343,0.00179682,0.174243
0.0114592,-2.13425,6599.74,-4499.87,53.6173,761.307,0.0510169,4.2019,0.0013842,0.16271
0.011518,-2.10469,6599.74,-4499.87,52.6427,766.192,0.0512039,4.23409,0.00192578,0.1949
0.0116717,-2.08383,6599.73,-4499.87,53.9929,766.018,0.0515538,4.28055,0.00218748,0.241358
0.011639,-2.10865,6599.73,-4499.87,54.3137,761.032,0.0505203,4.22866,0.00201185,0.189467
0.0119329,-2.10025,6599.73,-4499.87,54.8574,760.055,0.0503801,4.2351,0.00216848,0.19591
0.0117928,-2.11259,6599.73,-4499.87,54.6418,760.475,0.0505421,4.23158,0.00204834,0.192391
