hole_id,tg_th,tg_ph,tg_p,tg_vz,sieve_r,gem_r,r_prime,gem_ph,phi_prime
72,0.0164256,-2.09046,4399.76,-3875.44,65.5717,805.66,0.0493433,4.34675,0.00457134
72,0.0161609,-2.09673,4399.77,-3875.46,64.4827,809.097,0.0492056,4.34167,0.00444088
72,0.0167274,-2.12416,4399.76,-3875.58,66.388,803.667,0.0487473,4.2795,0.00374307
72,0.0166786,-2.11913,4399.76,-3875.44,66.2878,803.816,0.0490684,4.29952,0.00393193
72,0.0163262,-2.07617,4399.77,-3875.38,64.8761,806.97,0.0491393,4.38244,0.0047314
72,0.0162619,-2.13823,4399.77,-3875.56,65.549,806.683,0.0493116,4.25949,0.0033392
72,0.01609,-2.09635,4399.78,-3875.39,64.254,809.736,0.0491613,4.35005,0.00426516
72,0.0164185,-2.07485,4399.77,-3875.47,65.3608,805.6,0.0495114,4.39169,0.00479018
72,0.0167341,-2.11794,4399.76,-3875.47,66.7233,802.956,0.0494551,4.30822,0.00395423
72,0.0164371,-2.09328,4399.77,-3875.45,65.3432,806.45,0.049435,4.358,0.00443255
72,0.0165286,-2.06529,4399.76,-3875.61,65.7826,803.502,0.0484289,4.39105,0.00484481
72,0.0166832,-2.10418,4399.76,-3875.55,66.5377,802.199,0.0482427,4.34629,0.00425081
72,0.0165318,-2.08316,4399.76,-3875.61,66.2898,802.931,0.0486541,4.35469,0.00440773
72,0.0167318,-2.12222,4399.76,-3875.58,66.2938,804.118,0.0492091,4.28544,0.00397989
72,0.0169276,-2.09368,4399.75,-3875.51,66.8008,801.817,0.0483669,4.31259,0.0036969
72,0.0164196,-2.10325,4399.76,-3875.46,65.6184,805.609,0.0490338,4.33154,0.0042159
72,0.0161295,-2.12622,4399.78,-3875.51,64.4358,809.517,0.0494051,4.28995,0.00364223
72,0.016573,-2.12272,4399.76,-3875.42,66.3476,803.309,0.0485917,4.29439,0.00371509
72,0.0163722,-2.09517,4399.77,-3875.46,65.294,806.281,0.0486914,4.3471,0.00434808
72,0.016429,-2.08998,4399.77,-3875.6,66.243,803.55,0.0488693,4.34112,0.00441348
72,0.0160408,-2.10007,4399.78,-3875.51,64.3022,809.923,0.0493778,4.33612,0.00382602
