hole_id,tg_th,tg_ph,tg_p,tg_vz,sieve_r,gem_r,r_prime,gem_ph,phi_prime
63,0.0144431,-1.48806,10998.9,-4825.67,73.4954,625.95,0.0367974,4.75497,-0.0017553
63,0.0163696,-1.44265,10998.6,-4506.19,72.7726,626.162,0.036405,4.71078,-0.00214069
63,0.0179021,-1.47917,10802.1,-3991.24,73.5795,635.101,0.035478,4.69437,-0.0023705
63,0.0175005,-1.49609,7624.38,-3949.3,72.0212,691.492,0.0397687,4.69216,-0.00275237
63,0.0164353,-1.48772,10998.5,-4171.34,71.961,629.691,0.0361216,4.71072,-0.00216826
63,0.0177489,-1.47382,10998.2,-3950.03,71.8974,632.236,0.035569,4.71991,-0.00212182
63,0.0145084,-1.51623,10998.9,-4991.18,72.2557,635.472,0.038186,4.70911,-0.00199359
63,0.015275,-1.53637,10289.9,-4783.59,73.3052,638.843,0.0382223,4.65849,-0.00261587
63,0.0144264,-1.4713,10998.9,-4988.56,72.1808,637.421,0.0385825,4.71829,-0.00209119
63,0.0144045,-1.52562,10998.9,-5109.59,73.1564,622.163,0.0375472,4.7033,-0.00189792
63,0.0167919,-1.48525,10967.3,-4214.96,71.5016,629.754,0.0362228,4.70739,-0.00219836
63,0.0154548,-1.52633,10998.7,-4555.69,72.9314,628.923,0.0369633,4.66077,-0.00257913
63,0.0135338,-1.4833,10999,-5124.89,72.9417,627.783,0.0379699,4.65451,-0.00262741
63,0.0162126,-1.47459,10996.5,-4299.49,72.1974,627.018,0.036127,4.73149,-0.0018148
63,0.0160634,-1.48327,10776.4,-4280.2,71.8755,632.888,0.036684,4.68857,-0.00230761
63,0.0155563,-1.45418,10998.4,-4707.45,72.9178,652.585,0.0387796,4.73811,-0.00213358
63,0.0145037,-1.40317,10998.9,-4974.73,73.0711,618.682,0.0368422,4.75801,-0.00156489
63,0.0148125,-1.51432,10998.9,-4641.43,72.6782,632.014,0.0373965,4.66603,-0.00242081
63,0.0157399,-1.48045,10998.7,-4441.11,72.2777,629.521,0.036614,4.66518,-0.00261022
63,0.0139179,-1.49407,10998.9,-5026.68,72.9539,626.523,0.0377626,4.6632,-0.00263652
63,0.0171124,-1.48862,10728.5,-4149.38,71.8759,634.481,0.0362172,4.75086,-0.00167716
63,0.0151768,-1.4523,10998.7,-4670.96,71.9333,633.505,0.0376085,4.72368,-0.00208976
63,0.0157851,-1.50887,10998.6,-4450.81,72.5291,625.366,0.0363634,4.7271,-0.00180857
63,0.0160112,-1.48643,9729.31,-4321.59,71.1423,649.565,0.0381786,4.701,-0.0022481
63,0.0146907,-1.52569,10701.3,-4839.83,74.5133,626.751,0.0368138,4.71053,-0.00212784
63,0.016323,-1.52203,10700.7,-4228.25,72.1114,634.642,0.0365496,4.68329,-0.00245016
63,0.0183924,-1.48413,8003,-3884.52,73.5752,682.039,0.0384551,4.68853,-0.00287651
63,0.013822,-1.46804,10998.9,-5115.18,74.0343,620.082,0.0369235,4.7221,-0.00178257
63,0.0138147,-1.53431,10999,-5106.36,71.8446,619.496,0.0373229,4.755,-0.00135512
63,0.0141181,-1.4873,10998.9,-5005.17,72.1281,621.005,0.0372019,4.75829,-0.00169116
63,0.0157615,-1.46799,10998.3,-4547.11,72.5415,624.494,0.0363897,4.72187,-0.00198158
63,0.0168654,-1.51176,10818.8,-4117.39,72.1683,635.104,0.0362805,4.65802,-0.00297376
63,0.0179365,-1.4724,10998.2,-3943.35,73.086,631.638,0.0350631,4.74296,-0.00181442
63,0.017537,-1.49451,10998.4,-4006.19,72.0861,639.715,0.0362736,4.68484,-0.00297591
63,0.0158143,-1.48603,10659.5,-4580.52,73.4802,630.113,0.0366933,4.70601,-0.00228279
63,0.0152941,-1.51931,10998.7,-4822.09,72.6345,645.522,0.0387499,4.65783,-0.00272147
63,0.0181329,-1.47975,10749.5,-3962.82,73.6798,635.737,0.0352625,4.70895,-0.00231218
63,0.014893,-1.51632,10998.8,-4940.83,73.0245,654.761,0.0395246,4.64948,-0.00298334
63,0.0173459,-1.5236,9475.35,-4072.18,72.5134,656.497,0.0376249,4.64061,-0.0032401
63,0.0150118,-1.50349,10998.8,-4669.24,72.1851,627.365,0.0368878,4.71637,-0.0020211
63,0.0157773,-1.4705,10994.9,-4325,71.3067,626.942,0.0363167,4.73398,-0.00202864
63,0.0161776,-1.53052,10998.1,-4234.91,71.6214,669.587,0.0395988,4.65312,-0.00286899
63,0.0156348,-1.48097,10958,-4533.41,72.9495,623.803,0.0362806,4.74866,-0.00158961
63,0.0165338,-1.46332,10997.2,-4163.86,71.5708,629.938,0.0361621,4.73483,-0.00200659
63,0.0170422,-1.47217,10656.2,-4120.83,71.7181,634.724,0.0362909,4.71982,-0.00226204
63,0.0146128,-1.52436,10998.9,-4724.07,72.3082,629.658,0.0373206,4.67628,-0.00208677
63,0.0147721,-1.47105,10591.4,-4904.1,73.7072,628.084,0.037198,4.72297,-0.00196386
63,0.0164043,-1.49483,10980.4,-4296.08,73.7564,629.678,0.0358637,4.68597,-0.00244692
63,0.015129,-1.45537,10998.8,-5107.99,72.4343,623.241,0.0375152,4.74441,-0.00167644
63,0.0168935,-1.49192,10075.9,-4189.98,71.3561,645.436,0.0375709,4.67623,-0.00268865
63,0.0160042,-1.45636,10998.5,-4365.01,72.3065,637.989,0.0371021,4.67418,-0.00278017
63,0.0162643,-1.47861,10962.3,-4339.02,73.0467,626.267,0.0358093,4.73505,-0.00190933
63,0.0157425,-1.49552,10998.6,-4529.01,72.4056,629.236,0.036745,4.67637,-0.00246938
63,0.0157595,-1.48305,10951.2,-4584.31,73.0466,624.294,0.036416,4.7324,-0.00194506
63,0.0166401,-1.49117,10998.5,-4383.93,74.0241,625.306,0.0356937,4.72929,-0.00200764
63,0.0174598,-1.46883,7955.09,-4029.91,72.1455,683.795,0.0396472,4.70461,-0.00272474
63,0.0161138,-1.49492,10315.3,-4228.81,71.2784,656.413,0.038336,4.66422,-0.00304492
63,0.0178114,-1.47387,10998.1,-4015.88,73.915,631.401,0.0351363,4.71425,-0.00223202
63,0.0147166,-1.47474,10992.1,-4939.66,73.725,625.168,0.0370045,4.73114,-0.00197421
63,0.0171414,-1.50908,10847,-4172.94,71.7487,631.755,0.0361727,4.70839,-0.0022013
63,0.0173319,-1.47133,10998.4,-4199.43,73.7738,627.627,0.0354303,4.73431,-0.00189505
63,0.0178916,-1.46516,10566.2,-3902.73,71.8285,638.225,0.0357585,4.74415,-0.00195127
63,0.0176197,-1.47871,8769.44,-3939.63,71.7375,668.464,0.0383702,4.70043,-0.00246809
63,0.016074,-1.46036,10194.1,-4494.57,72.9025,636.284,0.0370454,4.7547,-0.00187682
63,0.0154828,-1.49904,10988,-4722.9,71.7464,627.89,0.0374047,4.68872,-0.00222391
63,0.0145645,-1.49252,10998.9,-4885.15,73.5401,623.78,0.0368935,4.69566,-0.00207504
63,0.0148601,-1.48797,10993.8,-4700.7,71.6352,622.534,0.0368356,4.74577,-0.00158969
63,0.0177197,-1.47919,10968.5,-4039.97,73.3252,630.828,0.0354043,4.727,-0.00208681
63,0.0181666,-1.34383,10558.5,-4105.45,73.3811,646.872,0.0368343,4.69946,-0.00228497
63,0.0146321,-1.48696,10754.1,-4985.61,73.1287,634.931,0.038323,4.68701,-0.00225366
63,0.0153084,-1.50712,10673.4,-4482.33,72.6621,644.639,0.0379089,4.67242,-0.00275751
63,0.0170717,-1.46817,10981.6,-4110.61,71.7406,629.277,0.0358797,4.73869,-0.0017753
63,0.0139537,-1.45227,10998.9,-5052.36,73.7178,630.475,0.0377114,4.71182,-0.0021058
63,0.0153873,-1.55654,10350.9,-4634.29,73.7024,638.084,0.0375088,4.66887,-0.00278828
63,0.015217,-1.47147,10998.8,-4621.06,72.2204,625.974,0.0368553,4.70098,-0.00242958
63,0.0154694,-1.41324,10998.8,-4628.8,73.8958,642.616,0.0376004,4.71655,-0.0021718
63,0.0155934,-1.50448,10998.8,-4547.16,73.0028,627.26,0.0365367,4.6784,-0.00239343
63,0.0157969,-1.43655,9911.01,-4592.62,73.1218,640.836,0.0375331,4.74031,-0.00192902
63,0.014332,-1.46643,10998.9,-4917.71,73.9427,635.626,0.0379318,4.72016,-0.00216535
63,0.0150315,-1.45036,10998.8,-4868.07,74.1904,625.433,0.0369344,4.72742,-0.00182755
63,0.0146659,-1.46339,10998.7,-4724.97,71.5804,626.269,0.0371499,4.73125,-0.00190619
63,0.0174253,-1.50324,10984.7,-4019.68,71.6724,632.597,0.0359753,4.69423,-0.00215359
63,0.0146409,-1.51248,10998.8,-4640.68,72.4269,630.765,0.0370955,4.69753,-0.00231064
63,0.0150395,-1.49567,10830.5,-4755.08,73.2429,627.372,0.0370112,4.69273,-0.00236239
63,0.0177203,-1.50092,10994.3,-3982.81,72.4371,633.679,0.0356887,4.66851,-0.00266059
63,0.0142596,-1.49372,10991.5,-4672.48,71.1603,629.669,0.0373753,4.7042,-0.00224486
63,0.0157393,-1.47639,10990.9,-4497.95,72.9324,657.845,0.0382144,4.7338,-0.00199073
63,0.0149045,-1.48401,10998.8,-4602.35,71.4979,625.117,0.0368169,4.72288,-0.00198191
63,0.0160585,-1.47871,10998.6,-4418.13,72.9686,627.087,0.0361673,4.70244,-0.0022022
63,0.0172181,-1.45976,10951.4,-4116.98,72.5333,629.283,0.0358348,4.74478,-0.00185813
63,0.0179244,-1.48245,9349,-3898.22,71.9196,658.154,0.0373525,4.716,-0.00237199
63,0.0173502,-1.49493,10677,-3999.24,71.3885,636.775,0.0362408,4.70122,-0.00241939
63,0.0177033,-1.49322,10998.3,-3969.82,71.702,632.582,0.0356412,4.70202,-0.00238953
63,0.0140334,-1.42628,10998.8,-4949.65,71.3304,629.107,0.0378144,4.71994,-0.00194336
63,0.0160623,-1.50037,10998.6,-4400.11,72.2541,654.296,0.0384552,4.70133,-0.00234118
63,0.0158711,-1.44592,8729.22,-4308.95,71.5003,668.355,0.039432,4.69286,-0.00266181
63,0.0164086,-1.44338,10903.2,-4352.2,73.0826,626.284,0.0360408,4.75357,-0.00176786
63,0.0174305,-1.46098,10995.8,-4078.16,73.92,630.34,0.0351871,4.71188,-0.00224711
63,0.014157,-1.48022,10998.9,-5000.39,72.7787,619.937,0.0367949,4.74161,-0.00161785
63,0.0162477,-1.48234,9530.67,-4557.71,73.3443,657.407,0.0388122,4.66267,-0.00278423
63,0.0138938,-1.48223,10999,-5108.25,72.8297,621.886,0.0373692,4.71848,-0.00176646
63,0.0147233,-1.48624,9419,-4950.34,74.3259,650.842,0.0387838,4.706,-0.00242693
63,0.0164929,-1.46295,10903.6,-4440.46,72.4434,629.144,0.0366962,4.69305,-0.00243431
63,0.0175905,-1.47589,10821.8,-3986.94,72.2135,632.98,0.0354983,4.74669,-0.00170927
63,0.0158214,-1.47561,10998.6,-4485.11,72.149,627.472,0.0366018,4.69113,-0.00232219
63,0.0158213,-1.50204,10998.6,-4334.77,72.018,630.461,0.0364854,4.66555,-0.00242686
63,0.0149879,-1.50318,10961.2,-4701.25,72.9291,624.348,0.0367377,4.71793,-0.00194264
63,0.0154033,-1.44088,10914.1,-4534.81,73.2067,626.703,0.0364316,4.71056,-0.00224445
63,0.0165668,-1.51185,10998.3,-4277.54,72.6162,630.943,0.0362784,4.66027,-0.00280605
63,0.0176566,-1.50057,10998.4,-3960.34,71.7503,633.708,0.0358907,4.68145,-0.00246385
63,0.0165024,-1.44517,10998.6,-4297.78,73.1898,675.804,0.0395164,4.7135,-0.00225149
63,0.015499,-1.47846,10559.8,-4793.99,73.9131,630.653,0.0372311,4.70074,-0.00222638
63,0.0160305,-1.49426,10971.8,-4519.94,74.0356,626.41,0.0362383,4.69736,-0.0018095
63,0.0140382,-1.50716,10940.4,-4943.8,73.0198,631.152,0.0377924,4.66628,-0.00242681
63,0.0158986,-1.46689,10613,-4442.93,72.6674,629.943,0.0365121,4.75161,-0.00174538
63,0.0148506,-1.50378,10880.3,-4717.07,71.9486,631.062,0.0374559,4.68417,-0.00234467
63,0.0154489,-1.48442,10918.2,-4605.02,71.8984,626.511,0.0369464,4.71358,-0.00201902
63,0.0146122,-1.49631,10998.8,-4980.91,74.4601,619.52,0.0365087,4.73244,-0.00185797
63,0.0153397,-1.4711,10998.4,-4742.84,73.2436,665.627,0.0398183,4.72677,-0.00214322
63,0.0147328,-1.49676,10998.7,-4804.82,72.838,647.176,0.0384585,4.7576,-0.00167997
63,0.0148666,-1.43373,10998.8,-4890.75,73.3463,635.581,0.0378574,4.73119,-0.00186236
63,0.0160413,-1.49744,10859.3,-4472.61,72.8944,628.945,0.0366184,4.69669,-0.0022556
63,0.0160875,-1.50794,10972.7,-4225.11,71.0656,630.087,0.0363905,4.70409,-0.00243957
63,0.0174353,-1.50166,10998.4,-4024.81,71.9613,633.228,0.035875,4.66736,-0.00275391
63,0.0178699,-1.49598,10996.4,-3919.85,72.7301,633.87,0.035492,4.6876,-0.00247885
63,0.0158668,-1.48205,10004.4,-4601.08,73.3639,658.161,0.0389458,4.67429,-0.00264247
63,0.0144431,-1.46822,10998.9,-5082.5,73.9577,619.531,0.0368102,4.75561,-0.00153248
63,0.0177555,-1.49284,9641.73,-3999.75,72.0576,652.412,0.0373226,4.7081,-0.00232199
63,0.0168433,-1.48349,10998.5,-4335.64,73.4377,627.217,0.0358987,4.70918,-0.00212562
63,0.0148174,-1.49234,10998.8,-4877.89,72.333,621.614,0.0371045,4.74954,-0.00177134
63,0.0183885,-1.48444,10852.8,-3891.36,73.2844,635.818,0.0353416,4.70379,-0.00233961
63,0.014641,-1.5428,10998.8,-4964.11,73.4867,623.372,0.0369222,4.69452,-0.00201074
63,0.0151482,-1.53711,10998.7,-4720.9,73.7181,623.889,0.0366313,4.70569,-0.00211894
63,0.0144338,-1.50685,10978.7,-4717.92,71.399,631.122,0.0374108,4.72198,-0.00193609
63,0.0179056,-1.46433,10984.4,-3957.51,72.788,631.397,0.0353932,4.75167,-0.00174896
63,0.0175617,-1.46498,10998.2,-4238.21,73.9745,632.685,0.0362132,4.71729,-0.00253969
63,0.0148424,-1.49212,10998.7,-4761.71,74.0453,633.61,0.0373405,4.70379,-0.00218467
63,0.0155787,-1.46586,10998.7,-4285.68,71.6624,631.853,0.0367043,4.68074,-0.00242661
63,0.0155174,-1.48872,10892.8,-4505.01,71.9652,627.495,0.03667,4.71716,-0.00210625
63,0.0151372,-1.44805,10998.7,-4840.88,72.881,623.009,0.0368997,4.71719,-0.00198267
63,0.0149414,-1.50836,10899.8,-4912.57,73.5983,654.738,0.0393822,4.65699,-0.00258579
63,0.0157065,-1.48741,10998.7,-4617.33,73.2383,625.12,0.0366473,4.70824,-0.00198501
63,0.0144539,-1.47244,10998.9,-5070.59,72.0955,655.529,0.0401541,4.67651,-0.00256063
63,0.017804,-1.48565,10800.6,-3933.34,72.1293,635.932,0.0357315,4.70397,-0.00217765
63,0.0176381,-1.45928,10980.7,-3937.1,71.5965,631.829,0.0356031,4.74239,-0.00186763
63,0.0183006,-1.47302,10997.9,-3887.13,72.8646,632.891,0.0350036,4.73277,-0.00190977
63,0.0138104,-1.44551,10999,-5097.27,72.7025,628.246,0.0378638,4.72846,-0.00162949
63,0.017026,-1.48471,9340.74,-4181.77,72.6373,666.17,0.0386767,4.70467,-0.00267597
63,0.0171702,-1.51275,10977.3,-4100.12,72.3199,631.51,0.0357219,4.68925,-0.00250347
63,0.0174563,-1.50595,10725.4,-4225.32,72.6901,633.477,0.036171,4.68726,-0.0024296
63,0.0140283,-1.45259,10999,-5031.58,72.0362,630.569,0.0379669,4.74329,-0.00187365
63,0.0166325,-1.50258,9860.32,-4129.32,71.8355,649.061,0.0373971,4.67493,-0.00260943
63,0.015001,-1.49529,10998.6,-4785.51,73.6887,620.534,0.0363411,4.74382,-0.00173833
63,0.0164753,-1.48221,10998.3,-4295.77,72.4058,630.67,0.0363155,4.66822,-0.00254937
63,0.0165202,-1.49045,10916.5,-4246.47,71.6326,632.197,0.0364729,4.67078,-0.00251641
63,0.0141017,-1.47925,10998.9,-4995.55,72.5659,654.343,0.0397125,4.6736,-0.00254673
63,0.014937,-1.50063,10980.6,-4704.37,72.3188,628.016,0.0370593,4.67922,-0.00227985
63,0.0138893,-1.45273,10998.9,-4856.5,72.1225,629.748,0.037491,4.71956,-0.00201015
63,0.0178632,-1.47469,10959.7,-3887.59,71.6159,633.532,0.035526,4.72954,-0.00190012
63,0.0134277,-1.50896,10999,-5078.97,73.4456,620.94,0.0368922,4.71726,-0.0019838
