,tg_th,tg_ph,tg_vz,tg_p,gem1_r,gem1_rp,gem1_ph,gem1_php,gem1_ph_local,sieve_r,sieve_ph,rate
17,0.019690716050242654,4.053971824530943,-3900.2156999807157,6599.2424121987515,710.9912061370205,0.03927576038111873,4.0611953576452855,0.00039486652629458616,0.022004803029837205,78.6942818080551,4.05140045515952,344.96871571250983
75,0.019094904399638984,4.034058459707781,-3900.182137941171,6599.283130171144,712.1410263783258,0.04018340259501149,4.030751313632663,0.00036194511231251434,-0.008439240982784924,77.40420443285842,4.034106218784078,404.9210338974361
103,0.019259541521176912,4.064147102925638,-3899.7410366549598,6599.277185922566,711.6610012949583,0.03979062225762081,4.0762517543869645,0.00044117125475700685,0.03706119977151623,77.51713249237363,4.059865929476567,395.40736799340857
129,0.0195498565165342,4.027125280250407,-3899.5908610303854,6599.263883796799,711.436620792355,0.03954784686760881,4.019250437305918,-0.0001870216514347476,-0.01994011730953016,78.18563243909757,4.028075166756109,375.1009368928849
225,0.019632312337976354,4.022666118583798,-3900.203209824271,6599.2520355392235,711.1877215330408,0.039477986941962306,4.011358575009166,7.957106061225065e-07,-0.027831979606282253,78.84835860437121,4.023481079693807,358.0895298661771
289,0.019651546681613525,4.0468683392467755,-3899.679992890694,6599.25372034961,711.6688889141769,0.03979905594516739,4.052249168760781,0.0002874482602536978,0.013058614145332825,78.2210500185458,4.046551784894726,360.44956274506217
405,0.019635069044931012,4.054040637807631,-3899.7685254832904,6599.24361972116,711.0152600326062,0.039289200595006964,4.067704665595624,0.000490446547080578,0.028514110980175644,78.61050136357412,4.0549561472598,346.5822016728859
406,0.019637045247841114,4.018155769245976,-3899.6620574948793,6599.251550345023,711.5178626949767,0.03978483627714617,3.996460067927884,-0.0004793463232138588,-0.042730486687564184,78.47016649990216,4.015379269299359,357.4134225945351
412,0.019420561160874573,4.049705323088158,-3900.4046374607287,6599.266673194627,711.6070357736928,0.039630934927839125,4.04451385825129,8.40493643238186e-05,0.0053233036358415475,77.53037520490416,4.042206299405169,379.2501578901415
513,0.019457315289631242,4.053671708549469,-3899.9554283107486,6599.2645061547355,711.5479350113883,0.039789042195517176,4.079096539624787,0.0004468291967210456,0.03990598500933906,77.72680568758108,4.061264418130133,376.0218080177786
549,0.019499998482585424,4.033292254581772,-3900.0920640077597,6599.263785815333,711.7167772756134,0.039795481972383126,4.035612423704812,-0.00015208937949094325,-0.0035781309106361903,77.64613606837072,4.0374265625041215,374.9562128924133
577,0.01929029780786014,4.03621248469162,-3899.8251502436597,6599.264704038566,712.0640916192498,0.04017326635115445,4.028285274424441,-0.0003286887564502121,-0.01090528019100745,77.2656120741308,4.03330754591728,376.31519211100266
603,0.019141656978957682,4.047355121921908,-3900.42771548822,6599.284433267882,711.6306196022093,0.03971574363156451,4.05947082361279,0.0005393464498209158,0.020280268997341366,77.19512862186131,4.050284733858946,407.04442464273626
610,0.01990368031468951,4.037327051134033,-3899.7173710690276,6599.206957466097,711.062769834394,0.039402092866131166,4.035559334255559,-0.00021503578967462075,-0.0036312203598889425,79.44485801602373,4.037358001395921,301.4557594186748
860,0.019336949719080388,4.015362263948211,-3899.5975033865807,6599.273416602761,711.8136199502665,0.03981321747098549,4.0016597733833805,-0.00032883853019940356,-0.03753078123206777,77.15277044362432,4.01844792366911,389.517973682625
