,tg_th,tg_ph,tg_vz,tg_p,gem1_r,gem1_rp,gem1_ph,gem1_php,gem1_ph_local,sieve_r,sieve_ph,rate
31,0.013927186136291486,1.469548349394485,-3899.524458519456,6599.632489284625,752.4518574909407,0.048518139685637875,1.5412114296482844,0.002010935963900839,0.19481457810980163,55.560685256329194,1.4696602960694243,2362.184741448091
63,0.01351294410398017,1.4877299636806767,-3899.88456925468,6599.642307224348,757.655470554667,0.04922692281801826,1.5508998531920817,0.00204510575287872,0.20450300165359891,53.8168770300179,1.482383120041163,2524.057518090952
110,0.013277599771142547,1.4579615136713833,-3900.050045645188,6599.65426040779,757.3872620843152,0.04972413516854688,1.518943289626422,0.00171845181694359,0.17254643808793935,53.50551240996678,1.4623157528207786,2741.834333774739
144,0.013384893907706367,1.4630522851122907,-3899.7575651745387,6599.65979262383,756.4076314547295,0.04918955080185446,1.5212912482749072,0.001974648852257306,0.17489439673642448,53.70238442135892,1.46323570039337,2851.1943793540786
244,0.013416971100050853,1.5129906656933676,-3900.452692234851,6599.64947676006,761.043500676084,0.04958254357757607,1.5879607417133241,0.0027902734720346104,0.24156389017484137,53.602361447745174,1.5076676885706937,2651.766969027475
376,0.013467118721418845,1.4578464749819229,-3899.926077655707,6599.647371724251,755.6980041392626,0.04940078803020776,1.5105002667460243,0.00153916249220556,0.16410341520754157,53.98589796902651,1.4551569599743803,2613.389429427028
470,0.014042254308839845,1.4867018846157793,-3900.0899318093248,6599.618877543694,752.234101216439,0.048151971665816654,1.5692368498796991,0.0023035793745947745,0.22283999834121637,56.23354061986591,1.4851752999758816,2159.903195707852
487,0.013664570365640326,1.4913650940332752,-3900.4544995982133,6599.637229758896,754.9132920324066,0.04854945154239741,1.5897569444811668,0.002939947435270906,0.24336009294268401,55.755853861406074,1.4983900464985278,2438.5533531067626
546,0.013724179127151438,1.5151694185470925,-3899.56804414145,6599.642273977185,758.6898942203172,0.04885906952582481,1.6151487217608866,0.0028687437078974984,0.2687518702224039,54.79109622064455,1.5186037646898853,2523.484690183625
595,0.013457453318146054,1.5096329659493288,-3900.1899018856166,6599.645415474002,758.3823588107256,0.048789353682987285,1.5795487925348768,0.002145797163066909,0.23315194099639402,54.12655548593703,1.500114156022827,2578.3889947304806
646,0.013537452740972311,1.5254648447506014,-3899.6848356268883,6599.6408925205415,759.7244029386175,0.04958562698392622,1.545954454821303,0.002177083260178286,0.19955760328282013,52.98288209221335,1.4849372062740602,2499.8360899234854
680,0.013532233810386061,1.488289420413521,-3900.4209827046093,6599.643130413208,758.427471538458,0.0490805084741441,1.5784974624245043,0.0023938687809085366,0.23210061088602152,54.20465741594209,1.4981741183367254,2538.2962392465174
685,0.014053117793169213,1.4875580127277037,-3899.873650203554,6599.6239526875615,753.8455808901045,0.0483405239723439,1.5800226294473427,0.0026934997023993767,0.23362577790885997,55.810664854406966,1.4928004133073245,2232.520054232834
733,0.014127431974713316,1.4708792096425933,-3900.2071748051912,6599.610974619998,750.998041498482,0.04803652535094011,1.549013339254109,0.0022896887547371294,0.20261648771562624,56.18204080075861,1.4726875553114742,2052.955474960888
787,0.013728936918534584,1.5160123751787502,-3899.5249277856674,6599.630659434248,758.5786333226857,0.048781620501322356,1.6116138751310836,0.002876694019683313,0.2652170235926008,54.82453930409666,1.516051491413738,2333.560818666444
825,0.013450950097743516,1.515311300116967,-3900.387238652476,6599.648214140783,760.4819044637624,0.04942773435164476,1.5803468020556557,0.002864033220869776,0.23394995051717293,53.53743968704158,1.5026795083949618,2628.6578212144577
887,0.013491583900232303,1.4944759880480625,-3900.3315306318077,6599.6444816665135,756.7512415352006,0.048923240198434866,1.5619061383446389,0.002175697986544538,0.2155092868061561,54.42142503476337,1.4869596132475933,2561.9030156599256
910,0.013716379690607662,1.4996705615411243,-3900.3217872811415,6599.632135731612,757.7294764768767,0.048878824200237196,1.5909676189372548,0.0025089676388891256,0.24457076739877204,54.72213812401016,1.5039804300653472,2356.6178011523048
