hole_id,tg_th,tg_ph,tg_p,tg_vz,sieve_r,gem_r,r_prime,gem_ph,phi_prime
63,0.0186961,-1.49422,2199.92,-3875.38,73.7112,886.946,0.0491848,4.63253,-0.00533872
63,0.0180742,-1.50416,2199.93,-3875.61,71.8551,889.912,0.0505439,4.61267,-0.00543908
63,0.018037,-1.50609,2199.93,-3875.63,73.0026,887.667,0.0499772,4.6206,-0.00622688
63,0.018017,-1.46987,2199.93,-3875.62,71.7372,901.598,0.0521695,4.69485,-0.00388205
63,0.0181763,-1.47591,2199.93,-3875.57,72.8085,897.209,0.0511172,4.68152,-0.0043985
63,0.0181194,-1.46177,2199.93,-3875.59,71.7868,901.936,0.0513244,4.70318,-0.00400026
63,0.0179622,-1.47831,2199.93,-3875.49,71.0017,897.947,0.0514838,4.65034,-0.00455237
63,0.0176627,-1.46573,2199.93,-3875.39,70.8647,898.353,0.0515806,4.65207,-0.00477805
63,0.0181937,-1.49739,2199.93,-3875.4,72.7562,886.051,0.049684,4.60604,-0.00622673
63,0.0181295,-1.51604,2199.93,-3875.62,72.0014,887.618,0.0506902,4.59613,-0.00589581
63,0.0182239,-1.48187,2199.93,-3875.42,72.408,895.649,0.0514909,4.66212,-0.00478855
63,0.018451,-1.476,2199.93,-3875.56,72.8921,896.42,0.0514338,4.67935,-0.00390691
63,0.0179495,-1.48456,2199.93,-3875.6,71.1113,897.614,0.0514272,4.65023,-0.00510897
63,0.0181688,-1.48179,2199.93,-3875.56,71.7877,896.794,0.0515023,4.65793,-0.00472508
63,0.0179872,-1.49369,2199.93,-3875.46,71.3868,895.164,0.0508151,4.63991,-0.00468695
63,0.018232,-1.44468,2199.93,-3875.46,72.4168,901.638,0.0520774,4.71141,-0.00433971
63,0.0185006,-1.4625,2199.87,-3875.4,73.3542,895.314,0.051348,4.6778,-0.00421223
63,0.0182927,-1.48592,2199.93,-3875.58,72.476,896.365,0.0504356,4.67397,-0.00481068
63,0.0180047,-1.51417,2199.93,-3875.52,72.2115,885.931,0.0492642,4.59117,-0.00665233
63,0.0182044,-1.45857,2199.93,-3875.42,72.5974,898.053,0.0510152,4.68667,-0.00418433
63,0.017699,-1.49104,2199.93,-3875.39,71.2409,896.285,0.0511702,4.64465,-0.00492542
63,0.0179102,-1.4983,2199.93,-3875.45,72.159,889.444,0.0506719,4.61542,-0.00496841
63,0.0178119,-1.50609,2199.93,-3875.57,71.0066,894.699,0.0513442,4.62624,-0.00574102
63,0.0177567,-1.48801,2199.93,-3875.38,70.9044,898.753,0.0511699,4.65773,-0.00517196
63,0.0183306,-1.49572,2199.93,-3875.54,72.5559,889.435,0.0508975,4.62122,-0.00534469
63,0.0182485,-1.47329,2199.93,-3875.53,72.3869,901.292,0.0514678,4.711,-0.00357991
63,0.0177734,-1.48799,2199.93,-3875.47,71.642,895.716,0.0509593,4.64982,-0.00491725
63,0.0184397,-1.48814,2199.92,-3875.41,73.2406,888.285,0.049861,4.63156,-0.0058563
63,0.0182672,-1.46443,2199.93,-3875.4,72.6686,897.644,0.0513934,4.68214,-0.00438281
63,0.0182107,-1.48706,2199.93,-3875.55,72.6598,894.763,0.05064,4.66361,-0.00475026
63,0.018366,-1.4812,2199.93,-3875.4,72.8476,890.083,0.0499567,4.63794,-0.00471296
63,0.0180184,-1.4896,2199.93,-3875.56,73.0865,894.852,0.051351,4.67042,-0.00485766
63,0.0182796,-1.46554,2199.93,-3875.54,72.0527,900.764,0.0518384,4.69242,-0.0040544
63,0.0184444,-1.48309,2199.93,-3875.59,73.4435,891.314,0.0507207,4.65205,-0.00545506
63,0.0182804,-1.48567,2199.93,-3875.54,72.6536,892.635,0.0515404,4.64665,-0.00432998
63,0.0178925,-1.46763,2199.93,-3875.37,71.3586,901.396,0.0507952,4.68995,-0.00599832
63,0.0178092,-1.49396,2199.93,-3875.46,71.2987,896.241,0.0508571,4.64835,-0.0041854
63,0.0177044,-1.50688,2199.93,-3875.46,71.5423,890.833,0.0505407,4.61388,-0.00596634
63,0.0181672,-1.49899,2199.93,-3875.59,71.723,890.08,0.0510829,4.60691,-0.00619808
63,0.0181114,-1.49258,2199.93,-3875.43,72.3486,894.094,0.0508604,4.65158,-0.00566124
63,0.0180981,-1.49529,2199.93,-3875.46,72.3438,891.911,0.0504327,4.63353,-0.00558142
63,0.0180935,-1.47326,2199.93,-3875.54,72.3776,899.031,0.0512156,4.68961,-0.00437783
63,0.017786,-1.48249,2199.93,-3875.46,71.3593,899.45,0.0515331,4.67146,-0.0041712
63,0.018093,-1.46657,2199.93,-3875.61,71.414,901.188,0.0521346,4.6811,-0.00490009
63,0.0183683,-1.45969,2199.93,-3875.49,71.7169,899.775,0.0511273,4.68313,-0.00402737
63,0.0177535,-1.45716,2199.93,-3875.55,71.6252,901.972,0.051991,4.69362,-0.00457486
63,0.018402,-1.50101,2199.93,-3875.5,72.9553,885.634,0.0498211,4.6057,-0.00558711
63,0.0183074,-1.48962,2199.93,-3875.52,72.7209,894.546,0.0508913,4.66311,-0.00442823
63,0.0182214,-1.52051,2199.93,-3875.62,72.7951,888.537,0.0504699,4.62201,-0.00526995
63,0.0179245,-1.47734,2199.93,-3875.58,71.094,897.276,0.0514024,4.6474,-0.00537051
63,0.018182,-1.5054,2199.93,-3875.6,72.0684,884.793,0.0495472,4.58518,-0.00520496
63,0.0181521,-1.48736,2199.93,-3875.38,72.7395,891.852,0.0511538,4.64109,-0.00526978
63,0.018099,-1.50952,2199.93,-3875.38,72.1628,889.471,0.0505661,4.6156,-0.00603774
63,0.0178591,-1.4716,2199.93,-3875.5,71.0143,899.102,0.0520862,4.65534,-0.00511467
63,0.0180726,-1.52074,2199.93,-3875.39,72.2831,885.796,0.050707,4.58968,-0.0063176
63,0.0180668,-1.52348,2199.93,-3875.5,72.264,884.676,0.050023,4.58469,-0.00648049
63,0.0183561,-1.49672,2199.93,-3875.38,73.1108,886.332,0.050186,4.61361,-0.00497642
63,0.0179786,-1.51299,2199.93,-3875.62,71.627,893.276,0.0508712,4.63004,-0.0052415
63,0.0180754,-1.51449,2199.93,-3875.42,71.8569,886.981,0.0502958,4.59078,-0.00531244
63,0.0181827,-1.45811,2199.93,-3875.44,71.6695,897.959,0.0508445,4.6683,-0.00422153
63,0.0181889,-1.50228,2199.93,-3875.4,72.0704,887.547,0.0507164,4.59812,-0.00606673
63,0.0179759,-1.4761,2199.93,-3875.47,72.0946,898.894,0.051194,4.68129,-0.00425148
63,0.0179848,-1.47712,2199.93,-3875.46,71.8066,898.081,0.0513261,4.66949,-0.00453815
63,0.0176514,-1.48631,2199.93,-3875.55,71.6652,895.253,0.0501799,4.64875,-0.00470068
63,0.0183987,-1.49154,2199.93,-3875.52,73.179,888.641,0.0500323,4.63267,-0.00518379
63,0.0180878,-1.47509,2199.93,-3875.41,71.5648,894.138,0.0507698,4.63646,-0.00511747
63,0.0180532,-1.50075,2199.93,-3875.5,72.5969,885.949,0.0508153,4.59662,-0.0060235
63,0.0183563,-1.48274,2199.93,-3875.59,73.2338,892.704,0.0503204,4.66262,-0.00469278
63,0.0182693,-1.47106,2199.93,-3875.39,71.9544,899.659,0.0515536,4.68167,-0.00400577
63,0.0180792,-1.47273,2199.93,-3875.6,72.2593,896.994,0.0516905,4.66811,-0.00460025
63,0.0178298,-1.47255,2199.93,-3875.5,72.291,894.748,0.0506459,4.65734,-0.00472006
63,0.0178391,-1.48851,2199.93,-3875.56,71.71,893.483,0.0512308,4.63219,-0.00505186
63,0.0184732,-1.47967,2199.93,-3875.59,73.1145,893.388,0.0507083,4.66214,-0.00487393
63,0.0183561,-1.48054,2199.93,-3875.38,73.0208,893.376,0.0505992,4.6633,-0.00499947
63,0.0180985,-1.44492,2199.93,-3875.6,72.4952,900.944,0.0515057,4.70847,-0.0041043
63,0.0180649,-1.50017,2199.93,-3875.44,71.7047,888.762,0.0505738,4.59908,-0.00533369
63,0.0188098,-1.50123,2199.92,-3875.58,73.2902,887.37,0.0492518,4.62676,-0.00558069
63,0.0183417,-1.50925,2199.93,-3875.52,72.5331,884.404,0.0503261,4.58678,-0.00658795
63,0.0182291,-1.50148,2199.93,-3875.38,72.5622,888.269,0.0504051,4.6141,-0.00612367
63,0.0179483,-1.50884,2199.93,-3875.42,71.9864,887.339,0.0506555,4.59639,-0.00496576
63,0.0186295,-1.51326,2199.93,-3875.44,73.0236,886.024,0.0508457,4.60597,-0.00569676
63,0.0183706,-1.48166,2199.93,-3875.41,72.9278,894.813,0.051113,4.67042,-0.00381902
63,0.0183579,-1.51365,2199.93,-3875.46,73.3618,906.484,0.0509265,4.70552,-0.00410278
63,0.0181251,-1.4891,2199.93,-3875.39,71.9372,891.776,0.0502295,4.62788,-0.00509989
63,0.0178957,-1.44895,2199.93,-3875.6,72.2148,900.765,0.0513069,4.70009,-0.00386307
63,0.0182117,-1.46632,2199.93,-3875.44,72.6599,898.539,0.0511801,4.69111,-0.00427252
63,0.0180354,-1.45275,2199.93,-3875.53,72.2992,900.821,0.0514793,4.7084,-0.00401112
63,0.0176592,-1.50914,2199.93,-3875.6,71.4772,889.256,0.0507607,4.59807,-0.00506503
63,0.0187598,-1.48552,2199.92,-3875.52,73.643,888.483,0.0501212,4.63836,-0.00476833
63,0.0175694,-1.49413,2199.93,-3875.59,71.4878,896.587,0.0515507,4.65121,-0.0047452
63,0.0179285,-1.51188,2199.93,-3875.46,71.5082,891.533,0.0508105,4.61555,-0.00611844
63,0.0180614,-1.50124,2199.93,-3875.57,71.7426,896.5,0.0510384,4.65681,-0.00442344
63,0.017971,-1.49369,2199.93,-3875.53,71.2555,896.141,0.0511001,4.64248,-0.00497238
63,0.0180921,-1.48477,2199.93,-3875.47,72.4182,893.246,0.0511066,4.6465,-0.00493875
63,0.0179414,-1.497,2199.93,-3875.51,71.0651,896.621,0.0515819,4.64093,-0.00516377
63,0.0181779,-1.49196,2199.93,-3875.45,72.8453,891.169,0.050821,4.63975,-0.00581178
63,0.018089,-1.51927,2199.93,-3875.59,72.6951,883.54,0.050172,4.58619,-0.00636485
63,0.0180064,-1.48745,2199.93,-3875.55,72.0458,895.507,0.0500354,4.65952,-0.00497274
63,0.0177522,-1.49476,2199.93,-3875.51,70.9638,898.246,0.0516776,4.65033,-0.00529285
63,0.0179111,-1.49862,2199.93,-3875.39,71.3627,891.752,0.0511588,4.61337,-0.00503826
63,0.0179369,-1.50809,2199.93,-3875.42,71.9921,886.073,0.050032,4.58797,-0.0056002
63,0.0182824,-1.47089,2199.93,-3875.45,72.7981,898.981,0.0514282,4.69955,-0.00382576
63,0.0186171,-1.48968,2199.93,-3875.38,73.7801,889.294,0.0506803,4.64484,-0.00488605
63,0.0179098,-1.48944,2199.93,-3875.62,71.5946,890.4,0.0509306,4.60806,-0.00647058
63,0.0182677,-1.46131,2199.93,-3875.56,71.4976,898.461,0.0514652,4.66424,-0.00500377
