tg_th,tg_ph,tg_p,tg_vz,sieve_r,gem_r,r_prime,gem_ph,phi_prime,phi_local
0.0127781,-3.12788,6599.68,-4499.87,57.6364,745.597,0.0485388,3.13517,-3.34065e-05,-0.00642104
0.0129492,-3.12175,6599.67,-4499.87,58.947,742.613,0.0480854,3.1622,5.95019e-05,0.0206089
0.0125187,3.11618,6599.7,-4499.87,58.5221,743.833,0.0482365,3.10178,-0.000218469,-0.0398126
0.0125127,-3.13105,6599.7,-4499.87,57.5541,745.917,0.0486837,3.12796,-0.000307784,-0.013633
0.0127036,-3.13399,6599.69,-4499.87,58.6021,743.254,0.0483922,3.13904,-0.000109404,-0.00255241
0.0128784,-3.1369,6599.68,-4499.87,58.2691,744.082,0.0483226,3.14355,0.000199256,0.00195331
0.0125491,3.13929,6599.69,-4499.87,57.7668,745.087,0.0484578,3.13923,-0.000154852,-0.00236339
0.0127625,-3.1065,6599.68,-4499.87,59.1848,742.193,0.0479793,3.18537,0.000467911,0.0437742
0.0122251,3.12918,6599.71,-4499.87,56.7735,747.766,0.0491064,3.12823,-0.000286465,-0.0133673
0.0125097,3.10701,6599.7,-4499.87,58.7712,743.023,0.0482027,3.10685,-2.99366e-05,-0.0347396
0.012428,3.13455,6599.7,-4499.87,57.3321,746.423,0.0490075,3.13438,4.12937e-05,-0.00720807
0.0127019,3.12004,6599.69,-4499.87,58.5171,744.142,0.0486103,3.09691,-0.000553648,-0.0446812
0.0128628,-3.12977,6599.68,-4499.87,59.7775,740.159,0.0476942,3.14709,-0.000174491,0.00549472
0.0124144,-3.13684,6599.7,-4499.87,57.1303,746.722,0.0488054,3.13431,-0.00040877,-0.00728626
0.0126429,3.08673,6599.69,-4499.87,58.363,743.833,0.0483705,3.13379,0.000242661,-0.00779983
0.0129588,3.12522,6599.67,-4499.87,59.2041,741.853,0.0478807,3.1264,2.97859e-05,-0.0151915
0.012973,3.13283,6599.67,-4499.87,59.5555,741.19,0.0481159,3.13441,-0.000280864,-0.00717941
0.0129134,3.12795,6599.67,-4499.87,59.1896,742.064,0.0481713,3.12799,-8.16597e-05,-0.0136055
0.012719,-3.13998,6599.68,-4499.87,57.9213,745.005,0.0486767,3.14448,5.66862e-05,0.00288571
0.0124723,-3.11942,6599.7,-4499.87,57.4861,746.208,0.0483689,3.18679,0.000500283,0.0452003
0.0123205,-3.12617,6599.71,-4499.87,56.7634,747.56,0.0490184,3.14464,-0.000177124,0.00305229
0.0135689,3.02759,6599.64,-4499.87,58.908,742.927,0.0481992,3.14387,-4.78309e-05,0.00228082
0.0123858,-3.12282,6599.7,-4499.87,57.4981,746.107,0.0485396,3.17245,0.000376912,0.0308595
0.0125869,-3.12992,6599.69,-4499.87,56.8428,747.614,0.048893,3.15138,0.000220053,0.00978712
0.0128519,-3.13626,6599.68,-4499.87,58.3842,744.165,0.0487233,3.14533,0.000136072,0.00374087
0.0129928,-3.13823,6599.67,-4499.87,59.5664,741.403,0.0481044,3.11567,-0.000435756,-0.0259272
0.0126204,3.08349,6599.69,-4499.87,58.7704,745.383,0.0482624,3.09524,-0.00052003,-0.0463558
0.0124416,-3.12593,6599.7,-4499.87,56.8851,747.755,0.0490757,3.16041,0.000458718,0.0188137
0.0128066,3.12479,6599.68,-4499.87,59.4234,741.406,0.0477122,3.10489,-0.00051567,-0.0367049
0.0122768,3.12048,6599.71,-4499.87,57.3129,746.986,0.048929,3.09022,-0.00073073,-0.0513691
0.012576,-3.13747,6599.69,-4499.87,57.5712,745.786,0.0487274,3.14761,-7.75429e-05,0.00601675
0.0127256,3.10018,6599.68,-4499.87,58.137,745.141,0.0485976,3.08894,-0.000753296,-0.0526567
0.0124303,-3.1145,6599.7,-4499.87,57.2439,746.716,0.0489023,3.16389,0.000177165,0.0222982
0.0129037,3.11499,6599.68,-4499.87,58.6247,743.819,0.0482707,3.09587,-0.000284353,-0.0457213
0.0122827,3.13157,6599.7,-4499.87,56.3422,748.704,0.0492173,3.14291,-0.000152314,0.00131428
0.0128899,-3.11807,6599.68,-4499.87,59.0204,742.793,0.0481001,3.18722,0.000707361,0.0456279
0.0129642,-3.12653,6599.67,-4499.87,59.1456,742.334,0.0481384,3.17484,0.000504733,0.033246
0.0123918,3.13873,6599.7,-4499.87,58.4845,743.657,0.0482411,3.1134,-0.000281407,-0.0281881
0.0120892,3.13093,6599.72,-4499.87,56.5846,747.993,0.0488646,3.12364,-0.000287753,-0.0179502
0.0126716,-3.1264,6599.69,-4499.87,59.0758,742.342,0.0480093,3.18052,0.000777761,0.0389249
0.0126064,3.09708,6599.69,-4499.87,57.9998,744.912,0.0486051,3.12035,-0.000356654,-0.021241
0.0124495,-3.13362,6599.7,-4499.87,57.3171,746.549,0.0488747,3.12056,-0.000489523,-0.0210294
0.0126319,-3.10695,6599.69,-4499.87,58.5661,743.761,0.047997,3.19787,0.000617692,0.0562793
