hole_id,tg_th,tg_ph,tg_p,tg_vz,sieve_r,gem_r,r_prime,gem_ph,phi_prime
41,0.0121099,-0.601451,4399.87,-3875.39,48.1369,876.606,0.0586989,5.63363,-0.00239486
41,0.0122802,-0.552104,4399.87,-3875.48,48.558,872.834,0.0583685,5.69058,-0.00183231
41,0.0120168,-0.597347,4399.87,-3875.55,47.9998,877.178,0.058556,5.62811,-0.00215216
41,0.0121092,-0.618791,4399.87,-3875.58,48.2396,876.974,0.058512,5.60616,-0.00275135
41,0.0119219,-0.594653,4399.88,-3875.37,47.44,880.11,0.058971,5.63151,-0.00199437
41,0.0120988,-0.607921,4399.87,-3875.46,48.2291,876.224,0.0586834,5.62829,-0.00281599
41,0.0118662,-0.597425,4399.88,-3875.38,47.3952,879.613,0.0584391,5.64273,-0.0025838
41,0.0118648,-0.616615,4399.88,-3875.5,47.4257,880.217,0.0587317,5.61937,-0.00259507
41,0.0122493,-0.583141,4399.87,-3875.6,49.2088,871.409,0.0581097,5.64364,-0.00257459
41,0.0120844,-0.549586,4399.87,-3875.6,48.5155,873.204,0.0579954,5.67787,-0.00179736
41,0.0125666,-0.60303,4399.86,-3875.58,49.7916,868.711,0.0570721,5.61224,-0.00266603
41,0.0122603,-0.610323,4399.87,-3875.6,48.805,874.299,0.0584568,5.60553,-0.00301343
41,0.0124218,-0.609975,4399.87,-3875.62,49.4207,870.982,0.058166,5.61515,-0.00237248
41,0.0124649,-0.597402,4399.87,-3875.46,49.6099,869.393,0.0572193,5.63029,-0.00218114
41,0.0122138,-0.610204,4399.87,-3875.5,48.4632,875.329,0.0583008,5.61611,-0.0025295
41,0.0118716,-0.565272,4399.88,-3875.52,47.3515,879.351,0.0593718,5.6808,-0.00211898
41,0.0118257,-0.621202,4399.88,-3875.39,47.3968,880.848,0.0592702,5.61646,-0.00278752
41,0.0123335,-0.576286,4399.87,-3875.57,49.4632,870.262,0.0578072,5.63517,-0.0020178
41,0.011982,-0.57548,4399.88,-3875.62,47.9365,875.853,0.0587347,5.68839,-0.00190015
41,0.0118112,-0.612481,4399.88,-3875.55,46.5428,884.424,0.0597697,5.64609,-0.00212622
41,0.0123448,-0.59463,4399.87,-3875.4,49.2546,871.872,0.0587997,5.62845,-0.00220219
41,0.0116371,-0.573575,4399.88,-3875.38,46.609,883.16,0.0596796,5.67497,-0.00208416
41,0.0126047,-0.566683,4399.86,-3875.6,49.5814,868.981,0.0580241,5.66993,-0.00167746
41,0.0122429,-0.592518,4399.87,-3875.48,49.1287,871.61,0.0580663,5.64372,-0.00265185
41,0.0119209,-0.628968,4399.88,-3875.58,48.0789,878.204,0.0589569,5.59497,-0.00269872
41,0.0124139,-0.586049,4399.87,-3875.52,49.6714,869.115,0.0576414,5.62115,-0.0013762
41,0.0123008,-0.559108,4399.87,-3875.44,49.0079,870.92,0.0580574,5.68147,-0.0017348
41,0.0118878,-0.602654,4399.88,-3875.52,47.3351,881.068,0.059503,5.6268,-0.00250281
41,0.0120947,-0.628737,4399.87,-3875.61,48.8773,874.244,0.0576462,5.58582,-0.00293228
41,0.0118802,-0.62889,4399.88,-3875.39,47.0821,882.065,0.0593483,5.62429,-0.00223641
41,0.0117117,-0.593581,4399.88,-3875.58,46.6707,882.821,0.0597919,5.67794,-0.00207849
41,0.0120015,-0.616281,4399.88,-3875.47,47.7467,879.126,0.0590588,5.61501,-0.00280994
41,0.0117308,-0.608194,4399.88,-3875.47,46.8686,882.82,0.0593297,5.63532,-0.00221085
41,0.0123889,-0.583149,4399.87,-3875.58,49.213,870.836,0.057742,5.65194,-0.00247341
41,0.0123814,-0.568337,4399.87,-3875.49,49.686,868.859,0.0574239,5.64269,-0.00280396
41,0.0123385,-0.624761,4399.87,-3875.52,48.9307,874.5,0.0582915,5.58305,-0.00277353
41,0.0125473,-0.5887,4399.86,-3875.39,49.9634,867.849,0.0575306,5.61943,-0.0029021
41,0.0121013,-0.624114,4399.87,-3875.46,48.2795,876.876,0.0586388,5.60213,-0.00280415
41,0.0120876,-0.54492,4399.87,-3875.52,47.5223,877.648,0.0590233,5.69764,-0.00161527
41,0.0119378,-0.630613,4399.88,-3875.54,47.671,880.307,0.0592621,5.59876,-0.00272596
41,0.0117531,-0.616991,4399.88,-3875.41,46.9712,882.56,0.0595385,5.62921,-0.00272776
41,0.0117185,-0.581299,4399.88,-3875.53,46.7797,882.707,0.059433,5.66321,-0.00174041
41,0.012381,-0.557282,4399.87,-3875.41,49.2861,869.669,0.0578543,5.67865,-0.00227777
41,0.0123434,-0.593176,4399.87,-3875.5,49.5376,869.577,0.0573568,5.63299,-0.00255704
41,0.0123686,-0.556095,4399.87,-3875.53,49.147,870.02,0.0576461,5.68223,-0.00160749
41,0.0120893,-0.577035,4399.87,-3875.54,47.9481,876.999,0.0588088,5.65931,-0.00202521
41,0.0117898,-0.634653,4399.88,-3875.54,47.9691,878.071,0.0586767,5.60961,-0.0027898
41,0.0119953,-0.572938,4399.88,-3875.52,47.8149,877.223,0.0589812,5.67343,-0.00188417
41,0.0119847,-0.601197,4399.88,-3875.62,47.4969,879.753,0.0592798,5.64922,-0.00203876
41,0.0123537,-0.604669,4399.87,-3875.38,49.2316,872.175,0.0580008,5.60465,-0.00297518
41,0.0121405,-0.620152,4399.87,-3875.41,48.664,874.307,0.0577935,5.60741,-0.00284548
41,0.0122178,-0.568474,4399.87,-3875.53,48.9552,871.917,0.0578782,5.65995,-0.00188408
41,0.0122265,-0.616297,4399.87,-3875.44,48.999,872.906,0.0575897,5.60238,-0.00296859
41,0.0121459,-0.556475,4399.87,-3875.49,48.739,872.072,0.0579359,5.68057,-0.00171098
41,0.0120257,-0.556926,4399.88,-3875.4,48.1367,875.311,0.0587492,5.68226,-0.00147975
41,0.0119228,-0.639028,4399.88,-3875.61,47.6222,879.78,0.0587874,5.60868,-0.00257042
41,0.0118695,-0.60375,4399.88,-3875.45,47.8535,878.156,0.0579461,5.6066,-0.00332051
41,0.0119598,-0.547704,4399.88,-3875.53,47.959,875.425,0.0589622,5.70463,-0.00167221
41,0.0125056,-0.609606,4399.87,-3875.51,49.4604,870.84,0.0577495,5.60562,-0.00283206
41,0.0120531,-0.567294,4399.87,-3875.62,48.3252,874.289,0.0583816,5.67963,-0.00144327
41,0.012402,-0.572067,4399.87,-3875.53,49.2155,869.887,0.0580284,5.68482,-0.00154096
41,0.0118652,-0.537317,4399.88,-3875.63,47.867,875.628,0.0587806,5.70589,-0.00111357
