tg_th,tg_ph,tg_p,tg_vz,sieve_r,gem_r,r_prime,gem_ph,phi_prime,phi_local
0.00961025,2.94817,4399.92,-5124.5,49.9689,893.817,0.0615422,2.9697,-0.00186177,-0.171889
0.00947104,2.9833,4399.92,-5124.5,48.8051,899.753,0.0624598,2.97382,-0.0017041,-0.167777
0.00947822,2.98641,4399.92,-5124.5,49.2628,896.556,0.0618655,3.00055,-0.0016459,-0.141039
0.00910181,3.02834,4399.93,-5124.5,49.372,895.197,0.0622014,3.0006,-0.00130406,-0.140997
0.0092376,2.96347,4399.93,-5124.5,48.2967,901.161,0.0622664,2.9749,-0.00220866,-0.166696
0.00950115,2.95608,4399.92,-5124.5,49.6471,895.584,0.0617106,2.96235,-0.0019096,-0.179242
0.00937128,2.96573,4399.92,-5124.5,49.045,898.618,0.0621575,2.957,-0.00199768,-0.184589
0.00936082,3.05531,4399.92,-5124.5,47.6848,901.951,0.0624379,3.04476,-0.000817527,-0.0968289
0.00927425,3.00921,4399.93,-5124.5,48.2945,900.961,0.0628531,3.00886,-0.00103074,-0.132735
0.00988132,3.02277,4399.92,-5124.5,50.4382,892.11,0.0612816,2.98187,-0.0020498,-0.15972
0.0093919,2.98968,4399.92,-5124.5,49.5676,894.809,0.0616743,3.00068,-0.00172621,-0.140913
0.00955726,2.99188,4399.92,-5124.5,50.5373,890.587,0.0613199,2.98225,-0.00170776,-0.159345
0.00922843,3.02885,4399.93,-5124.5,48.6772,904.188,0.0625718,3.0348,-0.00149293,-0.106792
0.0093171,3.02696,4399.93,-5124.5,48.3733,899.475,0.0628557,3.04742,-0.00127851,-0.094175
0.00937142,2.99848,4399.92,-5124.5,48.7758,898.417,0.0623058,3.02247,-0.00129254,-0.119126
0.00910356,2.99029,4399.93,-5124.5,47.8527,902.821,0.0625865,3.00007,-0.0014116,-0.141524
0.00978042,2.95887,4399.92,-5124.5,48.7141,900.742,0.0625511,2.98924,-0.00189074,-0.152353
0.00942855,3.02662,4399.92,-5124.5,48.9129,896.941,0.0620288,3.03875,-0.00120458,-0.102838
0.00949018,3.02901,4399.92,-5124.5,49.0835,897.07,0.0621851,3.0312,-0.000818681,-0.110394
0.00929967,2.95079,4399.93,-5124.5,48.3177,901.803,0.062324,2.96439,-0.00199024,-0.177206
0.00891171,3.04538,4399.93,-5124.5,47.8227,901.003,0.0624847,3.03206,-0.00128962,-0.109532
0.00941249,2.95272,4399.92,-5124.5,49.5564,895.867,0.0618471,2.96387,-0.00162809,-0.17772
0.00913777,3.01123,4399.93,-5124.5,48.9967,897.108,0.0624013,2.98834,-0.00166371,-0.153248
0.00959561,2.95674,4399.92,-5124.5,49.4666,896.275,0.0621346,2.97747,-0.00233323,-0.164119
0.0093132,3.04776,4399.93,-5124.5,49.0105,895.909,0.062192,3.04264,-0.00113612,-0.0989523
0.00984993,3.00533,4399.92,-5124.5,50.4018,892.175,0.0614594,2.99171,-0.00185563,-0.149882
0.0088236,3.00573,4399.93,-5124.5,46.7833,906.437,0.0634293,3.03451,-0.00104214,-0.107079
0.00962003,3.03929,4399.92,-5124.5,49.4289,896.109,0.0622072,3.01035,-0.00156587,-0.131239
0.00947926,2.95355,4399.92,-5124.5,48.5266,901.158,0.0623778,2.96033,-0.00219355,-0.181266
0.00957754,2.98745,4399.92,-5124.5,50.1134,892.628,0.0613196,2.99571,-0.00106592,-0.145887
0.00906799,3.02663,4399.93,-5124.5,49.1382,895.288,0.0619001,3.02734,-0.00127589,-0.114252
0.00915581,3.01758,4399.93,-5124.5,47.29,904.98,0.0630726,3.03063,-0.00106357,-0.110968
0.00965564,3.01199,4399.92,-5124.5,49.3864,894.81,0.0616591,3.03958,-0.00121859,-0.102012
0.00944869,2.95744,4399.92,-5124.5,49.4996,894.475,0.0612873,2.99804,-0.00203289,-0.143557
0.00919005,2.97943,4399.92,-5124.5,48.9816,897.954,0.0623802,2.96794,-0.001989,-0.173648
0.00910905,3.00466,4399.93,-5124.5,48.4749,900.174,0.0626408,2.98295,-0.00181869,-0.158643
0.00980363,2.99201,4399.92,-5124.5,50.5212,891.361,0.0614916,2.98428,-0.00199691,-0.157317
0.00879607,2.97926,4399.93,-5124.5,46.7028,907.693,0.0639216,3.01595,-0.00127306,-0.125638
0.00929193,3.00908,4399.93,-5124.5,48.6888,897.753,0.0620421,3.03192,-0.00107081,-0.10967
0.0091186,3.03402,4399.93,-5124.5,47.5717,902.383,0.0627586,3.04422,-0.00132252,-0.0973682
0.00932358,3.00811,4399.93,-5124.5,47.7971,903.281,0.0629328,3.02193,-0.00146889,-0.119659
0.00947295,2.98312,4399.92,-5124.5,50.2474,891.716,0.0609229,2.96436,-0.00182355,-0.177232
0.00899331,3.0193,4399.93,-5124.5,46.739,908.393,0.0639212,3.01871,-0.00130892,-0.122884
0.00899583,2.9878,4399.93,-5124.5,47.4072,904.209,0.0632369,3.018,-0.00116627,-0.123594
0.00932781,2.94859,4399.92,-5124.5,47.8446,904.044,0.0631856,2.98387,-0.00179193,-0.157723
0.00884155,2.98964,4399.93,-5124.5,47.5346,904.164,0.0629103,2.99209,-0.00186339,-0.149498
0.00922101,2.99994,4399.93,-5124.5,47.5268,904.727,0.0631841,3.00905,-0.00107912,-0.132547
0.00957755,2.99506,4399.92,-5124.5,48.5936,899.811,0.061944,2.99364,-0.00152544,-0.147957
0.00915491,2.96108,4399.93,-5124.5,48.0284,902.635,0.0629309,2.99648,-0.00141543,-0.145111
0.00924129,2.98154,4399.93,-5124.5,50.0463,891.989,0.0612251,2.98041,-0.00210639,-0.161185
0.00942365,3.00795,4399.92,-5124.5,48.8133,899.838,0.0624169,2.96695,-0.00233715,-0.174642
0.00934687,2.96983,4399.92,-5124.5,48.4749,901.778,0.0629086,2.95601,-0.00228224,-0.185585
0.00909595,2.95583,4399.93,-5124.5,48.624,899.106,0.062141,2.96818,-0.00170626,-0.173416
0.00912447,2.98052,4399.93,-5124.5,47.9657,901.802,0.0628068,3.01674,-0.00113712,-0.124854
0.00899735,3.02378,4399.93,-5124.5,47.6686,903.235,0.0632715,3.01263,-0.00128962,-0.128966
0.00862984,3.03743,4399.94,-5124.5,47.6955,900.953,0.0625096,3.04391,-0.00105289,-0.0976854
0.0093121,2.92126,4399.92,-5124.5,47.6224,905.125,0.0634483,2.99136,-0.00158145,-0.150235
0.00957405,3.00719,4399.92,-5124.5,48.6083,899.867,0.0625643,3.01298,-0.00145677,-0.128613
0.00910458,2.96814,4399.93,-5124.5,48.8596,897.946,0.0622001,2.98583,-0.0018996,-0.155759
0.00942948,3.04087,4399.92,-5124.5,49.8902,900.468,0.0617078,2.99819,-0.00167802,-0.143404
0.00933189,3.00939,4399.92,-5124.5,47.6386,903.676,0.0633555,3.03868,-0.00105539,-0.102908
0.00883506,2.98868,4399.93,-5124.5,47.2615,904.521,0.0632404,3.02326,-0.0010354,-0.118336
0.00929755,3.03084,4399.93,-5124.5,48.2668,901.931,0.0619522,2.97766,-0.00155743,-0.16393
0.00951826,2.97899,4399.92,-5124.5,49.0128,898.174,0.0624153,2.99497,-0.00176814,-0.146624
0.00929057,2.99794,4399.92,-5124.5,49.2762,896.162,0.061637,2.97385,-0.00170421,-0.167745
