tg_th,tg_ph,tg_p,tg_vz,sieve_r,gem_r,r_prime,gem_ph,phi_prime,phi_local
0.0152067,-2.26042,4399.8,-5124.5,79.0091,787.272,0.0475517,4.03291,-0.000244957,-0.00628353
0.0148761,-2.24737,4399.81,-5124.5,78.0013,790.124,0.0481828,4.08095,0.00030352,0.0417593
0.0143631,-2.24853,4399.82,-5124.5,76.703,793.014,0.048433,4.01598,-0.000396181,-0.0232136
0.0151485,-2.23577,4399.8,-5124.5,78.0466,789.979,0.0478821,4.04633,0.000105952,0.0071351
0.0150289,-2.27195,4399.8,-5124.5,77.6897,791.052,0.0483909,3.9896,-0.000861046,-0.0495881
0.0151423,-2.26398,4399.8,-5124.5,77.373,792.599,0.0487929,3.9855,-0.000882462,-0.0536941
0.0147828,-2.22746,4399.81,-5124.5,78.3118,789.233,0.0484551,4.0587,0.000518504,0.0195051
0.0154599,-2.24371,4399.79,-5124.5,79.1188,787.474,0.04756,4.05267,0.000216249,0.0134745
0.0150768,-2.22033,4399.8,-5124.5,78.9747,787.444,0.0479361,4.07835,0.000730237,0.0391607
0.0150691,-2.26293,4399.8,-5124.5,78.4912,788.79,0.0477363,4.0351,0.000327069,-0.00408921
0.0150056,-2.21912,4399.8,-5124.5,77.9705,790.33,0.0481695,4.07366,8.86485e-05,0.0344684
0.0150767,-2.24115,4399.8,-5124.5,78.6964,788.021,0.0474678,4.03079,-0.000408801,-0.00840443
0.0153737,-2.24893,4399.8,-5124.5,79.2078,786.925,0.0474557,4.04979,-0.00027696,0.0106038
0.0146493,-2.25471,4399.81,-5124.5,76.507,794.098,0.0485791,4.04397,-7.00324e-05,0.0047765
0.0146054,-2.22464,4399.82,-5124.5,77.3367,791.804,0.0486964,4.032,0.000270029,-0.0071891
0.0151166,-2.25719,4399.8,-5124.5,77.6395,791.759,0.0484741,4.03192,-0.000108335,-0.00727291
0.0146168,-2.21857,4399.82,-5124.5,77.4595,791.256,0.0482562,4.0836,0.000517892,0.0444139
0.0151011,-2.25223,4399.8,-5124.5,77.8046,790.903,0.0483148,4.04368,-6.75597e-05,0.00448878
0.0147655,-2.25903,4399.81,-5124.5,76.7553,794.044,0.0489879,4.10251,0.00120135,0.0633168
0.0145603,-2.22897,4399.82,-5124.5,77.8046,789.949,0.0481446,4.10409,0.000908582,0.0648986
0.0146976,-2.25528,4399.81,-5124.5,77.7409,790.408,0.0479299,4.01287,-0.000385948,-0.0263159
0.0148321,-2.24069,4399.81,-5124.5,78.3301,788.93,0.047725,4.00452,-0.000671168,-0.0346693
0.0148122,-2.2222,4399.81,-5124.5,77.1722,792.558,0.0486607,4.06575,3.45379e-05,0.02656
0.0146178,-2.23429,4399.82,-5124.5,77.199,792.078,0.0481447,4.07903,0.000734379,0.0398437
0.0148939,-2.2347,4399.81,-5124.5,78.4596,788.814,0.0479808,4.07281,0.000719786,0.033616
0.015142,-2.2464,4399.8,-5124.5,78.1229,789.577,0.0478974,4.02477,-0.000128308,-0.0144166
0.014884,-2.28784,4399.81,-5124.5,78.5444,788.485,0.0478929,4.01159,-0.00026769,-0.027603
0.0146258,-2.24418,4399.81,-5124.5,76.3927,794.745,0.0491616,4.03684,-6.62042e-05,-0.00234818
0.0151911,-2.2345,4399.8,-5124.5,78.6045,788.692,0.0480669,4.05779,0.000505763,0.0186044
0.0148534,-2.2114,4399.81,-5124.5,77.5679,791.517,0.0484054,4.04406,0.000353271,0.00486816
0.0150178,-2.23075,4399.81,-5124.5,76.7531,794.042,0.0484616,4.0573,0.000468449,0.0181094
0.0148141,-2.27634,4399.81,-5124.5,77.8231,790.479,0.0481607,3.99307,-0.000707182,-0.0461189
0.0147854,-2.24017,4399.81,-5124.5,77.273,792.08,0.0482249,4.04388,-0.000165701,0.00469291
0.0147549,-2.25401,4399.81,-5124.5,76.8806,793.242,0.0484921,4.00934,-0.000541237,-0.0298549
0.0148003,-2.26426,4399.81,-5124.5,77.5432,791.317,0.0482363,4.00504,-0.000385735,-0.0341499
0.0152966,-2.26979,4399.8,-5124.5,79.0042,787.945,0.0480304,4.02927,-0.000438043,-0.00991622
0.0150972,-2.27365,4399.8,-5124.5,78.3225,790.602,0.048118,3.99352,-0.000587532,-0.0456662
0.0146557,-2.24381,4399.81,-5124.5,76.484,794.241,0.0488072,4.06936,0.000463946,0.0301691
0.0149614,-2.23305,4399.81,-5124.5,79.0542,787.201,0.0479399,4.0199,-0.000356158,-0.0192946
0.0148681,-2.2478,4399.81,-5124.5,78.7678,787.798,0.0476377,4.04586,0.000257132,0.00666517
0.0149567,-2.25157,4399.81,-5124.5,77.8036,790.652,0.04806,4.04813,0.000198253,0.0089396
0.0149457,-2.20925,4399.81,-5124.5,77.6089,791.214,0.0484001,4.04421,7.68669e-05,0.00501658
0.0151687,-2.22752,4399.8,-5124.5,78.6432,788.385,0.0478315,4.07018,-2.31421e-05,0.0309902
0.0149676,-2.23494,4399.81,-5124.5,77.9974,790.124,0.0479442,4.02321,-0.000503019,-0.0159761
0.0150197,-2.21625,4399.8,-5124.5,78.7402,787.558,0.0473011,4.06818,0.000474746,0.0289936
0.0145143,-2.24936,4399.82,-5124.5,77.8554,789.719,0.0478459,4.03203,3.24721e-05,-0.00715858
0.0147454,-2.23572,4399.81,-5124.5,76.6505,793.817,0.0485055,4.05713,0.000562602,0.0179378
0.0149328,-2.27083,4399.81,-5124.5,77.5829,791.029,0.0479698,4.00383,-0.000226226,-0.035362
0.0146142,-2.26886,4399.81,-5124.5,76.9003,793.223,0.0487404,4.03341,-0.000150106,-0.00577963
0.0133674,-2.31875,4399.85,-5124.5,76.7458,794.226,0.0482751,4.02413,-0.000307857,-0.0150626
0.0150597,-2.18138,4399.8,-5124.5,78.6129,788.697,0.0477833,4.05186,8.04264e-05,0.0126715
0.0149908,-2.23933,4399.81,-5124.5,79.1656,786.901,0.0478148,4.06337,0.000151918,0.0241776
0.0148203,-2.24497,4399.81,-5124.5,77.233,792.536,0.0488142,4.04223,0.00037052,0.00304169
0.0149109,-2.23014,4399.81,-5124.5,77.0275,795.04,0.0481486,4.05567,-0.000234909,0.0164814
0.0147022,-2.25353,4399.82,-5124.5,77.1869,792.231,0.0483757,4.00738,-0.000783446,-0.0318087
0.0145582,-2.23099,4399.82,-5124.5,76.4321,793.981,0.0486092,4.06096,0.000348791,0.0217677
0.0149608,-2.25169,4399.81,-5124.5,78.6679,788.162,0.0479055,4.00215,-0.000302297,-0.03704
0.0148548,-2.24521,4399.81,-5124.5,79.0253,786.915,0.0476832,4.0513,0.000114632,0.0121123
0.0151009,-2.25265,4399.8,-5124.5,78.9874,786.97,0.047225,4.05727,0.000213439,0.0180819
0.0148744,-2.26889,4399.81,-5124.5,78.1578,789.645,0.048018,4.00628,-0.000479231,-0.0329123
0.014858,-2.25135,4399.81,-5124.5,77.1525,792.248,0.0480239,4.00203,-0.000423187,-0.0371644
0.0147647,-2.22795,4399.81,-5124.5,77.0065,792.738,0.0483027,4.04551,0.000403225,0.0063177
0.014546,-2.2491,4399.82,-5124.5,77.2561,792.243,0.0487318,4.01404,-0.000241609,-0.0251524
0.015219,-2.22799,4399.8,-5124.5,78.9536,791.218,0.0484187,4.08325,0.000240654,0.044063
0.0148709,-2.25157,4399.81,-5124.5,77.1007,792.68,0.048424,4.05165,9.82046e-05,0.0124608
0.014814,-2.26394,4399.81,-5124.5,76.517,794.691,0.0489813,4.02241,-0.000475171,-0.0167791
0.0146688,-2.2546,4399.81,-5124.5,76.4273,794.546,0.0487427,4.02538,-0.000411354,-0.0138061
0.0146981,-2.25247,4399.81,-5124.5,77.7543,790.509,0.048178,4.0227,-8.23872e-05,-0.0164897
0.0145868,-2.24295,4399.82,-5124.5,76.2742,794.785,0.0487973,4.04148,2.21754e-05,0.00229245
0.0143945,-2.23607,4399.82,-5124.5,77.5342,790.69,0.0482988,4.0135,-0.000281827,-0.0256917
0.0149908,-2.22137,4399.8,-5124.5,78.4045,789.015,0.0478217,4.07824,0.00082808,0.0390463
0.0148034,-2.25844,4399.81,-5124.5,77.5573,791.159,0.0482898,3.99881,-0.000361755,-0.0403764
0.0146537,-2.25814,4399.81,-5124.5,76.5763,794.102,0.0489327,4.00385,-0.00045995,-0.0353432
0.0145649,-2.25914,4399.82,-5124.5,77.1244,791.991,0.0482649,3.98367,-0.000887212,-0.0555164
0.0148563,-2.24401,4399.81,-5124.5,78.4032,788.822,0.0479719,4.10151,0.00109711,0.0623232
0.0150606,-2.24316,4399.8,-5124.5,78.1397,789.998,0.048139,3.99246,-0.000608762,-0.0467349
0.0149043,-2.26526,4399.81,-5124.5,77.4244,791.919,0.0483597,3.99466,-0.000336545,-0.0445262
0.0146026,-2.24274,4399.82,-5124.5,76.3917,794.409,0.0485894,4.03767,0.000114242,-0.00152003
0.0152698,-2.2359,4399.8,-5124.5,78.4066,789.387,0.0478898,4.05274,-2.84048e-05,0.0135536
0.0144815,-2.26687,4399.82,-5124.5,76.7869,792.952,0.0483755,4.01135,-8.97697e-05,-0.0278427
0.0148945,-2.23927,4399.81,-5124.5,78.1021,789.959,0.0483463,4.01835,-0.000375164,-0.0208373
0.0150142,-2.17782,4399.81,-5124.5,76.8884,793.57,0.048473,4.05402,0.000338341,0.0148338
0.0143544,-2.22478,4399.82,-5124.5,76.7204,793.019,0.0486577,4.05709,8.73747e-05,0.0179032
0.014996,-2.26476,4399.81,-5124.5,78.4915,788.541,0.047563,3.99388,-0.000748506,-0.0453128
0.0151998,-2.26375,4399.8,-5124.5,77.2915,792.66,0.048578,4.01526,-0.000737718,-0.0239335
0.0148396,-2.22704,4399.81,-5124.5,78.0546,789.872,0.0481031,4.09338,0.000728708,0.0541904
0.0150356,-2.22814,4399.8,-5124.5,78.8191,787.855,0.0478466,4.05596,0.00042259,0.0167737
0.0149054,-2.24758,4399.81,-5124.5,78.5784,788.494,0.0478194,4.04298,0.00019807,0.00378839
0.0148586,-2.25538,4399.81,-5124.5,78.2651,789.2,0.0481086,4.051,5.64848e-05,0.0118119
0.0147754,-2.25021,4399.81,-5124.5,76.3479,795.119,0.048946,4.02259,2.69072e-05,-0.0165987
0.0148643,-2.25807,4399.81,-5124.5,78.3133,789.184,0.0480892,4.00626,-0.000384487,-0.0329297
0.0147824,-2.22575,4399.81,-5124.5,77.4137,791.516,0.0481922,4.08208,0.000404939,0.0428895
0.0147377,-2.24467,4399.81,-5124.5,77.1632,792.532,0.0486288,4.07252,0.000750435,0.03333
0.0145472,-2.25035,4399.82,-5124.5,77.4051,791.275,0.0482685,4.02856,-0.000292899,-0.0106341
0.0149832,-2.25999,4399.8,-5124.5,78.101,789.843,0.0479987,3.99849,-0.000608926,-0.0406957
0.0150088,-2.22637,4399.8,-5124.5,78.2263,789.284,0.047777,4.08668,0.000165071,0.0474909
0.0148624,-2.25013,4399.81,-5124.5,77.9068,790.169,0.0480741,4.02342,-0.000343216,-0.0157725
0.0153396,-2.2401,4399.8,-5124.5,79.1212,787.38,0.0477488,4.04577,5.75193e-05,0.00657683
0.0148245,-2.24975,4399.81,-5124.5,78.8719,787.729,0.0477528,4.04835,2.29704e-05,0.00915989
0.0147793,-2.21659,4399.81,-5124.5,77.3994,791.717,0.0482157,4.08243,0.000620132,0.0432383
0.0151583,-2.23698,4399.8,-5124.5,79.2027,786.811,0.0476277,4.06277,0.000380467,0.0235755
0.0149076,-2.23545,4399.81,-5124.5,77.227,792.534,0.0484391,4.07884,0.000608463,0.0396456
0.0144709,-2.25804,4399.82,-5124.5,76.189,795.279,0.0491684,4.05663,0.000520879,0.0174425
0.0158582,-2.22162,4399.78,-5124.5,77.7871,792.596,0.0488582,4.04967,-0.000465256,0.0104777
0.014806,-2.23801,4399.81,-5124.5,77.8737,790.175,0.0480256,4.07836,0.000665149,0.0391686
0.014829,-2.23424,4399.81,-5124.5,77.0965,792.587,0.0483021,4.07203,0.000267822,0.0328436
0.0152364,-2.26519,4399.8,-5124.5,79.2743,787.057,0.0479467,4.01764,-0.000456218,-0.0215458
0.0150393,-2.25743,4399.8,-5124.5,78.452,789.883,0.0480671,3.99712,-0.000752042,-0.0420743
0.0148975,-2.27912,4399.81,-5124.5,77.5707,791.254,0.0480914,3.97884,-0.000584349,-0.0603494
0.0147491,-2.26632,4399.81,-5124.5,78.6735,788.154,0.0479981,4.00674,-4.8531e-06,-0.0324508
0.0152664,-2.23615,4399.8,-5124.5,78.7042,788.615,0.0478526,4.02165,-0.000455968,-0.0175439
0.0147697,-2.24897,4399.81,-5124.5,76.7549,793.94,0.0490612,4.04234,-0.000123732,0.00314649
0.0149813,-2.21454,4399.81,-5124.5,77.5622,791.571,0.0481695,4.0868,0.00104913,0.0476063
0.0144351,-2.24232,4399.82,-5124.5,76.6354,793.823,0.0492085,4.03521,-0.000114993,-0.00397922
0.0146957,-2.27346,4399.81,-5124.5,76.9096,792.997,0.0485497,3.99132,-0.000872738,-0.0478707
0.014787,-2.26818,4399.81,-5124.5,76.7068,793.607,0.0483831,4.02793,-0.000337357,-0.0112645
0.0153469,-2.22682,4399.8,-5124.5,77.6001,791.927,0.0482386,4.08613,0.000567267,0.0469416
0.0153344,-2.26246,4399.8,-5124.5,78.3031,789.858,0.048086,3.97748,-0.00107077,-0.0617151
0.0153118,-2.24316,4399.8,-5124.5,79.4019,786.309,0.0475328,4.04043,-0.000159763,0.00123535
0.0149369,-2.21778,4399.81,-5124.5,78.0069,789.944,0.0478994,4.08306,0.00104959,0.0438695
0.0155093,-2.2464,4399.79,-5124.5,79.021,787.757,0.0477685,4.03369,-0.000259321,-0.00550003
0.0142503,-2.27325,4399.82,-5124.5,77.1116,792.283,0.048402,3.98365,-0.000775511,-0.0555356
0.0148885,-2.22329,4399.81,-5124.5,77.7338,790.751,0.0481394,4.0336,-0.00038207,-0.00559434
0.0150507,-2.23658,4399.8,-5124.5,79.0819,795.092,0.0483732,4.04122,-0.000250711,0.00202619
0.0145163,-2.23723,4399.82,-5124.5,77.2311,791.703,0.048198,4.04764,0.000172243,0.00844717
0.0146246,-2.27124,4399.81,-5124.5,77.8301,790.392,0.0482974,3.97636,-0.000903854,-0.062829
0.0149767,-2.22305,4399.81,-5124.5,78.1458,789.538,0.0479257,4.07197,0.000347016,0.0327745
0.0149545,-2.27623,4399.81,-5124.5,78.421,789.1,0.0480627,4.03535,8.98978e-06,-0.00383943
0.0150653,-2.24813,4399.8,-5124.5,77.8521,790.937,0.048446,4.0312,-8.96122e-05,-0.00799546
0.0153783,-2.2433,4399.79,-5124.5,79.3474,786.286,0.0474609,4.0472,1.44198e-05,0.00801377
0.0144997,-2.26285,4399.82,-5124.5,77.0016,792.596,0.0486614,4.01479,-0.000749465,-0.0244006
0.0144866,-2.24663,4399.82,-5124.5,77.1074,792.148,0.0483935,4.07429,0.000572783,0.0351037
0.0151584,-2.24323,4399.8,-5124.5,79.2114,786.876,0.0476951,4.0409,0.000300406,0.001706
0.0147815,-2.22271,4399.81,-5124.5,77.5603,791.505,0.0487408,4.05952,0.000640492,0.020334
0.0150681,-2.26982,4399.8,-5124.5,78.4639,789.2,0.0483965,3.98916,-0.00062791,-0.0500338
