,Unnamed: 0,Unnamed: 0.1,tg_th,tg_ph,tg_vz,tg_p,gem1_r,gem1_rp,gem1_ph,gem1_php,gem1_ph_local,sieve_r,sieve_ph,rate,hole_id
0,0,89,0.0172007901092594,0.5826861733519989,-5099.865131919592,4399.744959284342,776.3787703402824,0.0459785439614068,0.7266772938542368,0.0040369211176234,0.2778783433414092,83.27797971648347,0.5754758414295386,2561.391256790912,13
1,1,92,0.0159301074566819,0.5465740011682035,-5100.243570604153,4399.781505427311,776.9379288901955,0.0463713774670983,0.7123757120490078,0.0040550661622909,0.2635767615361802,83.18520864500637,0.5677723301687757,3653.9312905572224,13
2,2,143,0.0161592935919344,0.6218074369354272,-5099.539622036723,4399.772111469752,772.2410651233187,0.0455981196934392,0.7679657909888292,0.0045110173124428,0.3191668404760016,84.1344767260059,0.5985061685790583,3319.3039763597253,13
3,3,157,0.0160246073570124,0.6230346478273665,-5099.631393908103,4399.77438332662,774.6526851929358,0.0461310789668795,0.8197313576173031,0.0056691299426987,0.3709324071044755,82.81111113967272,0.6153238955171446,3396.2013264545053,13
4,4,164,0.0158436317528193,0.570244837342752,-5100.235838609962,4399.781321967238,774.633031507407,0.0454155441078996,0.7236116529769483,0.004933431558919,0.2748127024641207,83.79271404426342,0.5736406968048708,3646.956871004284,13
5,5,265,0.0159135192096019,0.6095883866966619,-5099.628199954404,4399.782193769367,770.8352051099015,0.045156484281691,0.7994214430958508,0.0051758927798147,0.3506224925830232,84.04422248496373,0.6064018125521118,3680.265275941461,13
6,6,291,0.0154049008912999,0.5820370606714631,-5099.600933514039,4399.741198419051,777.8888733852957,0.0461388592969587,0.7524624890651561,0.0043774153966731,0.3036635385523285,82.09999278665666,0.5845017665759729,4174.260851500869,13
7,7,302,0.0156075095283226,0.5622961563344738,-5100.021645403915,4399.7875652492985,777.3955742897523,0.0462849868222109,0.713972896713174,0.0037986666442719,0.2651739462003464,82.83406330725818,0.5678452822491251,3895.130814728584,13
8,8,323,0.0157782064912588,0.5699789800664603,-5100.0673322964085,4399.78785858332,776.7009368887282,0.0463454087753339,0.7418761233746777,0.0038791239121489,0.2930771728618501,82.80060361186653,0.580907155914606,3907.3625176170094,13
9,9,345,0.0162412753909798,0.5728006585128252,-5099.886265142527,4399.770182471882,773.8819407055101,0.0459657571500683,0.721848930527586,0.0035070370835254,0.2730499800147584,84.1785692108829,0.574883479004792,3255.8942287091536,13
10,10,396,0.0164324662729279,0.5906537682304426,-5099.545745226435,4399.762903332586,774.227908462566,0.0459600552019429,0.7283699369540845,0.0042627979331971,0.2795709864412569,84.1378808754893,0.578734069396162,3031.162554941715,13
11,11,405,0.016079590046156,0.5822773109162354,-5099.5146581598365,4399.772590627196,774.0747696270729,0.0458718669606614,0.7249932226652342,0.0041577389268357,0.2761942721524066,84.18503291685423,0.575833520198214,3335.319937809913,13
12,12,426,0.0164001059416165,0.5511110288665025,-5100.4588969254455,4399.768848563282,772.2907159153903,0.0454837298541394,0.7445661239734273,0.0052748666210334,0.2957671734605996,84.47328499595088,0.5819309046690212,3213.024196154124,13
13,13,454,0.0160039466594077,0.5847546985595473,-5099.574753059479,4399.77312300138,776.3504437345132,0.046355421622311,0.7622115000740941,0.0050188622722579,0.3134125495612665,82.81866194910934,0.5883277566182185,3353.240641322556,13
14,14,500,0.0158279213201954,0.5993552397973121,-5099.874769020811,4399.784137429456,779.2225167516606,0.04615587863146,0.702261844679621,0.0042264738668204,0.2534628941667934,83.72585535713426,0.6105206934512725,3756.064365156176,13
15,15,571,0.0158414820534188,0.5943284543868331,-5099.691878529285,4399.784230870803,774.8487521119505,0.0459159859643589,0.7428550205101951,0.0040189148606361,0.2940560699973675,83.41312790210996,0.5842297700610712,3759.762922627644,13
16,16,600,0.0161335555284081,0.6005121212494628,-5099.941113018655,4399.777226247588,776.74889280258,0.0464711164989633,0.7684622545773412,0.0047161538220336,0.3196633040645136,82.62436964717543,0.5941703708474791,3495.95368639485,13
17,17,607,0.0158403781113264,0.5832659692179395,-5100.398585151729,4399.785137886944,775.3446419177352,0.0460198564485654,0.7652412336444859,0.004826511033635,0.3164422831316583,82.90858321255978,0.5894103581075684,3795.9288727762014,13
18,18,675,0.0157891916263809,0.605900286568578,-5099.907963160587,4399.7815099715845,777.1558444757717,0.0463594846729336,0.8127580630517309,0.0051990801958206,0.3639591125389033,81.89698267485808,0.6089011081287615,3654.104280959728,13
19,19,706,0.0159315724456443,0.5747650786071571,-5100.440652203007,4399.78035708288,775.6446455000755,0.0464030888716851,0.7152192685249683,0.0040972167356012,0.2664203180121407,83.60357190022997,0.5709257348628874,3610.578752991829,13
20,20,824,0.0156439882946215,0.567960189758796,-5100.042160401231,4399.78941811451,780.5257240214418,0.0465862061560313,0.7205080468986851,0.0037911807396244,0.2717090963858575,81.66818744010078,0.571704259043716,3973.300166620372,13
21,21,858,0.0151798460526123,0.6016576681384576,-5099.705033768064,4399.794189560246,777.1038502751653,0.0463365333576336,0.7192236383581598,0.0040015074854653,0.2704246878453322,82.92843489668672,0.5728022619745099,4184.941715909154,13
22,22,934,0.0160755971150986,0.5843916536620545,-5099.704597609026,4399.779475536163,773.2284513001686,0.0457861616069537,0.757402502108076,0.0048081419189729,0.3086035515952484,83.92554319032548,0.5881501096544567,3577.78204266357,13
23,23,949,0.0158176898450713,0.581831874462264,-5100.26738445413,4399.784022654245,778.1127939760737,0.0463726799443954,0.7303161881484614,0.0040248651405345,0.2815172376356338,82.50613967464555,0.5765690586090235,3751.5283039045207,13
24,24,992,0.0161004735128342,0.5938298280130786,-5100.1782690907,4399.777584458743,775.2086893790514,0.046040039300404,0.7829384837762918,0.0046722126080214,0.3341395332634642,82.95544715392819,0.5995492348411334,3508.8100601500123,13
25,25,1052,0.0155190641417843,0.5910659720804214,-5099.833811632793,4399.792570034149,775.8092572788277,0.046218498566672,0.7925640101492436,0.0052138875897786,0.343765059636416,82.45613681050904,0.6008033095062822,4111.380609530205,13
26,26,1187,0.0157096308673397,0.5903155954316801,-5099.676741161416,4399.777722878975,780.0164287254646,0.0465569702081599,0.726907211731713,0.0042166928711882,0.2781082612188854,81.78447294122346,0.5774507845511699,3513.795619847749,13
27,27,1231,0.0162783214672821,0.5561493757203567,-5099.826213028133,4399.779604575939,777.8971881134831,0.0460416972068059,0.6988944996392829,0.0038181364065184,0.2500955491264552,82.8077413705746,0.5620721373626049,3582.55685333518,13
28,28,1323,0.0158681111810069,0.6001480915676353,-5099.715918848343,4399.808317999577,774.3473671974353,0.0462347439817387,0.7849367034866255,0.0046864599886438,0.3361377529737979,83.31307797916278,0.5991181332733198,4912.29006840229,13
29,29,1336,0.0157581566599397,0.6170967720562043,-5099.725788094007,4399.782809350326,776.0156825381387,0.0460885680908686,0.8079330110334134,0.0053867147628375,0.3591340605205858,82.23039299731089,0.6115969334576723,3704.0397139451593,13
30,30,1383,0.0156342871836985,0.5690468362864584,-5100.492235049811,4399.7882229972765,779.7765094984047,0.0468334812041707,0.7616578283815532,0.0046614275982384,0.3128588778687255,81.52084098751737,0.5871708368797953,3922.632822845916,13
31,31,1394,0.0159604553704062,0.5947816679899006,-5099.574635923882,4399.774471778807,775.525623675203,0.0461138443252209,0.802769638057134,0.0056854792689324,0.3539706875443064,82.64215063243809,0.6049462348602433,3399.245010996011,13
32,32,1469,0.0163775896127524,0.5766662418250199,-5100.34225528291,4399.767531152064,775.8869663976132,0.046303059255483,0.7420973799877006,0.0042378354228272,0.293298429474873,83.41301215117397,0.5783031773045789,3171.448069902616,13
33,33,1516,0.0160281373145778,0.5874060660878643,-5100.287551140385,4399.778417798888,776.5594553322447,0.0460070443769584,0.7533041118288836,0.0046182487791618,0.304505161316056,82.71992225385463,0.5869647724805954,3538.974216467808,13
34,34,1524,0.0160254763665564,0.610489205261997,-5099.530093539598,4399.777458105064,772.734663983025,0.0455181422105507,0.7850544540170852,0.0045257010351321,0.3362555035042576,83.65524317296399,0.6023181943122826,3504.267680870681,13
35,35,1537,0.0160322481448366,0.5925004323024722,-5100.360613744567,4399.779843979264,776.3430637271207,0.046228577925222,0.7599006324875295,0.0048288514639423,0.3111016819747019,82.78476232735693,0.5885845678136423,3591.4388872342784,13
36,36,1554,0.0155478057147162,0.5719474923440085,-5099.701639811709,4399.791022568949,780.4892565465088,0.046935490327031,0.7353434088878397,0.0043232289696863,0.2865444583750121,81.54584117150489,0.577843108468249,4042.766764508035,13
37,37,1556,0.0159796647509591,0.5830069377243485,-5099.764892997039,4399.774928937679,772.9300918622466,0.0456323621086222,0.7979942466696933,0.0047666469912874,0.3491952961568657,83.53377978746487,0.6025178522301032,3415.03656842854,13
38,38,1595,0.0159710444810961,0.6130013648851522,-5099.790733441161,4399.7797003397145,777.1796285387675,0.0464336576086072,0.7945390301728591,0.0051178663396788,0.3457400796600315,82.17061566619009,0.6076976600878979,3586.1060906200305,13
39,39,1729,0.0157609010180645,0.5704079919801293,-5099.934517772139,4399.78357419143,778.8226012550298,0.0465640406053886,0.7299371509796574,0.0041999549206663,0.2811382004668298,82.21505494640269,0.5751001162378248,3733.877372033552,13
40,40,1843,0.0163588176902283,0.5987752340781863,-5099.652987252108,4399.766497799707,774.4163146598065,0.0461620232269499,0.8017787405886464,0.0053553789809852,0.3529797900758188,83.30707746954593,0.6064673342064638,3139.356186930744,13
41,41,1872,0.0157021530116045,0.5742957596680489,-5099.613036067145,4399.791718248643,777.9210597830074,0.0462058313092845,0.7375405698634593,0.0042828326730239,0.2887416193506317,82.33091952480218,0.5786797976871187,4073.413720987068,13
42,42,1954,0.0158267298733499,0.5626473112370735,-5100.064071368088,4399.782355273035,774.2117305469939,0.0460128584994354,0.7320804989834655,0.0040607529793862,0.2832815484706379,83.88876505221099,0.5782869962614376,3686.482148807481,13
43,43,1979,0.0158102267994985,0.5738247551835549,-5100.194717614423,4399.784350456333,778.7239184777974,0.0465585951072409,0.7231955677955006,0.0037004007304169,0.274396617282673,82.32605009853066,0.5728411350144459,3764.503705328713,13
44,44,1992,0.015774610427222,0.5536660337679038,-5099.689674861607,4399.793591504375,775.9064463584411,0.0459541952395038,0.7411935896760871,0.0049538584365828,0.2923946391632595,82.99676642762799,0.5761477241358045,4157.564942870153,13
45,45,2059,0.015993878458312,0.5713836106889847,-5099.601640149838,4399.777427098829,774.9864485186598,0.0459825925716225,0.7130450333873284,0.0039812463656017,0.2642460828745008,83.73830149455112,0.5700375190958117,3503.1542633512963,13
46,46,2078,0.0162121507418382,0.5820163600467703,-5099.956673072603,4399.777736277487,774.8866314220509,0.0462400223984293,0.751703263925931,0.0050348260935648,0.3029043134131034,83.58846041572855,0.5858982394908168,3514.278723771797,13
47,47,2090,0.0159665248394832,0.5639944938629857,-5099.721802864155,4399.772812219848,775.1839382523083,0.0451294700912261,0.7121771753520655,0.0047539845344888,0.2633782248392379,83.45999301152344,0.5703869267470096,3342.7629816107296,13
48,48,2126,0.0161544336126582,0.6131458778287731,-5099.86885498526,4399.770830878363,775.8592264720819,0.0464448262112236,0.7841404478852813,0.0052827413142262,0.3353414973724536,82.92332162395097,0.6005569775864066,3277.0197520107085,13
49,49,2183,0.0158203281457736,0.5747240453090712,-5100.17361329406,4399.780816679746,775.7010228188118,0.0457530113445119,0.738787978312001,0.0042930373524423,0.2899890277991734,83.18871914525772,0.5792436726090212,3627.843279191065,13
50,50,2221,0.0160377887657439,0.5820190689336284,-5099.749930132561,4399.775872282924,775.5099142775979,0.0461319693485622,0.7422461357458688,0.0043984422744851,0.2934471852330412,83.33994739214444,0.5821726549281802,3447.945696749002,13
51,51,2254,0.0161595547154464,0.5957977699551718,-5099.727727232083,4399.765184225142,775.0720256629182,0.0462016936803125,0.7409511777009636,0.004632642647555,0.292152227188136,83.62489457332964,0.5824181035677191,3099.2070729983343,13
52,52,2278,0.0159839622137584,0.5738318945175666,-5100.146542000669,4399.779671984023,779.784583807108,0.0465603925343614,0.7227507265973161,0.0039738267287519,0.2739517760844885,82.0047732701375,0.5750915614222857,3585.0546510510176,13
53,53,2286,0.0159038208232122,0.567405931388718,-5099.555035863813,4399.768945830334,777.8787749765233,0.0462467025047712,0.7058976054942695,0.0037963117974439,0.2570986549814419,82.66108738117566,0.566464587068828,3216.123707713301,13
54,54,2308,0.0158929959796711,0.5978936484505623,-5100.465027914537,4399.781275167166,775.6780978075243,0.0461678485122695,0.7483611289508241,0.0043979772597557,0.2995621784379965,83.3609774163091,0.5838207934675393,3645.1806823570937,13
55,55,2314,0.0158028550235407,0.6224535244842738,-5099.712316721008,4399.789914858609,775.2338616018772,0.0466222806708673,0.7785834940207641,0.0052404246966593,0.3297845435079365,82.95285621188732,0.5996696170684995,3994.6282374222633,13
56,56,2363,0.0161068226143454,0.5657360932974783,-5099.718937984429,4399.7682021905175,775.9425001157775,0.0460921134386573,0.7297367632749041,0.0044158460989231,0.2809378127620765,83.3429091404229,0.5761038701813892,3192.531621659203,13
57,57,2454,0.0161996371007072,0.5679847367034024,-5099.573902792681,4399.772100808774,772.3764348585509,0.0451401140217639,0.7545130918456872,0.0045184241153709,0.3057141413328595,84.29848449864757,0.583437261220822,3350.456843075636,13
58,58,2479,0.0160890182333593,0.5812807896789792,-5100.352705456339,4399.776676953581,774.226668614101,0.0454716927740544,0.7237804393032924,0.0039024794518962,0.2749814887904648,83.98293299259143,0.5743838189878259,3476.3659865908908,13
59,59,2522,0.0158661418317123,0.5867827472334899,-5099.743476535518,4399.785754508346,776.4376644945243,0.0461902017720052,0.7632624538904772,0.0050773570888108,0.3144635033776496,82.63977611851564,0.5904247143753525,3820.792764438412,13
60,60,2524,0.0157513486478509,0.6050903302947426,-5100.4037162484765,4399.78583008004,776.2108429733554,0.0458683311214741,0.7598596687084,0.0049632888346264,0.3110607181955724,82.6735304286503,0.5926022006671303,3823.855607028837,13
61,61,2548,0.0165878937461073,0.5945642027583535,-5099.699946188653,4399.756176367456,772.8525414850742,0.0456178676303804,0.7976547166800012,0.0051721478723145,0.3488557661671736,83.9320999351928,0.6033269155200208,2842.115781515771,13
62,62,2569,0.0160027191894362,0.5639669416060178,-5100.457606415442,4399.777621436339,777.8979076082538,0.0462450111680852,0.7140636754700888,0.0037769094287866,0.2652647249572611,82.64337878083691,0.5689725398206044,3510.140940994685,13
63,63,2584,0.0153669042386304,0.5891965431397367,-5100.083575253573,4399.790557442705,774.2595876975238,0.0453386583892862,0.811029229877142,0.0056991524079897,0.3622302793643144,81.21179549935864,0.5852784801303308,4022.45549782004,13
64,64,2735,0.0161356307903782,0.5927721248576007,-5100.317551757792,4399.770889335698,775.9014555292324,0.0463239076195462,0.7404606586387593,0.0038884722508748,0.2916617081259317,83.3012084382662,0.5806462042857089,3278.933658489236,13
65,65,2762,0.0157159613701983,0.5940124993651013,-5100.341424421791,4399.78699016646,779.742331796962,0.0463472152019075,0.7567433794146861,0.0048496554601611,0.3079444289018584,81.5305276032791,0.5886111044299102,3871.304798289544,13
66,66,2782,0.0161366796367027,0.5795035356124163,-5100.14682987135,4399.775351102894,776.536939246077,0.0462362349445317,0.7388039744064266,0.0043171284500277,0.290005023893599,83.021834786034,0.5804141696250383,3429.709903776496,13
67,67,2789,0.0156715698261889,0.5930831919592849,-5100.187670996803,4399.787849828158,778.5442480219581,0.0464246862874911,0.76139475117183,0.0045937160452844,0.3125958006590024,81.88455759451725,0.5895185631268813,3906.996663111384,13
68,68,2845,0.0159052000948391,0.5792392129672687,-5099.745102119495,4399.777255190691,775.1443380899991,0.0458487459726302,0.7310600942985801,0.0040732491042818,0.2822611437857525,83.49179607564571,0.5773859725713828,3496.99003703886,13
69,69,2880,0.0155416913834944,0.6016304939311802,-5100.425585803974,4399.79025104627,775.5393732409098,0.0460411003493641,0.7946342828182966,0.0055315844389062,0.345835332305469,82.61608751040922,0.6054646592427041,4009.153336176068,13
70,70,2916,0.015415293735379,0.6170532630893529,-5100.2032026893885,4399.7915028112975,775.9677093013214,0.0458213324197478,0.7779235022712747,0.0049563168096901,0.3291245517584471,82.49570019630505,0.6006988254240923,4063.888478630324,13
71,71,2996,0.0161133197589782,0.5963759936617825,-5100.375757942203,4399.774037612756,776.3893349559667,0.0461221835887631,0.7667280906236325,0.0045786903518743,0.3179291401108048,82.81795500711605,0.5925758958480483,3384.341340617395,13
72,72,3055,0.0160287251191113,0.5865768538580797,-5099.835233352365,4399.7762946886405,773.0486334457202,0.0455742903306709,0.76864441253572,0.004826880443819,0.3198454620228924,83.70112961103142,0.5931511351760795,3462.824321918541,13
73,73,3119,0.015988640902861,0.60510676263084,-5099.844849525402,4399.783411723191,773.7914475666462,0.0459712103772073,0.7455785122823316,0.0044623093425255,0.296779561769504,83.89503825480683,0.5861451226065849,3727.5113355016297,13
74,74,3127,0.016047751117473,0.5778358243768031,-5099.636447373351,4399.772784248523,778.5442815728527,0.0464464745614125,0.7521712938422555,0.004457093190826,0.3033723433294278,82.24197976629458,0.5838211690139643,3348.037685872308,13
