,Unnamed: 0,tg_th,tg_ph,tg_vz,tg_p,gem1_r,gem1_rp,gem1_ph,gem1_php,gem1_ph_local,sieve_r,sieve_ph,rate,hole_id
0,12,0.0106763148487127,1.5303944505638842,-5100.23225281051,4399.902612293551,883.7267543161715,0.0591801367261097,1.5604916923112278,0.0029264478417225,0.214094840772745,55.16763944759289,1.4927670975877116,21564.76535610329,22
1,40,0.0107924441873131,1.4868088451285273,-5099.677851230766,4399.895376420887,869.290124559865,0.0579824683682749,1.5337490766836408,0.0025689063503669,0.187352225145158,56.03059603882742,1.4744607333231312,18497.727067167005,22
2,53,0.0102314830125333,1.4490594878447516,-5099.692844877359,4399.907131476761,872.9450493817682,0.0590136909327619,1.4868339054642072,0.001616701388749,0.1404370539257244,54.62334354050342,1.4475122709881447,23865.913956507648,22
3,83,0.010200856152543,1.5079933124161229,-5100.391461137462,4399.9100465389965,875.9160758679694,0.0589268091542891,1.5938915774878204,0.0029790744578003,0.2474947259493376,54.68542206130682,1.5158120549902463,25543.14534639564,22
4,137,0.0099736553778315,1.4652397380905051,-5100.354593120985,4399.912585324922,879.401946729942,0.0599729799716071,1.5471515925952204,0.0025083777029721,0.2007547410567376,53.66400770587341,1.4901020721801308,27146.50029853092,22
5,140,0.0101639925733596,1.5495639929948395,-5100.160015420674,4399.909604836213,878.2662200439089,0.0591084950269205,1.586085365904247,0.0028387626629468,0.2396885143657645,54.22388403499321,1.5184385540936345,25278.252667720928,22
6,148,0.0106568524008324,1.476008494035988,-5100.028550423229,4399.902888365053,873.3372904361819,0.0588358061342975,1.4796303730855158,0.001547103590824,0.133233521547033,54.67224312985147,1.445466099008441,21696.791342725763,22
7,176,0.0100233697418631,1.4698524568798137,-5100.21393896023,4399.91325628415,871.6795865701018,0.0582571217999784,1.6298872767579942,0.0032978913868054,0.2834904252195114,55.53251825503819,1.517406564631442,27594.56482698843,22
8,194,0.0106661892410637,1.5075306267975128,-5099.895643067631,4399.203637724719,879.0410601150536,0.0593851754707055,1.560313258957097,0.0022134720458367,0.2139164074186141,53.98411757102679,1.504766394174893,21867.201609122247,22
9,248,0.010369905462997,1.4954480557484142,-5100.257729647938,4399.906947768596,881.9227304515682,0.0598418439632278,1.5103194323437028,0.0021260410052162,0.16392258080522,53.40983772070977,1.4704385356849323,23765.60121502257,22
10,356,0.0103576982765994,1.516030131458988,-5099.906360803596,4399.90426867121,879.3702700300701,0.0595501713360968,1.5742054778154602,0.0028153048309418,0.2278086262769774,53.9121551117033,1.513913458739878,22369.40501341692,22
11,400,0.0102599027750748,1.4918789436197657,-5100.117278788711,4399.908668567205,879.717635813388,0.0597060241050953,1.5233618627190766,0.0018121396140011,0.1769650111805938,53.44717181620778,1.4868247301877318,24729.7503122423,22
12,481,0.0104352180001626,1.4573894419982325,-5100.277617652497,4399.90623380947,874.5821798397395,0.0589807216923064,1.5086238738646205,0.0018700347126931,0.1622270223261377,54.60358996718814,1.460364268409701,23381.48068373908,22
13,511,0.0108069501224407,1.502595633349037,-5100.354728391135,4399.896787794108,881.6845316205236,0.0591443382657457,1.6109892326254058,0.0035862339289084,0.264592381086923,55.63877565030231,1.523871767125437,19044.28205905706,22
14,526,0.010655251850049,1.4929872349132498,-5099.829291796702,4399.891966732335,871.134285645529,0.0582310579070627,1.5453738981720757,0.002381357193294,0.1989770466335927,55.51895463017215,1.4869676762206812,17267.076319600415,22
