,Unnamed: 0,Unnamed: 0.1,tg_th,tg_ph,tg_vz,tg_p,gem1_r,gem1_rp,gem1_ph,gem1_php,gem1_ph_local,sieve_r,sieve_ph,rate,hole_id,Unnamed: 0.1.1
301,89,3363,0.0080255661029584,5.779304975580849,-5100.390734079198,4399.944687540542,929.3205112430476,0.0666761234131828,5.8183819513559065,-0.0001617155925545,-0.0160044053108521,42.256078742048444,5.7959672374122055,71144.9022778017,71,
302,90,3370,0.0082702644658625,5.793511058173823,-5100.026515714025,4399.938368065908,930.130605451502,0.0667551131202298,5.818735843154603,6.137498075771034e-05,-0.0156505135121554,42.02366426942415,5.808810799935162,56737.30436183897,71,
303,91,3378,0.0081887259024282,5.819461845651495,-5100.253286363287,4399.942784877385,927.8422295439703,0.0670233905225614,5.827861989151855,-0.000331849414594,-0.0065243675149035,42.48742777405536,5.821026519664324,66291.40300937233,71,
304,92,3469,0.0082652411059646,5.795848726456037,-5099.518045286864,4399.936810019247,925.8739450049816,0.0661211337652077,5.818801007641974,-8.030908448341521e-05,-0.0155853490247848,42.92536082494956,5.806588632408198,53844.28810447202,71,
305,93,3481,0.00809141027446,5.813266326676355,-5100.078309505513,4399.942105690001,934.3373048446014,0.0678540371165145,5.829545230985182,0.0002076866079883,-0.004841125681577,41.42160134743205,5.820251581866939,64675.841993109934,71,
306,94,3486,0.0083216286531382,5.8046803636590765,-5099.573246633762,4399.943851842891,922.8948941342268,0.0657423374617271,5.852489833290175,0.0005640806630761,0.0181034766234162,43.47504091641155,5.848699172675522,68951.13916905926,71,
307,95,3511,0.0084804425148295,5.882058551543251,-5100.346293118141,4399.938873891428,922.4968905619064,0.0657093531349312,5.833327639869894,-0.0001453881634917,-0.0010587167968649,43.66021166802238,5.838792007992164,57725.4404624088,71,
308,96,3533,0.0084137027324045,5.820468267306661,-5100.1401269091975,4399.938087370659,926.8390731389694,0.066387224046071,5.824665397952713,0.0001498696937419,-0.0097209587140456,42.701878882746186,5.822131712318122,56199.593837813234,71,
309,97,3534,0.0086158073111543,5.8131791167179205,-5099.577359088996,4399.934188272156,916.6589763292328,0.0652052868842775,5.830227553614965,-0.0004599763523939,-0.0041588030517933,44.748621803163445,5.826684703444872,49440.965431959696,71,
310,98,3614,0.008584122780292,5.805066568765396,-5100.069856610247,4399.935974634888,927.5544645558398,0.0665260606555076,5.851461370189155,0.0003550197178567,0.0170750135223967,42.89540166087868,5.854028348008033,52381.12053825565,71,
311,99,3630,0.0088128565381546,5.828282249052362,-5099.830076217333,4399.935169804605,918.8916437267196,0.0650116895221147,5.834986650991175,-0.0001043647050397,0.0006002943244158,44.49281366642578,5.834344977268572,51025.7247216328,71,
312,100,3685,0.0080309405043385,5.864570396395453,-5100.130386844831,4399.945088969714,928.7493426967072,0.0667764441682219,5.839113301009028,9.434234260366892e-05,0.004726944342269,42.23858917886186,5.84772256694079,72235.1697764976,71,
