tg_th,tg_ph,tg_p,tg_vz,sieve_r,gem_r,r_prime,gem_ph,phi_prime,phi_local
0.0202011,-0.603994,4399.65,-3875.5,80.2132,769.352,0.0429213,5.54282,-0.00394357,-0.291569
0.0207247,-0.592268,4399.63,-3875.5,82.0317,766.383,0.0419904,5.54652,-0.00401848,-0.287868
0.0208358,-0.579612,4399.63,-3875.5,82.566,768.767,0.0422374,5.58978,-0.00343144,-0.244611
0.0205625,-0.601185,4399.63,-3875.5,81.4848,766.974,0.0423858,5.53928,-0.00433866,-0.295102
0.0206082,-0.585939,4399.63,-3875.5,81.9045,767.92,0.0419535,5.56532,-0.00383839,-0.269062
0.0203679,-0.575359,4399.64,-3875.5,80.7797,771.132,0.0428177,5.58603,-0.00368376,-0.248356
0.020476,-0.601635,4399.64,-3875.5,81.2495,767.893,0.0426235,5.54496,-0.00451873,-0.289423
0.0206693,-0.597231,4399.63,-3875.5,82.55,765.13,0.0420333,5.53568,-0.00431133,-0.298706
0.020448,-0.575922,4399.64,-3875.5,81.3851,770.558,0.0428803,5.58809,-0.00343824,-0.246295
0.0204015,-0.577633,4399.64,-3875.5,80.8938,770.644,0.0427983,5.57946,-0.00394487,-0.254928
0.0206884,-0.588062,4399.63,-3875.5,82.6084,767.756,0.0423803,5.57098,-0.00369424,-0.263409
0.0208498,-0.582684,4399.62,-3875.5,82.728,767.372,0.041986,5.57077,-0.00380058,-0.263613
0.0205775,-0.569609,4399.63,-3875.5,81.7791,770.373,0.0427598,5.59717,-0.00324297,-0.237219
0.0204079,-0.584738,4399.64,-3875.5,81.0857,769.98,0.0429395,5.57048,-0.0037592,-0.263907
0.0201859,-0.577156,4399.65,-3875.5,80.813,771.171,0.0427525,5.58944,-0.00321614,-0.244946
0.0201789,-0.598008,4399.65,-3875.5,80.3011,768.657,0.0426441,5.53547,-0.00428822,-0.298912
0.0206326,-0.602598,4399.63,-3875.5,81.9762,766.295,0.0424886,5.53716,-0.00401986,-0.297229
0.0207726,-0.591262,4399.63,-3875.5,82.5226,765.669,0.041953,5.54453,-0.00442211,-0.289857
0.0204807,-0.58319,4389.19,-3875.5,81.9407,768.755,0.0420652,5.5716,-0.00363528,-0.26279
0.0206096,-0.567373,4399.63,-3875.5,81.5588,771.446,0.0431428,5.61388,-0.0028739,-0.220504
0.0203783,-0.571925,4399.64,-3875.5,81.2595,770.799,0.0428571,5.58978,-0.00365961,-0.244606
0.0204813,-0.574585,4399.64,-3875.5,81.4976,770.814,0.0425064,5.60469,-0.00336758,-0.229701
0.020307,-0.596374,4399.65,-3875.5,81.0084,768.627,0.0426267,5.55282,-0.00402347,-0.281569
0.0206753,-0.604947,4399.63,-3875.5,82.3343,765.44,0.0420402,5.53605,-0.00380291,-0.298332
0.0205164,-0.607136,4399.63,-3875.5,81.4822,765.891,0.042029,5.52504,-0.00437558,-0.309341
0.0202915,-0.600309,4399.64,-3875.5,80.6728,768.171,0.0424837,5.53912,-0.0041688,-0.295266
0.020629,-0.575515,4399.63,-3875.5,81.8963,769.46,0.0424838,5.58415,-0.00324615,-0.250232
0.0202422,-0.59731,4399.65,-3875.5,80.6642,768.389,0.0424471,5.541,-0.00445567,-0.293385
0.0206723,-0.57494,4399.63,-3875.5,82.554,768.334,0.0420071,5.58159,-0.0035728,-0.252793
0.0204579,-0.577149,4399.64,-3875.5,81.5668,769.622,0.0427141,5.57739,-0.0037329,-0.257001
