tg_th,tg_ph,tg_p,tg_vz,sieve_r,gem_r,r_prime,gem_ph,phi_prime,phi_local
0.0144566,-3.12036,4399.82,-3875.5,57.0885,835.977,0.0532392,3.18287,0.000500371,0.0412779
0.0143796,3.13778,4399.82,-3875.5,57.5464,834.407,0.053681,3.14026,0.000144943,-0.00132882
0.0145832,3.10706,4399.81,-3875.5,57.8409,833.369,0.0528883,3.07324,-0.00117711,-0.0683556
0.0146077,3.10255,4399.81,-3875.5,58.1245,832.367,0.0529612,3.077,-0.0011652,-0.0645967
0.0147032,3.12747,4399.81,-3875.5,58.5025,830.66,0.0523829,3.10257,-0.000556864,-0.0390188
0.0142647,-3.11653,4399.82,-3875.5,57.222,835.375,0.0529894,3.19381,0.000657374,0.0522195
0.0146068,-3.13817,4399.82,-3875.5,58.3078,831.634,0.0528323,3.15579,-1.28149e-05,0.0141966
0.014738,-3.12415,4399.81,-3875.5,58.2745,832.267,0.0534805,3.16548,0.000812702,0.0238872
0.0149178,-3.12567,4399.81,-3875.5,59.0695,828.95,0.0525782,3.18242,0.000300454,0.0408244
0.0148373,3.13772,4399.81,-3875.5,59.3509,827.43,0.052013,3.13931,0.00010319,-0.00228294
0.0144092,3.13081,4399.82,-3875.5,56.7471,836.963,0.0531306,3.11453,-0.000350041,-0.0270658
0.0144941,-3.11294,4399.82,-3875.5,57.9259,833.075,0.05305,3.20057,0.0014426,0.0589757
0.014324,3.13429,4399.82,-3875.5,57.3426,835.131,0.0536099,3.14949,0.000167443,0.00789499
0.0141332,3.12565,4399.83,-3875.5,56.7137,837.362,0.0535112,3.11578,-0.000317244,-0.0258154
0.0143265,-3.14009,4399.82,-3875.5,56.748,837.208,0.0536191,3.14905,-9.42951e-05,0.0074595
0.0145291,-3.12156,4399.82,-3875.5,58.0069,832.492,0.0527507,3.19072,0.000511311,0.0491235
0.0142643,3.12275,4399.83,-3875.5,57.2164,835.256,0.0529795,3.11023,-0.000438515,-0.0313589
0.0143455,-3.13599,4399.82,-3875.5,56.4763,838.16,0.0534959,3.15378,8.59861e-06,0.0121859
0.0142696,-3.12474,4399.82,-3875.5,57.0914,835.863,0.0534189,3.16136,0.000261066,0.0197694
0.0146057,-3.12973,4399.82,-3875.5,58.255,831.476,0.0525897,3.15178,0.000147496,0.0101824
0.014463,-3.13715,4399.82,-3875.5,57.2143,835.515,0.0533444,3.15213,7.35022e-05,0.0105417
0.0146661,3.1282,4399.81,-3875.5,58.6203,830.687,0.052882,3.10042,-0.000603558,-0.0411741
0.0146207,-3.1171,4399.82,-3875.5,58.1854,832.249,0.0529989,3.19901,0.000500569,0.0574128
0.0142354,-3.11947,4399.82,-3875.5,56.6484,837.743,0.0536797,3.18008,0.000506029,0.0384918
0.014511,3.11295,4399.82,-3875.5,57.3635,835.263,0.053372,3.07474,-0.00109167,-0.0668518
0.0144415,-3.10689,4399.82,-3875.5,57.2824,835.881,0.0538476,3.18893,0.000540167,0.0473371
0.014362,3.14035,4399.82,-3875.5,57.5578,834.069,0.0530924,3.14389,-0.000172012,0.00229244
0.0145527,-3.12903,4399.82,-3875.5,57.7449,833.413,0.0530269,3.15968,0.00018097,0.0180874
0.0143834,-3.12117,4399.82,-3875.5,57.2588,835.621,0.0534111,3.18485,0.000702039,0.0432586
0.0148275,3.1398,4399.81,-3875.5,59.2713,827.685,0.051951,3.14449,-3.44078e-05,0.00289824
0.0146283,-3.13687,4399.81,-3875.5,58.5783,830.37,0.0525726,3.14991,0.00041291,0.00831819
0.0142175,-3.13322,4399.83,-3875.5,56.5345,838.215,0.0537131,3.17093,0.000507981,0.0293367
0.0143392,-3.11487,4399.82,-3875.5,57.3197,834.727,0.0527641,3.18703,0.000370243,0.045441
0.0145096,-3.12663,4399.82,-3875.5,57.4189,834.757,0.0534129,3.14284,9.07995e-06,0.00124499
0.0145622,3.12278,4399.82,-3875.5,57.7704,833.306,0.0528213,3.1016,-0.000395114,-0.0399963
0.0147315,-3.128,4399.81,-3875.5,58.8977,829.365,0.052231,3.17532,0.000874768,0.0337231
0.0143686,3.11858,4399.82,-3875.5,57.0839,835.849,0.0530502,3.09576,-0.000435672,-0.0458306
0.0145763,-3.13872,4399.82,-3875.5,58.3165,831.495,0.0529312,3.14087,-0.000493695,-0.000723329
0.0145109,3.10374,4399.82,-3875.5,57.8885,833.078,0.0529257,3.07761,-0.000649925,-0.0639866
0.01443,3.13465,4399.82,-3875.5,57.5411,834.15,0.0531338,3.1209,-7.58033e-05,-0.020692
0.0144526,-3.11606,4399.82,-3875.5,57.6029,833.914,0.052952,3.18761,0.000462671,0.0460155
0.0146627,-3.13819,4399.81,-3875.5,58.2871,831.668,0.0528933,3.14822,0.000269982,0.00663035
0.0148157,3.13535,4399.81,-3875.5,58.7365,829.907,0.0524993,3.13298,0.000105306,-0.00861756
0.0149756,-3.14108,4399.8,-3875.5,59.4508,827.4,0.0522644,3.13784,-0.000291045,-0.00375024
0.0146355,3.12976,4399.81,-3875.5,58.3912,831.025,0.0524095,3.11749,-0.000623331,-0.0241015
0.0145884,3.11222,4399.81,-3875.5,58.0796,832.397,0.0528591,3.09332,-0.000597298,-0.0482775
0.0147083,3.12586,4399.81,-3875.5,58.6553,829.96,0.0521512,3.11253,-0.000732841,-0.0290671
0.0146347,3.1015,4399.81,-3875.5,58.2808,831.782,0.0527542,3.07504,-0.00109044,-0.0665515
0.0144706,-3.11489,4399.82,-3875.5,57.4384,834.659,0.0530239,3.19943,0.000264152,0.0578412
0.014785,3.11421,4399.81,-3875.5,58.3897,831.434,0.0528139,3.08829,-0.000665698,-0.0532987
0.0141407,3.1051,4399.83,-3875.5,57.1444,836.576,0.0540984,3.08123,-0.000748061,-0.0603632
0.0140724,-3.13933,4399.83,-3875.5,56.374,838.122,0.0531412,3.1507,0.000233464,0.00910871
