tg_th,tg_ph,tg_p,tg_vz,sieve_r,gem_r,r_prime,gem_ph,phi_prime,phi_local
0.0105461,-0.408734,4399.9,-3875.5,42.0396,905.435,0.062778,5.87579,0.000452395,0.0414071
0.0105875,-0.436616,4399.9,-3875.5,41.517,908.718,0.0637326,5.83473,-9.90698e-05,0.000344459
0.0110584,-0.462338,4399.89,-3875.5,43.8476,895.867,0.0614867,5.82433,-0.000415622,-0.0100555
0.0102796,-0.461524,4399.91,-3875.5,41.0393,911.204,0.0639321,5.82675,0.000548858,-0.00763627
0.0103755,-0.419583,4399.91,-3875.5,41.4031,908.961,0.0633037,5.86153,0.000372634,0.0271486
0.0103943,-0.403619,4399.91,-3875.5,41.4359,908.943,0.063251,5.86764,0.000249548,0.0332501
0.0106396,-0.412899,4399.9,-3875.5,41.8748,906.751,0.063283,5.85907,0.000536996,0.0246856
0.0109801,-0.413843,4399.9,-3875.5,43.6347,896.766,0.0613174,5.8684,0.000415692,0.0340123
0.0103187,-0.489114,4399.91,-3875.5,41.3125,909.285,0.0633377,5.80297,-0.000637577,-0.0314189
0.0107567,-0.406754,4399.9,-3875.5,42.8565,901.1,0.062178,5.88011,0.000255947,0.0457227
0.0105919,-0.396293,4399.9,-3875.5,41.9958,905.874,0.0628633,5.88005,4.1347e-05,0.0456627
0.0108454,-0.492589,4399.9,-3875.5,43.1424,899.94,0.0624386,5.78984,-0.000410623,-0.0445442
0.0103198,-0.43102,4399.91,-3875.5,41.5186,907.831,0.0626843,5.8488,-0.000217828,0.0144149
0.0109859,-0.456752,4399.9,-3875.5,43.7478,896.563,0.0617571,5.82382,2.93228e-05,-0.0105701
0.010562,-0.413388,4399.9,-3875.5,41.7266,907.582,0.0635647,5.86193,0.000244643,0.027543
0.0104796,-0.421302,4399.9,-3875.5,41.7582,907.102,0.0630236,5.85173,0.000319047,0.0173471
0.0103618,-0.43014,4399.91,-3875.5,40.8137,912.18,0.0637783,5.84882,0.00020835,0.0144346
0.0108658,-0.417229,4399.9,-3875.5,43.5866,897.296,0.0617698,5.87323,0.000258588,0.0388431
0.0107628,-0.421587,4399.9,-3875.5,43.3027,898.725,0.0618572,5.86164,0.000231712,0.0272501
0.0104231,-0.459796,4399.91,-3875.5,41.5132,908.465,0.0632597,5.82298,6.86733e-08,-0.0114051
0.010974,-0.419363,4399.89,-3875.5,43.3561,898.619,0.0620076,5.84083,0.000240754,0.00644553
0.0108512,-0.41995,4399.9,-3875.5,43.169,899.426,0.0620123,5.85453,0.000271576,0.0201445
0.0108427,-0.488433,4399.9,-3875.5,42.8131,901.366,0.0623847,5.79963,-0.000287881,-0.0347568
0.0110574,-0.525319,4399.89,-3875.5,43.2404,899.083,0.0619192,5.80215,-0.000258679,-0.0322363
0.0108503,-0.436779,4399.9,-3875.5,43.3684,898.116,0.0615003,5.84409,-1.47348e-05,0.00970852
0.0106495,-0.443776,4399.9,-3875.5,42.2576,904.361,0.0628089,5.84257,9.22161e-05,0.0081811
0.010907,-0.411781,4399.9,-3875.5,43.6242,897.095,0.0617882,5.87267,0.000379569,0.0382839
0.0104667,-0.451833,4399.91,-3875.5,41.473,908.49,0.0632034,5.83495,6.47554e-05,0.00055943
0.0108187,-0.440671,4399.9,-3875.5,43.4401,897.908,0.0616522,5.85059,0.000145425,0.0162003
0.0106272,-0.4423,4399.9,-3875.5,42.2451,904.393,0.0627029,5.83097,-0.000307289,-0.00341951
0.0105798,-0.462027,4399.9,-3875.5,41.9617,905.877,0.0629528,5.82339,-0.000401595,-0.0109964
0.0108096,-0.442208,4399.9,-3875.5,43.5497,897.423,0.0617141,5.83605,-0.000281344,0.00166674
0.0102843,-0.414727,4399.91,-3875.5,41.1402,910.647,0.0638108,5.86334,0.000340672,0.0289503
0.0102735,-0.439935,4399.91,-3875.5,41.096,910.848,0.0638604,5.84269,4.52302e-05,0.00830632
0.0110826,-0.429976,4399.89,-3875.5,43.8985,895.283,0.0613066,5.85999,0.000171107,0.0256027
0.0108721,-0.431933,4399.66,-3875.5,43.4356,898.179,0.0619903,5.84849,9.08578e-05,0.0141046
0.010343,-0.472877,4399.91,-3875.5,41.5723,907.739,0.0627994,5.80557,-0.000199723,-0.0288181
0.0109566,-0.445685,4399.9,-3875.5,43.401,898.156,0.0616959,5.83771,0.000198247,0.00332692
0.0107033,-0.437967,4399.9,-3875.5,42.0352,905.504,0.0627559,5.83865,-0.000259616,0.00426599
0.010489,-0.474579,4399.9,-3875.5,41.6505,907.556,0.0630245,5.81311,-0.000491194,-0.0212789
0.010933,-0.414394,4399.9,-3875.5,43.515,897.503,0.0613775,5.86926,0.000387234,0.0348759
0.011101,-0.460394,4399.89,-3875.5,43.9518,895.489,0.0618279,5.81862,-0.000133131,-0.0157699
0.0106811,-0.431949,4399.9,-3875.5,42.492,903.106,0.0626179,5.8565,0.000109236,0.0221165
0.0106677,-0.466951,4399.9,-3875.5,42.6473,902.152,0.0623428,5.8183,-0.000153836,-0.0160868
0.0108398,-0.401559,4399.9,-3875.5,43.4568,897.671,0.0615288,5.87664,0.000584673,0.0422583
0.0102425,-0.424907,4399.91,-3875.5,41.1066,910.687,0.0638109,5.85753,0.000381173,0.023146
0.0103824,-0.480445,4399.91,-3875.5,41.268,909.505,0.0631635,5.79966,-0.000359092,-0.0347224
0.0104756,-0.480356,4399.9,-3875.5,41.7204,907.138,0.0630378,5.82032,-0.000139559,-0.0140624
0.0109908,-0.41387,4399.89,-3875.5,43.3959,898.431,0.0621089,5.87731,0.000460409,0.0429257
0.010806,-0.459001,4399.9,-3875.5,43.293,898.939,0.0621564,5.83033,0.000303858,-0.00405708
0.0107002,-0.492069,4399.9,-3875.5,42.9734,900.419,0.0619098,5.78655,-0.000752111,-0.0478411
0.0111587,-0.473068,4399.89,-3875.5,43.8852,895.539,0.061466,5.82302,0.000133392,-0.011369
0.0107297,-0.435657,4399.9,-3875.5,41.8397,906.889,0.0632885,5.83594,-0.000235301,0.0015585
0.0104029,-0.48624,4399.91,-3875.5,41.2676,909.615,0.0633449,5.80425,-0.000573344,-0.0301368
0.0107322,-0.414815,4399.9,-3875.5,42.8466,901.36,0.0624098,5.86268,0.000319525,0.0282926
0.0102351,-0.433734,4399.91,-3875.5,40.6064,913.465,0.0641897,5.84127,-4.28499e-05,0.00688093
0.0103564,-0.487848,4399.91,-3875.5,41.1984,909.912,0.0632999,5.80195,-0.000438056,-0.0324355
0.0103478,-0.455441,4399.91,-3875.5,40.8629,912.002,0.063773,5.837,-0.00010626,0.00260962
0.0102715,-0.438556,4399.91,-3875.5,40.9492,911.349,0.063512,5.84197,0.000143923,0.00758185
0.0108131,-0.46298,4399.9,-3875.5,42.9016,900.488,0.0618065,5.82834,-1.46733e-05,-0.00604913
0.0105631,-0.41153,4399.9,-3875.5,41.7605,907.217,0.063103,5.87701,0.000295484,0.0426286
0.0101786,-0.472128,4399.91,-3875.5,40.6795,912.72,0.0637039,5.82354,0.000320473,-0.0108481
0.0104669,-0.443443,4399.91,-3875.5,41.8892,906.394,0.0631631,5.84125,2.82129e-05,0.0068637
0.0106297,-0.454878,4399.9,-3875.5,43.413,898.347,0.062073,5.82081,-0.000370844,-0.0135776
0.0101919,-0.468463,4399.91,-3875.5,40.7987,912.319,0.0639029,5.82558,-0.000192445,-0.00880424
0.0107748,-0.456526,4399.9,-3875.5,43.4055,898.183,0.0620238,5.843,0.000119697,0.00860992
0.0108498,-0.453924,4399.9,-3875.5,43.4463,897.955,0.0617442,5.81937,-6.79592e-05,-0.0150199
0.0108904,-0.466471,4399.9,-3875.5,43.5092,897.719,0.0619971,5.80024,-0.000415093,-0.0341426
0.0109079,-0.481967,4399.9,-3875.5,43.6972,896.553,0.0614939,5.81292,-0.000217861,-0.021465
0.0104928,-0.424741,4399.9,-3875.5,42.3107,904.019,0.0626502,5.85284,7.11382e-05,0.0184568
0.0104552,-0.462145,4399.9,-3875.5,41.9059,906.257,0.0630338,5.82341,-0.000357672,-0.0109721
0.0104083,-0.44936,4399.91,-3875.5,41.2992,909.35,0.063208,5.83614,0.000494652,0.00175836
0.0104172,-0.413364,4399.91,-3875.5,41.6158,907.799,0.0630096,5.85557,0.000374736,0.0211881
0.0107575,-0.489063,4399.9,-3875.5,43.0054,900.68,0.0629902,5.78779,-0.000247803,-0.0465955
0.0100938,-0.450112,4399.91,-3875.5,41.1986,909.923,0.0634218,5.82817,9.26886e-05,-0.00621217
0.0104507,-0.399153,4399.91,-3875.5,41.7387,907.152,0.0630993,5.87456,0.000359771,0.0401752
0.0107094,-0.471738,4399.9,-3875.5,42.8381,901.425,0.0625546,5.81634,-0.000712696,-0.0180488
0.010648,-0.483503,4399.9,-3875.5,42.5471,902.778,0.0626167,5.8002,-0.000442152,-0.034184
0.0104084,-0.454055,4399.91,-3875.5,41.5183,908.395,0.0633769,5.83162,-0.000175207,-0.00277065
0.0103466,-0.458425,4399.91,-3875.5,41.2704,909.525,0.06297,5.82181,-6.09918e-06,-0.0125779
0.0108804,-0.472338,4399.9,-3875.5,43.1868,899.504,0.0623072,5.8118,-1.30089e-05,-0.0225851
0.0108699,-0.514167,4399.9,-3875.5,43.5676,897.188,0.0615561,5.80324,-0.00043165,-0.0311472
0.0104807,-0.412755,4399.9,-3875.5,41.4505,908.518,0.0629719,5.86424,0.000120871,0.0298542
0.0104474,-0.443056,4399.9,-3875.5,41.4519,908.7,0.0633749,5.83565,0.000346684,0.00126106
0.0103418,-0.495297,4399.91,-3875.5,41.3091,909.535,0.0636195,5.79978,-0.000113559,-0.0346051
0.0109253,-0.409709,4399.9,-3875.5,42.8502,901.154,0.0621293,5.87312,0.000696177,0.0387326
0.0101267,-0.444784,4399.91,-3875.5,40.5727,913.463,0.0638407,5.84139,7.16035e-05,0.0070039
0.0108154,-0.428333,4399.9,-3875.5,43.1821,899.503,0.0622607,5.8537,0.000512338,0.0193111
0.010227,-0.428885,4399.91,-3875.5,40.7647,912.454,0.0637726,5.84376,0.00018863,0.00937376
0.0110275,-0.469941,4399.9,-3875.5,43.5466,897.647,0.0619103,5.80902,-0.000241349,-0.0253628
0.0107817,-0.470397,4399.9,-3875.5,42.7615,901.185,0.0617621,5.82218,0.000310781,-0.0122041
0.0108302,-0.442979,4399.9,-3875.5,43.1229,899.536,0.0616407,5.83737,-0.000152861,0.00298841
0.0109821,-0.420017,4399.9,-3875.5,43.742,896.331,0.061354,5.86201,0.000593812,0.0276252
0.0103047,-0.439859,4399.91,-3875.5,41.2199,909.888,0.0634102,5.84777,2.64277e-05,0.0133829
0.0105742,-0.495851,4399.9,-3875.5,41.9495,906.533,0.0636003,5.79242,-0.000374975,-0.0419706
0.010511,-0.422553,4399.91,-3875.5,41.9038,906.776,0.063648,5.84422,-0.000195692,0.00983326
0.0102898,-0.461866,4399.91,-3875.5,41.276,909.759,0.0636378,5.82489,-0.000125049,-0.00949818
0.010433,-0.484986,4399.91,-3875.5,41.4374,908.488,0.0630369,5.79936,-0.000256397,-0.0350226
0.0106136,-0.494383,4399.9,-3875.5,41.8418,906.798,0.0631411,5.78928,-0.000600673,-0.045108
0.0109348,-0.406668,4399.9,-3875.5,42.1524,905.297,0.0631144,5.865,0.000478466,0.0306147
0.0107172,-0.408112,4399.9,-3875.5,42.7583,901.822,0.0624428,5.87852,0.00043412,0.0441312
0.0102062,-0.474725,4399.91,-3875.5,40.7665,912.684,0.0641149,5.81524,-7.81298e-05,-0.0191455
0.0106673,-0.396931,4399.9,-3875.5,42.3277,903.953,0.0626776,5.88627,0.000676296,0.051879
0.0103865,-0.474584,4399.91,-3875.5,41.5737,907.964,0.0630373,5.81033,-8.92853e-05,-0.0240598
0.0106738,-0.487621,4399.9,-3875.5,42.7103,901.881,0.0624077,5.80471,-0.000234597,-0.0296778
0.0104658,-0.476105,4399.91,-3875.5,41.416,909.023,0.0635678,5.80581,-0.000174969,-0.0285731
0.0102573,-0.419908,4399.91,-3875.5,41.2678,909.679,0.0633239,5.85718,0.000288717,0.0227945
0.010332,-0.455331,4399.91,-3875.5,40.6594,913.164,0.0640251,5.83105,-5.30029e-05,-0.0033358
0.0103739,-0.428624,4399.9,-3875.5,41.4677,908.796,0.0634506,5.85816,-2.06072e-05,0.0237697
0.0108199,-0.484677,4399.9,-3875.5,43.1112,899.81,0.0619296,5.79423,-0.000695896,-0.0401576
0.0107884,-0.462023,4399.9,-3875.5,43.1743,899.587,0.062309,5.82723,-0.000203153,-0.00715793
0.0107359,-0.466644,4399.9,-3875.5,42.7204,901.734,0.062246,5.82061,-0.000365442,-0.0137809
0.0106736,-0.462443,4399.9,-3875.5,42.2033,904.73,0.0628386,5.8156,-0.000431435,-0.0187875
0.0108177,-0.471349,4399.9,-3875.5,43.1811,899.401,0.061932,5.81306,-0.000249445,-0.0213236
0.0111608,-0.432373,4399.89,-3875.5,43.6746,896.86,0.0616165,5.85121,0.000778658,0.0168204
0.0107349,-0.419643,4399.9,-3875.5,43.2188,899.248,0.0620172,5.86936,0.000573507,0.0349762
0.0106156,-0.406738,4399.9,-3875.5,42.6027,902.664,0.062561,5.87839,0.000646996,0.044006
0.0106736,-0.443,4399.9,-3875.5,42.2047,904.627,0.0626913,5.84095,0.000322197,0.00656281
0.0107793,-0.435921,4399.9,-3875.5,42.5914,902.49,0.0623493,5.83639,0.000450637,0.00200594
0.0111653,-0.454135,4399.89,-3875.5,43.8851,896.443,0.0626204,5.82816,0.000534758,-0.00622894
0.010509,-0.471911,4399.91,-3875.5,41.6786,907.511,0.0632239,5.81061,-0.000371206,-0.0237789
0.0106774,-0.416431,4399.9,-3875.5,42.4283,903.438,0.062436,5.86633,4.55677e-05,0.0319429
0.0104189,-0.46043,4399.91,-3875.5,41.0509,910.812,0.0635968,5.81854,-3.87544e-05,-0.0158503
0.0108757,-0.42852,4399.9,-3875.5,43.2648,899.084,0.0619524,5.85515,0.000169541,0.0207619
0.0105128,-0.417681,4399.9,-3875.5,42.0837,905.245,0.0626196,5.86028,0.000252191,0.0258894
0.0109639,-0.498553,4399.9,-3875.5,43.5688,897.507,0.0622805,5.7977,-0.000658958,-0.0366856
