tg_th,tg_ph,tg_p,tg_vz,sieve_r,gem_r,r_prime,gem_ph,phi_prime,phi_local
0.0119505,2.39902,6599.72,-5124.5,60.7946,753.207,0.0497605,2.47517,0.00267935,0.231172
0.0119589,2.40531,6599.72,-5124.5,62.2267,749.861,0.0491387,2.49119,0.00247325,0.247195
0.0115171,2.40369,6599.74,-5124.5,59.7595,756.303,0.0503823,2.48355,0.0026068,0.239556
0.0115857,2.35597,6599.74,-5124.5,61.8729,745,0.0486367,2.4116,0.00193683,0.167604
0.0119658,2.37478,6599.72,-5124.5,62.969,745.065,0.0485117,2.45386,0.00239372,0.209867
0.0119143,2.39675,6599.72,-5124.5,62.3905,749.483,0.0489517,2.49589,0.0025633,0.251895
0.0114597,2.37848,6599.74,-5124.5,60.2077,752.431,0.0494717,2.45377,0.00251826,0.209771
0.0118682,2.36862,6599.73,-5124.5,62.6855,745.019,0.0484686,2.44545,0.00215522,0.201454
0.0115911,2.39379,6599.74,-5124.5,61.4162,751.836,0.0493856,2.49114,0.00261693,0.247142
0.0116191,2.42343,6599.74,-5124.5,61.3047,752.866,0.0492455,2.50625,0.0029577,0.262256
0.0118704,2.41592,6599.73,-5124.5,60.9077,755.106,0.0498843,2.50135,0.00251595,0.25736
0.0115505,2.35889,6599.74,-5124.5,60.5058,749.805,0.0494423,2.42585,0.00183714,0.181852
0.011562,2.40772,6599.74,-5124.5,60.3369,756.617,0.0502981,2.51141,0.00292801,0.267419
0.0116844,2.41504,6599.73,-5124.5,61.5713,753.512,0.0490444,2.52617,0.0031673,0.282179
0.0119809,2.38546,6599.72,-5124.5,62.9258,746.716,0.0489264,2.47247,0.00241719,0.228474
0.0117894,2.39769,6599.73,-5124.5,61.7146,752.525,0.0495044,2.51107,0.00286044,0.26708
0.011598,2.3826,6599.74,-5124.5,61.7724,750.415,0.0489885,2.49114,0.00302927,0.247149
0.0118777,2.37859,6599.73,-5124.5,62.3942,747.473,0.0487597,2.46626,0.00232659,0.222263
0.0118504,2.377,6599.73,-5124.5,61.7668,747.38,0.0487141,2.44222,0.00211796,0.198223
0.0118133,2.34026,6599.73,-5124.5,60.0072,751.905,0.0496573,2.43095,0.00199815,0.186955
0.0114139,2.38482,6599.74,-5124.5,60.0503,753.961,0.0497604,2.46792,0.00208659,0.223923
0.0115346,2.34302,6599.74,-5124.5,60.7677,748.342,0.0494116,2.41501,0.00165881,0.171017
0.0120293,2.38334,6599.72,-5124.5,61.8507,748.954,0.0490774,2.46003,0.00244459,0.216032
0.0114301,2.39703,6599.74,-5124.5,59.64,755.875,0.0499904,2.47786,0.00250884,0.233864
0.0114893,2.39919,6599.74,-5124.5,59.8882,753.943,0.0499259,2.45937,0.00215415,0.215379
0.0118231,2.36155,6599.73,-5124.5,61.8217,745.881,0.0486115,2.42216,0.00191826,0.17817
0.0115895,2.37919,6599.74,-5124.5,61.2872,752.576,0.0492913,2.457,0.00256562,0.213005
0.0112296,2.3965,6599.75,-5124.5,59.5415,754.012,0.0498074,2.45482,0.00231429,0.210821
0.0116926,2.35754,6599.74,-5124.5,61.9996,747.972,0.0489812,2.45978,0.00260326,0.215784
0.0118102,2.36022,6599.73,-5124.5,61.6848,746.705,0.0489328,2.42829,0.00192435,0.184295
0.0119057,2.41384,6599.72,-5124.5,61.6882,752.068,0.0493417,2.50229,0.0027466,0.258291
0.01185,2.40869,6599.73,-5124.5,61.9186,750.646,0.0491969,2.49194,0.00271838,0.247948
0.0116185,2.36351,6599.74,-5124.5,61.5852,746.165,0.0487866,2.41704,0.00149385,0.173048
0.0115615,2.34668,6599.74,-5124.5,60.742,747.851,0.0489843,2.40673,0.00170693,0.162732
0.0116812,2.39844,6599.73,-5124.5,61.4829,753.132,0.0494579,2.51386,0.00290491,0.269869
0.0118568,2.36094,6599.73,-5124.5,61.8637,746.257,0.0490103,2.42456,0.00194796,0.180569
0.011574,2.40744,6599.74,-5124.5,60.272,755.287,0.0496505,2.49769,0.00262257,0.25369
0.0117237,2.39261,6599.73,-5124.5,61.8033,749.043,0.0488014,2.4688,0.00229258,0.224806
0.0121396,2.37416,6599.71,-5124.5,63.0652,745.708,0.0484135,2.46959,0.00229767,0.225597
0.0119476,2.37132,6599.72,-5124.5,62.3716,748.565,0.0490928,2.47658,0.00276153,0.232583
0.012057,2.37135,6599.72,-5124.5,62.0537,746.632,0.0491588,2.43092,0.00208308,0.186925
0.011566,2.42258,6599.74,-5124.5,60.1261,755.552,0.0496152,2.49381,0.00280768,0.249811
0.0117614,2.40235,6599.73,-5124.5,61.3053,754.358,0.0497695,2.52034,0.00301194,0.276342
0.0119703,2.38347,6599.72,-5124.5,62.0677,747.887,0.0489065,2.45725,0.00217801,0.213258
0.0117295,2.39774,6599.73,-5124.5,60.8736,755.069,0.0496517,2.51462,0.00300726,0.270624
0.0116444,2.38794,6599.74,-5124.5,60.9466,751.431,0.0491868,2.46767,0.00236466,0.223675
0.0120085,2.34788,6599.72,-5124.5,61.7287,746.394,0.0489009,2.41735,0.00187725,0.173355
0.0115667,2.38592,6599.74,-5124.5,59.9877,755.224,0.0500724,2.47944,0.00257401,0.235448
0.0118456,2.35121,6599.73,-5124.5,61.1557,747.54,0.0491028,2.41306,0.00163004,0.169061
0.011603,2.37174,6599.74,-5124.5,60.8685,749.437,0.0493153,2.43753,0.00225629,0.193537
0.0117631,2.39042,6599.73,-5124.5,61.5204,750.701,0.0492232,2.47742,0.00268682,0.233427
0.011956,2.35531,6599.72,-5124.5,62.0873,745.521,0.0485684,2.42574,0.00179089,0.181743
0.0118897,2.39609,6599.72,-5124.5,62.7815,748.851,0.0486924,2.50789,0.003027,0.263892
0.0114054,2.39229,6599.75,-5124.5,59.9302,753.984,0.0496985,2.46521,0.00231869,0.221219
0.0116542,2.38897,6599.73,-5124.5,61.2819,750.175,0.0493705,2.46034,0.00210716,0.216345
0.011586,2.34424,6599.74,-5124.5,60.5219,749.319,0.0495303,2.41859,0.00208947,0.174593
0.0116383,2.41497,6599.73,-5124.5,61.3291,753.741,0.0494938,2.51739,0.00301433,0.273399
0.0117391,2.36599,6599.73,-5124.5,60.9015,749.405,0.0495082,2.43309,0.002076,0.189091
0.0117727,2.3761,6599.73,-5124.5,61.886,747.504,0.0489727,2.44709,0.0020411,0.203093
0.011545,2.39042,6599.74,-5124.5,61.0123,750.795,0.0491958,2.4621,0.00224382,0.218107
0.0116803,2.36169,6599.73,-5124.5,60.6929,750.845,0.0495064,2.4475,0.00244324,0.203508
0.0115962,2.3946,6599.74,-5124.5,60.8199,754.273,0.0497612,2.50247,0.00271152,0.258478
0.0114993,2.40763,6599.75,-5124.5,60.1895,755.095,0.0496787,2.49093,0.00286029,0.246934
0.0116827,2.39268,6599.73,-5124.5,61.0878,751.508,0.0493305,2.47243,0.00230977,0.228436
0.011368,2.40233,6599.75,-5124.5,60.2902,754.102,0.0497676,2.48126,0.0025517,0.237267
0.0116628,2.39149,6599.74,-5124.5,60.5752,758.092,0.0498703,2.48514,0.00252239,0.241147
0.0118242,2.41545,6599.72,-5124.5,62.6968,748.546,0.0488657,2.49746,0.00270898,0.253463
0.0115604,2.37832,6599.74,-5124.5,60.8353,750.368,0.0495044,2.44689,0.00205644,0.202892
0.0116915,2.40467,6599.73,-5124.5,61.0117,752.504,0.0495753,2.48157,0.00255479,0.237574
0.012051,2.36118,6599.72,-5124.5,62.2877,747.453,0.0490625,2.45597,0.00236877,0.211976
0.0117954,2.37726,6599.73,-5124.5,61.7795,749.311,0.0488809,2.46957,0.00272564,0.225573
0.0118211,2.3877,6599.72,-5124.5,62.8386,747.575,0.0487051,2.48953,0.00279391,0.245536
0.0118063,2.35282,6599.73,-5124.5,60.9363,748.193,0.0495499,2.409,0.00187087,0.165008
0.0115665,2.36534,6599.74,-5124.5,62.2879,747.387,0.0489206,2.46535,0.00259435,0.221356
0.0114746,2.41074,6599.75,-5124.5,59.6286,755.268,0.0498613,2.46842,0.00252586,0.224426
0.0118725,2.36147,6599.73,-5124.5,61.7085,746.915,0.0491568,2.42651,0.00205934,0.182511
0.0119507,2.37049,6599.72,-5124.5,62.3337,746.994,0.0486789,2.44579,0.00236799,0.201796
0.0115839,2.34937,6599.74,-5124.5,60.4193,749.311,0.049309,2.41372,0.00170847,0.169723
0.0116396,2.35915,6599.74,-5124.5,60.4738,748.903,0.0493414,2.40587,0.00185939,0.161874
0.0118973,2.37474,6599.72,-5124.5,62.7095,746.807,0.0486871,2.46757,0.00259475,0.223575
0.0118065,2.38685,6599.73,-5124.5,61.7265,750.282,0.0493216,2.47445,0.00244356,0.230453
0.0117191,2.41189,6599.73,-5124.5,61.1857,754.402,0.0494015,2.52056,0.00317769,0.276567
0.011439,2.37437,6599.75,-5124.5,60.4075,751.903,0.0496981,2.45424,0.00235484,0.210248
0.0119758,2.37437,6599.72,-5124.5,62.7858,747.037,0.0487527,2.47463,0.00227013,0.230634
0.0116991,2.35365,6599.73,-5124.5,60.515,749.719,0.0497249,2.4195,0.00186566,0.175506
0.0117416,2.41488,6570.76,-5124.5,60.9546,754.915,0.0497821,2.49914,0.00296473,0.255148
0.0113106,2.38424,6599.75,-5124.5,59.936,753.558,0.0497373,2.46059,0.00260725,0.216592
0.0118451,2.40391,6599.73,-5124.5,61.9663,751.883,0.0494112,2.51051,0.00312772,0.266515
0.0115652,2.40888,6599.74,-5124.5,60.5325,755.668,0.0498967,2.51091,0.00262578,0.266919
0.0115673,2.3833,6599.74,-5124.5,60.6548,753.986,0.0497307,2.49128,0.00289243,0.247284
0.0118506,2.36183,6599.73,-5124.5,61.3699,749.32,0.0492269,2.45006,0.00231359,0.206069
0.0119265,2.36642,6599.72,-5124.5,62.4755,746.029,0.0489127,2.44698,0.00236457,0.20299
0.0115702,2.34918,6599.74,-5124.5,60.3346,754.964,0.0499242,2.42483,0.0019081,0.180833
0.0118273,2.4058,6599.73,-5124.5,61.6043,752.173,0.0492963,2.50301,0.00303022,0.259018
0.0118749,2.40665,6599.73,-5124.5,61.8594,751.918,0.0492135,2.51098,0.0028459,0.266984
0.0120111,2.38554,6599.72,-5124.5,62.8773,745.239,0.0484204,2.45318,0.00254934,0.209182
0.0114896,2.35842,6599.74,-5124.5,60.3268,750.905,0.049519,2.43785,0.00194095,0.193853
0.0115406,2.3533,6599.74,-5124.5,60.805,748.145,0.0489354,2.41555,0.00181419,0.171557
0.0115192,2.36741,6599.74,-5124.5,59.5999,753.378,0.0497869,2.44391,0.00205904,0.199917
0.0119233,2.40573,6599.72,-5124.5,61.8052,751.133,0.049144,2.49515,0.00272055,0.251153
0.0123508,2.38753,6599.7,-5124.5,62.1394,749.72,0.0490393,2.46445,0.00288868,0.220452
0.0114523,2.37791,6599.74,-5124.5,59.4691,753.347,0.0497852,2.43821,0.00187575,0.194216
0.0121065,2.40854,6599.71,-5124.5,63.0479,745.473,0.0483951,2.46207,0.0023347,0.218079
0.0116216,2.38859,6599.74,-5124.5,60.9119,751.647,0.0493767,2.46925,0.00243725,0.225259
0.011356,2.40185,6599.75,-5124.5,59.6229,754.602,0.0502436,2.45826,0.00219771,0.214264
0.0118443,2.40464,6599.73,-5124.5,61.7016,751.637,0.0492301,2.49906,0.00266502,0.255065
