tg_th,tg_ph,tg_p,tg_vz,sieve_r,gem_r,r_prime,gem_ph,phi_prime,phi_local
0.0136311,1.34337,6599.64,-5124.5,71.6652,718.497,0.044568,1.367,0.000205045,0.0206028
0.0138552,1.34181,6599.63,-5124.5,73.2528,715.52,0.044084,1.31677,-4.31256e-05,-0.0296282
0.013645,1.34769,6599.64,-5124.5,71.7608,718.516,0.044692,1.35058,-0.000126278,0.00418561
0.0142324,1.33063,6599.6,-5124.5,74.3203,713.671,0.0439993,1.33324,-0.000277208,-0.0131597
0.0136514,1.36198,6599.64,-5124.5,71.9317,718.086,0.0446844,1.35962,2.21217e-05,0.0132237
0.0136608,1.36286,6599.63,-5124.5,71.8677,718.102,0.0445209,1.36803,0.000268245,0.0216287
0.0138083,1.34783,6599.63,-5124.5,72.2564,717.59,0.044529,1.33646,8.92612e-06,-0.00993414
0.0140536,1.33437,6599.62,-5124.5,74.1743,713.566,0.043632,1.33202,-0.0002833,-0.0143741
0.0141877,1.32642,6599.61,-5124.5,73.5246,715.126,0.0442293,1.34634,0.000135432,-5.34389e-05
0.0140864,1.3477,6599.62,-5124.5,72.1995,718.17,0.0450128,1.34667,-1.68234e-05,0.000269296
0.0139264,1.35157,6599.62,-5124.5,72.9028,716.317,0.0443867,1.37236,0.00065085,0.0259598
0.01372,1.34236,6599.63,-5124.5,71.7098,718.523,0.0445028,1.35524,-4.75268e-05,0.00884269
0.0138839,1.34758,6599.62,-5124.5,72.8051,716.529,0.0444025,1.32786,-0.000273994,-0.0185401
0.0137185,1.35264,6599.63,-5124.5,71.4683,719.081,0.0446906,1.34165,-0.000217018,-0.00474468
0.0138357,1.32901,6599.63,-5124.5,72.3713,717.612,0.0445537,1.29743,-0.00046215,-0.0489658
0.013788,1.33384,6599.63,-5124.5,72.5809,716.816,0.0443647,1.33939,0.000108372,-0.00700451
0.0141923,1.31421,6599.61,-5124.5,72.6495,717.223,0.0444545,1.29451,-0.000714002,-0.0518819
0.0136408,1.33482,6599.64,-5124.5,73.8085,714.014,0.0436891,1.35205,0.000234545,0.00565323
0.0141575,1.34183,6599.61,-5124.5,74.3849,713.275,0.0436959,1.35116,-5.27872e-05,0.00476456
0.0138655,1.35067,6599.62,-5124.5,72.4017,717.283,0.0444819,1.35162,-6.65832e-05,0.0052272
0.0134885,1.33493,6599.65,-5124.5,71.3038,719.272,0.0446809,1.33615,-0.000169978,-0.010248
0.0137511,1.37236,6599.63,-5124.5,72.3024,718.274,0.0445934,1.38556,0.000288166,0.0391662
0.01399,1.34163,6599.62,-5124.5,73.1467,715.805,0.0440609,1.30894,-0.000609006,-0.0374617
0.0140536,1.33424,6599.62,-5124.5,74.3104,713.47,0.0437394,1.33572,1.08334e-06,-0.0106721
0.0137912,1.32368,6599.63,-5124.5,73.0768,715.931,0.0441226,1.30525,-0.000388925,-0.0411453
0.0136632,1.34747,6599.64,-5124.5,71.5212,719.083,0.044792,1.36743,0.000480201,0.0210355
0.01413,1.3416,6599.61,-5124.5,73.3634,715.444,0.044192,1.35153,0.00016009,0.00513023
0.013896,1.35369,6599.63,-5124.5,72.9068,716.27,0.044317,1.34728,0.000164403,0.000878686
0.013757,1.36491,6599.63,-5124.5,71.4666,719.063,0.0445863,1.33805,-0.00013253,-0.00834479
0.0136934,1.34854,6599.64,-5124.5,72.2477,717.403,0.0443385,1.35046,2.30806e-05,0.00406745
0.0139449,1.33418,6599.62,-5124.5,73.0071,716.247,0.0443411,1.30814,-0.000658996,-0.0382595
0.0140492,1.32866,6599.62,-5124.5,72.6783,716.611,0.0441654,1.34961,-1.62612e-05,0.00321546
0.0138113,1.36885,6599.63,-5124.5,72.3114,717.728,0.0445546,1.39521,0.000563369,0.0488152
0.0139912,1.31295,6599.62,-5124.5,72.8432,716.821,0.0445434,1.29254,-0.000579885,-0.0538556
0.0139772,1.34761,6599.62,-5124.5,73.0949,715.814,0.0442698,1.37326,-1.26817e-05,0.0268583
0.0138694,1.33095,6599.62,-5124.5,72.5566,716.884,0.0442425,1.32836,-0.000169348,-0.0180348
0.0140293,1.32246,6599.61,-5124.5,73.5749,715.035,0.0439473,1.31188,-0.000620526,-0.0345186
0.0138682,1.38381,6599.62,-5124.5,72.9431,716.164,0.0440074,1.38393,0.000396892,0.0375372
0.0142034,1.34269,6599.61,-5124.5,74.0947,713.738,0.0435717,1.31114,-0.000552647,-0.0352575
0.0141256,1.36384,6599.61,-5124.5,73.746,715.389,0.0438053,1.34646,-7.64719e-05,5.95767e-05
0.0143199,1.34356,6599.6,-5124.5,74.2793,713.666,0.0439193,1.34329,0.000217005,-0.00310539
0.0142689,1.32531,6599.6,-5124.5,73.8792,714.508,0.0438695,1.30808,-0.00051669,-0.0383177
0.0141914,1.3346,6599.61,-5124.5,73.917,714.458,0.0439228,1.31747,-0.000450005,-0.0289261
0.0141771,1.35516,6599.61,-5124.5,73.8393,714.481,0.0440454,1.36382,0.000309284,0.0174231
0.0138766,1.32947,6599.63,-5124.5,72.8594,716.1,0.0438572,1.31639,-0.000222931,-0.0300101
0.0140016,1.37317,6599.62,-5124.5,72.3772,717.416,0.0445202,1.3661,3.92384e-05,0.0197042
0.0144131,1.3375,6599.59,-5124.5,74.4508,713.101,0.0435123,1.32272,-0.000229562,-0.0236803
0.0139748,1.33907,6599.62,-5124.5,72.2581,717.708,0.0446539,1.35301,0.000238924,0.00661202
0.0140581,1.3095,6599.62,-5124.5,72.8374,716.618,0.0444762,1.33131,-0.000278215,-0.015086
0.0138984,1.3694,6599.63,-5124.5,72.7055,717.005,0.0444175,1.40616,0.000837918,0.059767
0.0138899,1.34156,6599.63,-5124.5,72.1613,717.708,0.0445469,1.3488,0.000172549,0.00240762
0.0142491,1.33738,6599.6,-5124.5,74.2248,713.674,0.0437278,1.3278,-0.000160192,-0.018597
0.0140516,1.3663,6599.62,-5124.5,73.0878,715.92,0.0442534,1.37788,6.43938e-05,0.0314866
0.0141376,1.34366,6599.61,-5124.5,73.3706,715.137,0.0438232,1.34887,9.58492e-06,0.00247058
0.0137908,1.36057,6599.63,-5124.5,73.2567,715.397,0.0440962,1.38214,0.000538253,0.0357455
0.0138452,1.35458,6599.63,-5124.5,72.1423,717.551,0.044355,1.35567,0.000256787,0.00927787
0.0141991,1.33143,6599.61,-5124.5,73.9098,714.643,0.0440901,1.30836,-0.000654963,-0.0380355
0.0140145,1.33219,6599.62,-5124.5,73.666,714.6,0.0435543,1.29158,-0.000620012,-0.0548159
0.0141963,1.37201,6599.61,-5124.5,73.8371,714.608,0.0440337,1.38907,0.000639712,0.0426695
0.0138373,1.35039,6599.63,-5124.5,71.7277,718.594,0.0446142,1.3499,1.54062e-05,0.00349919
0.014131,1.31606,6599.61,-5124.5,74.0201,713.88,0.0436915,1.32915,-4.98292e-05,-0.0172492
0.0140015,1.35713,6599.62,-5124.5,73.0498,716.01,0.0443944,1.35997,2.63928e-05,0.0135719
0.0141717,1.35932,6599.61,-5124.5,73.9825,714.309,0.0442977,1.35714,-0.000205727,0.0107463
0.0140822,1.34377,6599.61,-5124.5,74.0757,713.905,0.0438622,1.35538,0.000146301,0.00898802
0.0136076,1.33078,6599.64,-5124.5,71.8002,718.504,0.0445284,1.31084,-0.000510218,-0.0355563
0.0140884,1.31218,6599.61,-5124.5,73.5002,715.509,0.044378,1.3043,-0.000665275,-0.042099
0.0137385,1.33834,6599.63,-5124.5,72.4983,716.924,0.0442775,1.35645,0.000274304,0.0100526
0.0139654,1.3449,6599.62,-5124.5,73.0024,716.048,0.0443459,1.35927,0.000291478,0.0128738
0.0139665,1.35518,6599.62,-5124.5,72.8192,715.906,0.0437238,1.35625,0.000124463,0.00985769
0.0136769,1.33822,6599.64,-5124.5,72.1453,717.67,0.0444794,1.35204,9.08185e-05,0.00564152
0.0140279,1.36492,6599.62,-5124.5,73.9211,714.421,0.0441381,1.35828,0.000286982,0.0118828
0.0140193,1.33918,6599.62,-5124.5,74.094,713.795,0.0436721,1.3228,-0.000325975,-0.0235978
0.013905,1.32778,6599.63,-5124.5,73.0533,715.929,0.0440042,1.29886,-0.000509651,-0.0475336
0.0135702,1.33863,6599.64,-5124.5,71.2584,720.13,0.0447968,1.3656,0.000428083,0.0191991
0.0140219,1.3511,6599.62,-5124.5,73.0965,715.9,0.044208,1.33244,-8.04944e-05,-0.0139615
0.0135335,1.33025,6599.64,-5124.5,71.5146,718.822,0.0445279,1.34985,0.000138287,0.00345224
0.0141118,1.33768,6599.61,-5124.5,73.7459,714.565,0.0439932,1.34347,1.25859e-05,-0.00292532
0.0137019,1.35008,6599.63,-5124.5,73.0841,715.764,0.0443349,1.35996,0.000179071,0.0135618
0.0140275,1.34001,6599.62,-5124.5,72.8533,716.287,0.0442374,1.37922,0.00052134,0.0328272
0.0141326,1.30807,6599.61,-5124.5,73.275,715.818,0.0443585,1.3261,-0.000311109,-0.0202964
0.0140465,1.35875,6599.61,-5124.5,73.6234,714.761,0.0440111,1.38425,0.000559193,0.0378555
0.0138235,1.36066,6599.63,-5124.5,72.2527,717.25,0.0441913,1.34702,-7.28654e-05,0.000628077
0.0140596,1.32221,6599.62,-5124.5,73.7662,714.668,0.0439525,1.31337,-0.000164482,-0.0330262
0.0142698,1.34409,6599.6,-5124.5,74.1235,713.887,0.0437847,1.33025,-0.000232242,-0.0161459
0.0139087,1.36628,6599.62,-5124.5,72.3701,717.51,0.0444192,1.39488,0.000885818,0.0484786
0.0136981,1.3329,6599.64,-5124.5,72.4453,717.069,0.044381,1.34297,-9.42899e-05,-0.0034226
0.0141697,1.36546,6599.61,-5124.5,73.8626,714.541,0.0441099,1.39265,0.000476175,0.0462537
0.0138497,1.34666,6599.62,-5124.5,72.4344,717.065,0.0442693,1.33753,-0.000195983,-0.00886983
0.0139748,1.32171,6599.62,-5124.5,72.8071,717.294,0.0450182,1.3141,-0.000104939,-0.0323004
0.0139682,1.35794,6599.62,-5124.5,73.3967,715.027,0.0438762,1.36828,0.000520189,0.0218876
0.0142933,1.3484,6599.6,-5124.5,74.517,713.308,0.0438928,1.34581,-0.000275377,-0.000585176
0.0141664,1.36291,6599.61,-5124.5,73.6539,714.921,0.0442972,1.36273,0.000187507,0.0163338
0.0139057,1.37515,6599.62,-5124.5,73.253,715.926,0.0443622,1.4029,0.000424005,0.0565032
0.013859,1.31947,6599.63,-5124.5,73.0602,715.889,0.0438751,1.29823,-0.000521215,-0.0481689
0.0137048,1.36661,6599.63,-5124.5,71.5931,718.957,0.0447295,1.35777,-5.11623e-05,0.0113711
0.0139626,1.37659,6599.62,-5124.5,72.6401,716.636,0.0443393,1.36273,0.000170231,0.0163364
0.0137595,1.36748,6599.63,-5124.5,72.0982,717.678,0.0444308,1.36476,0.000352401,0.0183635
0.0138937,1.34562,6599.62,-5124.5,72.8507,716.574,0.04441,1.31375,-0.000359844,-0.0326474
0.0142836,1.37235,6599.6,-5124.5,73.7836,714.665,0.0440669,1.38126,0.000464603,0.0348674
0.0141481,1.34767,6599.61,-5124.5,74.0678,713.851,0.0438319,1.3516,5.45889e-05,0.00520028
0.014162,1.3352,6599.61,-5124.5,73.3765,715.446,0.0442144,1.3253,-0.000343756,-0.0210921
0.0137411,1.32632,6599.63,-5124.5,72.2843,717.558,0.0444634,1.30915,-0.000337433,-0.0372498
0.0140772,1.31853,6599.62,-5124.5,73.253,715.703,0.0438832,1.29476,-0.000524411,-0.051637
0.0136737,1.33894,6599.64,-5124.5,71.272,719.192,0.0445782,1.35313,6.92347e-06,0.00673341
0.0141041,1.37897,6599.61,-5124.5,73.7014,714.634,0.0439364,1.3829,0.000414655,0.0365038
0.0138351,1.35905,6599.63,-5124.5,72.4221,717.093,0.0443504,1.37056,0.000278029,0.0241681
0.014128,1.34481,6599.61,-5124.5,74.1967,713.537,0.04357,1.34453,6.09987e-05,-0.00186991
0.0141417,1.35762,6599.61,-5124.5,73.6724,714.725,0.0440662,1.36502,0.00010928,0.01862
0.0137134,1.36433,6599.63,-5124.5,71.7106,718.622,0.044656,1.3834,0.000169556,0.0370009
0.0139517,1.33912,6599.62,-5124.5,73.3347,715.133,0.0439061,1.33121,-0.0004008,-0.0151917
0.0135532,1.34356,6599.64,-5124.5,71.9027,718.152,0.0444537,1.31346,-0.000422647,-0.0329328
0.0137691,1.3897,6599.63,-5124.5,72.5855,716.921,0.0445473,1.37905,0.000485961,0.032653
0.0139974,1.33234,6599.62,-5124.5,73.707,714.59,0.0440091,1.37603,0.000672446,0.0296367
0.0139648,1.32419,6599.62,-5124.5,73.1138,715.93,0.0442919,1.31754,-0.000496645,-0.028858
0.0141154,1.37221,6599.61,-5124.5,73.9348,714.089,0.0437708,1.38413,0.000290823,0.0377319
0.0138084,1.35753,6599.63,-5124.5,71.556,719.223,0.044867,1.32527,-0.000340602,-0.0211279
0.0138107,1.37761,6599.63,-5124.5,71.8476,718.544,0.0448871,1.36835,0.000147585,0.0219576
0.0137296,1.355,6599.63,-5124.5,71.4458,719.255,0.0447783,1.35683,2.3907e-05,0.0104292
0.0140491,1.38374,6599.62,-5124.5,72.9427,716.033,0.0440075,1.38245,0.000651715,0.0360519
0.0138205,1.29842,6599.63,-5124.5,72.5731,717.216,0.0444692,1.30624,-0.000487648,-0.0401551
0.0138296,1.36488,6599.63,-5124.5,72.6429,716.97,0.0443378,1.393,0.000504543,0.0466023
0.0139195,1.36826,6599.62,-5124.5,72.259,717.503,0.0444078,1.3793,0.000283155,0.0329008
0.0141898,1.36178,6599.61,-5124.5,73.9863,714.029,0.0438402,1.36735,0.000146408,0.0209564
0.0142096,1.34393,6599.6,-5124.5,74.5724,712.892,0.043627,1.34885,9.85827e-05,0.00245782
0.0138287,1.34196,6599.63,-5124.5,72.0583,717.994,0.0446122,1.36491,0.000208585,0.0185108
0.0133047,1.34719,6599.65,-5124.5,71.5245,718.522,0.0439696,1.36991,9.85224e-05,0.0235167
0.0142323,1.33576,6599.61,-5124.5,73.0906,715.981,0.0442525,1.34591,0.000199308,-0.000489151
0.0139797,1.36144,6599.62,-5124.5,73.6159,714.689,0.043807,1.38434,0.000494561,0.0379388
0.0141248,1.36366,6599.61,-5124.5,74.3638,713.502,0.0440056,1.3782,0.000314373,0.0317984
0.0139824,1.3552,6599.62,-5124.5,72.4756,717.077,0.0443436,1.33696,-0.000383269,-0.00944168
0.0140233,1.38321,6599.61,-5124.5,73.3615,715.299,0.0440336,1.38436,0.000319625,0.0379632
0.0139318,1.33928,6599.62,-5124.5,72.6536,716.562,0.0441637,1.34375,-0.000127786,-0.00264757
