,Unnamed: 0,tg_th,tg_ph,tg_vz,tg_p,gem1_r,gem1_rp,gem1_ph,gem1_php,gem1_ph_local,sieve_r,sieve_ph,rate,hole_id
0,47,0.007231803892251,2.2558540844518653,-5099.938105516344,4399.953918302948,950.2090088856568,0.06991378927118,2.255064709451768,-6.35480107925358e-05,0.01106995688763,38.26303367927709,2.272844013803695,104061.5506256057,31
1,96,0.0072095432500826,2.233725949900682,-5099.562563437022,4399.952854735334,954.2800562562758,0.0709723813130887,2.2540701508570526,0.0003939372817298,0.0100753982929147,37.62342117250825,2.262021785443525,99242.22253505692,31
2,132,0.0072711951219106,2.22869923295762,-5099.618773499246,4399.952040251,953.4327589342114,0.0703748805543552,2.2308731109504008,-0.0001813783853778,-0.0131216416137371,37.82801019558261,2.211355793402068,95769.96848439456,31
3,202,0.0074324346644832,2.3157623557439204,-5100.202229608658,4399.950460076167,941.8398805411456,0.0684979172880624,2.253927116145573,0.0001841124892586,0.0099323635814352,39.66090045696284,2.274289352574716,89523.59442207486,31
4,227,0.0073439140748818,2.2216848529906303,-5099.540927412297,4399.948938242194,954.4278403631104,0.0706630644337086,2.236843562723404,4.00980210815039e-06,-0.0071511898407337,37.70868520521616,2.2216056107914435,100095.94914340536,31
5,271,0.0077675774755271,2.2817648983141585,-5100.047776253878,4399.946529435284,940.351397801802,0.0691076372991605,2.2450778217814453,0.0005843659934717,0.0010830692173073,40.125814778705575,2.2557316309746054,76355.65876500511,31
6,273,0.0068262809907242,2.246744685446929,-5100.140494723114,4399.958441187468,948.4837506811056,0.0693396447901047,2.244273518061761,-0.0002853001190146,0.0002787654976228,38.2545350907924,2.2364775113163766,128938.28120314008,31
7,352,0.0077391917186975,2.1994323371431346,-5100.314788368183,4399.950293237299,943.6027451893424,0.0682923014387341,2.2326458962304665,-0.0001831518424713,-0.0113488563336714,39.48776079346644,2.2196321775372767,88899.23742305876,31
8,369,0.007890007754057,2.1818727252945216,-5099.702866170041,4399.9445674182,944.5694021698127,0.0686890684855245,2.25054628898599,0.0001140094809454,0.0065515364218526,39.53126669105603,2.234320058400494,70823.3375403737,31
9,370,0.0075048970667462,2.2716790142456778,-5100.431472487068,4399.95115532049,944.9014722316026,0.0687895064374358,2.255488303408691,0.0003081804589688,0.0114935508445532,39.29638911520684,2.280222051799627,92195.90506588346,31
