,Unnamed: 0,tg_th,tg_ph,tg_vz,tg_p,gem1_r,gem1_rp,gem1_ph,gem1_php,gem1_ph_local,sieve_r,sieve_ph,rate,hole_id
0,29,0.0082934246051854,5.8590771105994754,-5099.808146088903,4399.942501798642,929.2894832904984,0.0668296814600314,5.826540276532212,-0.000103279639333,-0.0078460801345467,42.41959733008039,5.830854570038516,65610.9551684267,71
1,34,0.008094097511446,5.8058498832953545,-5100.052957103805,4399.945935942441,925.7593203401816,0.0661039197910753,5.815859454324947,-8.398712256976938e-05,-0.0185269023418115,42.895613484356666,5.8028702354705,74617.27333257873,71
2,56,0.0083749281016889,5.807255165973483,-5100.202482661964,4399.938693015527,928.62119899171,0.0665131935563098,5.800787746028183,-0.0001922066460503,-0.0335986106385757,42.488597470955,5.785927770484877,57369.22924391667,71
3,124,0.0082711791454715,5.826899727756135,-5100.193553701129,4399.939570756322,926.8268840909138,0.0665575854235867,5.871526074788321,6.36197010365663e-05,0.037139718121562,42.88818766358884,5.876016478693042,59128.47580760022,71
4,153,0.0083064250393788,5.810405177281785,-5099.564837910798,4399.940737275982,924.789858700586,0.0660298181575315,5.812817919209022,-4.721484637696732e-05,-0.0215684374577369,43.07896210028823,5.802568907135012,61591.1284330068,71
5,192,0.0083130518111244,5.885704203416723,-5100.145201221252,4399.940689393564,921.60093638732,0.0657093850004194,5.869622347380912,0.0002215477057499,0.0352359907141535,43.82100808671236,5.884574853899474,61487.11671251647,71
6,223,0.0085526176716078,5.876892741538298,-5100.412073265421,4399.936520422488,918.57936825393,0.0655066341824529,5.848458883620108,0.0004709194091445,0.014072526953349,44.5682506925668,5.849750063832376,53330.37891400378,71
7,246,0.0084528478452213,5.838714253829553,-5100.472559319683,4399.937903031373,923.519105687829,0.0661793971765391,5.819993564368726,-0.0003155569177793,-0.0143927922980324,43.48489477048618,5.818973562026164,55850.50747035829,71
8,256,0.0085214895126278,5.767015732511753,-5100.142351522201,4399.93492618514,927.6021666616566,0.0657012284857946,5.800659310478974,-0.000189570782632,-0.0337270461877849,43.45064346517862,5.781783001954532,50625.54036505892,71
9,335,0.0082363037986368,5.854837909738808,-5099.686709094547,4399.940790621547,927.4482485218732,0.0664511844697342,5.834810727833724,0.0001358213985583,0.0004243711669653,42.64612856087715,5.842774761428465,61707.31064502061,71
10,351,0.0079097279935864,5.809270237071653,-5099.615334890528,4399.943611263923,937.4023711592972,0.0672401695112147,5.830879063451729,-0.0006152118197003,-0.0035072932150299,41.830301928239,5.822745399678662,68337.9580828032,71
