,Unnamed: 0,tg_th,tg_ph,tg_vz,tg_p,gem1_r,gem1_rp,gem1_ph,gem1_php,gem1_ph_local,sieve_r,sieve_ph,rate,hole_id
0,9,0.0118165704107501,0.3170538994645527,-5100.401851817494,4399.880651644798,870.5413526223582,0.0583328351781628,0.2426296372695457,-0.0026414054661092,-0.2061693132432818,56.02785536753988,0.3139070856602937,13931.295968107686,12
1,11,0.0109965709503649,0.3627480687660251,-5100.081820659168,4399.89544806176,858.7904660246857,0.0568510682737645,0.2337188083548188,-0.0026932327141977,-0.2150801421580087,58.5134247377848,0.3274107702047137,18524.92228470184,12
2,36,0.0113812258195315,0.2763008172021527,-5100.103439062459,4399.886625759661,869.1175657218197,0.0584634136046693,0.2608487887948402,-0.002674963562403,-0.1879501617179874,56.44693495300605,0.3188115788317576,15564.131494250336,12
3,57,0.010992267970047,0.3240304741557447,-5099.653525992993,4399.899053527926,868.0645258331091,0.0578400794421198,0.2187636492116956,-0.0023590068236557,-0.2300353013011319,56.55379173421864,0.303069596826302,19971.555985536397,12
4,95,0.0112943637216393,0.2695793122042169,-5099.520142385856,4399.88971169348,863.9174033021851,0.0569226069377969,0.1787439094033754,-0.003549065301621,-0.2700550411094522,57.880654363148,0.2785949555794357,16516.923448240563,12
5,177,0.0111195348906209,0.2781054108357068,-5100.15275363717,4399.892150448978,868.0889097841914,0.0580256417792997,0.2008228032429276,-0.003360877786364,-0.2479761472698999,56.88219488268821,0.2852908820527058,17330.336233298367,12
6,226,0.0105088522141068,0.3299296362243826,-5099.930694077378,4399.900696965498,874.4520650286493,0.0587358560063242,0.2360621287918881,-0.0027364487018522,-0.2127368217209394,55.07369921817174,0.3091755440442451,20685.42218554308,12
7,263,0.0110151572460688,0.2651036030652677,-5100.2423324377005,4399.894797346239,869.8427766100974,0.0600086245178329,0.1965749599087663,-0.0041171959128963,-0.2522239906040612,56.58520843683044,0.2838157424551043,18280.00298343429,12
8,316,0.010814079096127,0.2725769099551925,-5099.727712880884,4399.897781825665,870.7599681916762,0.0581284771735396,0.2169366219272642,-0.003094682713999,-0.2318623285855633,55.97390292571088,0.2919032756702168,19443.291160156856,12
9,319,0.0114207498036927,0.356861450565717,-5099.930395387898,4399.888292110427,864.8963755004002,0.0577195704705349,0.2592586603874943,-0.0024229622664499,-0.1895402901253333,57.4010057579898,0.3320703289534852,16068.507000020978,12
10,325,0.0111902970669434,0.2854456815964326,-5100.451286070559,4399.890995413979,866.6773517314074,0.0576641445256941,0.1799313579676542,-0.0036151697310655,-0.2688675925451733,57.15825615112514,0.2822474421903047,16938.07617824654,12
11,385,0.011692454430875,0.3485692705032702,-5100.175076317501,4399.881565990819,860.2231566044244,0.0574096156866185,0.2290126787700705,-0.0026677559724758,-0.219786271742757,58.62376284814782,0.3221829680013905,14164.782187308254,12
12,566,0.0107663012509442,0.2438128688288908,-5100.477143686309,4399.8988677091,867.7761991986582,0.0581830367385402,0.1930074452524641,-0.003452557537413,-0.2557915052603634,56.759458873614406,0.2814097905921709,19893.0857255484,12
13,638,0.0107582506134162,0.3045437162640508,-5100.051587361004,4399.900635985221,868.6611235812488,0.0580738842883169,0.2554130089429513,-0.0026483911399952,-0.1933859415698762,56.15972593376479,0.3203287292650479,20658.281319343685,12
14,711,0.0109161277370643,0.2696548779553299,-5099.701205842579,4377.901144604342,871.8463376584988,0.0583923039061918,0.2020208090255639,-0.0032717271624423,-0.2467781414872636,56.19261748242334,0.2829866035988603,17984.771038323277,12
15,752,0.0113743850338946,0.3363303884594276,-5099.6583563204185,4399.857678569788,860.9724769835201,0.0572055537602812,0.2622316151066372,-0.0026692946797102,-0.1865673354061903,58.19003670157761,0.3356388152510527,16166.59794271939,12
16,766,0.0111866485108691,0.348549763672328,-5099.589374304314,4399.886295873327,863.1891428288702,0.0571069550071626,0.2331095227587945,-0.0025333061612449,-0.215689427754033,57.63544490673278,0.3212020147163003,15466.982420614551,12
17,819,0.0109988859501068,0.3128891541380312,-5100.113522485764,4399.890520591485,870.9978719126615,0.0584932006962356,0.2455203180340768,-0.0028472197200696,-0.2032786324787507,55.86526483142278,0.3143254991568692,16780.51991885697,12
18,844,0.0110280986974127,0.2892140317774418,-5100.087965236444,4399.892778490145,866.6950591303179,0.0577482924411092,0.1764719226727841,-0.0032374725877775,-0.2723270278400435,57.362668775564615,0.2766624942231314,17549.12853487599,12
19,962,0.0108536439130817,0.299700796954625,-5099.838827574385,4399.89640957933,872.0119897562741,0.0585002532951427,0.2740122415917113,-0.002232130721409,-0.1747867089211162,55.38382821653589,0.3227497467261462,18895.560093973032,12
20,1019,0.0108044311478702,0.310180581182416,-5099.822917769572,4399.895408323223,860.3324223106283,0.0569421212459923,0.26766058834156,-0.0024734230506138,-0.1811383621712676,57.88407995529474,0.3339828360800231,18509.830240393443,12
21,1023,0.0107985038987163,0.333790132615556,-5099.662629291444,4399.901101144602,873.1666120574968,0.0584150035371767,0.2511912452900791,-0.0021147412522521,-0.1976077052227485,55.16484125738903,0.3156095122078765,20866.619936128187,12
22,1030,0.0111014570111076,0.3237785638421284,-5099.856650471094,4399.89527711878,865.0249457956483,0.0578997906231619,0.2589123339594373,-0.0023235799619827,-0.1898866165533902,57.04471980890186,0.3263499499541156,18460.1264943864,12
23,1031,0.0110997607535988,0.2946928173878234,-5099.582368853007,4399.894645884433,868.7107470779002,0.0581101118350704,0.237108843839241,-0.0026266875813927,-0.2116901066735866,56.47902123285292,0.3057782285102013,18223.664397543354,12
24,1119,0.0110353651426636,0.2875173883190552,-5100.469530249697,4399.8949042744825,865.1131873702316,0.0575142056095247,0.1682987119468841,-0.0034814963163604,-0.2805002385659434,57.52346430106839,0.2718469043279518,18319.9277495734,12
25,1203,0.010538500014291,0.3056353710802792,-5099.913666805414,4399.902146413843,860.8048885456086,0.0574565323024858,0.260584901621246,-0.0022067961633858,-0.1882140488915816,57.85621058959057,0.3264667031616074,21345.98101692157,12
26,1221,0.0108684403427968,0.3163703390591639,-5100.1261373366215,4399.896959631924,869.2439811697441,0.058135127593057,0.2070539787337415,-0.0032072253915788,-0.241744971779086,56.25027695531426,0.2940540530469612,19114.566288266586,12
27,1223,0.0111394588894795,0.2765322979473615,-5100.053392248745,4399.891547664647,873.8553482560185,0.0588265049380656,0.2279246073437937,-0.0029876115266484,-0.2208743431690339,55.20724718194316,0.2956692779173788,17124.014391815323,12
28,1351,0.0113302703637152,0.3427783977602488,-5099.891807267477,4399.889890481276,868.2275400837576,0.057955258478605,0.2778523641663183,-0.0022324628207677,-0.1709465863465092,57.107591598408064,0.350020149325381,16574.67013649163,12
29,1382,0.0106767295563416,0.3035176750355309,-5099.536659281277,4399.901663756208,868.9194210511412,0.0585263578345216,0.1946946022987291,-0.0032894816716242,-0.2541043482140984,56.44966602831622,0.2873496299373619,21122.680441277014,12
30,1456,0.0106215811937919,0.284070197623591,-5099.721224432743,4399.902623400431,872.0248001876048,0.0584720811201758,0.2236398348573457,-0.0026889014379568,-0.2251591156554818,55.51678468775817,0.2950022539649836,21570.020755238147,12
31,1485,0.0111839567652604,0.2612645799803443,-5100.346634903682,4399.890966105532,864.7555909410522,0.0576425909817838,0.1800603473681323,-0.0032904943700371,-0.2687386031446953,57.77434545561035,0.276562343972554,16928.28953932352,12
32,1488,0.0108684046688693,0.297430101713816,-5099.8274354970845,4399.892554895875,860.0433632407622,0.0570389766669863,0.2214011509720659,-0.0029432653492766,-0.2273977995407616,58.2109182638798,0.3076570153508571,17470.78119867448,12
