,tg_th,tg_ph,tg_vz,tg_p,gem1_r,gem1_rp,gem1_ph,gem1_php,gem1_ph_local,sieve_r,sieve_ph,rate
50,0.007022480148819636,0.36751083874786816,-5099.784253070601,4399.956027715062,967.5169154600485,0.07224537360222968,0.44094722481679716,-0.0002209716468111832,-0.007851725696030432,35.40018888094908,0.3950352299266763,114694.47804682703
88,0.006806968340529775,0.4931548875748885,-5100.284810741551,4399.958980917255,967.6485761618351,0.07232558888888334,0.45405290484050886,-0.00030660445776962915,0.005253954327681276,35.26545342803254,0.4761800059501331,132478.4550392966
90,0.006541681678526926,0.5129314455128201,-5099.923401421984,4399.964082574728,971.7480838024203,0.07347859330042851,0.458136002498439,0.00018162856483243078,0.009337051985611411,34.47038333311559,0.49217067563864525,174369.83284796838
135,0.006479371839661346,0.3645022035893471,-5099.544606475863,4399.965576107483,975.3167554758378,0.0733651515037488,0.44444830946801217,-5.2701941440315925e-05,-0.004350641044815418,33.86509588170524,0.39550306213573977,190353.3999316128
139,0.005402511870924155,0.4013947589314273,-5099.94091308346,4399.97469536611,970.7628387657688,0.07242421334386119,0.474775465369808,0.0001007264399567316,0.025976514856980437,33.74680847448295,0.5143881101341505,358685.8440866037
183,0.00644609504016041,0.5355807845526964,-5100.25989355553,4399.964021428935,977.0179660294241,0.0737318745762637,0.447200226756312,1.9354399886139838e-05,-0.0015987237565155965,33.633017898124244,0.45819057930311236,173758.17424412078
190,0.006300094515885845,0.4016940045272732,-5100.420132062037,4399.9656273774335,979.5187800801547,0.07417033488972458,0.44274358513065537,0.00014299640976635819,-0.0060553653821722175,33.014690815063396,0.40287182456497195,190939.92754267098
300,0.006554207783668053,0.49054584326981837,-5100.039831589834,4399.961317387931,974.1932318147154,0.07321453332909855,0.4584395844289019,-0.00020322373791356287,0.009640633916074337,34.20005329455802,0.5122190385868844,149581.56392091958
332,0.006098867420453761,0.4124667719313515,-5100.449828951289,4399.967675027533,983.4776415534216,0.0745976090601745,0.444453794647525,3.851399874382627e-05,-0.004345155865302597,33.15856082940351,0.40235228466393025,216732.13187761177
350,0.006646171570791604,0.4135392269423678,-5099.699085335602,4399.961913786074,974.9821628043912,0.07337856941252488,0.4517782623510339,-0.00022960903355939143,0.002979311838206322,34.06132754427671,0.44639478336756416,154589.85804860923
384,0.006144582176157881,0.4875799074175177,-5100.18829578574,4399.967672132925,982.760226603404,0.07440252119288986,0.45059329387520763,-9.049359941328595e-06,0.0017943433623800464,32.54666848520316,0.47489743059024536,216692.1239897985
413,0.00688892573861951,0.524266753808078,-5100.343475422499,4399.958649011266,973.2348143882989,0.07293734715253979,0.45209850964611525,0.00023456907509205476,0.003299559133287666,35.05596017654328,0.473544957467147,130284.75878872335
452,0.006555072556734753,0.4287293973127929,-5099.956238595732,4399.9631133378425,972.315595401963,0.0733052465805986,0.4483271819183589,-9.067625770968599e-05,-0.00047176859446868,34.50130144613504,0.43915662218084817,165034.58661958243
484,0.0069231990623626095,0.40018925108955333,-5099.768401391448,4399.959310086824,965.1648390446248,0.07188378241649984,0.44529794964186725,0.0001673461444750073,-0.0035010008709603357,35.764121237314534,0.4167040775100241,134708.17903357465
488,0.006614402386046785,0.5026993646264124,-5100.038770881187,4399.960225828639,969.4190305326568,0.06411006940681166,0.45064114373273373,-0.0034526792324975244,0.0018421932199061408,33.78251663043451,0.48969937999706914,141209.9753530471
490,0.00813226437319509,0.46393203536726474,-5099.92785910076,4399.942157457342,966.844810061552,0.07238813009910411,0.4350605885404071,0.00016378234258791248,-0.01373836197242051,35.78698341865741,0.4075785933595064,64796.93986402296
574,0.006124869959485348,0.473435712682485,-5100.301120932083,4399.967309759334,981.7901365514011,0.07421811636501663,0.4529009027407754,-6.022455895777094e-05,0.004101952227947792,32.53219616338916,0.47548566220949473,211768.4091519706
591,0.006532979680240057,0.43010394557898834,-5099.722521372851,4399.962245285662,973.80216356889,0.07338495279095858,0.45044095780542065,-0.00011296017025751542,0.0016420072925930618,34.17544593252903,0.44463593434255694,157285.85982309922
620,0.00678504075021869,0.3708673589814657,-5099.536425897378,4399.957266985537,974.7264917422946,0.07315178232014441,0.44041653748143655,-0.0002707049926547795,-0.008382413031391034,34.87483757861277,0.3872335619313692,121701.91617397727
648,0.0068484216030087,0.5141593114047748,-5099.656753443101,4399.961570382469,972.6003168190831,0.07326349722657434,0.45566744623700445,0.00021375244242710994,0.00686849572417686,34.47065139008063,0.5012873819899043,151626.06904578375
689,0.006377344145504627,0.4867421631414817,-5099.619949114008,4399.96386800738,971.8322243432355,0.0731019086684867,0.4623638828936885,0.0002685247479316478,0.013564932380860928,34.36721824897316,0.5077290512894326,172237.31035804475
725,0.00651400463588277,0.4042767645326849,-5100.0509380859485,4399.962152633081,972.4393586761832,0.07308447240158991,0.4474780196052669,0.0002318568692150767,-0.0013209309075606912,34.45273626759873,0.42117744972398835,156490.6158072528
