tg_th,tg_ph,tg_p,tg_vz,sieve_r,gem_r,r_prime,gem_ph,phi_prime
0.0118456,3.01908,4399.88,-3875.61,48.922,880.971,0.0604337,2.9846,-0.00230116
0.011858,3.02521,4399.88,-3875.43,49.13,878.972,0.0591702,2.9878,-0.00163037
0.0122152,3.0461,4399.87,-3875.53,49.7515,875.542,0.0586249,3.00655,-0.00152074
0.0119452,2.9595,4399.88,-3875.59,49.2241,881.027,0.0591057,2.91127,-0.00239767
0.0121189,2.987,4399.88,-3875.45,50.1001,876.156,0.0582602,2.92361,-0.00276313
0.0123991,2.99052,4399.87,-3875.5,51.3813,869.415,0.0574631,2.93896,-0.00166822
0.012193,3.01123,4399.87,-3875.56,50.037,875.026,0.0584015,2.96047,-0.00229723
0.0119724,2.97131,4399.88,-3875.57,49.4703,879.407,0.0588136,2.92284,-0.00281677
0.0124429,2.97699,4399.87,-3875.52,50.8562,872.958,0.0577826,2.91313,-0.00261574
0.0124671,2.99949,4399.87,-3875.39,51.0863,871.296,0.0581166,2.93663,-0.00271041
0.0118476,2.9931,4399.88,-3875.46,48.6935,881.442,0.0590725,2.95478,-0.00233321
0.0118218,2.99166,4399.88,-3875.6,48.7362,881.695,0.0591797,2.94897,-0.00243754
0.0121532,3.03092,4399.87,-3875.56,50.0316,874.389,0.058521,3.00261,-0.00185592
0.0122718,3.00827,4399.87,-3875.47,50.6581,872.374,0.058376,2.95824,-0.00204111
0.0124259,2.9672,4399.87,-3875.48,50.9549,872.796,0.057703,2.89217,-0.00333627
0.0122281,3.01987,4399.87,-3875.43,49.7779,876.377,0.0590173,2.97048,-0.00208374
0.0122389,3.02745,4399.87,-3875.55,50.5978,871.596,0.0577052,2.99566,-0.00233283
0.0119078,3.00364,4399.88,-3875.38,49.182,879.153,0.0590188,2.95756,-0.00237158
0.0118084,3.0096,4399.88,-3875.52,48.837,880.304,0.0589475,2.97371,-0.00203394
0.0117927,3.02556,4399.88,-3875.6,48.6965,880.876,0.0591732,2.98992,-0.00189391
0.0120491,3.01592,4399.88,-3875.46,49.6196,877.443,0.0596302,2.98219,-0.00111969
0.0121037,3.01858,4399.87,-3875.52,50.1903,873.853,0.0582555,2.98548,-0.00153176
0.0122731,2.97674,4399.87,-3875.37,50.6799,873.844,0.0579014,2.90887,-0.00287981
0.0124427,2.9877,4399.86,-3875.46,51.6469,869.552,0.0579425,2.91499,-0.00287379
0.0120554,2.99515,4399.87,-3875.62,49.6171,877.564,0.0586717,2.94534,-0.00225681
0.0124114,2.97018,4399.87,-3875.38,51.1571,871.896,0.0578429,2.9012,-0.0029677
0.0124285,2.98146,4399.87,-3875.43,51.3277,870.643,0.057229,2.89945,-0.00315153
0.0121145,2.96408,4399.87,-3875.4,50.1335,876.329,0.0582268,2.91345,-0.00229709
0.0126071,2.96448,4399.86,-3875.59,51.3623,870.902,0.0577849,2.90466,-0.00286629
0.0121778,2.97001,4399.87,-3875.39,50.3721,875.248,0.0578394,2.89838,-0.00320367
0.0121862,2.96344,4399.87,-3875.5,50.8616,873.602,0.058402,2.89072,-0.00316673
0.0122539,3.03067,4399.87,-3875.39,50.6362,871.79,0.0579037,2.98349,-0.00194446
0.0121797,2.99395,4399.87,-3875.4,50.5855,873.679,0.0582001,2.93276,-0.00244255
0.0123921,2.99144,4399.87,-3875.42,51.3128,870.362,0.0575635,2.92517,-0.00245659
0.0117396,2.99156,4399.88,-3875.58,48.4412,882.657,0.0596085,2.96432,-0.00225222
0.0121443,2.97428,4399.87,-3875.55,50.0042,877.779,0.0594568,2.91597,-0.00335641
0.0121706,2.98262,4399.87,-3875.44,50.0714,876.19,0.0584114,2.92885,-0.00295662
0.0119134,3.0122,4399.88,-3875.41,49.4129,877.906,0.0591935,2.97437,-0.00215778
0.012308,3.03399,4399.87,-3875.49,50.708,872.14,0.0584204,2.99006,-0.00169954
0.0122721,3.00781,4399.87,-3875.48,49.4604,877.385,0.0587536,2.98131,-0.00173976
0.0124243,3.02526,4399.87,-3875.46,51.3825,868.612,0.0578441,2.97698,-0.00204558
0.011927,3.02816,4399.88,-3875.57,49.6461,876.434,0.0590814,2.9969,-0.00199949
0.0118863,2.95896,4399.88,-3875.51,48.9656,882.047,0.059084,2.91714,-0.00264808
0.0118132,2.96501,4399.88,-3875.56,48.8575,881.742,0.0590469,2.9366,-0.00263932
0.0124127,3.02609,4399.87,-3875.59,51.3935,868.716,0.0578941,2.97568,-0.00195087
0.0116922,2.98731,4399.88,-3875.54,48.4151,883.512,0.0595501,2.94512,-0.00207522
0.0119905,2.99914,4399.87,-3875.61,49.5791,877.33,0.0588571,2.96001,-0.00244507
0.0124759,2.98568,4399.86,-3875.54,51.4045,870.292,0.0573204,2.91492,-0.00267182
0.0121223,3.00308,4399.87,-3875.44,50.4131,873.781,0.0584697,2.95315,-0.00248378
0.011778,3.00516,4399.88,-3875.38,48.8748,880.24,0.0589466,2.96541,-0.00208737
0.0121483,3.02806,4399.87,-3875.45,50.1427,873.834,0.0582475,2.99577,-0.00210654
0.0119803,2.96488,4399.88,-3875.54,49.8628,877.713,0.0586252,2.91749,-0.00305076
0.0119195,3.03167,4399.88,-3875.37,48.7608,880.481,0.0591205,2.99604,-0.00181283
0.0126466,3.01584,4399.86,-3875.47,51.0238,872.229,0.0581437,2.92411,-0.00284022
0.0119893,2.98804,4399.87,-3875.38,49.6698,877.996,0.0585378,2.92931,-0.00261192
0.0122399,2.99097,4399.87,-3875.4,50.5969,873.595,0.0583872,2.93412,-0.00269104
0.0121516,3.02528,4399.87,-3875.4,50.4225,872.877,0.0581046,2.97023,-0.00224636
0.0121019,2.98107,4399.87,-3875.54,50.0102,877.111,0.0584092,2.9121,-0.00286071
0.0123362,3.02352,4399.87,-3875.52,50.6841,871.948,0.0583337,2.97564,-0.00194449
0.01183,2.98264,4399.88,-3875.5,48.9071,882.06,0.0594753,2.93034,-0.00268546
0.011895,2.99529,4399.88,-3875.43,49.4201,878.434,0.0588653,2.94862,-0.00231909
0.0121445,2.99303,4399.87,-3875.41,50.1267,875.274,0.058484,2.94422,-0.00237605
0.0123374,3.02958,4399.87,-3875.62,50.9163,870.888,0.0580829,2.96762,-0.00205273
0.0116718,2.99421,4399.88,-3875.39,48.3256,883.524,0.0598337,2.95868,-0.00179396
0.0119309,2.99719,4399.88,-3875.38,49.2521,878.936,0.0588477,2.95489,-0.00236676
0.012343,2.99576,4399.87,-3875.46,50.8779,872.673,0.0581018,2.92592,-0.00236754
0.0124689,3.00043,4399.87,-3875.61,51.1766,870.224,0.0569734,2.93208,-0.00260422
0.0120813,3.00029,4399.87,-3875.52,49.8982,876.21,0.0584873,2.94644,-0.00261931
0.0122543,2.99225,4399.87,-3875.55,50.6235,873.8,0.0582865,2.92626,-0.00266899
0.0124077,3.01229,4399.87,-3875.51,51.2274,869.688,0.0579822,2.9625,-0.00207736
0.0118023,3.02589,4399.88,-3875.6,48.2379,882.952,0.0593555,2.9902,-0.00174065
0.0123212,2.98731,4399.87,-3875.51,51.0236,871.632,0.0572935,2.92392,-0.0028077
0.0118564,3.0017,4399.88,-3875.61,48.8521,881.386,0.0595253,2.95111,-0.00220334
0.0121149,3.03477,4399.87,-3875.45,50.3643,872.94,0.0583402,2.99895,-0.001896
0.0122993,2.998,4399.87,-3875.4,51.0426,870.784,0.0580363,2.95068,-0.00269369
0.0122786,2.97844,4399.87,-3875.6,50.471,874.662,0.0583491,2.92532,-0.00284173
0.0121587,2.98808,4399.87,-3875.58,50.6122,873.648,0.0580393,2.9275,-0.00250371
0.0119597,3.02211,4399.88,-3875.5,48.8424,880.729,0.0597643,2.98687,-0.00163543
0.0119991,3.02681,4399.88,-3875.57,50.1302,874.275,0.0585885,2.99106,-0.00190733
0.0119126,2.99937,4399.88,-3875.61,48.9499,880.019,0.0592192,2.98107,-0.00164707
0.0124139,2.97664,4399.87,-3875.54,50.5524,874.418,0.0578961,2.91154,-0.00289327
0.0122375,2.95203,4399.87,-3875.58,49.9212,878.017,0.0585596,2.89541,-0.00253184
0.0121382,3.02688,4399.87,-3875.41,50.0729,874.549,0.058343,2.9824,-0.00197565
0.0121864,3.03061,4399.87,-3875.41,50.4884,872.424,0.0580497,2.99002,-0.00210123
0.0117869,2.99553,4399.88,-3875.47,48.5628,882.355,0.0598396,2.96273,-0.00227225
0.0120706,2.98392,4399.87,-3875.42,50.0593,876.387,0.0582396,2.92476,-0.00281448
0.0119439,3.00806,4399.88,-3875.57,49.2275,878.744,0.0591645,2.9725,-0.0019933
0.0118651,3.04065,4399.88,-3875.5,49.4583,876.816,0.0585243,3.0022,-0.00128917
0.0119521,2.94075,4399.87,-3875.42,49.6376,878.977,0.0585178,2.9005,-0.00281771
0.0119867,3.03681,4399.88,-3875.41,49.2351,878.25,0.0587243,2.99297,-0.001781
0.0122454,2.97321,4399.87,-3875.38,50.5544,874.59,0.0581303,2.91103,-0.00301243
0.0122946,3.01227,4399.87,-3875.47,50.9711,871.662,0.0577635,2.93366,-0.00266275
0.0124276,3.02207,4399.87,-3875.38,51.2487,869.021,0.0574612,2.96825,-0.00232395
0.0124079,2.9953,4399.87,-3875.49,51.3414,870.804,0.0579761,2.91424,-0.00242048
0.0120415,3.02764,4399.87,-3875.61,50.2224,873.769,0.0585137,2.99666,-0.00186351
0.0123333,2.9963,4399.87,-3875.44,50.9642,871.213,0.0579731,2.94891,-0.00230148
0.0118532,3.02177,4399.88,-3875.4,49.0649,879.282,0.0590337,2.97795,-0.00223307
0.0125047,3.03557,4399.86,-3875.58,51.0378,870.392,0.058004,2.96625,-0.00219773
0.0117667,2.98397,4399.88,-3875.47,48.9341,881.35,0.0591867,2.93793,-0.00241907
0.0118213,2.97937,4399.88,-3875.54,48.7509,881.782,0.0591849,2.94152,-0.00247424
0.0119205,3.04116,4399.87,-3875.38,49.1631,878.243,0.0589798,3.00742,-0.00178518
0.0121765,3.02976,4399.87,-3875.58,50.7059,871.926,0.0585184,2.98326,-0.00212198
0.0124239,2.97531,4399.87,-3875.45,50.8175,873.476,0.0581142,2.90597,-0.00229332
0.0123812,2.99696,4399.87,-3875.39,51.1894,870.735,0.0579908,2.93717,-0.00252653
0.012225,3.01576,4399.87,-3875.44,50.5574,872.482,0.0582992,2.97126,-0.00209331
0.0123361,3.0249,4399.87,-3875.54,51.2884,868.843,0.0575707,2.97923,-0.00212313
0.0121935,3.03991,4399.87,-3875.39,50.531,872.434,0.0585789,2.99956,-0.00161195
0.0120799,2.96567,4399.87,-3875.6,50.3034,876.086,0.0586755,2.90866,-0.00294581
0.0116966,2.99706,4399.88,-3875.4,48.7728,881.139,0.0592881,2.95905,-0.00230077
0.0122761,3.01108,4399.87,-3875.45,50.3616,873.423,0.0582279,2.96454,-0.00250074
0.0123441,3.00435,4399.87,-3875.5,50.6319,873.447,0.0583631,2.93624,-0.00238789
0.0118436,3.01995,4399.88,-3875.62,48.4784,881.896,0.05932,2.9907,-0.00116098
0.0117502,3.03017,4399.88,-3875.49,48.5781,881.149,0.0591521,2.99927,-0.00230446
0.0122894,3.03807,4399.87,-3875.44,51.0001,870.008,0.0578466,2.99474,-0.00173154
0.0120671,2.98788,4399.87,-3875.62,49.6371,877.654,0.0586348,2.94014,-0.00280042
0.0118633,3.02278,4380.46,-3875.47,49.0718,880.637,0.0597274,2.99382,-0.00209767
0.0121155,3.01206,4399.87,-3875.51,49.9321,875.535,0.0582689,2.95476,-0.00233047
0.012354,2.98097,4399.87,-3875.46,50.9753,872.492,0.0578136,2.91003,-0.00256058
0.0121949,2.99503,4399.87,-3875.43,50.2192,875.251,0.0585306,2.93709,-0.00275246
0.0123642,3.02755,4399.87,-3875.5,50.9211,870.674,0.0580131,2.97459,-0.00198375
0.0125233,2.96949,4399.86,-3875.48,51.1985,871.713,0.0576178,2.90207,-0.00286843
0.0119562,3.02641,4399.88,-3875.47,49.2917,878.031,0.0589233,2.99127,-0.00181812
0.0118489,3.00887,4399.88,-3875.46,48.987,879.687,0.0591555,2.97875,-0.00205879
0.0123052,2.9811,4399.87,-3875.5,50.6798,873.696,0.0581088,2.92122,-0.00264833
0.012132,3.01309,4399.76,-3875.5,49.4268,877.538,0.0584976,2.97316,-0.00216117
0.0120631,2.97734,4399.87,-3875.52,49.5361,879.401,0.0587393,2.9119,-0.00292
0.012412,2.99748,4399.87,-3875.4,51.4168,869.85,0.0579156,2.93514,-0.0025558
0.0117308,2.98123,4399.88,-3875.39,48.8765,881.436,0.05936,2.94237,-0.00212654
0.0118385,2.98439,4399.88,-3875.41,49.2744,879.591,0.0591933,2.94079,-0.00257141
0.0118059,2.99728,4399.88,-3875.54,48.6451,881.574,0.059179,2.96177,-0.00215011
0.0123744,3.00159,4399.87,-3875.39,50.704,872.504,0.0579,2.94249,-0.00216359
0.0119127,2.96407,4399.88,-3875.54,49.2907,880.25,0.0588406,2.92106,-0.00288542
0.0122752,3.02746,4399.87,-3875.49,51.1882,869.64,0.0578726,2.96512,-0.00214047
0.0124091,2.98885,4399.87,-3875.46,51.2464,870.529,0.0574104,2.92325,-0.00293887
0.0123219,3.01135,4399.87,-3875.59,50.9968,870.765,0.057913,2.95509,-0.00222167
0.0121354,2.96796,4399.87,-3875.45,49.9132,878.046,0.0586074,2.90122,-0.00287559
0.0122446,2.98949,4399.87,-3875.46,50.3724,874.551,0.0580761,2.9323,-0.00286548
0.0121686,2.96394,4399.87,-3875.38,50.0732,877.246,0.0588574,2.90584,-0.00299973
0.0120065,3.01639,4399.87,-3875.54,49.744,876.459,0.0587608,2.96578,-0.00217994
0.0121892,2.9648,4399.87,-3875.62,50.2402,876.32,0.0581843,2.89455,-0.00300389
0.0118437,3.04539,4399.88,-3875.58,49.1811,878.046,0.0590275,3.0126,-0.00195373
0.0122567,2.98065,4399.87,-3875.5,50.2792,875.974,0.0586762,2.91758,-0.00295095
0.0123614,3.01021,4399.87,-3875.57,51.3158,869.85,0.0574862,2.93463,-0.0026509
0.0118824,2.99754,4399.88,-3875.6,49.7904,876.118,0.0584308,2.9582,-0.00228889
0.0118024,2.98577,4399.88,-3875.48,48.5044,882.044,0.0590006,2.96298,-0.00198617
0.0123444,3.03448,4399.87,-3875.51,50.9877,870.233,0.0579619,2.98854,-0.00171948
0.0118307,2.98397,4399.88,-3875.56,48.874,881.647,0.0591431,2.93736,-0.00229637
0.0116703,3.00046,4399.88,-3875.37,48.698,881.153,0.0591381,2.96465,-0.00204117
0.01218,2.94286,4399.87,-3875.62,50.0002,877.703,0.0589286,2.8966,-0.00324786
0.0120131,3.0113,4399.87,-3875.62,50.2094,874.328,0.0584259,2.95897,-0.00213312
0.0121509,2.9675,4399.87,-3875.45,50.0137,877.051,0.0586267,2.91782,-0.00294581
0.0120873,3.02254,4399.87,-3875.51,49.8754,875.385,0.0584172,2.97597,-0.00198099
0.0118876,3.01948,4399.88,-3875.4,49.2074,878.838,0.0592905,2.98245,-0.00197831
0.0116991,3.01285,4399.88,-3875.39,48.4595,882.101,0.0593299,2.98094,-0.00190688
0.0120601,3.01456,4399.87,-3875.62,50.1494,874.062,0.058146,2.97786,-0.00231007
0.0118393,2.96266,4399.88,-3875.5,49.3251,880.52,0.0588873,2.9061,-0.00274085
0.0117336,3.00913,4399.88,-3875.49,48.5148,882.003,0.0595837,2.99097,-0.00191154
0.0124712,3.00873,4399.87,-3875.41,51.3309,869.73,0.0577693,2.93861,-0.00249298
0.0122936,3.02673,4399.87,-3875.41,50.9707,870.336,0.0579071,2.98407,-0.00197003
0.0121145,3.05473,4399.87,-3875.55,50.3347,872.403,0.058105,3.01039,-0.0013316
0.0117984,3.04335,4399.88,-3875.62,49.0029,878.853,0.0590585,3.01007,-0.00161223
0.0119804,2.98635,4399.88,-3875.39,49.4184,878.887,0.0587493,2.93703,-0.00255337
0.0122355,3.02031,4399.87,-3875.5,50.8568,870.893,0.0576923,2.96562,-0.00207608
0.0117895,3.02921,4399.88,-3875.53,48.8687,879.88,0.0591016,3.00029,-0.00193995
0.0118727,2.97116,4399.88,-3875.4,49.4432,879.937,0.0586686,2.90403,-0.00324538
0.0122266,2.98567,4399.87,-3875.55,50.4507,874.858,0.0581822,2.91713,-0.00262849
0.012345,3.02738,4399.87,-3875.5,51.2625,869.106,0.0578106,2.984,-0.00203413
0.011967,2.95443,4399.88,-3875.5,49.8921,877.787,0.0581975,2.8916,-0.00291055
0.0117854,3.0277,4399.88,-3875.52,49.1775,878.701,0.0590496,2.9877,-0.00179995
0.0118133,3.02606,4399.88,-3875.38,48.9628,879.91,0.0594955,2.98795,-0.00179997
0.0122438,3.03196,4399.87,-3875.42,50.8127,871.206,0.0580379,2.98262,-0.00151769
0.0119305,2.97397,4399.88,-3875.38,49.3721,880.077,0.0590195,2.91957,-0.00285252
0.0120796,2.98228,4399.87,-3875.58,49.6146,877.555,0.0588714,2.95007,-0.00200092
0.0121659,3.00695,4399.87,-3875.39,50.396,873.664,0.058342,2.95263,-0.00229051
0.0117505,3.02622,4399.88,-3875.47,48.7396,880.576,0.059165,2.99518,-0.00195727
0.0125587,2.95755,4399.86,-3875.45,49.8659,878.38,0.05884,2.90626,-0.00288077
0.0120147,3.03282,4399.88,-3875.46,49.7116,876.108,0.0586998,2.99691,-0.00176185
0.0115683,2.99291,4399.88,-3875.44,48.5069,881.843,0.0591818,2.98227,-0.00226301
0.012341,2.96453,4399.87,-3875.62,50.3988,875.738,0.0585681,2.89756,-0.00299818
0.0117006,2.98611,4399.88,-3875.48,48.6707,882.435,0.0593232,2.9411,-0.00242535
0.0119878,3.02584,4399.88,-3875.45,49.8582,875.353,0.0584902,2.99017,-0.00167899
0.0123626,3.02576,4399.87,-3875.43,50.7979,871.049,0.0576403,2.97298,-0.0020385
0.0122934,2.98342,4399.87,-3875.48,50.9874,872.615,0.0584625,2.92145,-0.00248516
0.0120824,2.97892,4399.87,-3875.54,49.8444,877.727,0.0582812,2.9099,-0.0026351
0.0123809,2.98899,4399.87,-3875.57,51.421,870.546,0.0579618,2.91565,-0.00307372
0.0123212,2.98143,4399.87,-3875.54,50.5996,873.491,0.0580729,2.93201,-0.00248908
0.0120411,2.98679,4399.88,-3875.51,50.0021,875.461,0.0581102,2.94353,-0.00225374
0.0123585,3.00144,4399.87,-3875.58,51.1863,869.59,0.0573107,2.95068,-0.00260214
0.0117913,2.99935,4399.88,-3875.47,48.6235,881.871,0.0595982,2.96475,-0.00195165
0.0121302,3.02517,4399.87,-3875.43,50.0063,874.65,0.0581538,2.98498,-0.00103081
0.0118952,3.02305,4399.88,-3875.42,49.0565,879.293,0.0594299,2.9965,-0.00177879
0.0117106,3.00746,4399.88,-3875.53,48.2571,882.987,0.0595272,2.99262,-0.00171574
0.0124378,2.99769,4399.87,-3875.49,51.3027,870.649,0.0580225,2.93097,-0.00263839
0.0122165,2.99801,4399.87,-3875.61,50.8944,871.993,0.0579998,2.93622,-0.00252692
0.0122128,2.98924,4399.87,-3875.56,50.4474,874.686,0.0582129,2.92452,-0.00284833
0.0124081,2.99961,4399.87,-3875.56,51.271,870.449,0.057654,2.93107,-0.00296516
0.0119489,2.97927,4399.88,-3875.43,49.0298,880.217,0.0593295,2.95529,-0.00230149
0.0118688,3.0081,4399.88,-3875.58,49.3957,877.936,0.0587261,2.96389,-0.00227119
0.0122372,2.96432,4399.87,-3875.52,50.2174,876.306,0.0585468,2.91059,-0.00283478
0.012156,2.98207,4399.87,-3875.57,49.706,878.827,0.0589105,2.9099,-0.00254054
0.011802,3.02202,4399.88,-3875.56,48.5074,881.895,0.0596968,2.99696,-0.00183231
0.0117381,2.99883,4399.88,-3875.5,48.2831,883.467,0.0593117,2.95564,-0.00202
0.0120991,3.01021,4399.87,-3875.5,49.7555,876.519,0.0587008,2.95768,-0.00248694
0.0119563,3.00488,4399.88,-3875.47,49.4755,877.631,0.058644,2.96163,-0.00222708
0.0124946,2.99407,4399.87,-3875.41,51.6678,868.925,0.057443,2.92432,-0.00255815
0.0125454,2.98973,4399.86,-3875.45,51.7044,868.598,0.0577633,2.93179,-0.00265162
0.0121608,2.99804,4399.87,-3875.49,50.5241,873.374,0.0579144,2.93943,-0.00239515
0.0121826,3.01201,4399.87,-3875.38,50.4352,873.868,0.0589625,2.9564,-0.00228647
0.0118348,2.96929,4399.88,-3875.61,48.9424,887.174,0.0595303,2.92832,-0.00261618
0.011993,3.03303,4399.88,-3875.4,49.656,875.954,0.0590476,3.01082,-0.00178597
0.0119486,3.03757,4399.88,-3875.52,49.3918,877.508,0.0590045,3.00143,-0.00167252
0.0119865,3.02822,4399.88,-3875.49,49.704,876.253,0.0589784,2.9967,-0.00183421
0.0117018,3.00165,4399.88,-3875.47,48.0779,884.234,0.0599594,2.97265,-0.00218747
0.0117878,2.99925,4399.88,-3875.47,48.7205,880.769,0.0587459,2.96873,-0.00205128
0.0125182,3.01673,4399.86,-3875.44,51.5191,868.155,0.0576838,2.96087,-0.00202173
0.0116989,3.01594,4399.88,-3875.54,49.5879,877.132,0.058509,2.95561,-0.0024217
0.0125205,2.98618,4399.87,-3875.44,51.4608,869.928,0.0573963,2.91831,-0.00281843
0.012288,2.9885,4399.87,-3875.52,50.9308,872.44,0.0582579,2.92314,-0.00243112
0.0123362,3.03617,4399.87,-3875.44,50.681,871.708,0.0583483,2.999,-0.00182862
0.0121789,3.03158,4399.87,-3875.46,50.6847,871.805,0.0581796,2.98646,-0.00249251
0.0127038,3.01538,4399.86,-3875.51,51.5674,868.388,0.0577481,2.95048,-0.00271088
0.0125457,2.99232,4399.86,-3875.5,51.7062,868.717,0.0577451,2.92372,-0.00274356
0.0117308,2.98287,4399.88,-3875.43,48.7773,881.475,0.0591397,2.94692,-0.00208554
0.0118828,3.00202,4399.88,-3875.54,49.2333,878.748,0.0590675,2.96952,-0.0025032
0.0120279,3.0071,4399.87,-3875.55,49.6617,876.993,0.0588879,2.95926,-0.00244919
0.0123744,2.97821,4399.87,-3875.45,51.3318,871.189,0.0579472,2.90607,-0.00282153
0.0120984,3.01676,4399.86,-3875.38,50.109,874.363,0.0582086,2.96897,-0.00248223
0.0121323,2.96358,4399.87,-3875.57,50.0055,877.564,0.0589022,2.90732,-0.00289041
0.0121224,3.03325,4399.87,-3875.46,50.0711,874.356,0.0583639,2.99048,-0.00183345
0.0122612,2.99499,4399.87,-3875.54,51.1846,871.162,0.057918,2.92792,-0.00243735
0.0117296,3.02273,4399.88,-3875.51,48.6617,884.829,0.0589106,2.90688,-0.00287244
0.0121282,2.98531,4399.87,-3875.45,49.8768,876.801,0.0583027,2.9358,-0.00281949
0.012261,3.0192,4399.87,-3875.39,51.0167,870.443,0.0578943,2.97047,-0.00197324
0.0121402,2.973,4399.87,-3875.62,49.9288,877.882,0.0587059,2.89745,-0.00263373
0.0122091,2.96847,4399.87,-3875.43,50.3586,875.592,0.0582815,2.90669,-0.00322826
0.0124706,3.01476,4399.86,-3875.56,50.9989,870.794,0.0582827,2.96424,-0.00240598
0.0119392,3.0273,4399.88,-3875.52,49.4403,877.123,0.0586919,2.99688,-0.00206714
0.0118495,3.03582,4399.88,-3875.61,49.1126,878.682,0.0592723,3.00596,-0.00120797
0.0118442,2.96772,4399.88,-3875.45,49.1014,881.392,0.0592574,2.92355,-0.00280662
0.0124756,3.0194,4399.87,-3875.5,51.5462,868.221,0.0577851,2.96255,-0.00201583
0.0122453,2.97962,4399.87,-3875.62,50.2865,875.817,0.0582589,2.90563,-0.00309219
0.012273,2.96247,4399.87,-3875.47,51.0442,872.358,0.0578267,2.89569,-0.00321463
0.0120549,3.02945,4399.87,-3875.43,49.7113,876.018,0.0586442,2.99761,-0.00182703
0.0119892,3.00906,4399.88,-3875.46,49.7841,875.846,0.0583549,2.96407,-0.00244579
0.0124589,3.02476,4399.86,-3875.47,51.2639,869.348,0.0579361,2.97659,-0.00200956
0.0118016,2.98187,4399.88,-3875.4,48.7993,882.025,0.0594623,2.93876,-0.00251026
0.0123432,2.98662,4399.87,-3875.61,51.0054,871.802,0.0583837,2.93746,-0.0022355
0.0117607,3.01736,4399.88,-3875.56,48.4505,882.299,0.0597762,2.99105,-0.00168587
0.0123003,3.00331,4399.87,-3875.46,50.8299,873.015,0.0581566,2.92142,-0.00263276
0.012267,2.97222,4399.87,-3875.56,51.0367,872.205,0.0577564,2.91417,-0.00262146
0.0117613,2.97558,4399.88,-3875.52,48.6833,882.152,0.0592575,2.94349,-0.002434
0.011797,3.01402,4399.88,-3875.45,48.6071,881.711,0.0596042,2.97937,-0.00210278
0.0118902,3.01372,4399.88,-3875.59,48.5923,881.398,0.0594189,2.99545,-0.00164398
0.0121508,2.97354,4399.87,-3875.38,50.3055,875.722,0.0582459,2.91079,-0.00335793
0.0123087,3.00322,4399.87,-3875.55,50.7495,872.183,0.0578308,2.94387,-0.00238424
0.0120463,3.04347,4399.88,-3875.39,49.4952,876.917,0.0587661,3.0016,-0.00156719
0.0119498,3.01535,4399.88,-3875.59,49.3937,877.556,0.0589225,2.98889,-0.00162211
0.0121246,2.97185,4399.87,-3875.39,49.873,878.329,0.0591454,2.90839,-0.00296583
0.0118266,3.02616,4394.19,-3875.38,48.5826,881.602,0.0593012,2.99876,-0.00179541
0.0119574,3.03947,4399.88,-3875.46,49.2882,877.753,0.0587464,3.00069,-0.00162274
0.011985,2.99846,4399.88,-3875.53,50.0469,875.009,0.0586497,2.96212,-0.00243486
0.0120075,2.97136,4399.88,-3875.45,49.9338,877.714,0.0589093,2.91633,-0.00288585
0.0125241,3.01876,4399.86,-3875.56,51.7334,867.446,0.0575932,2.95631,-0.00178059
