tg_th,tg_ph,tg_p,tg_vz,sieve_r,gem_r,r_prime,gem_ph,phi_prime
0.0133285,-2.08631,4399.85,-3875.56,55.4452,852.287,0.0551257,4.29546,0.0032498
0.0139483,-2.09083,4399.83,-3875.43,57.5026,843.782,0.0541024,4.30578,0.00398249
0.0134446,-2.12111,4399.84,-3875.57,55.5982,851.693,0.0559789,4.25286,0.00298338
0.0133504,-2.09345,4399.85,-3875.6,54.3766,856.677,0.0558327,4.26968,0.00306454
0.0137161,-2.1033,4399.84,-3875.49,56.6409,847.176,0.0546748,4.28463,0.00298575
0.013178,-2.10422,4399.85,-3875.5,54.6944,855.48,0.055792,4.27869,0.0033114
0.0135574,-2.12151,4399.84,-3875.47,56.1931,848.032,0.0547979,4.23004,0.00244373
0.013809,-2.0888,4399.84,-3875.38,57.2026,845.167,0.0540205,4.3175,0.00369843
0.013555,-2.10116,4399.84,-3875.41,56.3754,848.069,0.0545162,4.29214,0.00349541
0.0133681,-2.08259,4399.85,-3875.62,55.5019,851.759,0.0551514,4.28805,0.00330049
0.0134905,-2.1169,4399.84,-3875.55,55.7352,850.298,0.0546951,4.25718,0.00320511
0.0139444,-2.10436,4399.83,-3875.61,57.6085,842.946,0.0540316,4.28277,0.00400854
0.0135473,-2.13198,4399.84,-3875.46,56.2186,846.798,0.0538533,4.21905,0.00163816
0.0135181,-2.10892,4399.84,-3875.45,56.245,848.409,0.0546339,4.25934,0.00289612
0.0136867,-2.08097,4399.84,-3875.44,56.4865,848.792,0.0549411,4.33326,0.00409659
0.0134459,-2.11867,4399.84,-3875.49,55.7899,849.694,0.0550195,4.23547,0.00282455
0.0139223,-2.09982,4399.83,-3875.44,57.2197,844.745,0.05426,4.29902,0.00327552
0.0133969,-2.08269,4399.85,-3875.47,55.0343,854.223,0.0558463,4.28983,0.00342164
0.0136185,-2.1399,4399.84,-3875.5,55.6766,849.897,0.0549481,4.22489,0.00229451
0.0137259,-2.11005,4399.84,-3875.42,56.3113,848.762,0.055121,4.27382,0.00302183
0.013398,-2.09296,4399.84,-3875.46,55.7864,851.152,0.0551829,4.30919,0.00342367
0.0133343,-2.1215,4399.85,-3875.54,55.0139,852.548,0.0551184,4.2315,0.0026482
0.0133932,-2.08901,4399.84,-3875.56,55.0652,853.795,0.055553,4.28897,0.00314195
0.013339,-2.12486,4399.85,-3875.45,55.1164,852.573,0.0554429,4.23762,0.00264644
0.013684,-2.08125,4399.84,-3875.49,56.4735,848.648,0.0544612,4.335,0.00385036
0.0137191,-2.08323,4399.84,-3875.38,56.81,846.936,0.0543284,4.31971,0.00388109
0.0133357,-2.08379,4399.85,-3875.44,54.8141,855.857,0.0561897,4.3078,0.0034704
0.0135541,-2.08074,4399.84,-3875.55,55.6606,851.541,0.0548939,4.31223,0.00373583
0.01339,-2.14,4399.85,-3875.62,55.4443,851.026,0.0555197,4.22359,0.00255911
0.0138665,-2.08532,4399.83,-3875.51,57.4817,844.094,0.0543216,4.30549,0.00346962
0.0138485,-2.08264,4399.84,-3875.43,57.6604,843.185,0.0539512,4.30674,0.00391419
0.0137712,-2.08685,4399.84,-3875.5,57.131,846.133,0.0546721,4.33186,0.00420517
0.0133632,-2.14589,4399.85,-3875.59,55.4246,850.434,0.0550881,4.20919,0.00222071
0.0138013,-2.09942,4399.84,-3875.57,56.4755,848.081,0.0548143,4.29362,0.00360509
0.013786,-2.10786,4399.84,-3875.58,57.5581,843.065,0.0539053,4.27313,0.00303404
0.0133593,-2.09233,4399.85,-3875.53,55.3363,852.726,0.0553617,4.29176,0.0032572
0.0138194,-2.08974,4399.84,-3875.6,57.1326,844.889,0.053873,4.30408,0.00348693
0.0138923,-2.09502,4399.83,-3875.54,57.2302,845.058,0.0539134,4.317,0.00347913
0.0134992,-2.08223,4399.84,-3875.46,55.8382,850.89,0.0550457,4.31184,0.00362407
0.0137766,-2.13495,4399.84,-3875.47,56.9378,845.308,0.0546874,4.23596,0.00277879
0.013577,-2.08848,4399.84,-3875.52,56.197,849.455,0.0550106,4.30548,0.00337409
0.0135204,-2.07093,4399.84,-3875.41,55.6764,852.203,0.0551734,4.34268,0.00407144
0.0136342,-2.10798,4399.84,-3875.44,55.7834,850.816,0.0550456,4.29933,0.00347846
0.0132961,-2.06462,4399.85,-3875.45,55.3059,853.537,0.0552181,4.32314,0.00375022
0.0135116,-2.07036,4399.84,-3875.48,56.0282,850.742,0.0551652,4.3225,0.00328726
0.0132134,-2.12909,4399.85,-3875.4,54.8554,853.428,0.0556329,4.23016,0.00241062
0.014009,-2.09051,4399.83,-3875.45,57.6289,843.502,0.0542684,4.30829,0.00361361
0.0138615,-2.10003,4399.84,-3875.51,57.0666,845.41,0.0544189,4.29034,0.00349841
0.0135614,-2.10207,4399.84,-3875.48,56.1444,849.105,0.0548868,4.28569,0.00314287
0.0133642,-2.07178,4399.85,-3875.5,55.4351,853.357,0.0553934,4.33371,0.00415675
0.0136466,-2.07937,4399.84,-3875.42,56.254,849.664,0.0548228,4.32499,0.00390434
0.0133152,-2.1269,4399.85,-3875.42,54.8764,853.426,0.0552511,4.23187,0.00250037
0.0134311,-2.09846,4399.84,-3875.55,55.1774,852.935,0.0554148,4.27853,0.00312518
0.0134865,-2.07087,4399.84,-3875.38,55.6564,852.058,0.0549751,4.3434,0.00430464
0.0139076,-2.09817,4399.83,-3875.51,57.4054,844.027,0.0540916,4.29914,0.00363501
0.0135605,-2.08894,4399.84,-3875.4,56.5992,847.419,0.0544651,4.30816,0.00348959
0.0133273,-2.11732,4399.85,-3875.51,55.0506,852.76,0.0551606,4.23857,0.00288657
0.0135795,-2.12575,4399.84,-3875.4,56.5128,846.892,0.0545212,4.24189,0.0027143
0.0138144,-2.10635,4399.83,-3875.55,57.0809,845.245,0.0544768,4.27994,0.00280609
0.0137776,-2.1002,4399.83,-3875.54,57.1963,844.719,0.0542123,4.29225,0.00356893
0.0140061,-2.10472,4399.83,-3875.53,57.7466,842.507,0.0540811,4.28748,0.00311159
0.0134374,-2.08936,4399.84,-3875.55,55.1472,853.556,0.0554737,4.29796,0.00331328
0.0131253,-2.08745,4399.85,-3875.41,54.3413,856.2,0.0558322,4.3061,0.00349959
0.0134122,-2.10642,4399.84,-3875.5,55.4774,851.848,0.0549593,4.27998,0.00315034
0.0136058,-2.09642,4399.84,-3875.62,56.2694,848.471,0.0544593,4.28898,0.00302506
0.0131212,-2.11558,4399.85,-3875.39,54.2984,856.453,0.0558215,4.24671,0.00218048
0.0133324,-2.09274,4399.85,-3875.46,55.059,853.899,0.0551465,4.30663,0.00316993
0.0131284,-2.09251,4399.85,-3875.4,54.3152,856.996,0.0556763,4.28808,0.00335253
0.0139442,-2.1018,4399.83,-3875.38,57.7651,843.301,0.0538421,4.32235,0.00408191
0.0132684,-2.11754,4399.85,-3875.39,55.2569,852.066,0.0556043,4.23845,0.00277009
0.013833,-2.07864,4399.83,-3875.52,56.8371,847.003,0.0544563,4.32436,0.00345903
0.013079,-2.09538,4399.85,-3875.62,54.4202,856.94,0.0558618,4.29727,0.00331449
0.0135526,-2.08875,4399.84,-3875.63,55.6115,851.849,0.0552123,4.29878,0.00342718
0.0132152,-2.10567,4399.85,-3875.53,55.4007,852.057,0.0550467,4.27769,0.00282084
0.0134063,-2.14261,4399.84,-3875.47,55.7708,850.098,0.0554889,4.23316,0.00269184
0.0136583,-2.09953,4399.83,-3875.39,56.7801,846.822,0.0549649,4.28115,0.00368702
0.0133905,-2.11594,4399.84,-3875.45,55.1155,853.138,0.0554429,4.25976,0.0028245
0.0134005,-2.1246,4399.84,-3875.6,54.8002,854.558,0.0556931,4.25048,0.00270891
0.0139647,-2.0939,4399.83,-3875.44,57.3824,844.239,0.0540645,4.30878,0.00346449
0.0133467,-2.07916,4399.85,-3875.43,55.5329,852.636,0.0552035,4.32385,0.00370895
0.013398,-2.08075,4399.85,-3875.61,55.6063,852.58,0.0550121,4.33025,0.00388365
0.013344,-2.10096,4399.84,-3875.45,55.0872,853.478,0.0552665,4.28661,0.00313946
0.0134789,-2.12495,4399.84,-3875.59,55.7378,850.825,0.0552386,4.25999,0.0030217
0.0136526,-2.06052,4399.84,-3875.56,56.0406,850.591,0.0545669,4.34645,0.0042471
0.0137895,-2.13169,4399.84,-3875.4,56.9988,845.202,0.0549376,4.23718,0.00294285
0.0138175,-2.13401,4399.83,-3875.54,57.0967,844.496,0.0543729,4.23587,0.0028675
0.0133753,-2.09093,4399.85,-3875.47,55.6022,851.773,0.05517,4.30122,0.00360416
0.0131554,-2.09853,4399.85,-3875.56,54.6232,855.908,0.0560644,4.27621,0.00273081
0.0137271,-2.0936,4399.84,-3875.52,56.0399,849.345,0.0543429,4.29506,0.00269037
0.0138596,-2.09838,4399.83,-3875.53,57.4504,843.954,0.0542542,4.29529,0.00317875
0.013623,-2.06843,4399.84,-3875.44,55.7633,851.867,0.0552134,4.33878,0.00390424
0.0133999,-2.14417,4399.84,-3875.54,55.4641,850.798,0.0555918,4.21301,0.00191158
0.0134281,-2.08256,4399.85,-3875.39,55.45,852.815,0.0553675,4.3168,0.00340073
0.0135287,-2.10678,4399.84,-3875.52,55.8983,850.25,0.0552307,4.27703,0.00301009
0.013241,-2.10599,4399.85,-3875.55,55.5505,851.673,0.0552359,4.28874,0.00315952
0.0133449,-2.10867,4399.85,-3875.62,56.6605,847.285,0.054729,4.29776,0.00323403
0.0134187,-2.13767,4399.84,-3875.54,55.1516,852.14,0.0552608,4.232,0.00277773
0.0136939,-2.13207,4399.84,-3875.41,56.0548,848.523,0.055277,4.21993,0.00214277
0.0134411,-2.08584,4399.84,-3875.49,55.6183,852.048,0.0550562,4.31589,0.00359103
0.0137789,-2.13624,4399.84,-3875.53,56.8844,845.476,0.054675,4.23589,0.00230666
0.0136224,-2.13139,4399.84,-3875.43,56.3919,847.463,0.0548731,4.23712,0.00236609
0.0137833,-2.08677,4399.84,-3875.51,57.407,844.503,0.0541469,4.32688,0.00379305
0.0136501,-2.11121,4399.84,-3875.61,56.5324,847.573,0.0547206,4.27483,0.00321058
0.0134196,-2.09778,4399.84,-3875.4,55.508,851.849,0.0552389,4.27894,0.00265006
0.0133247,-2.11105,4399.84,-3875.43,54.8511,854.744,0.0556679,4.27172,0.00311593
0.0138098,-2.07996,4399.83,-3875.47,57.2567,845.136,0.0540248,4.3299,0.00378027
0.0134892,-2.13488,4399.84,-3875.63,56.4451,847.202,0.0551663,4.22473,0.00249825
0.0134849,-2.10105,4399.84,-3875.43,55.5331,851.989,0.0554303,4.28391,0.00297336
0.014021,-2.09652,4399.83,-3875.56,56.7102,847.252,0.0548525,4.30257,0.00401302
0.0136397,-2.07795,4399.83,-3875.4,56.3788,849.15,0.0545384,4.33828,0.0038833
0.013474,-2.05913,4399.84,-3875.45,55.7333,852.097,0.0551856,4.34591,0.00392978
0.0136753,-2.12412,4399.84,-3875.5,57.247,844.367,0.0544539,4.24875,0.00281555
0.0133552,-2.0803,4399.85,-3875.61,55.6716,851.586,0.0549963,4.30905,0.0033814
0.0137438,-2.13606,4399.84,-3875.57,56.7441,845.378,0.0543233,4.22286,0.00216988
0.0132436,-2.09639,4399.85,-3875.53,54.9513,854.096,0.0554584,4.27684,0.00337587
0.0136347,-2.14951,4399.84,-3875.5,56.1049,847.698,0.0548444,4.20901,0.00210126
0.0134044,-2.13826,4399.85,-3875.5,55.0643,852.412,0.0552846,4.22662,0.00262768
0.0136121,-2.12965,4399.84,-3875.56,56.6377,845.96,0.0545768,4.22505,0.00249201
0.0138287,-2.14891,4399.83,-3875.5,56.966,845.172,0.0546393,4.23624,0.00238855
0.0134712,-2.06939,4399.84,-3875.56,55.5524,852.452,0.0539535,4.3301,0.00164281
0.0137068,-2.13263,4399.84,-3875.47,56.8771,845.076,0.0543239,4.23074,0.00256248
0.0136657,-2.07455,4399.84,-3875.51,56.4694,848.319,0.053958,4.32817,0.00466582
0.013694,-2.09023,4399.84,-3875.45,56.4612,848.65,0.0554348,4.3043,0.00370748
0.0137147,-2.08183,4399.84,-3875.59,56.6262,847.999,0.054746,4.31992,0.00340152
0.013186,-2.13155,4399.85,-3875.41,54.6143,854.232,0.055439,4.22639,0.00242233
0.0132748,-2.11532,4399.85,-3875.4,54.9297,853.895,0.0555534,4.25342,0.00285235
0.0139393,-2.09339,4399.83,-3875.42,57.4754,844.469,0.054762,4.30693,0.00353378
0.0133003,-2.0966,4399.85,-3875.48,54.8388,854.687,0.0555646,4.27438,0.00326602
0.0132593,-2.1264,4399.85,-3875.58,54.6421,854.642,0.0557432,4.23451,0.00247313
0.0134721,-2.11595,4399.84,-3875.47,56.0253,849.574,0.055388,4.25642,0.00329491
0.0139033,-2.08127,4399.83,-3875.4,56.8229,847.021,0.0543028,4.32684,0.00411147
0.0131739,-2.08074,4399.85,-3875.41,54.5732,856.611,0.0560373,4.3065,0.00373592
0.0136178,-2.13109,4399.84,-3875.48,56.5685,846.242,0.0543559,4.23041,0.00269114
0.0140536,-2.07499,4399.83,-3875.56,56.9452,846.479,0.0541732,4.3239,0.00359489
0.0137109,-2.08089,4399.84,-3875.54,57.1645,845.498,0.0544763,4.3128,0.00357445
0.0139058,-2.08223,4399.83,-3875.53,56.9732,846.053,0.0548375,4.28641,0.00342001
0.0136596,-2.10243,4399.84,-3875.47,57.3244,844.358,0.0540204,4.30835,0.00384069
0.0138279,-2.11336,4399.83,-3875.49,57.6441,842.633,0.0539131,4.27151,0.00325114
0.0136342,-2.09328,4399.84,-3875.53,56.4456,848.39,0.0547023,4.31132,0.00394641
0.0132359,-2.07262,4399.85,-3875.47,54.9993,855.049,0.0557504,4.32809,0.00393956
0.0134288,-2.09467,4399.84,-3875.41,55.4276,852.193,0.0551411,4.29171,0.00347185
0.0136624,-2.08808,4399.84,-3875.59,57.6063,843.76,0.0545424,4.30875,0.00352546
0.0136004,-2.14427,4399.84,-3875.62,55.8585,848.689,0.0548132,4.20969,0.00218995
0.0138265,-2.09291,4399.84,-3875.49,57.269,845.322,0.0547406,4.30851,0.00295587
0.0134747,-2.13488,4399.84,-3875.4,55.5628,850.359,0.0553047,4.22363,0.00255805
0.0132316,-2.09252,4399.85,-3875.41,54.7759,855.147,0.055528,4.29364,0.00312121
0.0131814,-2.08233,4399.85,-3875.48,54.4992,856.558,0.0560746,4.29087,0.0032527
0.0131604,-2.08012,4399.85,-3875.5,54.4711,857.009,0.0560713,4.30166,0.00343916
0.0136419,-2.08151,4399.84,-3875.43,56.2872,849.438,0.054732,4.3251,0.00389191
0.0134785,-2.14605,4399.84,-3875.46,55.764,849.465,0.0552199,4.21148,0.00233643
0.0134509,-2.11628,4399.85,-3875.49,55.5712,850.709,0.0548731,4.24542,0.00272425
0.01338,-2.12671,4399.85,-3875.42,55.118,852.613,0.0557959,4.23035,0.0028551
0.0136206,-2.07757,4399.84,-3875.59,56.0874,849.902,0.0546963,4.31521,0.00287927
0.0131778,-2.09148,4399.85,-3875.49,54.6858,855.729,0.055814,4.28713,0.00284006
0.0135472,-2.11926,4399.84,-3875.58,55.3096,852.305,0.0552498,4.25763,0.00273217
0.0138699,-2.10047,4399.83,-3875.45,57.4429,843.862,0.0540865,4.30284,0.00392246
0.0135557,-2.08987,4399.84,-3875.55,55.3792,852.731,0.0552182,4.30151,0.00376322
0.0131809,-2.0824,4399.85,-3875.46,54.889,855.291,0.0560171,4.30938,0.00388007
0.0137559,-2.11164,4399.84,-3875.57,56.808,846.322,0.0544504,4.28773,0.0030545
0.0134867,-2.07843,4399.84,-3875.52,55.5323,852.759,0.0550137,4.33502,0.00362834
0.0137964,-2.06233,4399.83,-3875.62,56.9061,846.684,0.05419,4.3433,0.00400725
0.013782,-2.13127,4399.84,-3875.4,56.924,845.24,0.0544756,4.23816,0.00287252
0.0136292,-2.11524,4399.84,-3875.55,56.2926,848.428,0.054896,4.25739,0.00304893
0.0139725,-2.10373,4399.83,-3875.49,57.3794,843.979,0.0541364,4.28437,0.00326139
0.0135427,-2.12598,4399.84,-3875.39,55.2163,851.62,0.0552799,4.22119,0.00282422
0.0133045,-2.13114,4399.85,-3875.44,55.1456,851.709,0.0550499,4.21649,0.00236262
0.0133285,-2.11553,4399.85,-3875.6,55.2091,852.627,0.0552477,4.2584,0.00271775
0.0131581,-2.1302,4399.85,-3875.56,55.1316,852.254,0.0554222,4.23008,0.00250486
0.0139329,-2.10818,4399.83,-3875.56,57.5783,842.983,0.0538749,4.28657,0.00299261
0.0133175,-2.11346,4399.85,-3875.53,54.7713,853.828,0.0544302,4.25654,0.00265413
0.0136113,-2.11664,4399.84,-3875.46,55.8881,850.193,0.0555409,4.25494,0.00283633
0.0132808,-2.12103,4399.85,-3875.56,55.316,852.333,0.0554192,4.25344,0.00281526
0.0138946,-2.09103,4399.83,-3875.4,57.3519,844.5,0.0541029,4.31095,0.00357724
0.0131465,-2.1198,4399.85,-3875.44,54.9884,853.31,0.0554258,4.24493,0.002493
0.0139616,-2.10228,4399.83,-3875.44,57.3691,844.149,0.0544089,4.28315,0.00311868
0.0131295,-2.11977,4399.85,-3875.43,54.4171,855.666,0.0560482,4.23746,0.00233321
0.0135886,-2.05991,4399.84,-3875.49,55.9352,851.497,0.0552693,4.35155,0.00361086
0.0135764,-2.07465,4399.84,-3875.6,55.711,852.127,0.055119,4.34762,0.00433594
0.0136857,-2.14208,4399.84,-3875.47,56.4391,846.952,0.0547445,4.22769,0.00265761
0.0135694,-2.09299,4399.84,-3875.53,56.4696,848.582,0.0543669,4.33266,0.00439425
