hole_id,tg_th,tg_ph,tg_p,tg_vz,sieve_r,gem_r,r_prime,gem_ph,phi_prime
72,0.0164466,-0.318422,4399.77,-3875.47,67.9771,806.005,0.0492283,6.10979,0.00387102
72,0.0165881,-0.31997,4399.76,-3875.6,68.6872,803.8,0.0489346,6.09889,0.00387437
72,0.0174738,-0.335179,4399.73,-3875.57,69.0448,802.502,0.0485084,6.12613,0.00448538
72,0.0163687,-0.30296,4399.77,-3875.43,67.8284,805.578,0.0490639,6.1455,0.00403346
72,0.01629,-0.301057,4399.77,-3875.54,67.3748,807.41,0.0490085,6.12143,0.00420122
72,0.0165878,-0.324551,4399.76,-3875.54,68.6387,803.667,0.0485104,6.09206,0.00367326
72,0.0167646,-0.284989,4399.75,-3875.52,69.2517,800.658,0.0484771,6.16627,0.0048389
72,0.0162676,-0.320808,4399.77,-3875.38,67.0158,809.094,0.0496703,6.09931,0.00333854
72,0.0165218,-0.326945,4399.76,-3875.6,68.5727,804.127,0.0489415,6.08308,0.00334084
72,0.0164629,-0.303313,4399.77,-3875.6,68.2289,804.787,0.0489095,6.1312,0.00439308
72,0.0166187,-0.318889,4399.76,-3875.59,68.5965,803.78,0.0485428,6.0909,0.00375505
72,0.0166581,-0.293451,4399.76,-3875.57,69.3804,800.299,0.0483195,6.15899,0.00451053
72,0.0162453,-0.331282,4399.77,-3875.53,67.2627,808.061,0.0493124,6.06962,0.00345037
72,0.0163509,-0.305057,4399.77,-3875.51,67.6694,805.856,0.0486675,6.14175,0.00439039
72,0.0162716,-0.278541,4399.77,-3875.57,67.636,805.196,0.0487148,6.18746,0.00481614
72,0.0164814,-0.326753,4399.76,-3875.43,68.0597,805.517,0.0490001,6.0802,0.00314816
72,0.0166065,-0.300513,4399.76,-3875.5,68.8131,802.682,0.0489026,6.14403,0.00445896
72,0.0163989,-0.313674,4399.76,-3875.46,67.5039,807.527,0.0492606,6.10191,0.0037221
72,0.0163994,-0.323594,4399.77,-3875.57,68.0259,810.321,0.0489849,6.08873,0.00329
72,0.0167663,-0.285653,4399.76,-3875.58,68.8407,801.655,0.048395,6.17387,0.00504678
72,0.0166079,-0.326371,4399.76,-3875.53,68.534,803.986,0.0484835,6.09324,0.00367606
72,0.0168237,-0.327187,4399.76,-3875.44,69.1029,802.654,0.048681,6.09238,0.00365605
72,0.0168898,-0.292584,4399.75,-3875.55,69.3176,800.267,0.0482007,6.16136,0.00473885
72,0.0163598,-0.304674,4399.77,-3875.51,67.4551,807.431,0.0492459,6.08718,0.00360238
72,0.0164604,-0.32263,4399.77,-3875.57,68.0197,805.769,0.049129,6.08894,0.00335143
72,0.0163857,-0.313334,4399.77,-3875.47,67.9163,805.428,0.0484705,6.12448,0.00400955
72,0.0164333,-0.316036,4399.77,-3875.62,67.6882,806.989,0.0494178,6.10658,0.00341668
72,0.0162382,-0.321964,4399.77,-3875.55,67.4409,807.584,0.0493635,6.09566,0.00385474
72,0.0163411,-0.29559,4399.77,-3875.59,67.0066,808.528,0.0491821,6.13562,0.00408322
72,0.0168105,-0.324922,4399.76,-3875.6,68.4905,804.01,0.0484065,6.08644,0.00368163
72,0.016338,-0.300171,4399.77,-3875.55,66.6272,809.976,0.0494361,6.12123,0.00394712
72,0.0164938,-0.349254,4399.76,-3875.55,68.115,805.531,0.0489767,6.0589,0.00323904
72,0.0163511,-0.279511,4399.77,-3875.59,67.9069,804.337,0.0487075,6.18513,0.00500487
72,0.0164825,-0.314026,4399.77,-3875.57,68.4266,804.595,0.0490861,6.11618,0.00431722
72,0.0162165,-0.294672,4399.77,-3875.48,66.8766,808.724,0.0493122,6.14539,0.00446584
72,0.0164981,-0.318038,4399.77,-3875.43,68.137,804.991,0.0484577,6.10575,0.00385768
72,0.0164942,-0.297014,4399.76,-3875.57,67.533,806.731,0.0494616,6.15118,0.00447697
72,0.0167524,-0.319783,4399.76,-3875.45,68.8991,803.006,0.0485684,6.09249,0.00371811
72,0.0166564,-0.304765,4244.57,-3875.51,68.6569,810.179,0.0492408,6.1292,0.00439933
72,0.0165644,-0.28522,4399.76,-3875.6,68.646,801.999,0.0483393,6.18241,0.00513967
72,0.0164462,-0.277863,4399.77,-3875.51,67.3185,806.452,0.0488802,6.1745,0.00459258
72,0.016164,-0.322924,4399.77,-3875.38,66.6825,809.655,0.0492061,6.0857,0.00309365
72,0.0167744,-0.319399,4399.76,-3875.39,68.9985,802.866,0.0487433,6.09302,0.00331945
72,0.0162593,-0.33103,4399.77,-3875.47,67.699,806.806,0.0492203,6.0613,0.00299643
72,0.0164292,-0.283738,4399.76,-3875.45,68.2013,803.24,0.0482145,6.17725,0.00455941
72,0.016299,-0.316221,4399.77,-3875.61,66.4346,811.034,0.0500383,6.10208,0.00388788
72,0.0164428,-0.309879,4399.77,-3875.56,67.5217,807.974,0.0495502,6.10514,0.00395502
72,0.0167957,-0.306027,4399.76,-3875.61,69.1401,802.063,0.04861,6.12907,0.00404804
72,0.0162713,-0.295294,4399.77,-3875.42,67.2484,806.721,0.0487705,6.16574,0.00450984
72,0.0165187,-0.282318,4399.76,-3875.5,67.8419,804.507,0.0487536,6.19321,0.00527963
72,0.0162702,-0.316956,4399.77,-3875.49,67.4059,807.708,0.0492302,6.10805,0.00427569
72,0.0165588,-0.328399,4399.76,-3875.52,68.1942,805.384,0.0490617,6.06522,0.00297313
72,0.0169206,-0.31188,4399.75,-3875.51,69.5075,800.887,0.0486277,6.13627,0.00349577
72,0.0165233,-0.33606,4399.76,-3875.51,68.2469,805.163,0.0492147,6.07664,0.00328534
72,0.0165539,-0.317845,4399.76,-3875.6,68.2001,805.246,0.0488735,6.10039,0.00399462
72,0.0165262,-0.283855,4399.77,-3875.42,68.2617,803.63,0.0492467,6.19188,0.00469133
72,0.0165485,-0.287829,4399.76,-3875.58,67.4264,806.688,0.0491472,6.15817,0.00474563
72,0.0159976,-0.309625,4399.78,-3875.44,66.3307,811.307,0.0499292,6.11219,0.00384509
72,0.0162937,-0.322496,4399.77,-3875.55,67.2709,807.779,0.049062,6.12299,0.0037882
72,0.0163779,-0.331817,4399.77,-3875.39,67.9678,806.087,0.0493308,6.07777,0.00374857
72,0.0166976,-0.333465,4399.76,-3875.37,68.7474,803.347,0.0485494,6.06663,0.0035303
72,0.0164674,-0.32786,4399.77,-3875.51,67.8806,806.257,0.0490672,6.09503,0.00396825
72,0.0162799,-0.334124,4399.77,-3875.48,67.3851,808.026,0.0496089,6.09086,0.00340129
72,0.0165584,-0.319694,4399.76,-3875.38,68.3079,805.259,0.0493305,6.09931,0.00396275
72,0.0163222,-0.327546,4399.77,-3875.58,67.1639,808.121,0.0488876,6.0874,0.00340693
72,0.0164507,-0.280065,4399.76,-3875.6,67.6417,805.614,0.0490028,6.17082,0.00487599
72,0.0161898,-0.276807,4399.77,-3875.58,67.3293,806.418,0.049117,6.18772,0.00485417
72,0.0164731,-0.281931,4399.76,-3875.43,67.7156,805.162,0.0487672,6.18083,0.00488584
72,0.0163714,-0.295677,4399.77,-3875.41,67.4484,806.504,0.049002,6.15942,0.00439934
72,0.0163404,-0.290112,4399.77,-3875.39,68.0567,804.509,0.0489536,6.16086,0.00468975
72,0.016742,-0.312246,4399.76,-3875.42,69.5372,800.846,0.0483149,6.12228,0.00433715
72,0.0165202,-0.33262,4399.76,-3875.52,68.2484,804.848,0.0484044,6.06074,0.00359033
72,0.0163858,-0.284471,4399.77,-3875.56,67.7645,805.61,0.0492856,6.16089,0.00469186
72,0.0164614,-0.316831,4399.76,-3875.4,68.3172,804.939,0.0490865,6.10343,0.00368463
72,0.0162803,-0.317757,4399.77,-3875.6,67.4002,807.478,0.0490906,6.11829,0.00427753
72,0.0160757,-0.318749,4399.77,-3875.4,66.4666,810.546,0.0494324,6.0961,0.00371728
72,0.0163107,-0.307849,4399.77,-3875.45,67.3045,807.971,0.0493574,6.11269,0.00402366
72,0.0164791,-0.335411,4399.77,-3875.41,68.6296,803.301,0.0480661,6.06736,0.00333796
72,0.0164054,-0.310461,4399.77,-3875.54,67.4869,807.542,0.0493789,6.11455,0.00403071
72,0.0163999,-0.329584,4399.77,-3875.42,67.7648,806.199,0.0487254,6.07967,0.003229
72,0.0161279,-0.309226,4399.78,-3875.62,67.0493,808.857,0.0496607,6.12635,0.00423597
72,0.0164717,-0.318458,4399.76,-3875.54,67.9777,805.739,0.0489257,6.11497,0.0038511
72,0.0165369,-0.298587,4399.76,-3875.43,67.8472,805.444,0.0491848,6.15786,0.00452029
72,0.0166332,-0.293003,4399.76,-3875.52,68.4549,803.217,0.04881,6.16603,0.00448661
72,0.0166185,-0.330072,4399.76,-3875.58,68.6746,803.693,0.0487302,6.08989,0.00422289
72,0.0162175,-0.295959,4399.77,-3875.52,66.9275,808.734,0.049738,6.14735,0.00424103
72,0.0162499,-0.29589,4399.77,-3875.52,66.9042,808.402,0.0492611,6.14974,0.00446061
72,0.0164918,-0.303505,4399.76,-3875.39,67.8934,805.995,0.0492813,6.12766,0.00357192
72,0.0167488,-0.298325,4399.76,-3875.5,68.774,802.639,0.048557,6.14241,0.00403012
72,0.0160765,-0.324947,4399.68,-3875.44,66.6525,810.315,0.0498405,6.10291,0.00380687
72,0.016945,-0.306206,4399.75,-3875.51,69.2601,800.945,0.0484296,6.15327,0.00445316
72,0.016557,-0.309038,4399.76,-3875.41,68.127,804.918,0.0489251,6.13576,0.00412346
72,0.016479,-0.276481,4399.77,-3875.41,68.2758,803.239,0.0485957,6.18428,0.00531631
72,0.0163981,-0.341924,4399.77,-3875.48,67.8257,806.41,0.0490642,6.05828,0.00321983
72,0.0164465,-0.306757,4399.77,-3875.47,67.9964,805.609,0.0488607,6.1189,0.00403213
72,0.0162238,-0.316887,4399.77,-3875.45,67.1475,808.669,0.0495874,6.10585,0.00371202
72,0.0164226,-0.334516,4399.76,-3875.4,67.8959,805.97,0.0490185,6.06938,0.00318878
72,0.0163063,-0.281905,4399.77,-3875.44,67.3069,806.56,0.049216,6.18494,0.00461787
72,0.0167337,-0.28675,4399.76,-3875.45,68.9174,801.432,0.0483359,6.17316,0.00520313
72,0.0166324,-0.32317,4399.76,-3875.61,68.685,803.774,0.0489419,6.11164,0.00391975
72,0.0163525,-0.292541,4399.77,-3875.58,67.0385,807.71,0.0492836,6.16078,0.0044787
72,0.0167768,-0.31399,4399.76,-3875.58,69.5579,800.907,0.0482135,6.11074,0.00375288
