hole_id,tg_th,tg_ph,tg_p,tg_vz,sieve_r,gem_r,r_prime,gem_ph,phi_prime
72,0.0163984,-0.322124,6599.48,-3875.5,67.8298,728.619,0.0440125,6.0684,0.00261196
72,0.0168733,-2.99201,6599.45,-3875.58,69.5508,725.264,0.043417,3.41479,0.00360578
72,0.0169555,-2.98558,6599.44,-3875.54,70.0068,724.574,0.0431278,3.43598,0.00358766
72,0.0163427,-0.277821,6599.48,-3875.55,67.475,730.663,0.044323,6.1565,0.00379013
72,0.0166397,-0.302863,6599.46,-3875.54,68.6307,727.246,0.0437752,6.1015,0.00323041
72,0.016811,-3.02149,6599.45,-3875.57,69.573,724.343,0.0431987,3.36213,0.00263361
72,0.0166842,-0.314378,6599.46,-3875.55,68.7835,726.66,0.0437613,6.0871,0.00318027
72,0.016903,-2.99253,6599.44,-3875.53,69.7995,724.392,0.0429277,3.41784,0.00347527
72,0.0165905,-0.320448,6599.46,-3875.62,68.4373,727.217,0.0436808,6.0875,0.00289948
72,0.0168111,-2.97638,6599.45,-3875.49,69.489,726.353,0.0438524,3.4578,0.00449662
72,0.0167266,-3.00962,6599.46,-3875.46,68.9201,725.997,0.0434598,3.3964,0.00314462
72,0.0166919,-0.291781,6599.45,-3875.55,68.7472,727.192,0.043592,6.13335,0.00359814
72,0.0166235,-0.321462,6599.46,-3875.38,68.9452,726.174,0.0440243,6.07226,0.0039956
72,0.016804,-3.00746,6599.45,-3875.56,69.7425,724.219,0.0427795,3.40809,0.00312471
72,0.0162409,-0.299841,6599.49,-3875.47,67.0258,730.976,0.0443539,6.11223,0.00372467
72,0.0166087,-0.307638,6599.47,-3875.39,68.5246,727.339,0.0437031,6.0982,0.00315565
72,0.0166115,-0.300678,6599.46,-3875.53,68.5507,727.835,0.044284,6.10664,0.00309672
72,0.0167691,-3.02714,6599.45,-3875.6,69.334,724.812,0.0432414,3.3626,0.00268876
72,0.0165619,-0.31699,6599.46,-3875.52,68.4525,727.913,0.0440011,6.11302,0.0034774
72,0.0167833,-2.99994,6599.45,-3875.47,69.5408,724.85,0.0432549,3.40524,0.00352126
72,0.0164962,-0.340725,6599.47,-3875.43,67.9023,727.12,0.0439172,6.03009,0.00235557
72,0.0166342,-0.293196,6599.46,-3875.47,68.3075,728.313,0.0439321,6.13393,0.00382687
72,0.0164875,-0.292896,6599.47,-3875.53,67.9359,728.989,0.0439859,6.12386,0.0034028
72,0.0164967,-0.28217,6599.47,-3875.62,67.9296,729.501,0.0443545,6.14537,0.00401186
72,0.0164718,-0.288781,6599.47,-3875.63,67.961,728.897,0.0438908,6.12896,0.00377226
72,0.016928,-2.97411,6599.44,-3875.45,69.4432,726.241,0.0436133,3.45965,0.00390382
72,0.016332,-0.302196,6599.48,-3875.53,67.0136,729.968,0.0434403,6.1047,0.00356782
72,0.0169595,-3.02069,6599.44,-3875.51,69.8927,724.084,0.0433386,3.37414,0.00298905
72,0.0166089,-0.296415,6599.47,-3875.52,68.1853,728.335,0.0436908,6.12247,0.00368457
72,0.0165309,-0.32395,6599.46,-3875.48,68.216,726.973,0.0436921,6.0652,0.00258637
72,0.0168442,-0.305429,6599.45,-3875.58,69.4507,725.442,0.0430699,6.10964,0.0034715
72,0.0162798,-0.292394,6599.48,-3875.4,67.4227,730.294,0.0443208,6.12942,0.00391953
72,0.0167999,-2.98352,6599.45,-3875.57,69.408,725.937,0.0433709,3.44031,0.00381069
72,0.016926,-2.9903,6599.44,-3875.52,69.6077,725.345,0.0434374,3.42644,0.00392079
72,0.0160558,-0.318866,6599.5,-3875.59,66.5194,730.15,0.0440186,6.04534,0.00230023
72,0.016759,-0.315982,6599.45,-3875.58,69.2654,725.502,0.0434619,6.08576,0.00313763
72,0.0169791,-3.00716,6599.44,-3875.61,70.1158,723.598,0.0429312,3.39742,0.00326268
72,0.0166488,-0.294442,6599.46,-3875.61,68.4837,727.679,0.0436337,6.12214,0.00365691
72,0.016415,-0.302327,6599.48,-3875.59,67.7221,729.109,0.0438137,6.11183,0.00357815
72,0.0166149,-3.01399,6599.46,-3875.56,68.4898,726.84,0.0436979,3.38161,0.00316304
72,0.0168406,-3.02064,6599.45,-3875.47,69.5708,724.385,0.0431482,3.3635,0.00280839
72,0.0168072,-2.99336,6599.45,-3875.62,69.3177,725.741,0.0432873,3.42688,0.00362489
72,0.0165267,-0.27705,6599.47,-3875.61,67.6088,730.205,0.0442608,6.15219,0.00383553
72,0.0168977,-0.309997,6599.44,-3875.56,69.6186,725.268,0.0435757,6.0974,0.00313833
72,0.0166293,-2.99989,6599.46,-3875.59,68.8671,726.187,0.0433462,3.40686,0.00350125
72,0.0166786,-3.02038,6599.45,-3875.4,68.8704,725.87,0.0436204,3.36181,0.00280185
72,0.0165133,-0.303976,6599.47,-3875.38,67.9081,728.723,0.0437442,6.11282,0.00375018
72,0.0165896,-0.295822,6599.46,-3875.62,68.7021,727.449,0.0438188,6.12184,0.00353195
