tg_th,tg_ph,tg_p,tg_vz,sieve_r,gem_r,r_prime,gem_ph,phi_prime
0.00977894,2.28943,4399.92,-3875.5,40.0736,922.609,0.0655234,2.26607,0.000591124
0.00945717,2.24557,4399.92,-3875.6,39.0816,927.796,0.066108,2.24786,0.000547484
0.00907929,2.2442,4399.93,-3875.62,37.8066,935.713,0.0678811,2.24527,-9.57321e-06
0.00937234,2.23973,4399.92,-3875.57,38.7227,929.837,0.0664665,2.24786,-1.37542e-05
0.00898807,2.24457,4399.93,-3875.58,37.6033,936.808,0.0678468,2.23905,-7.47093e-05
0.00971614,2.24802,4399.92,-3875.61,39.7722,924.319,0.0660769,2.2486,0.0001387
0.00887159,2.25197,4399.93,-3875.45,36.9618,940.284,0.0679365,2.24606,-4.73467e-05
0.00924594,2.16918,4399.92,-3875.38,37.8211,935.394,0.0674658,2.23209,0.000124566
0.00953427,2.25579,4399.92,-3875.51,39.3728,926.07,0.0657808,2.24904,0.000176697
0.00972026,2.20084,4399.92,-3875.58,40.0148,923.091,0.0655738,2.22359,0.000233164
0.00995523,2.25541,4399.91,-3875.58,40.4873,920.533,0.0652781,2.26281,0.000382918
0.00898255,2.26767,4399.93,-3875.47,37.3679,937.875,0.0679339,2.2533,-9.64868e-05
0.00913464,2.24976,4399.93,-3875.56,37.8844,935.047,0.0673429,2.24502,0.000157007
0.00925224,2.29476,4399.93,-3875.55,38.3471,931.81,0.0666757,2.26666,0.000381268
0.00935943,2.18569,4399.92,-3875.61,38.7719,930.002,0.0664591,2.21097,-0.000346988
0.00937135,2.27488,4399.92,-3875.48,38.3033,932.58,0.0674976,2.25302,0.000504454
0.00930149,2.29581,4399.93,-3875.38,38.3688,932.078,0.0667038,2.27677,-2.38482e-05
0.00968557,2.30923,4399.92,-3875.61,39.3548,926.628,0.0658443,2.27914,0.000547007
0.00951216,2.29522,4399.92,-3875.52,39.6969,924.991,0.0660609,2.27822,0.000331735
0.00977461,2.25536,4399.92,-3875.52,40.2872,921.25,0.0654375,2.25527,0.000293872
0.00981324,2.24536,4399.92,-3875.61,39.7495,924.308,0.0660672,2.24205,0.000841486
0.00973329,2.23192,4399.92,-3875.59,39.9474,923.463,0.0656148,2.22837,-9.39389e-06
0.00936672,2.22432,4399.92,-3875.6,38.316,932.173,0.0670157,2.23823,-0.000110362
0.00952176,2.25024,4399.92,-3875.52,39.2604,926.703,0.0658225,2.25187,4.21443e-05
0.0094715,2.23493,4399.92,-3875.49,38.8904,929.07,0.0664276,2.23678,-9.99001e-05
0.00924429,2.19782,4399.93,-3875.57,38.2438,933.035,0.0670871,2.21369,-0.000249283
0.00927251,2.2517,4399.93,-3875.43,38.1263,933.299,0.0670121,2.24902,-2.44051e-06
0.00945767,2.17798,4399.92,-3875.54,39.1289,928.24,0.0662913,2.20679,-0.000298297
0.00972135,2.20563,4399.92,-3875.49,40.2425,921.881,0.0655706,2.22259,-0.00026972
0.0095632,2.29726,4399.92,-3875.48,39.8731,924.045,0.0659523,2.27589,0.000307547
0.00959722,2.27307,4399.92,-3875.49,39.6688,924.905,0.0660936,2.25856,0.000407672
0.00927189,2.23294,4399.93,-3875.4,38.5984,930.641,0.0667612,2.23323,2.72848e-06
0.00931657,2.29472,4399.93,-3875.52,38.4235,931.481,0.0663409,2.27471,0.00067581
0.00930188,2.25977,4399.93,-3875.59,38.4866,930.899,0.0665172,2.24784,0.000603203
0.00964198,2.28689,4399.92,-3875.4,40.2431,921.711,0.0654542,2.27271,0.000479256
0.00908464,2.28937,4399.93,-3875.47,38.3196,932.395,0.0670442,2.26761,0.000508012
0.00927362,2.24936,4399.93,-3875.61,37.8176,934.578,0.0665474,2.24409,6.84932e-05
0.00967159,2.2142,4399.92,-3875.4,39.7024,924.607,0.0657189,2.22851,9.53783e-05
0.00952774,2.19849,4399.92,-3875.47,39.1846,927.662,0.066132,2.2191,-0.000288499
0.00916727,2.25953,4399.93,-3875.38,38.084,933.926,0.0672829,2.25719,0.000338223
0.00913896,2.23734,4399.93,-3875.59,37.9583,934.606,0.0671364,2.23444,-1.57792e-05
0.00918935,2.27543,4399.93,-3875.45,37.8264,935.645,0.0676123,2.26312,-5.91221e-05
0.00921797,2.24483,4399.93,-3875.56,38.0014,934.341,0.0672225,2.24335,-0.000101939
0.00944685,2.22074,4399.92,-3875.58,38.983,928.607,0.0660373,2.22017,-1.46969e-05
0.00955725,2.23377,4399.92,-3875.5,39.3208,926.693,0.0662199,2.23996,6.19687e-05
0.00958828,2.22471,4399.92,-3875.49,39.9936,922.777,0.0652779,2.23487,0.000192886
0.00955285,2.29127,4399.92,-3875.39,39.4577,926.174,0.0660249,2.27075,0.000301784
0.00951573,2.27796,4399.92,-3875.39,38.576,930.751,0.0668298,2.25339,0.000116796
0.00920921,2.2948,4399.93,-3875.51,38.0699,933.221,0.0663461,2.27354,2.47355e-05
0.00956195,2.28156,4399.92,-3875.37,39.5184,925.673,0.0659301,2.26759,5.28926e-05
0.00904584,2.25543,4399.93,-3875.62,37.2338,938.772,0.0679306,2.25193,0.000187528
0.00971795,2.26003,4399.92,-3875.57,39.1533,927.852,0.0664339,2.2509,-0.000181848
0.00951018,2.24792,4399.92,-3875.56,39.2126,927.332,0.0659024,2.2364,-0.000288015
0.00963266,2.24726,4399.92,-3875.53,40.0227,922.84,0.0655716,2.23908,7.67589e-05
0.00975349,2.27501,4399.92,-3875.59,40.3149,920.931,0.0650687,2.26273,-0.000217484
0.00919908,2.28112,4399.93,-3875.38,38.1839,932.867,0.0666618,2.26328,-7.8579e-05
0.0093845,2.25096,4399.92,-3875.57,38.3818,931.733,0.0669197,2.24855,0.00022365
0.00905027,2.24819,4399.93,-3875.57,37.4594,937.521,0.067696,2.24632,0.000305737
0.00981714,2.23508,4399.92,-3875.49,40.2119,921.862,0.065573,2.24385,-3.55779e-06
0.00979167,2.24867,4399.92,-3875.47,40.5391,920.168,0.0654079,2.24652,-0.000221598
0.00964898,2.26386,4399.92,-3875.63,40.461,920.241,0.0650596,2.26449,0.000223578
0.0100172,2.23332,4399.91,-3875.61,40.7214,919.581,0.0655047,2.23265,0.000111881
0.00986637,2.23371,4399.92,-3875.51,40.3493,920.788,0.0651992,2.24811,-0.000191326
0.00985885,2.23365,4399.91,-3875.45,40.6661,919.421,0.0649617,2.23367,-0.000376899
0.00982352,2.27284,4399.91,-3875.43,40.4297,920.388,0.0652705,2.26081,0.000384045
0.00955718,2.26908,4399.92,-3875.55,39.3483,926.656,0.0659291,2.26544,6.33481e-05
0.00970609,2.24818,4399.92,-3875.56,39.9151,923.017,0.0652072,2.25012,0.000255546
0.00935821,2.30561,4399.92,-3875.62,37.931,934.914,0.0673161,2.26839,-2.70166e-05
0.00957602,2.26748,4399.92,-3875.49,39.4993,925.776,0.0660561,2.25359,9.67097e-05
0.00904785,2.27843,4399.93,-3875.51,37.911,934.476,0.0670488,2.26301,-6.19498e-05
0.00965107,2.24943,4399.92,-3875.6,40.1671,922.093,0.065701,2.25095,5.71816e-05
0.00899735,2.24814,4399.93,-3875.47,37.2885,938.484,0.06775,2.24426,-0.000373424
0.00934228,2.27489,4399.92,-3875.56,38.3261,932.006,0.066735,2.26048,9.87698e-05
0.00967152,2.28864,4399.92,-3875.47,39.7465,924.348,0.0655149,2.27117,0.000376254
0.00931135,2.25247,4399.93,-3875.54,38.6689,929.857,0.0661334,2.25662,0.000228323
0.00925298,2.21676,4399.93,-3875.42,38.2333,932.658,0.0669232,2.22639,-9.49068e-06
0.00928156,2.24481,4399.93,-3875.58,38.5803,930.385,0.0664036,2.24506,0.000404425
0.00925717,2.27218,4399.93,-3875.48,37.9797,934.35,0.0668471,2.26301,-0.000134682
0.00957123,2.21361,4399.92,-3875.42,39.8543,923.881,0.0659086,2.22707,-0.000457812
0.00924147,2.26395,4399.93,-3875.44,37.8609,934.923,0.0672871,2.2544,0.000113409
0.00928501,2.23004,4399.93,-3875.5,38.1895,932.665,0.0668088,2.24099,-0.000273571
0.00955997,2.2708,4399.92,-3875.63,39.4345,925.97,0.0658058,2.26178,-0.00020525
0.00926892,2.18305,4399.93,-3875.59,38.6069,931.071,0.0667148,2.21235,-1.99414e-05
0.0093569,2.3086,4399.92,-3875.51,38.9158,929.01,0.0659939,2.28022,0.000440796
0.00930101,2.18949,4399.93,-3875.47,38.608,931.062,0.0666013,2.21161,6.1995e-05
0.00943518,2.23465,4399.92,-3875.61,38.8727,929.115,0.0664474,2.22818,-0.000279949
0.0095106,2.27703,4399.92,-3875.42,38.4533,931.202,0.0665548,2.26098,0.000320674
0.00917981,2.25204,4399.93,-3875.48,38.0994,933.48,0.0671101,2.24446,-0.000190207
0.00939659,2.3066,4399.92,-3875.53,38.6622,930.453,0.0664332,2.27569,0.000258258
0.009591,2.20149,4399.92,-3875.38,39.3875,926.419,0.065904,2.21779,-0.000464332
0.00930243,2.29775,4399.92,-3875.6,38.0826,933.436,0.0668813,2.27272,0.000145047
0.00945449,2.22243,4399.92,-3875.55,38.9205,928.664,0.0659472,2.23735,0.000411426
0.00926664,2.28352,4399.93,-3875.62,37.8918,934.851,0.0671045,2.26911,-0.000134444
0.00880581,2.27728,4399.93,-3875.52,38.1121,933.069,0.0669208,2.24897,0.000175929
0.00935127,2.19632,4399.92,-3875.55,38.8542,929.723,0.0665853,2.21242,-0.000186445
0.00938928,2.23088,4399.92,-3875.46,38.6368,930.255,0.0664334,2.24328,6.03879e-05
0.00957596,2.26703,4399.92,-3875.58,39.8284,923.366,0.0651702,2.25573,0.000184731
0.00953705,2.21095,4399.92,-3875.41,39.283,927.164,0.0662971,2.22173,-0.000157787
0.00953473,2.1807,4399.92,-3875.62,39.1893,927.325,0.0655595,2.2088,-0.000193486
0.00916152,2.29721,4399.93,-3875.45,38.1117,933.258,0.0667396,2.2739,0.000168434
0.00949556,2.23757,4399.92,-3875.58,39.0203,928.597,0.0665474,2.23228,-0.000277926
0.00951763,2.2547,4399.92,-3875.45,39.3125,926.516,0.0657699,2.25705,0.000716859
0.00935523,2.24198,4399.92,-3875.45,38.3906,931.24,0.0663215,2.24562,-0.000113975
0.00949107,2.19091,4399.92,-3875.6,39.1403,927.84,0.066294,2.22574,-0.000230912
0.00973497,2.26939,4399.92,-3875.6,40.2799,921.226,0.0653498,2.25359,-0.000439056
0.00952662,2.29317,4399.92,-3875.49,39.3427,926.827,0.0660803,2.27537,0.000362893
0.00921563,2.22086,4399.93,-3875.61,38.1708,933.077,0.0670115,2.22535,-0.000216273
0.00918535,2.19829,4399.93,-3875.39,37.7568,935.805,0.0675755,2.22384,-3.18263e-05
0.00967224,2.20871,4399.92,-3875.5,39.6232,924.864,0.0653007,2.2254,-0.000549388
0.00948772,2.24824,4399.92,-3875.38,39.3644,926.338,0.065978,2.24743,-0.000104487
0.0093858,2.25198,4399.93,-3875.45,38.7044,930.118,0.066943,2.25862,0.000294111
0.00923575,2.21491,4399.93,-3875.58,38.7204,930.019,0.0664933,2.22271,-0.000219533
0.00953767,2.20491,4399.92,-3875.51,39.8397,923.638,0.0651434,2.21818,6.53774e-05
0.00914286,2.22732,4399.93,-3875.53,37.8224,935.156,0.0672657,2.24204,-3.10139e-05
0.00957722,2.21955,4399.92,-3875.6,39.7853,924.171,0.0654842,2.21986,2.18475e-05
0.00919089,2.20046,4399.93,-3875.49,37.8606,935.274,0.0671991,2.21729,-0.000213161
0.00911247,2.25956,4399.93,-3875.49,37.3489,938.086,0.0680338,2.25373,0.000271607
0.00951052,2.269,4399.92,-3875.48,39.7372,924.425,0.0658845,2.26452,0.000302991
0.00916043,2.28076,4399.93,-3875.54,38.0575,933.956,0.0669991,2.26358,1.7689e-05
0.00943878,2.29176,4399.92,-3875.55,39.1187,927.593,0.0655594,2.27507,-0.000104929
0.0097281,2.21632,4399.92,-3875.6,40.5897,919.522,0.0644822,2.22622,-0.000281819
0.00961643,2.19842,4399.92,-3875.48,39.8816,923.903,0.065719,2.21089,-0.000485889
0.00965372,2.28526,4399.92,-3875.39,40.2635,921.344,0.0652716,2.26487,0.00034299
0.00919052,2.26281,4399.93,-3875.45,38.0731,933.153,0.0664322,2.25551,0.000475011
0.00955988,2.25441,4399.92,-3875.57,39.3056,926.62,0.0660779,2.2458,0.000297097
0.00932522,2.26524,4399.92,-3875.45,38.8383,929.377,0.0667995,2.25884,-0.000108145
0.00961322,2.22678,4399.92,-3875.5,39.8338,923.844,0.065536,2.22862,5.55738e-06
0.00903812,2.24904,4399.93,-3875.38,37.231,938.551,0.0677187,2.25046,0.000298775
0.00958851,2.22179,4399.92,-3875.57,39.7405,924.226,0.0655248,2.2404,0.000406456
0.00962769,2.25085,4399.92,-3875.55,40.0342,922.841,0.0657308,2.25105,0.000268294
0.00927057,2.28283,4399.92,-3875.39,38.0368,934.212,0.0673504,2.26691,-6.8899e-05
0.00906858,2.26397,4399.93,-3875.47,37.9632,934.211,0.0671059,2.25656,-5.32028e-05
0.00958278,2.20221,4399.92,-3875.43,39.3812,926.413,0.0658028,2.21279,-0.000499341
0.0091709,2.27714,4399.93,-3875.59,37.7976,935.168,0.066968,2.26972,0.000360618
0.00930413,2.22021,4399.93,-3875.38,37.5727,936.284,0.0669915,2.236,0.000805464
0.00959549,2.18967,4399.92,-3875.52,39.9564,923.415,0.065667,2.2138,-0.000319993
0.00995794,2.22417,4399.91,-3875.61,40.9462,933.414,0.0670964,2.28985,0.000793659
0.00980623,2.2442,4399.92,-3875.52,40.3489,920.846,0.0652208,2.24736,0.000112312
0.00969241,2.21979,4399.92,-3875.6,40.2085,921.664,0.0652317,2.2367,8.72643e-05
0.00971449,2.22209,4399.92,-3875.55,40.526,920.054,0.0650294,2.23499,-0.000246778
0.00928581,2.25367,4399.93,-3875.43,38.7493,930,0.0670516,2.24928,-0.000152114
0.00924261,2.23034,4399.93,-3875.6,38.1558,933.346,0.0668004,2.2316,1.99423e-05
0.00951299,2.28861,4399.92,-3875.57,37.9289,934.993,0.0673942,2.26524,0.000235712
0.00937944,2.30237,4399.92,-3875.54,38.9565,928.884,0.0663948,2.27141,0.000227548
0.00925669,2.18769,4399.93,-3875.54,38.264,932.642,0.0669184,2.21862,7.86977e-05
0.00942937,2.22115,4399.92,-3875.53,38.9521,929.073,0.0668392,2.23061,-0.000633659
0.00986194,2.2709,4399.92,-3875.37,40.4695,920.241,0.064985,2.2669,0.000145449
0.00959581,2.21502,4399.92,-3875.48,39.6374,924.904,0.0657121,2.22928,-0.000789156
0.00956272,2.22186,4399.92,-3875.57,39.7734,924.405,0.0656815,2.2174,-0.000201001
0.00967025,2.23132,4399.92,-3875.59,39.4855,925.521,0.0657333,2.23985,-0.000107718
0.00977848,2.22906,4399.92,-3875.5,39.9253,923.568,0.0657759,2.22616,-0.000184979
0.00990181,2.23546,4399.91,-3875.49,40.5626,920.069,0.0651124,2.23533,5.36811e-05
0.00917207,2.27708,4399.93,-3875.39,37.7098,935.887,0.0672509,2.26137,0.000103384
0.00947719,2.19728,4399.92,-3875.61,39.2115,926.784,0.0654102,2.22063,-0.000101531
0.00916494,2.26354,4399.93,-3875.55,38.4825,931.28,0.0669151,2.25597,-1.34439e-05
0.00969953,2.23036,4399.92,-3875.41,40.0679,922.902,0.0659611,2.23374,0.000246143
0.00951263,2.2906,4399.92,-3875.42,39.2733,926.672,0.0655552,2.26922,0.000441918
0.00902132,2.23201,4399.93,-3875.4,37.6281,936.395,0.067486,2.23323,-5.85883e-05
0.00945591,2.19432,4399.92,-3875.44,39.041,928.704,0.066676,2.21055,-0.000544798
0.00984006,2.23769,4399.92,-3875.54,40.706,919.238,0.0652164,2.24711,0.000132701
0.00957388,2.25919,4399.92,-3875.57,38.992,928.398,0.0663605,2.24771,2.17566e-05
0.00977005,2.25602,4399.92,-3875.53,40.368,920.649,0.0651014,2.25739,8.07227e-05
0.00921243,2.18506,4399.93,-3875.55,38.3335,932.1,0.0666426,2.21677,-3.60504e-05
0.00917452,2.23334,4399.92,-3875.54,38.0336,934.076,0.06719,2.23339,-0.00027444
0.00925286,2.21917,4399.93,-3875.4,38.1555,932.886,0.0669396,2.22845,-0.000436071
0.00957208,2.2089,4399.92,-3875.38,39.2523,927.463,0.0662955,2.2206,0.000259612
0.00936185,2.25207,4399.92,-3875.62,38.8276,929.579,0.066735,2.2416,1.45667e-06
0.00943109,2.1795,4399.92,-3875.4,38.5648,931.277,0.0668376,2.21136,-0.000459426
0.00955919,2.24042,4399.92,-3875.39,39.4867,925.7,0.065695,2.23121,-0.000231818
0.00948263,2.23011,4399.92,-3875.46,39.7218,924.283,0.0656888,2.23687,-0.0003272
0.00911411,2.25672,4399.93,-3875.57,37.5767,936.593,0.0677292,2.25447,0.000157213
0.00992031,2.22447,4399.91,-3875.51,40.2454,921.464,0.0650973,2.231,-0.00026292
0.00944374,2.20725,4399.92,-3875.44,39.2781,926.952,0.0658331,2.22223,-0.000168449
0.0092286,2.28935,4399.93,-3875.55,37.5859,936.263,0.0670154,2.26275,0.000300263
0.00948165,2.27413,4399.92,-3875.42,39.718,924.401,0.0657271,2.26375,0.000273566
0.00929674,2.27299,4399.93,-3875.59,38.5149,930.538,0.0661128,2.25588,0.000215697
0.00925359,2.24852,4399.93,-3875.54,37.9947,934.193,0.0672357,2.25387,-0.000236312
0.00935327,2.19379,4399.92,-3875.55,38.7443,929.958,0.0664522,2.21716,-0.000228259
0.00916331,2.25685,4399.93,-3875.39,38.0642,933.711,0.0671195,2.24579,-0.000101333
0.00961638,2.30701,4399.92,-3875.62,39.2498,927.485,0.0662845,2.27396,0.00025082
0.00914634,2.20509,4399.93,-3875.5,38.2894,932.683,0.0669388,2.2323,-0.000393321
0.00937336,2.30467,4399.92,-3875.6,38.4355,931.813,0.066635,2.27774,0.000257694
0.00933145,2.22645,4399.92,-3875.5,38.2162,932.916,0.067278,2.23572,-3.43157e-05
0.00929444,2.26306,4399.93,-3875.61,38.6655,930.355,0.0668258,2.26088,0.000283728
0.0093035,2.29415,4399.92,-3875.6,38.1749,933.097,0.0668966,2.2727,0.000199563
0.00980658,2.2684,4399.92,-3875.57,39.9242,923.507,0.0657457,2.26364,-0.000144545
0.00994092,2.25669,4399.91,-3875.61,40.4876,920.31,0.0651764,2.25327,0.000341025
0.00911942,2.28459,4399.93,-3875.57,37.6987,935.96,0.0671075,2.26474,0.000244943
0.00941774,2.21144,4399.92,-3875.44,38.8037,929.558,0.0662319,2.22217,-4.24651e-05
0.00897088,2.24547,4399.93,-3875.54,37.1417,938.82,0.0675567,2.24938,0.000360091
0.00961368,2.20628,4399.92,-3875.59,39.7191,924.85,0.065994,2.21932,-0.000256353
0.00917171,2.25389,4399.93,-3875.44,37.5277,937.121,0.0677214,2.25134,6.78151e-05
0.0093707,2.22713,4399.92,-3875.61,38.4124,931.67,0.0666362,2.22557,-0.000100458
0.00930353,2.30208,4399.93,-3875.52,38.7603,929.913,0.0664451,2.2756,0.000287183
0.00967691,2.26864,4399.92,-3875.38,39.9525,923.091,0.0655151,2.25861,4.14088e-05
0.00973709,2.24658,4399.92,-3875.57,39.7444,924.376,0.0657074,2.2428,0.000437623
0.0092031,2.27903,4399.93,-3875.51,38.0381,934.143,0.0671685,2.2616,0.000241772
0.0091415,2.26109,4399.93,-3875.48,38.1562,933.266,0.0669837,2.25287,0.000137573
0.00920399,2.25842,4399.93,-3875.39,37.9075,934.846,0.0673373,2.25548,-0.000126493
0.00913568,2.27117,4399.93,-3875.42,37.7885,935.587,0.0675289,2.2629,0.000174901
0.00933714,2.26524,4399.92,-3875.4,38.547,930.952,0.0671166,2.25473,0.000306778
0.00956406,2.26783,4399.92,-3875.46,39.6903,924.542,0.0656606,2.24911,0.000540356
0.00907292,2.23642,4399.93,-3875.5,37.4131,937.56,0.067587,2.24136,0.000464925
0.00913832,2.23719,4399.93,-3875.54,37.61,936.54,0.0676292,2.25495,0.000254477
0.00928354,2.23773,4399.9,-3875.5,38.9777,928.451,0.0663087,2.24493,-6.99428e-05
0.00903908,2.2126,4399.93,-3875.52,37.7515,936.031,0.067432,2.22524,-0.000192922
0.00968487,2.20429,4399.92,-3875.41,39.4855,926.045,0.0659493,2.21838,-0.000158582
0.009164,2.26139,4399.93,-3875.49,37.5178,937.249,0.0684721,2.25316,-0.000388621
0.00902769,2.22752,4399.93,-3875.57,37.3056,938.574,0.0677771,2.23552,0.000149418
0.00977558,2.25969,4399.92,-3875.42,40.8739,918.027,0.0646797,2.25229,0.00010886
0.00977152,2.24264,4399.92,-3875.45,40.3861,920.389,0.0648885,2.24892,3.83958e-05
0.00947531,2.25545,4399.92,-3875.46,38.6125,930.489,0.0668209,2.25449,-0.000191713
0.00958473,2.32908,4399.92,-3875.56,39.2859,927.304,0.0662709,2.28122,0.000333018
0.00967678,2.28261,4399.92,-3875.58,39.7766,924.626,0.0659922,2.27575,0.000362025
0.00912267,2.26063,4399.93,-3875.59,37.8895,935.139,0.0673795,2.26217,0.000185541
0.00939085,2.2141,4399.92,-3875.43,39.0133,928.49,0.0662844,2.22532,-0.000202657
0.00987271,2.22341,4399.92,-3875.53,40.4849,920.624,0.0652852,2.23526,-0.000183684
0.00930726,2.23551,4399.93,-3875.46,38.7403,929.807,0.0665934,2.24288,-0.000485189
0.00930931,2.2525,4399.93,-3875.41,38.2974,932.453,0.0671353,2.24751,-5.15099e-05
0.00970617,2.27452,4399.92,-3875.61,39.9454,923.405,0.065667,2.27294,0.000368336
0.00934887,2.24927,4399.92,-3875.56,38.7887,929.613,0.066555,2.24554,-3.73157e-05
0.00899154,2.22953,4399.93,-3875.38,36.9944,940.013,0.0680455,2.23747,-9.41383e-05
0.00960397,2.2278,4399.92,-3875.45,39.7965,923.991,0.0655935,2.23183,7.34368e-05
0.00927326,2.2675,4399.93,-3875.62,37.8092,935.424,0.0674182,2.25939,-4.62063e-05
0.00934715,2.24611,4399.92,-3875.61,38.9361,928.541,0.0661262,2.24326,-0.000341257
0.00906889,2.23109,4399.93,-3875.58,37.5221,937.223,0.0678546,2.24453,0.000190643
0.00956373,2.19974,4399.92,-3875.54,39.496,925.782,0.065652,2.21023,-0.000304401
0.00940122,2.20777,4399.92,-3875.4,38.3268,932.298,0.0667257,2.21676,-0.000384881
0.00914338,2.22229,4399.93,-3875.58,37.3737,937.84,0.0674383,2.22958,-0.000155349
0.00993092,2.27205,4399.91,-3875.54,39.4721,926.025,0.0660546,2.24949,-0.000155842
0.00944737,2.20901,4399.92,-3875.37,39.5495,925.483,0.0659622,2.22119,-3.84755e-05
0.00913218,2.25204,4399.93,-3875.44,38.1356,933.279,0.0669313,2.2492,0.000425189
0.00942077,2.28541,4399.92,-3875.58,38.6602,930.188,0.0661484,2.27212,-0.000355015
0.00955199,2.28854,4399.92,-3875.56,39.2923,926.791,0.0659205,2.26866,0.000146378
0.00966359,2.25283,4399.92,-3875.52,39.7282,924.319,0.0657068,2.24881,-0.000252261
