tg_th,tg_ph,tg_p,tg_vz,sieve_r,gem_r,r_prime,gem_ph,phi_prime
0.0181288,-1.50759,4399.71,-3875.47,74.1616,786.104,0.0459218,4.60221,-0.00489046
0.0183266,-1.49122,4399.71,-3875.42,75.352,783.305,0.0453684,4.62188,-0.00465739
0.0180024,-1.46792,4399.72,-3875.48,74.1861,788.822,0.0463114,4.68349,-0.00334899
0.0181555,-1.49047,4399.71,-3875.6,75.1641,784.681,0.0459057,4.64505,-0.00447311
0.0182747,-1.45592,4399.71,-3875.53,75.4541,785.888,0.0457051,4.69708,-0.00357994
0.018194,-1.47058,4399.71,-3875.54,75.2966,785.703,0.0462444,4.66956,-0.00400529
0.0181372,-1.50579,4399.71,-3875.51,74.618,785.048,0.0461163,4.59922,-0.00496344
0.0179194,-1.49317,4399.73,-3875.46,73.9451,787.507,0.0462838,4.62946,-0.00468309
0.017898,-1.47081,4399.72,-3875.63,73.9901,789.402,0.0467405,4.67674,-0.00380065
0.0179981,-1.492,4399.72,-3875.62,74.5904,785.375,0.0458658,4.62188,-0.00445583
0.0183198,-1.47695,4399.71,-3875.59,75.5719,784.942,0.0457581,4.66673,-0.00431564
0.0184228,-1.47647,4399.71,-3875.62,75.9361,784.495,0.0459758,4.67142,-0.00380917
0.0181457,-1.49787,4399.72,-3875.6,74.7006,785.362,0.0457709,4.63264,-0.00460303
0.0182099,-1.47024,4399.71,-3875.55,74.978,786.216,0.0460126,4.66566,-0.00366192
0.017965,-1.48006,4399.72,-3875.42,74.0608,788.473,0.0465204,4.66057,-0.00406346
0.0181615,-1.50052,4399.72,-3875.56,75.2049,783.792,0.0458571,4.61358,-0.00455662
0.0181815,-1.50465,4396.93,-3875.45,74.9149,784.751,0.0461794,4.60836,-0.00497768
0.0180312,-1.47594,4399.72,-3875.47,74.1168,788.358,0.0464241,4.66273,-0.00404935
0.0181242,-1.47428,4399.72,-3875.62,74.6635,787.673,0.0462244,4.68211,-0.00323167
0.018152,-1.48074,4399.71,-3875.43,74.8157,785.73,0.0458182,4.64873,-0.00409596
0.0179731,-1.47306,4399.72,-3875.6,74.285,788.515,0.04658,4.67448,-0.00383215
0.0178232,-1.4886,4399.73,-3875.39,74.0256,787.074,0.0460178,4.63012,-0.00460823
0.0181927,-1.46685,4399.71,-3875.45,74.6613,787.349,0.0461151,4.67279,-0.00386051
0.018325,-1.48199,4399.71,-3875.58,75.435,784.822,0.0458435,4.65963,-0.00375566
0.0181252,-1.50904,4399.72,-3875.43,75.2828,783.071,0.0459346,4.59317,-0.00509351
0.0183883,-1.50062,4399.71,-3875.45,75.856,782.018,0.0455046,4.60894,-0.00452187
0.0180198,-1.50843,4399.72,-3875.41,74.4236,785.388,0.0460941,4.59232,-0.00405231
0.0181201,-1.46242,4399.71,-3875.4,74.8379,787.437,0.0460931,4.69658,-0.00334798
0.0180525,-1.49304,4399.72,-3875.46,74.7309,786.572,0.0459848,4.65947,-0.00374581
0.0179981,-1.4866,4399.72,-3875.55,74.1133,787.574,0.0461261,4.65025,-0.0043807
0.0179867,-1.47845,4399.72,-3875.51,74.4032,786.977,0.0457848,4.65527,-0.00465577
0.0179154,-1.49984,4399.72,-3875.62,74.2142,786.445,0.0459174,4.6223,-0.00418745
0.0178194,-1.47226,4399.72,-3875.58,73.6667,789.479,0.0468935,4.65873,-0.00377042
0.0181055,-1.46908,4399.72,-3875.45,74.4157,788.088,0.0463897,4.675,-0.00393759
0.01805,-1.47515,4399.72,-3875.38,74.5764,787.343,0.0464741,4.66265,-0.00400519
0.0179693,-1.49967,4399.72,-3875.4,74.0441,786.8,0.0462539,4.60744,-0.00509299
0.017978,-1.48086,4399.72,-3875.41,73.8177,788.488,0.0464971,4.64437,-0.00423426
0.0185157,-1.48237,4399.7,-3875.54,76.2105,783.114,0.0453143,4.66548,-0.00401291
0.0184925,-1.49516,4399.71,-3875.38,75.9887,782.384,0.0456938,4.62957,-0.00474951
0.0179442,-1.47563,4399.72,-3875.48,73.9234,788.695,0.0462005,4.66613,-0.00309512
0.0180962,-1.49932,4399.72,-3875.43,74.8957,784.975,0.0458395,4.63238,-0.00407737
0.0181946,-1.48949,4399.72,-3875.41,75.0686,784.834,0.0459937,4.63572,-0.00414081
0.0179426,-1.46489,4399.72,-3875.38,74.2838,788.648,0.0464032,4.68507,-0.00387821
0.0183552,-1.45926,4399.71,-3875.46,75.2019,786.813,0.0460313,4.70308,-0.00326162
0.0183647,-1.51027,4399.71,-3875.38,75.663,782.073,0.0455795,4.59852,-0.00513985
0.0179445,-1.47488,4399.72,-3875.6,73.9391,789.799,0.0469082,4.68387,-0.00361257
0.0181005,-1.49914,4399.72,-3875.55,74.7231,784.814,0.0455068,4.6203,-0.0047158
0.0182759,-1.51199,4399.71,-3875.45,74.7752,783.838,0.0454344,4.58775,-0.00511796
0.0181519,-1.47264,4399.72,-3875.43,74.4082,787.945,0.0457014,4.69101,-0.00372039
0.0181241,-1.50028,4399.72,-3875.43,74.5327,785.54,0.0460459,4.61309,-0.00448521
0.0184746,-1.50577,4399.7,-3875.6,76.054,781.737,0.0451062,4.63204,-0.00368246
0.0183565,-1.48712,4399.71,-3875.51,75.4834,783.857,0.0456932,4.64402,-0.00449927
0.0184992,-1.49429,4399.71,-3875.43,76.4779,781.61,0.0454439,4.64424,-0.00439926
0.0183639,-1.46737,4399.71,-3875.44,76.0041,784.626,0.0456958,4.68634,-0.00367513
0.0183867,-1.49335,4399.71,-3875.54,75.7464,782.161,0.0454502,4.60884,-0.00474352
0.0179806,-1.50274,4399.72,-3875.41,74.6043,785.858,0.0466575,4.61411,-0.00490814
0.0182585,-1.5083,4399.71,-3875.54,75.3851,782.751,0.0456029,4.59762,-0.00560477
0.0183276,-1.45979,4399.71,-3875.49,75.5453,786.029,0.0458886,4.70295,-0.00325239
0.0182687,-1.47013,4399.71,-3875.4,75.7478,785.169,0.0457732,4.68462,-0.00340932
0.017883,-1.49276,4399.72,-3875.52,73.7479,787.89,0.0462496,4.62791,-0.0044001
0.0183257,-1.48186,4399.71,-3875.55,75.7177,783.863,0.0453292,4.66041,-0.00391104
0.0182411,-1.45241,4399.71,-3875.6,74.9752,787.403,0.0462299,4.70672,-0.0035226
0.0183025,-1.50017,4399.71,-3875.62,75.6107,783.063,0.0453314,4.63511,-0.00442597
0.0179416,-1.47978,4399.72,-3875.43,73.8026,789.361,0.0467658,4.66315,-0.00409672
0.0181744,-1.47074,4399.72,-3875.46,75.0405,786.755,0.0459355,4.68845,-0.00336018
0.018199,-1.47227,4399.71,-3875.48,75.362,785.807,0.0459169,4.67967,-0.00384637
0.0178947,-1.48409,4399.72,-3875.45,73.726,788.858,0.0465684,4.65079,-0.00399178
0.0181682,-1.46702,4399.71,-3875.5,74.7727,787.098,0.0457842,4.68977,-0.0029803
0.0182172,-1.46131,4399.71,-3875.41,75.3988,785.978,0.0456375,4.69829,-0.00374123
0.0179631,-1.48787,4399.72,-3875.55,74.1297,787.106,0.0458248,4.64475,-0.00402765
0.0180884,-1.46116,4399.72,-3875.38,74.3148,788.749,0.0461998,4.69595,-0.00349673
0.0182427,-1.5003,4399.71,-3875.44,75.7132,782.471,0.0456268,4.61265,-0.00467268
0.0180981,-1.51566,4399.72,-3875.62,75.2162,782.826,0.0454954,4.58779,-0.00471104
0.0185802,-1.47952,4399.7,-3875.51,76.2542,783.305,0.0453915,4.67021,-0.00351208
0.0180693,-1.50127,4399.72,-3875.41,74.4676,785.357,0.0459984,4.60328,-0.00448865
0.0181382,-1.46442,4399.72,-3875.45,74.532,788.332,0.0464524,4.68789,-0.00364742
0.0176556,-1.49908,4399.73,-3875.58,73.6012,788.195,0.0464765,4.61815,-0.00463897
0.0182261,-1.51261,4399.71,-3875.62,74.9561,784.168,0.0458076,4.6096,-0.00483511
0.0182738,-1.47743,4399.71,-3875.41,75.524,784.627,0.0456455,4.6658,-0.00380727
0.017845,-1.49708,4399.72,-3875.42,73.6964,787.959,0.0464565,4.61991,-0.00451619
0.0180252,-1.4597,4399.72,-3875.54,74.2633,788.939,0.0464414,4.69383,-0.0033767
0.0184282,-1.47277,4399.71,-3875.62,76.1135,784.598,0.0457658,4.68592,-0.00341572
0.0177929,-1.46774,4399.73,-3875.57,74.2721,787.728,0.0460909,4.66092,-0.00430956
0.0179994,-1.46828,4399.72,-3875.39,73.9128,788.875,0.046081,4.67514,-0.0036561
0.0180484,-1.46331,4399.72,-3875.46,74.1107,789.105,0.0468661,4.68391,-0.00365703
0.0181266,-1.51648,4399.71,-3875.42,74.8605,784.019,0.045985,4.58804,-0.00540606
0.0182319,-1.4854,4399.71,-3875.39,75.4164,784.501,0.0455248,4.65555,-0.0038755
0.0179804,-1.49675,4399.72,-3875.38,73.9729,787.138,0.0460004,4.62799,-0.00421244
0.0183274,-1.51141,4399.71,-3875.54,75.156,783.234,0.0458099,4.59101,-0.00516263
0.0178225,-1.48775,4399.72,-3875.39,73.4473,786.665,0.0451367,4.65847,-0.00388708
0.0182553,-1.51009,4399.71,-3875.56,75.3833,782.49,0.0458723,4.58767,-0.00485771
0.018007,-1.50466,4399.72,-3875.44,74.3594,786.019,0.046327,4.60466,-0.00513062
0.0183684,-1.46927,4399.71,-3875.41,75.3032,786.219,0.0461503,4.68731,-0.00346878
0.0180592,-1.48225,4399.72,-3875.49,74.4769,786.233,0.0460081,4.64038,-0.00441947
0.0180734,-1.49438,4399.72,-3875.57,74.2264,787.128,0.0463467,4.63601,-0.00440028
0.0182828,-1.47561,4399.71,-3875.59,75.476,785.082,0.0455937,4.67285,-0.00377551
0.0181296,-1.48898,4399.72,-3875.38,75.1926,784.031,0.0452707,4.63515,-0.00450456
0.0180559,-1.47755,4399.72,-3875.54,75.0846,785.806,0.0458738,4.66302,-0.00410373
0.0178128,-1.49176,4399.72,-3875.46,73.8042,788.24,0.0465539,4.63689,-0.00424708
0.018317,-1.50064,4399.71,-3875.46,75.7275,782.248,0.0454351,4.61071,-0.00508224
0.0182675,-1.4872,4399.71,-3875.45,74.909,785.5,0.0463496,4.63476,-0.00445412
0.0183308,-1.47983,4399.71,-3875.46,76.0002,783.98,0.0454784,4.67456,-0.00333534
0.018109,-1.49007,4399.72,-3875.61,74.231,787.831,0.0467063,4.64845,-0.00388027
0.0182513,-1.47952,4399.71,-3875.52,75.6909,783.453,0.0448985,4.65873,-0.00380077
0.0181967,-1.46078,4399.71,-3875.51,75.0771,786.936,0.0464633,4.68109,-0.00422661
0.0180124,-1.48111,4399.72,-3875.39,74.3984,787.556,0.0461304,4.66405,-0.00369483
0.0180964,-1.4701,4399.72,-3875.48,75.3591,785.588,0.045562,4.67915,-0.00340788
0.0182309,-1.47496,4399.71,-3875.52,74.9897,786.663,0.0458097,4.68138,-0.00362799
0.0180725,-1.47555,4399.71,-3875.46,74.1782,788.358,0.0467285,4.66293,-0.00366075
0.0178744,-1.4996,4399.73,-3875.42,73.6498,787.975,0.046461,4.61422,-0.00442277
0.0181121,-1.4627,4399.72,-3875.62,74.6678,787.973,0.0463136,4.69866,-0.00332797
0.0186169,-1.47521,4399.7,-3875.46,76.3854,782.901,0.0456693,4.66532,-0.00408596
0.0178452,-1.50592,4399.73,-3875.52,73.8063,787.666,0.0465237,4.61596,-0.00445006
0.017957,-1.49068,4399.72,-3875.53,74.5808,786.241,0.0462205,4.63937,-0.00424138
0.0178903,-1.51144,4399.72,-3875.61,74.4736,784.802,0.04579,4.58981,-0.00505235
0.0179322,-1.47888,4399.72,-3875.46,73.836,788.819,0.0460901,4.6644,-0.00447239
0.0177964,-1.46775,4399.72,-3875.45,73.6824,789.315,0.0458402,4.67754,-0.00419147
0.0182468,-1.46567,4399.71,-3875.51,75.629,785.599,0.0456801,4.69965,-0.00359847
0.0183368,-1.48561,4399.71,-3875.56,75.591,783.426,0.045627,4.63723,-0.00398037
0.0181101,-1.46083,4399.72,-3875.4,74.6181,788.076,0.0463099,4.7002,-0.00344507
0.0178968,-1.48483,4399.72,-3875.39,73.6656,788.99,0.046752,4.64991,-0.00399805
0.0179017,-1.47542,4399.72,-3875.53,74.4344,788.237,0.0462073,4.68846,-0.00334605
0.0182893,-1.46952,4399.71,-3875.63,75.4071,784.754,0.0456826,4.65879,-0.00395221
0.0184447,-1.49898,4399.71,-3875.5,76.0872,781.889,0.0452376,4.63263,-0.00439062
0.017868,-1.47565,4399.72,-3875.41,73.9772,788.942,0.046583,4.66189,-0.00429862
0.0185081,-1.47199,4399.71,-3875.43,75.844,784.654,0.0454649,4.68304,-0.0037807
0.0180997,-1.48044,4399.72,-3875.48,74.626,786.755,0.046013,4.65734,-0.00415544
0.0185516,-1.46977,4399.7,-3875.61,76.1588,784.321,0.0458839,4.68066,-0.00424939
0.0177839,-1.49363,4399.73,-3875.4,73.4546,788.605,0.0461453,4.63238,-0.00438497
0.0181345,-1.48146,4399.72,-3875.58,75.2043,785.875,0.0462116,4.6658,-0.00404055
0.0182485,-1.45197,4399.71,-3875.45,74.9422,787.109,0.0457287,4.7109,-0.00302757
0.0178363,-1.4803,4399.72,-3875.42,73.8576,788.607,0.0464891,4.6523,-0.00409251
0.0179113,-1.4918,4399.72,-3875.44,74.0508,787.118,0.0465538,4.61914,-0.00476598
0.0180323,-1.47051,4399.72,-3875.46,74.0983,788.263,0.0458038,4.67126,-0.00403242
0.0181701,-1.48857,4399.72,-3875.39,75.0338,785.009,0.0456804,4.64504,-0.00413804
0.0178402,-1.49811,4399.72,-3875.46,73.744,788.015,0.0465821,4.62529,-0.00433045
0.0184473,-1.49513,4399.71,-3875.4,76.1544,781.779,0.0457291,4.62438,-0.00400558
0.0184572,-1.47606,4399.7,-3875.62,75.6728,783.885,0.0456694,4.65415,-0.00389573
0.0181359,-1.48711,4399.72,-3875.49,74.9255,785.071,0.0459114,4.63576,-0.0043251
0.0178657,-1.49415,4399.72,-3875.5,74.3272,786.731,0.0464413,4.62978,-0.00432604
0.0183029,-1.46482,4399.71,-3875.44,75.202,786.509,0.0458631,4.69498,-0.00342066
0.0183219,-1.49214,4399.71,-3875.4,75.5101,783.914,0.0458186,4.63828,-0.00391893
0.0177875,-1.49101,4399.72,-3875.4,73.5286,788.77,0.0462378,4.63965,-0.00437052
0.018535,-1.49925,4399.71,-3875.38,76.3962,781.158,0.0452073,4.62643,-0.00454673
0.0183608,-1.48336,4399.71,-3875.56,75.6647,784.601,0.0460371,4.66329,-0.00387213
0.0179353,-1.47391,4399.72,-3875.63,74.3679,788.083,0.0462963,4.67568,-0.00385892
0.0182971,-1.48899,4399.71,-3875.58,75.6118,783.766,0.0453539,4.65433,-0.0041277
0.018335,-1.46671,4399.71,-3875.49,75.6591,785.013,0.0456507,4.68387,-0.00320223
0.0178442,-1.5007,4399.72,-3875.61,73.9196,786.73,0.0457432,4.61106,-0.00533875
0.017968,-1.50965,4399.72,-3875.53,74.4681,785.367,0.045991,4.60277,-0.00490768
0.0178873,-1.48106,4399.72,-3875.52,73.6567,790.036,0.0465203,4.67634,-0.00370511
0.0182577,-1.49649,4399.71,-3875.41,75.1709,784.398,0.0461448,4.62591,-0.00479962
0.0184237,-1.47854,4399.7,-3875.53,75.3402,785.261,0.0460821,4.65882,-0.00469116
0.0181694,-1.49438,4399.71,-3875.4,75.252,784.543,0.045991,4.6367,-0.00466858
0.0185125,-1.47676,4399.7,-3875.38,76.3476,782.866,0.045217,4.6699,-0.00421193
0.0182404,-1.50964,4399.71,-3875.5,75.3045,783.625,0.045832,4.61645,-0.00414458
0.0178883,-1.47017,4399.72,-3875.41,73.738,789.608,0.0466043,4.66811,-0.00452209
0.0179468,-1.48047,4399.72,-3875.61,74.1854,787.87,0.0463244,4.65628,-0.00439114
0.0183609,-1.50553,4399.71,-3875.49,75.6809,781.901,0.045086,4.60304,-0.00520491
0.0182423,-1.49141,4399.71,-3875.47,74.8845,785.038,0.0457403,4.63687,-0.00431436
0.018195,-1.47839,4399.71,-3875.6,74.4504,787.187,0.0460502,4.65909,-0.00389316
0.0174611,-1.41957,4399.73,-3875.44,74.5231,788.249,0.046286,4.70324,-0.00278388
0.0182484,-1.4771,4399.71,-3875.52,75.4214,785.84,0.0459591,4.68336,-0.00371155
0.0179207,-1.48948,4399.72,-3875.59,73.8118,788.144,0.0461296,4.64329,-0.00421243
0.0182623,-1.45417,4399.71,-3875.55,74.9721,787.394,0.0462208,4.71309,-0.00329311
0.0184395,-1.49716,4399.71,-3875.4,76.0001,781.444,0.0448691,4.61829,-0.00458039
0.0184782,-1.48487,4399.71,-3875.39,76.5251,781.792,0.0452167,4.65345,-0.00379642
0.0179855,-1.48499,4399.72,-3875.49,74.2421,787.547,0.0460285,4.65704,-0.00422684
0.0177977,-1.49305,4399.72,-3875.52,73.7454,788.233,0.0461818,4.64238,-0.00424332
0.0178981,-1.48727,4399.72,-3875.61,74.1904,788.38,0.0463401,4.66868,-0.00362325
0.0181683,-1.50123,4399.71,-3875.6,75.1104,783.441,0.0457313,4.59708,-0.00479519
0.0178764,-1.48108,4399.72,-3875.52,73.616,789.47,0.0463471,4.66084,-0.00428959
0.0185677,-1.49417,4399.7,-3875.44,76.3893,781.027,0.0451206,4.62913,-0.00435087
0.0181784,-1.46536,4399.71,-3875.59,75.2747,786.553,0.0459478,4.70119,-0.00352993
0.0182288,-1.46153,4399.71,-3875.57,74.919,786.692,0.0455099,4.69154,-0.00377367
0.0182393,-1.46794,4399.71,-3875.55,75.2742,786.5,0.0459819,4.69934,-0.00382028
0.0182255,-1.4636,4399.72,-3875.45,75.1963,786.754,0.0459688,4.7024,-0.0031238
0.0183846,-1.50384,4399.71,-3875.42,75.6936,782.45,0.0454927,4.61366,-0.00469744
0.0181146,-1.48742,4399.72,-3875.54,75.1738,784.902,0.0457965,4.64529,-0.00457169
0.0184145,-1.48254,4399.71,-3875.59,75.8237,783.378,0.0456607,4.64785,-0.00388602
0.0182945,-1.46234,4399.71,-3875.63,75.4456,785.909,0.0458816,4.6984,-0.0037849
0.0185968,-1.47867,4399.7,-3875.39,76.1944,783.123,0.0452837,4.66467,-0.00408924
0.0181857,-1.48964,4399.71,-3875.54,75.6825,783.275,0.0456223,4.6356,-0.00450099
0.0179442,-1.49059,4399.72,-3875.39,74.0471,787.583,0.046322,4.63742,-0.00454362
0.0180284,-1.50333,4399.72,-3875.47,74.1085,786.838,0.0466923,4.60452,-0.00484978
0.0181406,-1.49441,4399.71,-3875.56,75.1563,784.506,0.0458586,4.63568,-0.00418836
0.0178569,-1.47236,4399.72,-3875.53,74.1259,788.441,0.0463455,4.66893,-0.00380789
0.0178543,-1.49831,4399.72,-3875.49,73.6791,788.183,0.0467968,4.62167,-0.00457792
0.0185148,-1.49158,4399.71,-3875.52,76.3732,781.34,0.0450427,4.63622,-0.00490919
0.0182596,-1.46588,4399.71,-3875.43,75.2201,786.654,0.0463355,4.68635,-0.0035246
0.0183917,-1.45886,4399.71,-3875.54,75.7035,785.328,0.0455774,4.69734,-0.00359689
0.0178227,-1.50006,4399.73,-3875.47,73.6706,787.809,0.0464052,4.61232,-0.00452421
0.0182675,-1.465,4399.71,-3875.38,75.5686,785.66,0.0457203,4.696,-0.00346176
0.0181052,-1.47882,4399.72,-3875.43,74.6819,787.059,0.0460948,4.67029,-0.0040589
0.0179937,-1.46183,4399.72,-3875.63,75.1403,786.477,0.0455882,4.70368,-0.00424591
0.0177442,-1.49745,4399.72,-3875.41,73.8699,787.168,0.0460121,4.61721,-0.00469553
0.0180333,-1.49251,4399.72,-3875.47,73.9933,788.162,0.0471326,4.63439,-0.00474008
0.0180467,-1.45497,4399.72,-3875.62,74.5774,788.39,0.046624,4.70226,-0.00338836
0.0179411,-1.47799,4399.72,-3875.39,74.061,788.37,0.0465711,4.65835,-0.00463078
0.0181651,-1.47739,4399.71,-3875.56,74.7562,786.517,0.0461434,4.65691,-0.00422652
0.0185267,-1.46136,4399.7,-3875.52,75.7669,785.6,0.0460054,4.69358,-0.0035273
0.0182556,-1.45584,4399.71,-3875.53,75.0011,787.311,0.0462089,4.7098,-0.00307751
0.018319,-1.49999,4399.71,-3875.52,75.4535,784.105,0.0456694,4.64514,-0.00431752
0.0182189,-1.47426,4399.71,-3875.56,75.0044,786.814,0.0462194,4.67904,-0.00402774
0.0181527,-1.49692,4399.71,-3875.37,74.6525,785.083,0.0457019,4.61837,-0.00449605
0.0181146,-1.49607,4399.71,-3875.45,74.6674,785.378,0.0456245,4.63256,-0.00455004
0.0178297,-1.48273,4399.72,-3875.6,73.6019,789.735,0.0462843,4.66985,-0.00370445
0.0178744,-1.49637,4399.72,-3875.42,74.0079,786.929,0.0460615,4.6162,-0.00469301
0.0179489,-1.49058,4399.72,-3875.45,73.8951,788.014,0.0460726,4.64851,-0.00439102
0.0184425,-1.50767,4399.71,-3875.62,76.0237,781.424,0.0453606,4.60881,-0.00493509
0.0184633,-1.48008,4399.7,-3875.6,75.8514,784.042,0.0458543,4.66144,-0.00408035
0.0178563,-1.50063,4399.72,-3875.49,74.0753,787.438,0.0462944,4.63416,-0.00425702
0.0184109,-1.48496,4399.71,-3875.58,75.3626,784.602,0.0456927,4.6554,-0.0041195
0.0177863,-1.50529,4399.73,-3875.58,74.0684,786.594,0.0463387,4.60179,-0.00508209
0.0184066,-1.46531,4399.71,-3875.52,75.9605,784.329,0.0457431,4.67526,-0.00333833
0.0182709,-1.49773,4399.71,-3875.59,74.9439,784.334,0.0455858,4.6198,-0.00476378
0.0177621,-1.49081,4399.73,-3875.62,73.5284,788.851,0.0461835,4.64237,-0.00440183
0.0180906,-1.48215,4399.72,-3875.41,74.5253,787.345,0.0462624,4.66286,-0.00412051
0.0184472,-1.48075,4399.71,-3875.52,76.1344,783.237,0.0452123,4.66311,-0.00370292
0.0183333,-1.48315,4399.71,-3875.4,75.18,785.511,0.0460607,4.6569,-0.00431887
0.0180716,-1.48056,4399.72,-3875.48,74.9779,785.755,0.0461131,4.65182,-0.00473036
0.0183445,-1.49747,4399.71,-3875.59,75.7314,782.458,0.0455351,4.6145,-0.00444733
0.0179409,-1.49674,4399.72,-3875.47,74.2411,786.974,0.0463113,4.63403,-0.00437103
0.0180768,-1.49301,4399.71,-3875.48,74.3441,786.952,0.0466118,4.6404,-0.00558341
0.0180435,-1.51521,4399.72,-3875.49,74.4282,785.233,0.0458246,4.59275,-0.00542324
0.0183014,-1.49086,4399.71,-3875.59,75.6293,783.738,0.0452469,4.65525,-0.00395819
0.0182372,-1.49271,4399.71,-3875.4,75.1226,784.189,0.0457034,4.62309,-0.0048848
0.0182428,-1.47119,4399.71,-3875.58,75.044,786.863,0.0460403,4.69067,-0.00328062
0.0180497,-1.48016,4399.72,-3875.59,74.4952,787.535,0.0465638,4.65914,-0.00405172
0.0180194,-1.49111,4399.72,-3875.61,73.6816,788.295,0.0464123,4.63382,-0.00437487
0.0181594,-1.46297,4399.71,-3875.63,74.9055,787.261,0.0459477,4.69795,-0.00337836
0.0183993,-1.48098,4399.71,-3875.6,76.1626,783.169,0.0452173,4.66441,-0.00390132
0.0180439,-1.48911,4399.72,-3875.58,74.7297,785.637,0.046226,4.62781,-0.00442818
0.017884,-1.47165,4399.72,-3875.54,73.8457,789.271,0.0459022,4.68405,-0.00333119
0.0181101,-1.46714,4399.71,-3875.44,74.78,787.521,0.0460516,4.69346,-0.00350064
0.018232,-1.49474,4399.71,-3875.39,75.0063,784.535,0.0459165,4.6196,-0.00459868
0.018531,-1.49923,4399.7,-3875.6,76.4095,781.39,0.0450504,4.64052,-0.0039769
0.0184798,-1.4906,4399.7,-3875.54,76.3907,781.262,0.0452832,4.63311,-0.00475875
0.0183307,-1.47488,4399.71,-3875.54,75.5838,784.246,0.0453807,4.66113,-0.00405394
0.0182908,-1.48738,4399.71,-3875.44,75.0523,785.548,0.0463824,4.64576,-0.00419032
0.0180972,-1.4581,4399.72,-3875.53,74.5283,788.291,0.0462897,4.70508,-0.00300406
0.0182521,-1.46063,4399.71,-3875.41,75.4719,785.905,0.0457449,4.7034,-0.00341373
0.0185062,-1.47848,4399.7,-3875.46,76.4045,782.761,0.0453181,4.66631,-0.00433167
