tg_th,tg_ph,tg_p,tg_vz,sieve_r,gem_r,r_prime,gem_ph,phi_prime
0.0154027,2.34581,4399.79,-3875.49,63.2164,821.594,0.0512015,2.45099,0.00297205
0.0151659,2.37388,4399.8,-3875.43,63.1367,822.68,0.0519153,2.49495,0.00356183
0.0151209,2.36711,4399.8,-3875.44,62.623,824.033,0.051728,2.4697,0.00345627
0.0155228,2.36937,4399.79,-3875.59,63.9262,819.608,0.0509837,2.49111,0.0032438
0.0153181,2.37522,4399.8,-3875.5,63.0699,822.509,0.0514919,2.50919,0.00390587
0.0153106,2.37772,4399.8,-3875.44,63.5237,821.14,0.0515797,2.51727,0.0039349
0.0151566,2.39117,4399.8,-3875.46,62.6481,823.972,0.0516315,2.54062,0.00427815
0.0155069,2.37199,4399.79,-3875.44,63.8787,819.668,0.0508159,2.50574,0.00333348
0.0154664,2.42165,4399.79,-3875.59,63.389,820.988,0.051339,2.58937,0.00505996
0.0151706,2.38175,4399.8,-3875.59,62.7215,823.565,0.0515265,2.52105,0.00361553
0.0151047,2.40905,4399.8,-3875.56,61.9081,826.676,0.0518716,2.54329,0.00423856
0.0156665,2.38964,4399.79,-3875.53,64.1576,818.289,0.050516,2.54127,0.00393164
0.0150339,2.40358,4399.8,-3875.39,62.3494,824.847,0.0512929,2.5619,0.00424909
0.0154781,2.37794,4399.79,-3875.6,64.0175,819.196,0.0507783,2.49573,0.00329118
0.0151429,2.41489,4399.8,-3875.56,62.4031,825.477,0.0524748,2.57802,0.00448857
0.0151633,2.34198,4399.8,-3875.59,63.1551,821.583,0.0511975,2.44816,0.0029137
0.0154815,2.3616,4399.79,-3875.51,63.4072,821.386,0.0511411,2.48906,0.00338068
0.015281,2.35218,4399.8,-3875.48,63.1713,822.183,0.0514921,2.46991,0.00304534
0.0151287,2.42936,4399.8,-3875.57,62.1098,825.839,0.0517364,2.56999,0.00431588
0.014877,2.39332,4399.81,-3875.58,61.6763,827.64,0.0521869,2.55078,0.00422674
0.0153915,2.40224,4399.8,-3875.39,63.3574,821.545,0.0513786,2.56324,0.00415497
0.0151002,2.39772,4399.8,-3875.57,62.147,825.944,0.051714,2.55042,0.0042237
0.0149004,2.36868,4399.81,-3875.51,61.6422,827.737,0.0521872,2.47794,0.00337251
0.0152586,2.35249,4399.8,-3875.56,63.0642,822.237,0.051557,2.45835,0.00322688
0.015118,2.3559,4399.8,-3875.38,62.5746,824.172,0.0515851,2.47172,0.003129
0.0151537,2.37613,4399.8,-3875.6,62.5264,824.32,0.0514253,2.4761,0.0033511
0.0153392,2.36078,4399.8,-3875.5,63.6039,820.511,0.0510501,2.46964,0.00311213
0.0154001,2.39069,4399.8,-3875.39,63.6444,820.377,0.0511002,2.5427,0.00458401
0.0150131,2.41324,4399.81,-3875.47,62.0844,825.646,0.0512478,2.57429,0.0048457
0.0151497,2.36223,4399.8,-3875.49,62.8327,823.72,0.0517404,2.4991,0.00393178
0.0156761,2.35989,4399.79,-3875.52,64.4731,817.496,0.0504659,2.50056,0.00367873
0.0155602,2.39242,4399.79,-3875.44,64.4448,817.426,0.0508334,2.52554,0.00362378
0.0155495,2.36796,4399.79,-3875.53,64.3112,818.225,0.0505821,2.49231,0.00347789
0.0155352,2.39019,4399.79,-3875.54,64.0049,818.884,0.0507825,2.53377,0.00351831
0.0153731,2.32987,4399.8,-3875.52,62.3153,825.289,0.0516131,2.47588,0.00297901
0.0155048,2.35994,4399.79,-3875.61,64.0886,819.312,0.0511738,2.49014,0.00348092
0.014889,2.40566,4399.81,-3875.61,62.0127,826.243,0.051762,2.54837,0.0043409
0.0149546,2.40126,4399.81,-3875.54,62.3457,825.03,0.0516186,2.56771,0.00460299
0.0154604,2.40445,4399.79,-3875.46,63.7364,819.862,0.0508385,2.56738,0.00491378
0.0150273,2.40402,4399.81,-3875.51,62.4266,824.944,0.0517858,2.56486,0.00448675
0.0150753,2.38359,4399.8,-3875.44,62.2259,825.497,0.0517219,2.51114,0.00366157
0.0151167,2.34712,4399.8,-3875.59,62.2048,825.252,0.0517338,2.46076,0.00304768
0.0154792,2.38812,4399.79,-3875.57,64.0927,818.671,0.0507633,2.5338,0.00455991
0.0150529,2.39341,4399.8,-3875.45,62.3523,825.203,0.0519451,2.5336,0.00375611
0.0150124,2.35684,4399.81,-3875.52,62.0465,825.639,0.0516597,2.45914,0.00332367
0.0153249,2.36448,4399.8,-3875.56,63.7499,819.854,0.0507163,2.48156,0.00330385
0.0157954,2.3821,4399.78,-3875.61,64.3084,818.308,0.0507906,2.51092,0.0036073
0.0155537,2.36833,4399.79,-3875.46,64.2729,818.213,0.0505915,2.49092,0.00364142
0.0150643,2.36688,4399.8,-3875.55,61.6262,827.809,0.0520942,2.48131,0.00351678
0.0154194,2.39487,4399.8,-3875.58,63.4062,821.148,0.0509896,2.54649,0.00442219
0.0148313,2.36691,4399.81,-3875.52,61.6596,826.748,0.0512349,2.47096,0.00331513
0.0153862,2.35824,4399.79,-3875.42,63.1188,821.815,0.050947,2.46378,0.00303897
0.0153051,2.37986,4399.8,-3875.4,63.1429,821.992,0.0512207,2.51516,0.00410325
0.0153974,2.40367,4399.8,-3875.4,63.1763,821.918,0.0511857,2.56861,0.00451555
0.0153644,2.41716,4399.79,-3875.45,63.2264,821.813,0.051628,2.59286,0.00477216
0.0150895,2.34362,4399.8,-3875.59,63.1164,822.105,0.0516397,2.44857,0.00277285
0.0149308,2.39996,4399.8,-3875.41,61.8427,827.045,0.0522527,2.55667,0.00379426
0.0149147,2.39856,4399.81,-3875.49,61.7203,826.51,0.0509912,2.54522,0.00488471
0.0153562,2.38693,4399.79,-3875.48,63.3349,821.514,0.0514121,2.54023,0.0039053
0.015145,2.35118,4399.8,-3875.48,62.4529,824.191,0.0514255,2.46239,0.00328274
0.0150211,2.39468,4399.8,-3875.46,62.2274,825.589,0.0518461,2.53855,0.00424394
0.0152792,2.4042,4399.8,-3875.5,63.2261,821.9,0.0513405,2.5501,0.00457035
0.0153439,2.36462,4399.8,-3875.47,63.1851,822.023,0.0512707,2.47869,0.00329139
0.0151931,2.39199,4399.8,-3875.43,62.8883,823.137,0.0515172,2.55522,0.00422211
0.0150036,2.39369,4399.81,-3875.59,61.4911,827.835,0.0516781,2.52961,0.00383562
0.0153082,2.3842,4399.8,-3875.39,63.084,822.19,0.0510973,2.52015,0.0039665
0.0147791,2.38113,4399.81,-3875.48,61.7478,827.267,0.0520393,2.51486,0.0034185
0.0156025,2.39218,4399.79,-3875.5,64.4091,817.602,0.0508046,2.56226,0.0042058
0.0150013,2.40616,4399.81,-3875.4,61.7615,827.081,0.0516557,2.56637,0.00463805
0.015227,2.3563,4399.8,-3875.39,63.2624,821.934,0.0516083,2.46352,0.00283603
0.0151685,2.38476,4399.8,-3875.59,62.4932,824.329,0.0512882,2.49955,0.00365029
0.0151737,2.39665,4399.8,-3875.48,62.97,823.591,0.052333,2.57192,0.00474588
0.0148243,2.37401,4399.81,-3875.43,61.6461,826.948,0.0513803,2.52992,0.00424413
0.0152336,2.35966,4399.8,-3875.52,62.9457,822.535,0.0513298,2.45413,0.00272966
0.0150262,2.41805,4399.81,-3875.59,62.2752,825.113,0.0515695,2.57009,0.0044499
0.0148333,2.3778,4399.81,-3875.51,61.5098,827.835,0.0518993,2.51356,0.00362185
0.0150506,2.41074,4399.8,-3875.61,62.0362,826.115,0.0518713,2.56063,0.0044082
0.0154156,2.40957,4399.79,-3875.61,64.0607,818.929,0.0509879,2.55883,0.00474636
0.0149889,2.38365,4399.81,-3875.52,61.5873,827.9,0.0521771,2.51379,0.00396841
0.0157361,2.40821,4399.79,-3875.61,64.284,818.411,0.0512391,2.54286,0.00379305
0.0149082,2.39287,4399.81,-3875.42,61.3417,828.245,0.0519408,2.52246,0.00325277
0.015137,2.3595,4399.8,-3875.45,62.9136,823.042,0.051521,2.47427,0.00356819
0.0150016,2.37696,4399.81,-3875.53,61.5402,828.251,0.0520307,2.49286,0.00342824
0.0152423,2.35614,4399.8,-3875.57,62.9623,822.676,0.0512769,2.46743,0.00307177
0.0148005,2.36198,4399.81,-3875.48,62.5493,824.235,0.0513439,2.48292,0.00320808
0.0154542,2.3939,4399.8,-3875.46,64.004,818.58,0.0503927,2.54366,0.00379656
0.0154489,2.37832,4399.8,-3875.37,64.0828,818.754,0.050728,2.5143,0.0039367
0.0153827,2.42204,4399.8,-3875.6,63.1253,821.974,0.0513099,2.59081,0.00470535
0.0151937,2.4057,4399.8,-3875.62,62.3793,825.145,0.0516103,2.56364,0.00473066
0.0148997,2.39711,4399.81,-3875.59,61.7856,826.758,0.0516402,2.51428,0.0037559
0.0156226,2.39264,4399.79,-3875.57,64.1675,818.341,0.0506913,2.55358,0.00433988
0.0151368,2.36089,4399.8,-3875.39,62.6102,824.403,0.0517694,2.48174,0.00341124
0.0149594,2.38819,4399.81,-3875.58,62.043,826.329,0.0518727,2.50711,0.00408354
0.0155288,2.37394,4399.79,-3875.43,64.147,818.742,0.0510542,2.51697,0.0041836
0.015083,2.38993,4399.8,-3875.61,62.6031,824.059,0.0513763,2.55319,0.00443958
0.0150901,2.39091,4399.8,-3875.43,62.4408,824.379,0.051152,2.54688,0.00449857
0.0154254,2.36777,4399.79,-3875.55,63.8732,819.704,0.0507716,2.48497,0.00304226
0.0149333,2.38903,4399.81,-3875.43,61.5305,827.833,0.0519044,2.53314,0.00415812
0.014856,2.39759,4399.81,-3875.57,62.639,823.804,0.0513025,2.5795,0.00447719
0.0150004,2.39488,4399.81,-3875.56,61.6069,827.844,0.0521195,2.54955,0.00378249
0.0149318,2.35516,4399.81,-3875.63,62.2803,824.649,0.0512978,2.4615,0.00274795
0.0156156,2.39472,4399.79,-3875.62,63.6906,820.373,0.0512908,2.55202,0.00449414
0.0154823,2.38524,4399.79,-3875.6,63.6054,820.356,0.0510582,2.54512,0.00402296
0.0152591,2.36705,4399.8,-3875.46,62.1594,825.826,0.0516305,2.48937,0.00329518
0.015085,2.38253,4399.8,-3875.47,62.435,824.415,0.0513124,2.52693,0.0037939
0.015726,2.40815,4399.79,-3875.54,64.17,818.295,0.0504159,2.56469,0.00462531
0.0152585,2.34635,4399.8,-3875.5,63.0382,822.236,0.051311,2.45291,0.0031796
0.0152443,2.35912,4399.8,-3875.41,62.8748,822.573,0.051206,2.45192,0.00302291
0.0148053,2.38287,4399.81,-3875.46,61.3036,828.584,0.0519372,2.51444,0.00417701
0.0154053,2.37939,4399.8,-3875.48,63.1541,822.346,0.0517594,2.52025,0.003839
0.0151816,2.37101,4399.8,-3875.47,62.6447,824.019,0.051577,2.49445,0.00361477
0.0150058,2.40135,4399.8,-3875.52,62.1191,825.752,0.051609,2.57099,0.0041335
0.0153695,2.36694,4399.79,-3875.4,63.5333,821.663,0.0519975,2.48972,0.00309523
0.0155441,2.35814,4399.79,-3875.45,63.8348,819.592,0.0508524,2.46827,0.00343609
0.0151838,2.36291,4399.8,-3875.43,62.9135,822.738,0.0512245,2.46149,0.0031111
0.0154846,2.38158,4399.79,-3875.54,64.0672,818.957,0.0506512,2.48794,0.00333457
0.0149224,2.42958,4399.81,-3875.48,62.6509,823.549,0.0513346,2.52045,0.00376999
0.0153469,2.40577,4394.87,-3875.41,63.5215,820.669,0.0508531,2.57972,0.0048419
0.0152436,2.35313,4399.8,-3875.56,63.2271,821.641,0.0512462,2.4608,0.00298241
0.0154148,2.37229,4399.79,-3875.44,63.8405,820,0.0510912,2.49122,0.00350726
0.0149326,2.36878,4399.81,-3875.62,62.1464,826.285,0.0521894,2.48863,0.00289165
0.0149486,2.39869,4399.81,-3875.53,61.7448,827.265,0.052002,2.55171,0.00442153
0.015047,2.40996,4399.8,-3875.52,62.3833,824.641,0.051426,2.57811,0.00447607
0.0154971,2.40082,4399.79,-3875.58,63.9953,819.107,0.0510446,2.54203,0.00401637
0.0150981,2.37623,4399.8,-3875.48,62.6881,824.029,0.0516469,2.48621,0.0032598
0.0149736,2.37655,4399.81,-3875.43,62.0149,826.286,0.0517542,2.50985,0.00363016
0.0151934,2.37877,4399.8,-3875.54,63.031,822.313,0.0509896,2.51527,0.00362849
0.0154892,2.40446,4399.79,-3875.38,63.7536,819.92,0.0509925,2.56486,0.00450469
0.015178,2.38463,4399.8,-3875.58,62.4806,824.61,0.0517011,2.53105,0.00397268
0.0152465,2.3852,4399.8,-3875.38,62.7367,822.911,0.0507331,2.5294,0.00420533
0.014973,2.38831,4399.81,-3875.37,62.6566,823.675,0.0513347,2.53704,0.00392222
0.0155099,2.39995,4399.79,-3875.49,63.7147,819.812,0.0506112,2.56173,0.00411995
0.0156496,2.37207,4399.79,-3875.58,64.2313,818.461,0.0509004,2.51131,0.00402022
0.0152784,2.41295,4399.8,-3875.54,63.0755,822.513,0.0514346,2.57248,0.00454674
