hole_id,tg_th,tg_ph,tg_p,tg_vz,sieve_r,gem_r,r_prime,gem_ph,phi_prime
73,0.0202405,3.02369,4399.64,-3875.41,80.6207,770.585,0.0427104,2.8975,-0.00379091
73,0.0204592,3.01037,4399.64,-3875.38,81.5823,768.73,0.0424076,2.88957,-0.00397793
73,0.0203458,2.98071,4399.64,-3875.57,80.5829,767.328,0.0425406,2.83474,-0.00458507
73,0.0205819,3.00223,4399.63,-3875.5,82.2035,766.174,0.0415906,2.86529,-0.00440365
73,0.0205463,2.99714,4399.63,-3875.42,81.933,766.182,0.0420708,2.85379,-0.00376384
73,0.020675,3.00258,4399.63,-3875.55,81.7724,766.087,0.0420258,2.84792,-0.00415228
73,0.020446,3.01014,4399.64,-3875.43,81.5976,768.63,0.0422291,2.89054,-0.00388994
73,0.0204432,2.97512,4399.64,-3875.6,81.7222,764.857,0.0420142,2.82772,-0.00500359
73,0.0206246,3.00721,4399.63,-3875.57,82.2891,767.131,0.0420464,2.88195,-0.00353326
73,0.0202476,2.98983,4399.65,-3875.42,80.5762,767.72,0.0425986,2.83924,-0.00449098
73,0.0207782,3.00868,4399.62,-3875.42,82.6544,766.437,0.0416711,2.88114,-0.00368867
73,0.0205334,3.01236,4399.64,-3875.45,81.9343,768.582,0.0424102,2.89505,-0.00364543
73,0.020333,3.01174,4399.64,-3875.5,80.6913,770.23,0.0431176,2.88867,-0.00359864
73,0.0206735,2.98919,4399.63,-3875.53,81.7039,765.969,0.0420745,2.842,-0.00420343
73,0.020541,2.99223,4399.64,-3875.42,81.6803,766.61,0.0426616,2.84441,-0.00427581
73,0.0205027,2.98438,4399.64,-3875.47,81.6456,765.944,0.04236,2.83662,-0.00436759
73,0.0203506,2.99466,4399.64,-3875.38,81.0366,767.77,0.0425235,2.85469,-0.00404857
73,0.0202346,3.00311,4399.65,-3875.38,80.6316,768.161,0.0421354,2.86011,-0.00430857
73,0.0203759,3.02311,4399.64,-3875.6,81.224,770.708,0.0428468,2.91211,-0.00322111
73,0.020675,3.00005,4399.63,-3875.53,82.4356,765.743,0.0421495,2.85465,-0.00450834
73,0.0206136,2.99498,4399.63,-3875.46,81.7377,766.538,0.0423107,2.84996,-0.00444122
73,0.0204118,3.00337,4399.64,-3875.42,81.1668,768.188,0.0425273,2.87048,-0.00401617
73,0.0203516,3.01568,4399.64,-3875.52,81.0255,769.52,0.0426342,2.89133,-0.0035841
73,0.0200325,2.97371,4399.65,-3875.42,80.9251,766.437,0.0422265,2.83372,-0.0039606
73,0.0206964,3.018,4399.63,-3875.62,82.1626,768.114,0.0421743,2.89484,-0.00357067
73,0.0206659,3.02043,4399.63,-3875.38,82.1031,769.649,0.042738,2.91329,-0.00333178
73,0.0203293,2.98151,4399.64,-3875.44,81.153,765.495,0.0422582,2.82367,-0.00460238
73,0.0205797,2.99534,4399.63,-3875.58,81.5102,767.008,0.0424821,2.85088,-0.00411771
73,0.0207697,2.99848,4399.63,-3875.5,82.6879,765.727,0.0416535,2.86711,-0.0039595
73,0.020465,2.97354,4399.64,-3875.57,80.9254,767.193,0.0423366,2.84214,-0.00409941
73,0.0206503,3.01451,4399.63,-3875.43,81.855,768.607,0.042447,2.89315,-0.00368761
73,0.0206457,3.0089,4399.63,-3875.39,82.0114,767.59,0.042077,2.88305,-0.00366386
73,0.0206047,3.0093,4399.63,-3875.47,82.4508,766.435,0.0418862,2.87339,-0.00391239
73,0.0206494,3.01693,4399.63,-3875.51,82.026,768.753,0.0424895,2.89589,-0.00375659
73,0.0203634,3.02071,4399.64,-3875.41,82.3744,767.774,0.0420237,2.89262,-0.00364427
73,0.0201243,3.00574,4399.65,-3875.55,80.3475,768.436,0.042624,2.84822,-0.00420938
73,0.0201121,3.02126,4399.65,-3875.51,80.5754,771.225,0.0431995,2.90313,-0.00318512
73,0.0206839,3.00315,4399.63,-3875.44,82.688,766.203,0.0419135,2.87158,-0.00413953
73,0.0205763,2.9821,4399.64,-3875.42,82.2927,764.966,0.0419911,2.83977,-0.00415419
73,0.0204948,3.00897,4399.64,-3875.5,81.1881,769.124,0.042438,2.88833,-0.00357177
73,0.0203936,2.99309,4399.64,-3875.59,80.8512,766.395,0.0414081,2.84049,-0.00451719
73,0.020366,3.01826,4399.64,-3875.46,81.2874,769.522,0.0427721,2.89301,-0.00317908
73,0.0204587,3.00464,4399.64,-3875.51,81.4673,768.025,0.0427312,2.87251,-0.00375512
73,0.0205315,2.99172,4399.64,-3875.57,80.9311,766.481,0.0422324,2.83231,-0.00452301
73,0.0204477,3.0179,4399.64,-3875.4,81.1125,769.163,0.0419421,2.89544,-0.00388407
73,0.0205211,3.00737,4399.64,-3875.43,81.5726,768.516,0.0425421,2.88462,-0.00385348
73,0.0202885,3.00712,4399.64,-3875.49,80.463,770.889,0.0429487,2.89751,-0.00334572
73,0.0206436,2.99023,4399.63,-3875.48,82.2964,765.285,0.042043,2.84191,-0.00430512
73,0.0203754,2.99592,4399.64,-3875.54,81.4429,766.266,0.0424299,2.83722,-0.0045921
73,0.0204555,3.01808,4399.64,-3875.52,80.9675,770.594,0.0424989,2.90689,-0.00341945
73,0.020929,3.00023,4399.62,-3875.51,82.9062,779.952,0.0422658,2.88898,-0.00361842
73,0.0206828,3.01425,4399.63,-3875.58,82.3172,767.652,0.0420866,2.88884,-0.00380069
73,0.02056,2.99992,4399.63,-3875.54,81.2894,767.872,0.0421582,2.87212,-0.00360124
73,0.0203753,2.99688,4399.64,-3875.4,81.0411,768.077,0.0428434,2.85894,-0.00384183
73,0.0204984,3.00406,4399.64,-3875.39,81.4965,767.845,0.0425609,2.8694,-0.00411893
73,0.0203204,3.02307,4399.64,-3875.52,81.2541,770.512,0.0429512,2.90829,-0.0034304
73,0.0167599,-3.01303,4399.76,-3875.42,66.995,820.492,0.0502442,2.85567,-0.00470496
73,0.0205739,2.98854,4399.63,-3875.57,81.9221,765.619,0.0420035,2.84202,-0.00460179
73,0.020573,2.99784,4399.63,-3875.43,81.9411,767.045,0.0422736,2.8699,-0.00409738
73,0.0202237,2.98304,4399.64,-3875.46,80.6462,767.214,0.0425792,2.83467,-0.00445712
73,0.0201309,2.97871,4399.65,-3875.42,80.5086,884.339,0.0469892,2.90346,-0.00337494
73,0.020442,3.00076,4399.64,-3875.51,81.6633,767.073,0.0424578,2.85962,-0.0041372
73,0.0206136,2.98908,4399.63,-3875.38,82.0315,765.586,0.0419986,2.84259,-0.00450222
73,0.0204677,3.00309,4399.63,-3875.39,81.3132,767.911,0.0425143,2.86775,-0.00366355
73,0.0102706,3.13239,4399.91,-3875.58,40.7259,953.257,0.0596121,2.89164,-0.00428268
73,0.0207199,2.98449,4399.63,-3875.59,82.2051,764.692,0.0417507,2.83469,-0.00471826
73,0.0206337,2.97941,4399.63,-3875.4,82.1532,764.531,0.0423229,2.82856,-0.00438608
73,0.020556,3.00186,4399.63,-3875.5,81.7979,766.94,0.0421466,2.86575,-0.00406087
73,0.0207178,3.01029,4399.63,-3875.5,82.0874,767.919,0.0424765,2.88334,-0.00378423
73,0.0202802,2.98345,4399.65,-3875.44,80.8409,767.185,0.0426621,2.83697,-0.00469376
73,0.0206402,3.00209,4399.63,-3875.38,81.8982,767.167,0.0427493,2.86444,-0.00399946
73,0.0206095,3.01036,4399.63,-3875.47,81.4686,768.839,0.0424343,2.88851,-0.00358622
73,0.0204439,3.00849,4399.64,-3875.55,81.0887,769.177,0.0424147,2.88786,-0.00348228
73,0.0201973,2.98818,4399.65,-3875.48,80.3694,768.822,0.0429394,2.85017,-0.00413012
73,0.0203153,3.02485,4399.64,-3875.58,80.9695,769.485,0.0423928,2.891,-0.00348823
73,0.0206071,2.99142,4399.63,-3875.45,82.2825,765.999,0.0421508,2.85527,-0.00422465
73,0.020298,2.98497,4399.64,-3875.52,80.8055,767.988,0.0429514,2.84437,-0.0049523
73,0.0206712,2.98638,4399.63,-3875.4,82.3794,764.763,0.0421628,2.83496,-0.00457992
73,0.0202062,2.9887,4399.65,-3875.51,80.4189,767.944,0.0421527,2.84584,-0.00439698
73,0.0203486,3.01083,4399.64,-3875.57,80.4246,771.372,0.0426271,2.86849,-0.00375642
73,0.0207189,2.99776,4399.62,-3875.4,82.3887,766.802,0.0427048,2.86406,-0.0046727
73,0.0206538,2.98645,4399.63,-3875.62,82.2606,765.745,0.0427342,2.8428,-0.00423137
73,0.0203275,3.01948,4399.64,-3875.61,81.1371,770.112,0.0426364,2.90097,-0.0034196
73,0.0204803,3.01649,4399.64,-3875.52,81.3127,769.678,0.0425548,2.89759,-0.00372194
73,0.0205116,3.0135,4399.64,-3875.58,81.5625,768.137,0.0420504,2.88347,-0.00362326
73,0.0207262,3.00824,4399.63,-3875.47,82.4854,767.287,0.0427253,2.87917,-0.00358036
73,0.0201687,2.99341,4399.65,-3875.62,80.7634,767.928,0.0424029,2.85178,-0.0040604
73,0.0206431,3.01631,4399.63,-3875.6,82.0343,768.69,0.0426152,2.89551,-0.00356264
73,0.0205649,3.02329,4399.63,-3875.63,81.6198,769.74,0.0425848,2.90426,-0.00334155
73,0.0207021,3.02001,4399.63,-3875.59,82.4625,767.987,0.0421302,2.89722,-0.00405579
73,0.0203393,2.9896,4399.64,-3875.39,80.8662,767.566,0.0424673,2.84661,-0.00454815
73,0.0207628,2.98026,4399.63,-3875.57,82.498,765.67,0.0420953,2.85164,-0.00460712
73,0.0203787,3.02087,4399.64,-3875.43,81.302,769.876,0.0423416,2.90481,-0.00328902
73,0.0205897,3.02105,4399.63,-3875.47,82.2197,768.78,0.0424395,2.90415,-0.00336885
73,0.0207007,3.00073,4399.63,-3875.54,81.9299,766.786,0.0420998,2.86495,-0.00385706
73,0.0204879,2.99276,4399.63,-3875.53,80.9091,768.016,0.0425933,2.85451,-0.00403289
73,0.0205616,3.00642,4399.63,-3875.58,81.8471,767.934,0.0425694,2.87884,-0.00368708
73,0.0202171,3.01275,4399.65,-3875.6,80.2755,769.36,0.0430419,2.86074,-0.00432725
73,0.0205751,2.98801,4399.64,-3875.47,81.6091,766.187,0.0421407,2.83888,-0.00488781
73,0.0202865,2.98848,4399.64,-3875.51,80.7922,767.505,0.0423106,2.84546,-0.00418062
73,0.0206094,3.0087,4399.63,-3875.48,82.3248,766.979,0.0418677,2.88334,-0.00344728
