tg_th,tg_ph,tg_p,tg_vz,sieve_r,gem_r,r_prime,gem_ph,phi_prime,phi_local
0.0121339,3.01945,4399.87,-3875.5,48.1234,875.361,0.0585277,2.97479,-0.00165227,-0.166807
0.0120391,3.03688,4399.87,-3875.5,48.2136,874.517,0.0583762,2.99798,-0.00190921,-0.14361
0.0122633,3.01688,4399.87,-3875.5,48.7726,872.26,0.0578327,2.96488,-0.00170522,-0.176716
0.0118926,2.96216,4399.87,-3875.5,47.5027,880.941,0.0590638,2.91149,-0.00304233,-0.230101
0.0121345,3.02609,4399.87,-3875.5,48.4624,873.534,0.0587572,3.00751,-0.00164963,-0.134087
0.0117307,3.01564,4399.88,-3875.5,47.1011,880.138,0.0590154,2.9785,-0.00220868,-0.163094
0.0123251,3.03953,4399.87,-3875.5,48.483,873.386,0.0581824,2.99084,-0.00192772,-0.150752
0.0123317,3.00134,4399.87,-3875.5,49.1177,872.108,0.0580634,2.93381,-0.00282167,-0.207786
0.0120085,2.93685,4399.87,-3875.5,47.2007,879.408,0.0590868,3.00038,-0.00206963,-0.141213
0.0120113,2.97847,4399.87,-3875.5,48.0808,877.526,0.0585,2.92072,-0.00235414,-0.220873
0.012005,3.05577,4399.87,-3875.5,48.217,874.376,0.0584277,3.00581,-0.0014715,-0.135782
0.0119931,2.96323,4399.88,-3875.5,47.7248,879.806,0.0587757,2.90261,-0.00311141,-0.238987
0.0117943,2.99478,4399.88,-3875.5,47.1701,880.888,0.0591049,2.95043,-0.00223687,-0.191162
0.0118288,3.03291,4399.88,-3875.5,47.2854,878.865,0.0586494,2.9999,-0.00191243,-0.14169
0.0118414,3.00972,4399.88,-3875.5,47.1526,879.868,0.0589763,2.97832,-0.00178282,-0.163276
0.0119094,3.03819,4399.88,-3875.5,47.37,878.547,0.0590471,3.01225,-0.00130832,-0.129344
0.0119928,3.04998,4399.88,-3875.5,48.0291,875.247,0.0590062,3.01631,-0.00142649,-0.125286
0.0121127,2.9972,4399.87,-3875.5,47.5953,878.883,0.0590457,2.94818,-0.00250587,-0.193411
0.012172,2.99982,4399.87,-3875.5,48.8466,872.892,0.0582536,2.94434,-0.00236147,-0.197253
0.0124867,3.01219,4399.87,-3875.5,49.1767,870.679,0.0580245,2.96245,-0.00227258,-0.179147
