tg_th,tg_ph,tg_p,tg_vz,sieve_r,gem_r,r_prime,gem_ph,phi_prime,phi_local
0.011928,1.5101,4399.88,-4499.87,53.7534,867.714,0.0577963,1.61267,0.00323236,0.266273
0.0118342,1.46322,4399.88,-4499.87,54.8995,859.731,0.0565595,1.52872,0.00201316,0.182325
0.0115454,1.458,4399.88,-4499.87,54.4327,861.94,0.0572178,1.54222,0.00264482,0.195827
0.0119826,1.53753,4399.88,-4499.87,55.4918,859.01,0.0563952,1.61885,0.00349821,0.272451
0.0113953,1.50224,4399.89,-4499.87,53.5661,867.475,0.0577923,1.60244,0.00349566,0.256041
0.0116077,1.45386,4399.88,-4499.87,54.0281,863.319,0.0574395,1.50513,0.00203903,0.158733
0.0120821,1.49353,4399.87,-4499.87,54.9455,860.599,0.056685,1.56579,0.00237755,0.219398
0.0110589,1.40314,4399.89,-4499.87,52.6954,870.845,0.0577031,1.60279,0.00327164,0.256392
0.0119045,1.45904,4399.88,-4499.87,53.1185,867.443,0.0566687,1.53029,0.00218198,0.183898
0.0111468,1.48755,4399.89,-4499.87,52.6943,870.064,0.0580333,1.57284,0.00295251,0.226438
0.0112806,1.48866,4399.89,-4499.87,53.1652,867.591,0.0576114,1.56199,0.00271404,0.215595
0.0120645,1.41909,4399.87,-4499.87,53.5673,866.514,0.0578836,1.51155,0.00193565,0.165158
0.0116252,1.49378,4399.88,-4499.87,54.3672,862.518,0.0567455,1.56021,0.00279821,0.21381
0.0116633,1.5205,4399.88,-4499.87,53.808,867.132,0.0577534,1.61784,0.00357624,0.271445
0.011685,1.50621,4399.88,-4499.87,54.1128,865.144,0.0568665,1.60585,0.00337433,0.259449
0.0120593,1.45161,4399.88,-4499.87,55.3311,858.135,0.0565424,1.5437,0.00250399,0.197306
0.0116963,1.5012,4399.88,-4499.87,53.3994,866.804,0.0575856,1.54185,0.00233866,0.195451
0.0114787,1.53475,4399.89,-4499.87,52.6717,871.113,0.0583426,1.57177,0.00314495,0.225378
0.0114174,1.50173,4399.89,-4499.87,53.483,866.017,0.0578473,1.53116,0.00216261,0.184763
0.0118759,1.51516,4399.88,-4499.87,54.9891,861.767,0.0572557,1.5974,0.00307114,0.250998
0.0123159,1.4617,4399.87,-4499.87,55.6975,856.993,0.056038,1.55953,0.00280414,0.213134
0.0115974,1.50096,4399.88,-4499.87,54.323,863.552,0.0572503,1.58362,0.0026546,0.237225
0.0116704,1.51185,4399.88,-4499.87,52.9285,869.438,0.0576039,1.55231,0.00216132,0.205916
0.0118569,1.47951,4399.88,-4499.87,55.5534,858.26,0.0565777,1.57862,0.00268725,0.232222
0.0120124,1.4994,4399.87,-4499.87,55.5597,858.847,0.0565476,1.59894,0.00366987,0.25254
0.0123196,1.5156,4399.87,-4499.87,54.3491,864.328,0.0575589,1.56691,0.00279906,0.220508
0.0119808,1.48516,4399.88,-4499.87,55.5307,859.042,0.0568284,1.59647,0.00311361,0.250071
0.0115398,1.5456,4399.88,-4499.87,54.4392,864.141,0.0575628,1.63338,0.00386623,0.286985
0.0114438,1.48695,4399.89,-4499.87,53.3884,867.409,0.0576443,1.57396,0.00262628,0.22756
0.0119356,1.44331,4399.88,-4499.87,54.2167,862.935,0.0570768,1.52042,0.00265145,0.174024
0.0121887,1.48303,4399.87,-4499.87,55.7003,857.051,0.0565926,1.54703,0.00274473,0.200637
0.0114871,1.49336,4399.89,-4499.87,54.3397,863.423,0.0570438,1.58921,0.00317848,0.24281
0.0109775,1.6762,4399.9,-4499.87,54.2262,860.93,0.0568799,1.54284,0.00207792,0.196439
