tg_th,tg_ph,tg_p,tg_vz,sieve_r,gem_r,r_prime,gem_ph,phi_prime,phi_local
0.0132664,-2.12051,4399.85,-3875.5,52.5046,856.311,0.0559911,4.25634,0.00273638,0.217149
0.013915,-2.11461,4399.83,-3875.5,55.1485,845.076,0.054634,4.27544,0.00307702,0.23625
0.0139327,-2.10296,4399.83,-3875.5,55.5607,843.011,0.0540632,4.28905,0.00348131,0.249863
0.0139351,-2.13255,4399.83,-3875.5,54.7784,845.968,0.0546086,4.24532,0.00249396,0.206131
0.0134972,-2.11414,4399.84,-3875.5,53.4771,852.09,0.0558678,4.26078,0.00263346,0.221585
0.0134721,-2.10437,4399.84,-3875.5,53.7127,850.752,0.0549092,4.26556,0.00278001,0.226365
0.0133966,-2.11665,4399.85,-3875.5,53.9325,849.474,0.0551486,4.24829,0.00290027,0.209098
0.013409,-2.09528,4399.85,-3875.5,53.7066,851.213,0.0552143,4.29836,0.00353896,0.259173
0.0134058,-2.08063,4399.71,-3875.5,53.848,851.248,0.0554521,4.3107,0.00336785,0.271505
0.0139885,-2.10628,4399.83,-3875.5,55.6569,843.038,0.0545621,4.2971,0.00385764,0.257908
0.0137011,-2.11473,4399.84,-3875.5,54.1296,849.33,0.0549679,4.27737,0.00306701,0.238182
0.0133844,-2.11773,4399.85,-3875.5,53.2436,852.616,0.0554484,4.25273,0.00277992,0.21354
0.0134199,-2.10688,4399.84,-3875.5,53.3812,852.432,0.0554197,4.26592,0.00285421,0.226728
0.0131651,-2.08984,4399.85,-3875.5,53.0416,853.956,0.0554034,4.28764,0.00297284,0.248449
0.0138504,-2.11034,4399.84,-3875.5,55.4154,843.354,0.0541547,4.27831,0.00337326,0.239115
0.0137518,-2.1044,4399.83,-3875.5,54.5451,847.831,0.0552113,4.283,0.00351316,0.243806
0.0131397,-2.10096,4399.85,-3875.5,52.7741,855.404,0.0559665,4.28007,0.00324009,0.240877
0.0138612,-2.10331,4399.84,-3875.5,55.3224,844.47,0.0546737,4.28543,0.00359592,0.246236
0.0138739,-2.09989,4399.83,-3875.5,55.1237,845.089,0.0545529,4.2838,0.00359026,0.244613
0.0138752,-2.1327,4399.84,-3875.5,54.8438,845.949,0.0550783,4.23837,0.00293456,0.19918
0.0134424,-2.13545,4399.84,-3875.5,53.3166,851.281,0.0553041,4.21612,0.00235342,0.176925
0.0135426,-2.11372,4399.84,-3875.5,53.9111,849.992,0.0550457,4.27119,0.0030614,0.231998
0.0138933,-2.12788,4399.83,-3875.5,55.076,844.342,0.054309,4.23608,0.00269788,0.196887
0.0133131,-2.07944,4399.85,-3875.5,53.1019,854.088,0.0553807,4.30814,0.00334927,0.268947
0.013478,-2.13816,4399.84,-3875.5,53.7701,849.676,0.0553885,4.22237,0.00205743,0.183183
0.0133871,-2.08604,4399.84,-3875.5,53.8016,851.085,0.0552221,4.30857,0.00366623,0.269378
0.0133763,-2.1236,4399.85,-3875.5,53.2975,851.668,0.0551749,4.23452,0.00278445,0.195326
0.0131818,-2.11036,4399.85,-3875.5,53.1435,853.411,0.0553706,4.28397,0.00321587,0.24478
0.0134365,-2.09306,4399.84,-3875.5,53.5393,852.001,0.0554621,4.28585,0.003177,0.246662
0.0132813,-2.10472,4399.85,-3875.5,52.5183,856.362,0.0562416,4.2529,0.00285621,0.213707
0.0133097,-2.12521,4399.85,-3875.5,53.2698,852.66,0.0563096,4.24109,0.00239961,0.201897
0.0133117,-2.13743,4399.84,-3875.5,53.2277,851.325,0.0547991,4.21724,0.00225203,0.178046
0.0137601,-2.08205,4399.84,-3875.5,54.6809,847.759,0.0546915,4.3287,0.00370035,0.289511
0.0132863,-2.09081,4399.85,-3875.5,52.9609,854.668,0.0554787,4.2963,0.00360337,0.257107
