tg_th,tg_ph,tg_p,tg_vz,sieve_r,gem_r,r_prime,gem_ph,phi_prime,phi_local
0.00930342,2.27762,4399.92,-3875.5,36.9247,932.714,0.0669922,2.26537,0.00027105,0.0213749
0.00932908,2.30502,4399.93,-3875.5,37.6195,928.598,0.0662681,2.2785,0.00014042,0.0345031
0.00961473,2.27289,4399.92,-3875.5,38.2955,924.473,0.0655027,2.26942,0.000417024,0.0254254
0.00977194,2.2452,4399.91,-3875.5,38.9996,920.039,0.0646703,2.24206,0.00028309,-0.00193159
0.00953054,2.27929,4399.92,-3875.5,38.1868,925.094,0.0660149,2.26194,0.000271142,0.0179448
0.00938028,2.20147,4399.92,-3875.5,37.9502,926.68,0.0660365,2.21392,-6.53227e-05,-0.0300775
0.0094662,2.30841,4399.92,-3875.5,37.718,928.337,0.0666173,2.28185,0.000193479,0.0378554
0.00949097,2.23071,4399.92,-3875.5,37.329,929.971,0.0666094,2.24669,0.000488379,0.00269685
0.00941701,2.18897,4399.92,-3875.5,37.2689,930.652,0.0668971,2.21812,-0.000440172,-0.0258723
0.00918788,2.25366,4399.93,-3875.5,37.0561,931.816,0.0668215,2.25208,0.000549389,0.0080841
0.0090223,2.27097,4399.93,-3875.5,35.9956,938.207,0.0681651,2.25592,0.000143844,0.0119227
0.00957011,2.25184,4399.9,-3875.5,38.3939,923.712,0.0656682,2.25449,-0.000302613,0.0104922
0.00929678,2.20317,4399.93,-3875.5,37.1492,931.058,0.0666048,2.22153,-0.000429293,-0.0224664
0.00921125,2.2382,4399.93,-3875.5,36.5012,935.102,0.0671007,2.24021,-0.000118755,-0.00378793
0.00959847,2.24289,4399.92,-3875.5,38.9061,920.98,0.0655681,2.24606,0.000140109,0.00206891
0.00950828,2.28965,4399.92,-3875.5,37.7851,927.614,0.0662231,2.27426,0.000482274,0.0302658
0.00901106,2.21581,4399.93,-3875.5,36.1773,936.998,0.0675344,2.23343,-0.000442197,-0.0105691
0.00924735,2.1939,4399.93,-3875.5,36.6675,934.051,0.0670603,2.21847,-0.000293822,-0.0255283
0.0090651,2.19831,4399.93,-3875.5,36.4037,935.878,0.0675948,2.22835,2.61275e-05,-0.0156473
0.00981931,2.21943,4399.92,-3875.5,39.0055,920.637,0.0654429,2.22901,-0.000316266,-0.0149856
0.00919651,2.26172,4399.93,-3875.5,36.9059,932.713,0.0670518,2.25727,0.000219367,0.0132728
0.00940598,2.30531,4399.92,-3875.5,37.6334,928.218,0.0663188,2.26523,0.000249706,0.0212307
0.00933475,2.24455,4399.93,-3875.5,36.9795,932.065,0.0672495,2.24283,0.000228953,-0.00116279
0.00941621,2.21752,4399.92,-3875.5,37.7334,927.879,0.066537,2.23311,-0.000293196,-0.0108812
0.0094063,2.29541,4399.92,-3875.5,37.2089,930.957,0.0668032,2.27248,3.26889e-05,0.0284864
0.00924048,2.21108,4399.93,-3875.5,35.7315,940.111,0.0685088,2.24141,0.000111469,-0.00258127
0.00921897,2.25106,4399.93,-3875.5,36.7034,933.943,0.0672052,2.24821,-1.53294e-05,0.00421942
0.00905514,2.21034,4399.93,-3875.5,36.1517,937.109,0.0676095,2.22918,-0.000108719,-0.0148107
0.0096302,2.22472,4399.92,-3875.5,38.8136,921.691,0.0654867,2.239,-0.000267758,-0.00499729
0.00952363,2.2365,4399.92,-3875.5,37.7528,927.433,0.066008,2.23731,0.000218557,-0.00668834
0.00976974,2.22544,4399.92,-3875.5,38.2261,924.909,0.0659116,2.24003,-0.000180894,-0.00396762
0.00944687,2.25161,4399.92,-3875.5,37.6354,928.352,0.0665772,2.24584,8.42958e-06,0.00184364
0.00902897,2.21214,4399.93,-3875.5,35.9422,938.669,0.0680058,2.23348,0.000253369,-0.0105181
0.00921029,2.19124,4399.93,-3875.5,37.0851,931.89,0.0668699,2.21128,-0.000318809,-0.0327098
0.00914233,2.22117,4399.93,-3875.5,36.7066,933.989,0.0672091,2.23345,-0.000221134,-0.0105412
0.00981254,2.26126,4399.92,-3875.5,38.6941,922.269,0.0655001,2.26083,-1.80887e-05,0.0168319
0.00982823,2.22484,4399.92,-3875.5,38.4821,923.223,0.0649249,2.23027,0.000266929,-0.0137199
0.00919089,2.20647,4399.93,-3875.5,36.7555,934.056,0.0672071,2.2187,-0.000522806,-0.0252962
0.0097787,2.21875,4399.92,-3875.5,39.1149,920.032,0.0652301,2.22621,-0.000148944,-0.0177841
0.00981393,2.24181,4399.92,-3875.5,39.227,919.257,0.0647908,2.2422,0.000146371,-0.00179479
0.00929667,2.19904,4399.92,-3875.5,37.4347,929.692,0.0665492,2.216,-0.000287079,-0.0279934
0.00934902,2.23201,4399.92,-3875.5,37.4639,929.316,0.0666048,2.24272,-0.000184011,-0.00127635
0.00984015,2.2386,4399.91,-3875.5,39.2466,918.805,0.0646042,2.2398,0.00024091,-0.0041917
0.0104282,2.28694,4399.91,-3875.5,39.0829,920.22,0.0650051,2.24523,-4.71846e-05,0.00123051
0.00934027,2.27114,4399.92,-3875.5,37.1749,930.937,0.0668187,2.26579,1.15423e-05,0.0217913
0.00998323,2.258,4399.91,-3875.5,39.4145,918.074,0.0649024,2.25396,8.44619e-05,0.00996614
0.00924204,2.25319,4399.93,-3875.5,36.5011,934.856,0.0669221,2.25708,0.00021495,0.0130879
0.00950311,2.27657,4399.92,-3875.5,37.9826,926.408,0.0662023,2.26507,-3.57741e-05,0.0210738
0.00945792,2.18273,4399.92,-3875.5,38.007,926.406,0.0661431,2.20901,-0.000282477,-0.0349887
0.00976683,2.20453,4399.92,-3875.5,38.6126,923.022,0.0658881,2.21892,-0.000170038,-0.0250698
0.00964884,2.2216,4399.92,-3875.5,38.5094,923.221,0.0656421,2.24072,-0.000356795,-0.00327499
0.00941178,2.27399,4399.92,-3875.5,37.6441,928.368,0.0664731,2.26334,0.000202983,0.0193446
0.00975321,2.24409,4399.92,-3875.5,38.7741,921.633,0.0651618,2.23745,-6.36622e-05,-0.00654934
0.00947891,2.25199,4399.92,-3875.5,38.0835,925.818,0.06631,2.25164,-0.000207891,0.00764416
0.00944685,2.24426,4399.92,-3875.5,37.6494,928.154,0.066356,2.24777,-0.00024403,0.00377486
0.0098359,2.25137,4399.91,-3875.5,39.0597,919.951,0.0650064,2.24233,-2.5763e-06,-0.00166647
0.00941625,2.21782,4399.92,-3875.5,37.4585,929.366,0.0665534,2.2227,-0.000118456,-0.0212906
0.00916737,2.27372,4399.93,-3875.5,36.2872,936.449,0.0677133,2.25872,0.00010858,0.0147281
0.00975491,2.22376,4399.92,-3875.5,38.3636,924.304,0.0657081,2.23188,-0.00010113,-0.0121149
0.00931873,2.23419,4399.93,-3875.5,37.6576,928.152,0.066348,2.23043,-0.000186423,-0.0135632
0.00915046,2.25066,4399.93,-3875.5,36.6299,934.24,0.0672548,2.25527,0.000418455,0.0112795
0.00939798,2.30758,4399.92,-3875.5,37.7237,928.245,0.0665886,2.27566,0.000295194,0.0316668
0.00972799,2.22601,4399.92,-3875.5,38.4301,923.776,0.0656317,2.24101,0.000486321,-0.00298027
0.00971198,2.29506,4399.92,-3875.5,38.0375,926.371,0.0661785,2.27856,0.000781662,0.0345629
0.0096623,2.22758,4393.85,-3875.5,38.3512,924.924,0.066077,2.22675,-0.00027942,-0.017249
0.00921548,2.20661,4399.93,-3875.5,36.3543,935.918,0.0672751,2.22752,0.00024838,-0.0164754
0.00947627,2.22815,4399.92,-3875.5,37.7055,927.728,0.065987,2.23437,-1.04549e-05,-0.00962586
0.00953504,2.28004,4399.92,-3875.5,38.1253,925.12,0.0654231,2.26971,0.000266933,0.02572
0.0092735,2.1971,4399.93,-3875.5,37.4944,929.193,0.0664967,2.2161,-0.000345213,-0.0278939
0.00940914,2.26793,4399.92,-3875.5,37.28,930.076,0.0665205,2.25729,0.000158916,0.0132952
0.00904246,2.26801,4399.93,-3875.5,36.2615,936.425,0.0675519,2.24936,-0.000108428,0.00536958
0.00927473,2.21012,4399.92,-3875.5,36.8201,933.2,0.0669488,2.22462,-0.000672672,-0.0193763
0.00960322,2.22146,4399.92,-3875.5,38.3988,924.252,0.0660186,2.22911,-0.000550258,-0.0148843
0.0099159,2.24609,4399.91,-3875.5,39.3655,918.263,0.0646392,2.24516,0.000283329,0.00116705
0.00919174,2.24067,4399.93,-3875.5,36.4519,935.425,0.0673124,2.24261,-0.00035995,-0.00138778
