,tg_th,tg_ph,tg_vz,tg_p,gem1_r,gem1_rp,gem1_ph,gem1_php,gem1_ph_local,sieve_r,sieve_ph,rate
72,0.012772135341853199,3.1547290917619106,-4499.86214555657,4399.860796836415,840.1359708136309,0.05393853861369838,3.173222030639608,0.0006140953316787262,0.031629377049815055,59.526261434941574,3.158264311024303,9971.81770789579
166,0.012466295651746312,3.1248843021329407,-4499.652271313823,4399.867641187262,843.9404764124665,0.055166551337977085,3.171251948828524,0.0006176701596565288,0.0296592952387309,58.72641477349591,3.154323121945694,11130.667663699518
193,0.012321743922766542,3.1291442139049868,-4500.194373634284,4399.867616720582,843.5714826821965,0.05546103229965592,3.1865191512830138,0.0004691933758730282,0.04492649769322066,58.808017975432826,3.1621687247425254,11126.190375847837
260,0.012985268860074091,3.1038454415199688,-4499.97875934531,4399.858332266545,844.4927357325405,0.05504170179825424,3.1048453300276138,-0.0004758503130941131,-0.03674732356217936,58.65682140932668,3.1190076794386576,9596.504608489511
264,0.01261132340786736,3.1508107945050563,-4499.823601639928,4399.8610441720675,850.1017866250193,0.05579836342606902,3.16593470686369,0.00024921659028453297,0.024342053273896713,57.26254259833161,3.154956572867614,10010.630960839862
275,0.013074602567466308,3.1548941646264583,-4500.318003968918,4399.8540787708025,839.7880227594629,0.054004812732519274,3.1410830687755618,4.5088591927974565e-05,-0.0005095848142313564,59.7256729533697,3.143078515323963,8994.538443333779
281,0.01316548577437447,3.1526857978141165,-4500.043989471557,4399.850395221308,838.2536442224676,0.05420511197205051,3.159225813203415,-1.7509123383651896e-05,0.017633159613621885,60.235327157315446,3.1515162975696986,8515.689492029293
282,0.012804499713349246,3.1574634336401917,-4499.848509421931,4399.859727515849,844.6027233440198,0.05452679098924526,3.15797713991842,-6.959241535244911e-06,0.0163844863286271,58.92104075896904,3.151718392169877,9806.456693301036
462,0.012833392958845048,3.0981523264748225,-4500.342036834729,4399.857666323244,841.4274823377393,0.054453498841558735,3.096735934838748,-0.0007279723132593243,-0.04485671875104513,59.302314494280964,3.11366073996887,9498.54627459887
477,0.012984366822932258,3.1219684306297606,-4500.066154538319,4399.853744774714,844.9588105352686,0.054929216335563615,3.1212622278427324,-0.00035770385516460825,-0.020330425747060676,58.46631926691447,3.1306029419191526,8949.564771014366
493,0.012735447259363214,3.135550035666152,-4499.952581606307,4399.8619111136395,842.9928677763103,0.055188651895474325,3.083322261945848,-0.0005569963556220306,-0.058270391643945096,59.06501476002561,3.1115153418593158,10148.388199314717
543,0.013318100146519357,3.1488769795005305,-4500.180049425878,4399.842378277085,837.777079199288,0.05441521192951773,3.187797520725572,0.0008347174077877145,0.04620486713577909,60.43384965703752,3.1529178941181106,7591.34104804108
547,0.012773506882300077,3.1202993138229047,-4500.146986696841,4399.860388115907,847.816734453204,0.05529696720981677,3.1066029365450554,-0.0007207073951806114,-0.034989717044737745,57.690277472289054,3.1190872464979837,9908.147256222243
