,tg_th,tg_ph,tg_vz,tg_p,gem1_r,gem1_rp,gem1_ph,gem1_php,gem1_ph_local,sieve_r,sieve_ph,rate
74,0.009261420686631572,5.806837809681458,-4499.6568785336785,4399.926100319508,917.2343409152069,0.06500285151427966,5.855068034447547,-7.721505348907805e-05,0.020681677780788554,42.549069683425614,5.852683082599515,38853.287315920024
101,0.009612193840864178,5.8526528118038454,-4500.059427820312,4399.91911632208,912.7161864747346,0.0641681867878358,5.84547050005801,0.0005405091435919136,0.011084143391251189,43.56532767352107,5.844490597467965,32007.268799906567
156,0.009078334333253628,5.828061947831565,-4499.868792815506,4399.927029903934,904.255052241939,0.06285932300218608,5.834467750759504,-0.00013899934177195888,8.139409274576792e-05,44.75089313850437,5.833563704707075,39785.86682771068
168,0.009488498892939054,5.776341189992697,-4499.940135158241,4399.922009976097,915.2318546831636,0.0646199122971876,5.803649102603098,-0.00029943028011492274,-0.030737254063661013,42.95725493830368,5.791861841814224,34572.05363159141
178,0.009639895202841165,5.878584284654831,-4500.332932189225,4399.920086206879,907.5386762063456,0.06344801677421365,5.865632136653293,0.0005737892026704305,0.031245779986534217,44.398981195213715,5.87036964755719,32835.20046571894
326,0.009435889466224957,5.720382232482891,-4500.090374643581,4399.9211987390745,907.6085247797146,0.06356402985330023,5.82066456901403,-0.00016642624791373997,-0.013721787652728246,44.30572501760393,5.802980034600264,33823.74250572263
394,0.009320407205176354,5.783868260735602,-4499.665546669362,4399.819367916566,927.2589190744507,0.06552068572573212,5.801313116700717,-0.0004840169478212428,-0.03307323996604161,42.88868773739991,5.789983056599265,37854.30858452632
443,0.009482639382337378,5.855435121743016,-4499.660088685462,4399.920231367132,909.8856478039564,0.06403462996381787,5.859601458976747,0.0003185099368249931,0.025215102309988247,43.967945683411685,5.862124959110947,32961.78405790671
452,0.008899886562979666,5.881655148686568,-4499.641456562381,4399.926039196534,916.8916809602607,0.0645994125171561,5.862291954289296,0.00017157192135585928,0.027905597622537748,42.41597286057647,5.873158414965175,38670.25563348105
512,0.009241079224688194,5.8118135726889575,-4500.065834939048,4399.930099415424,913.8236066584167,0.06396953986933739,5.81706781445377,0.00011869532274845212,-0.017318542212988675,43.07783736614118,5.812320816401813,43555.972609405246
572,0.0090028299775536,5.855863910229487,-4500.078793524137,4399.928153736058,920.0332432820394,0.06522074438273014,5.846764274576744,0.0003600251482890359,0.012377917909985214,41.94264019270415,5.851615160889756,41108.99252327749
