hole_id,tg_th,tg_ph,tg_p,tg_vz,sieve_r,gem_r,r_prime,gem_ph,phi_prime
63,0.0155005,-1.48912,2199.95,-4499.82,72.3858,908.628,0.0530641,4.65595,-0.00450026
63,0.0160932,-1.44367,2199.94,-4499.81,73.9079,904.819,0.0531246,4.65899,-0.00554339
63,0.0157325,-1.4477,2199.95,-4499.9,72.9067,906.883,0.0534657,4.65182,-0.00427613
63,0.0159279,-1.48904,2199.95,-4499.89,71.624,912.204,0.0542651,4.65418,-0.00504232
63,0.0156384,-1.51404,2199.95,-4499.91,72.8588,901.544,0.0538325,4.59598,-0.00584041
63,0.0155032,-1.49127,2199.95,-4499.76,72.6606,913.729,0.0532336,4.68309,-0.00391269
63,0.0159576,-1.50079,2199.95,-4499.84,72.6586,911.904,0.0536067,4.70145,-0.00388075
63,0.0154632,-1.50207,2199.95,-4500,71.1348,910.845,0.0536933,4.62942,-0.00557714
63,0.0163924,-1.55512,2199.94,-4499.88,74.152,897.588,0.0523397,4.60714,-0.00704219
63,0.0154271,-1.49776,2199.95,-4499.93,71.4945,905.477,0.0543661,4.58438,-0.00628077
63,0.0161636,-1.45843,2199.94,-4499.81,72.2851,910.069,0.0535869,4.65562,-0.00548756
63,0.0160448,-1.4489,2199.94,-4499.86,74.1672,901.438,0.0524571,4.64143,-0.00500008
63,0.0167615,-1.4854,2199.94,-4499.87,73.8755,900.984,0.0525769,4.62314,-0.00531951
63,0.0153546,-1.49616,2199.61,-4499.83,72.8996,906.328,0.0534479,4.65381,-0.00470592
63,0.0157608,-1.44997,2199.95,-4499.99,74.0425,902.425,0.0522741,4.65064,-0.00493804
63,0.0154951,-1.5199,2199.95,-4499.96,73.6803,895.627,0.0526823,4.57809,-0.00635311
63,0.0160817,-1.53018,2199.94,-4499.8,73.6922,904.826,0.053602,4.6559,-0.00419247
63,0.0153943,-1.45352,2199.95,-4499.87,73.3901,906.857,0.0535733,4.67074,-0.00461474
63,0.0160425,-1.47735,2199.94,-4499.96,73.9827,905.254,0.0540842,4.66175,-0.00516094
63,0.0164731,-1.41776,2199.94,-4499.75,71.778,908.264,0.0537643,4.60765,-0.0049361
63,0.015332,-1.47636,2199.95,-4499.85,71.2925,906.429,0.0534257,4.59484,-0.00611132
63,0.0157036,-1.49485,2199.95,-4499.85,72.7787,910.284,0.0535466,4.69112,-0.00413728
63,0.0157407,-1.48433,2199.95,-4499.91,73.7269,904.964,0.0531301,4.66334,-0.00446322
63,0.0160599,-1.4859,2199.94,-4499.77,71.6381,905.213,0.0540955,4.57566,-0.00594535
63,0.0160103,-1.51438,2199.94,-4499.89,73.9349,898.072,0.0529332,4.60169,-0.00565271
63,0.0158,-1.46532,2199.95,-4499.82,73.6155,904.287,0.0524171,4.61074,-0.00578063
63,0.0162362,-1.49457,2199.94,-4499.94,74.1004,896.398,0.0520201,4.59147,-0.0066708
63,0.0153775,-1.46595,2199.95,-4499.8,73.3134,900.175,0.0523552,4.61234,-0.00585463
63,0.015499,-1.5167,2199.95,-4499.98,73.3438,899.637,0.0526538,4.60419,-0.00648807
63,0.0155858,-1.5197,2199.95,-4499.92,72.5059,899.459,0.0532246,4.5664,-0.00680333
63,0.0154595,-1.49848,2199.95,-4499.86,72.1641,900.314,0.0538191,4.55837,-0.00664449
