hole_id,tg_th,tg_ph,tg_p,tg_vz,sieve_r,gem_r,r_prime,gem_ph,phi_prime
13,0.0184343,0.562709,10685.2,-4303.29,81.168,629.685,0.0341909,0.649114,0.00189858
13,0.0198957,0.604062,10997.8,-3969.23,81.2421,634.692,0.0335254,0.692796,0.0023692
13,0.019065,0.583579,10998,-4220.79,81.393,627.63,0.033632,0.648426,0.00198543
13,0.0193986,0.601468,10258.7,-4151.14,82.1793,643.681,0.0344569,0.66097,0.00213557
13,0.0186918,0.578484,10882.1,-4325.29,81.6658,627.613,0.0339956,0.698188,0.00268396
13,0.015752,0.609032,10998.7,-4953.95,80.8564,639.494,0.0363989,0.657497,0.00245658
13,0.0155143,0.605312,10998.7,-4969.94,82.2443,633.873,0.0359148,0.719436,0.00278747
13,0.0156462,0.586686,10998.7,-5074.4,81.3977,614.244,0.034631,0.651226,0.00188282
13,0.0183866,0.575695,10998.1,-4401.55,81.3211,624.388,0.0339762,0.679787,0.00226374
13,0.0192983,0.613493,10989,-4199.34,82.5432,629.157,0.0334035,0.689673,0.00270172
13,0.0159838,0.587717,10996.9,-4872.05,81.1795,629.39,0.0355834,0.660644,0.00215722
13,0.018046,0.643882,10998.3,-4405.16,81.2058,623.932,0.0341068,0.656269,0.00214315
13,0.0189749,0.614113,10627.2,-4130.48,80.5635,634.533,0.0341163,0.694613,0.00234606
13,0.0195736,0.58943,10998,-4006.72,80.4035,632.902,0.0336626,0.670025,0.00209745
13,0.0198539,0.572083,10299.8,-4058.35,81.9307,640.826,0.0341155,0.672617,0.00235096
13,0.0175481,0.596443,10840.4,-4443.93,81.9437,625.864,0.0339775,0.66949,0.00220851
13,0.019108,0.562177,10997.9,-4213.6,82.3472,628.463,0.0335079,0.644961,0.00197121
13,0.0172937,0.610943,10998.4,-4814.01,81.6984,629.029,0.0353831,0.70261,0.00265353
13,0.0189728,0.565053,10906,-4237.48,80.9268,627.932,0.0335383,0.654365,0.00225645
13,0.0197084,0.59366,10997.8,-4064.77,81.0859,631.851,0.0336641,0.668584,0.00221613
13,0.0204825,0.576797,10930.2,-3879.94,81.7216,638.921,0.0332643,0.649167,0.0020662
13,0.0202303,0.598347,10884.7,-3973.89,82.7229,637.097,0.0333331,0.685231,0.00238876
13,0.0175992,0.574137,10998,-4625.03,81.0298,630.29,0.0350609,0.651347,0.00222716
