hole_id,tg_th,tg_ph,tg_p,tg_vz,sieve_r,gem_r,r_prime,gem_ph,phi_prime
72,0.0125384,-0.299445,10999.1,-5102.02,66.294,626.218,0.0389458,6.0642,0.00180826
72,0.0145296,-0.30133,10997,-4431.83,65.5959,626.215,0.0377882,6.03221,0.00173962
72,0.0138623,-0.334163,10998.4,-4442.41,64.3503,628.556,0.0382451,6.0498,0.00190232
72,0.0162695,-0.309023,10998.6,-3961.34,66.5446,631.526,0.03693,6.05689,0.00206052
72,0.0146016,-0.308154,10998.8,-4297.43,64.4485,631.531,0.0382803,6.07379,0.00216094
72,0.015446,-0.315917,10964.7,-4160.03,65.4823,630.876,0.0377151,6.02408,0.0016525
72,0.0130792,-0.31365,10999.1,-4735.59,65.2147,626.621,0.0387083,6.01638,0.00158368
72,0.0149784,-0.290656,10997.4,-4399.96,66.2829,733.027,0.0454098,6.14373,0.00387575
72,0.0144341,-0.334586,9530.95,-4661.44,66.9605,681.674,0.0426925,6.12921,0.00324532
72,0.0130698,-0.327553,10977.3,-4859.74,67.2165,648.559,0.0401325,6.04052,0.00203289
72,0.0124736,-0.321131,10999.2,-5082.74,64.5533,764.215,0.0490945,6.08326,0.00288091
72,0.0144151,-0.288436,10998.6,-4449.73,65.6834,629.517,0.038176,6.0714,0.00218742
72,0.013764,-0.307748,10894.1,-4623.27,66.6087,655.773,0.0403177,6.07443,0.00229087
72,0.0127571,-0.291923,10999.1,-5122.25,66.8684,632.356,0.0394264,6.04959,0.00168658
72,0.0152455,-0.323621,10998.5,-4145.46,64.3112,632.286,0.040012,6.0371,-0.000256483
72,0.0133647,-0.331416,10999,-4889.24,65.9072,621.751,0.0383522,6.00967,0.00140696
72,0.0160393,-0.317808,8555.51,-3964.14,64.621,679.074,0.040932,6.08518,0.00265227
72,0.0149761,-0.36452,6710.15,-4292.54,65.9817,724.228,0.0446301,6.05989,0.00272892
72,0.0157964,-0.291129,10998.5,-3975.74,64.4926,634.081,0.0377645,6.07824,0.00221367
72,0.0130097,-0.341779,10999.1,-4889.78,66.8837,625.396,0.0384245,6.05809,0.00193373
72,0.0147848,-0.352326,5855.2,-4236.03,66.7753,749.629,0.0462313,6.08157,0.00314534
