,tg_th,tg_ph,tg_p,tg_vz,sieve_r,gem_r,r_prime,gem_ph,phi_prime,phi_local
8736,tg_th,tg_ph,tg_p,tg_vz,sieve_r,gem_r,r_prime,gem_ph,phi_prime,phi_local
8737,0.0183994,1.33436,6599.34,-3875.5,73.3035,714.006,0.0409794,1.3202,-0.00047328,-0.0261976
8738,0.0181336,1.33668,6599.37,-3875.5,72.2339,714.966,0.0412394,1.32699,-0.000419796,-0.0194055
8739,0.0182116,1.37276,6599.35,-3875.5,72.575,714.55,0.0410045,1.40119,0.00073719,0.0547915
8740,0.0183285,1.35191,6599.35,-3875.5,72.8941,714.352,0.0410551,1.35857,0.000198512,0.0121713
8741,0.018082,1.33981,6599.36,-3875.5,72.3743,714.966,0.0414191,1.33419,-0.00021756,-0.0122112
8742,0.0180618,1.3465,6599.36,-3875.5,71.8253,715.317,0.0413686,1.34306,0.000217134,-0.00333517
8743,0.0182869,1.37132,6599.35,-3875.5,72.9581,714.215,0.0410115,1.39393,0.000394686,0.0475353
8744,0.0183747,1.34986,6599.34,-3875.5,73.3235,714.355,0.0413925,1.3538,0.000316811,0.00740247
8745,0.0182492,1.36549,6599.35,-3875.5,72.5785,714.498,0.0410068,1.38809,0.000519687,0.0416904
8746,0.0184269,1.35079,6599.34,-3875.5,73.4711,714.198,0.0413225,1.3592,0.0001936,0.0127999
8747,0.0183177,1.36163,6599.35,-3875.5,73.1563,714.084,0.0410266,1.3833,0.000608827,0.0368988
8748,0.0183549,1.34481,6599.34,-3875.5,73.2822,714.003,0.0409851,1.34135,-0.000264339,-0.00504952
8749,0.0181845,1.34812,6599.17,-3875.5,72.5276,714.599,0.0411807,1.34695,0.000136529,0.000556422
8750,0.0180136,1.32597,6599.37,-3875.5,71.9567,715.153,0.0412446,1.31337,-0.000298817,-0.0330255
8751,0.0182519,1.34841,6599.35,-3875.5,73.0087,714.332,0.0410699,1.3528,0.000113691,0.00640305
8752,0.018192,1.32002,6599.35,-3875.5,72.6144,714.738,0.0412753,1.31134,-0.000424441,-0.0350588
8753,0.0180932,1.36019,6599.36,-3875.5,72.0745,715.194,0.0414155,1.37473,0.000245846,0.0283302
8754,0.0184026,1.36435,6599.34,-3875.5,73.0633,714.225,0.0410288,1.38067,0.000609859,0.0342763
8755,0.0179695,1.32837,6599.37,-3875.5,71.9147,715.332,0.0413538,1.31492,-0.000710331,-0.0314752
8756,0.0182798,1.3505,6599.36,-3875.5,72.6541,714.766,0.0413255,1.34729,-0.000120886,0.000892229
8757,0.0184639,1.33199,6599.34,-3875.5,73.0848,714.207,0.0410215,1.31908,-0.000265538,-0.0273193
