hole_id,tg_th,tg_ph,tg_p,tg_vz,sieve_r,gem_r,r_prime,gem_ph,phi_prime
12,0.0142159,-0.606053,4399.82,-3875.56,56.7766,837.148,0.053156,5.54434,-0.00364658
12,0.0139532,-0.608521,4399.83,-3875.52,55.4957,842.719,0.0540639,5.55781,-0.00395281
12,0.0138056,-0.566989,4399.83,-3875.39,55.1321,842.771,0.0542433,5.62579,-0.00292475
12,0.0142337,-0.590847,4399.83,-3875.37,56.4684,838.121,0.0534672,5.57959,-0.0034078
12,0.0138974,-0.573486,4399.83,-3875.62,55.2843,842.178,0.0541327,5.62365,-0.00287103
12,0.0141913,-0.58915,4399.83,-3875.56,56.8422,836.889,0.0535254,5.58249,-0.00282728
12,0.0144859,-0.591172,4399.82,-3875.51,57.5133,834.005,0.0530626,5.57774,-0.00366382
12,0.0136696,-0.559078,4399.84,-3875.62,54.9284,843.304,0.0543216,5.65042,-0.00233782
12,0.0138055,-0.60162,4399.84,-3875.45,55.2835,843.402,0.0537109,5.55878,-0.00345983
12,0.0142663,-0.608901,4399.82,-3875.46,56.972,836.689,0.0534067,5.55236,-0.00377899
12,0.0135587,-0.58865,4399.84,-3875.38,54.2957,846.735,0.0544279,5.59825,-0.0031079
12,0.0142619,-0.586153,4399.82,-3875.47,56.557,837.005,0.053114,5.60275,-0.00328848
12,0.014384,-0.618365,4399.82,-3875.38,56.9158,836.665,0.0531993,5.5387,-0.00425248
12,0.0138785,-0.572829,4399.83,-3875.6,55.3644,842.078,0.0542755,5.61492,-0.00282104
12,0.0140136,-0.613216,4399.83,-3875.6,55.3667,843.013,0.0537341,5.5479,-0.00408863
12,0.0138855,-0.618408,4399.83,-3875.38,55.1278,844.354,0.0541082,5.54029,-0.00356558
12,0.0140132,-0.575498,4399.83,-3875.5,55.5878,840.956,0.0540225,5.62368,-0.00294645
12,0.0143438,-0.620711,4399.82,-3875.56,56.9957,835.978,0.0527576,5.52695,-0.00382082
12,0.0136629,-0.581281,4399.84,-3875.44,54.6087,845.406,0.0548642,5.61528,-0.00294105
12,0.0138671,-0.574803,4399.83,-3875.37,55.048,843.401,0.0545601,5.62161,-0.00289036
12,0.0137178,-0.617511,4399.84,-3875.56,55.107,844.369,0.0542022,5.54556,-0.00397977
12,0.0142406,-0.612743,4399.82,-3875.62,56.4486,838.666,0.0531598,5.51944,-0.00406856
12,0.0139641,-0.583424,4399.83,-3875.4,55.3242,842.484,0.0543176,5.60498,-0.00325002
12,0.0143847,-0.563785,4399.82,-3875.46,56.8142,835.888,0.0533789,5.62632,-0.00286846
12,0.0136472,-0.595527,4399.84,-3875.49,54.2218,846.972,0.0546026,5.60085,-0.00276826
12,0.0140892,-0.59298,4399.83,-3875.42,56.3139,838.759,0.0535505,5.57816,-0.00336393
12,0.0138886,-0.56586,4399.83,-3875.57,55.6062,840.699,0.0540395,5.64783,-0.00218465
12,0.0144414,-0.598936,4399.82,-3875.41,57.3946,834.399,0.0527959,5.55342,-0.0037978
12,0.014349,-0.58211,4399.82,-3875.54,56.6554,836.824,0.0534736,5.61458,-0.00298985
12,0.014021,-0.576642,4399.83,-3875.48,56.109,839.15,0.0539047,5.60344,-0.00314562
12,0.0140099,-0.589639,4399.83,-3875.52,55.933,840.51,0.0540331,5.57336,-0.00336791
12,0.0139871,-0.576536,4399.83,-3875.46,55.8157,840.71,0.0543969,5.59914,-0.00302553
12,0.0142378,-0.599363,4399.82,-3875.63,56.5209,838.276,0.0535353,5.56013,-0.00384463
12,0.0141949,-0.607527,4399.83,-3875.49,56.5751,838.097,0.0534823,5.55255,-0.00349719
12,0.0136593,-0.574996,4399.84,-3875.41,54.7927,844.148,0.0542288,5.61771,-0.00294413
12,0.0142517,-0.60429,4399.82,-3875.38,56.9964,836.206,0.0531613,5.5437,-0.00351225
12,0.013768,-0.555235,4399.84,-3875.46,54.8027,844.186,0.0544571,5.63313,-0.00265655
12,0.0141047,-0.597919,4399.83,-3875.49,56.0831,840.132,0.0538295,5.56106,-0.00356665
12,0.0138182,-0.607227,4399.83,-3875.53,55.489,842.783,0.0541868,5.55917,-0.00401723
12,0.0142369,-0.619739,4399.83,-3875.55,56.1152,840.477,0.0539954,5.52526,-0.00390246
12,0.0139818,-0.576189,4399.83,-3875.41,55.6147,840.948,0.054024,5.6142,-0.00282734
12,0.0136743,-0.588963,4399.84,-3875.55,54.9634,843.969,0.0538746,5.59051,-0.00312341
12,0.0137465,-0.595455,4399.84,-3875.5,54.9139,843.709,0.0534607,5.59535,-0.00320857
12,0.0140965,-0.587712,4399.83,-3875.56,56.2353,838.623,0.0536193,5.60156,-0.00280907
12,0.0136965,-0.617821,4399.84,-3875.58,55.0464,844.782,0.0544829,5.55329,-0.00365407
12,0.0136246,-0.581528,4399.84,-3875.61,55.4354,841.513,0.0541347,5.63401,-0.00317162
12,0.0139392,-0.576972,4399.83,-3875.49,56.1452,839.26,0.0537717,5.59192,-0.00289063
12,0.0139347,-0.621018,4399.83,-3875.51,55.8417,841.248,0.0537437,5.53185,-0.00398543
12,0.0139941,-0.576347,4399.83,-3875.38,55.8713,839.756,0.0536992,5.61732,-0.0027575
12,0.0143637,-0.566816,4399.82,-3875.55,57.2075,834.277,0.0529223,5.61292,-0.00288099
12,0.0144449,-0.599668,4399.82,-3875.49,57.0337,836.103,0.0532039,5.57177,-0.00329005
12,0.0137452,-0.577176,4399.84,-3875.42,55.247,842.128,0.0536197,5.60938,-0.00286752
12,0.0142034,-0.591371,4399.83,-3875.4,56.5486,838.093,0.0536784,5.57424,-0.00331599
12,0.0137643,-0.607554,4399.84,-3875.44,54.608,846.174,0.0542584,5.5642,-0.0041414
12,0.0141743,-0.564788,4399.83,-3875.61,56.8188,835.992,0.0533467,5.61648,-0.00304277
12,0.0137197,-0.614286,4399.84,-3875.6,54.7922,845.734,0.0542916,5.54514,-0.00428594
12,0.0140042,-0.592418,4399.83,-3875.49,55.4473,842.041,0.0539447,5.59017,-0.00345834
12,0.0138584,-0.570766,4399.83,-3875.52,55.088,842.753,0.054179,5.6507,-0.00259335
12,0.0141421,-0.556329,4399.83,-3875.53,56.4877,837.111,0.053563,5.62777,-0.00296218
12,0.0138353,-0.583236,4399.83,-3875.62,55.0879,843.359,0.0542808,5.60456,-0.00286335
12,0.0136839,-0.590737,4399.84,-3875.51,54.9614,844.557,0.0543299,5.58372,-0.00345371
12,0.0140132,-0.567755,4399.83,-3875.47,55.8751,839.579,0.0537182,5.62372,-0.00299716
12,0.0141098,-0.592283,4399.83,-3875.46,56.2505,838.731,0.0534273,5.58725,-0.00325865
12,0.0139836,-0.622862,4399.83,-3875.47,55.8438,841.55,0.053783,5.51992,-0.0041
12,0.0138796,-0.623991,4399.83,-3875.4,55.1288,844.263,0.0539441,5.53259,-0.00380117
12,0.0140499,-0.552293,4399.83,-3875.41,55.8114,839.492,0.0536503,5.65239,-0.00222676
12,0.0141864,-0.604341,4399.82,-3875.44,56.359,838.904,0.0535582,5.5676,-0.00362411
12,0.0139267,-0.567272,4399.83,-3875.56,55.5105,841.484,0.0543299,5.63016,-0.00259407
12,0.0141538,-0.59789,4399.83,-3875.57,56.4208,838.561,0.0535553,5.56963,-0.00379518
12,0.0143151,-0.59175,4399.82,-3875.4,56.8326,836.295,0.0527392,5.58077,-0.00324621
12,0.0140224,-0.608554,4399.83,-3875.57,56.0222,840.331,0.0536733,5.5548,-0.00421708
12,0.0142126,-0.600287,4399.82,-3875.38,56.6164,837.613,0.0532017,5.56709,-0.00362611
12,0.013495,-0.596071,4399.84,-3875.47,54.3225,846.842,0.0545057,5.5923,-0.00312036
12,0.013803,-0.59919,4399.83,-3875.61,54.4655,846.141,0.0547761,5.60239,-0.00282036
12,0.0140656,-0.588175,4399.83,-3875.46,55.6263,841.407,0.0537039,5.58741,-0.00330458
