hole_id,tg_th,tg_ph,tg_p,tg_vz,sieve_r,gem_r,r_prime,gem_ph,phi_prime
62,0.0146317,2.37877,4399.81,-3875.55,58.169,832.906,0.0528489,2.4997,0.0031701
62,0.0141836,2.37453,4399.83,-3875.54,57.9629,833.37,0.0524985,2.53207,0.00408332
62,0.0144946,2.37205,4399.82,-3875.56,58.3381,831.733,0.0524404,2.47746,0.00304794
62,0.0146535,2.37443,4399.81,-3875.62,58.9583,829.643,0.0524959,2.47924,0.00351983
62,0.0143992,2.40541,4399.82,-3875.54,57.6281,835.046,0.0527672,2.5681,0.00471692
62,0.0142774,2.40555,4399.82,-3875.43,57.0618,837.434,0.0533947,2.54219,0.00396544
62,0.0145545,2.41528,4399.82,-3875.48,57.8024,834.41,0.052552,2.56069,0.00457048
62,0.0146785,2.37086,4399.81,-3875.59,59.1953,828.529,0.052158,2.48023,0.003124
62,0.0148753,2.37813,4399.81,-3875.48,59.3778,827.686,0.0519337,2.51436,0.00403816
62,0.014086,2.42374,4399.83,-3875.61,57.059,837.67,0.0532838,2.5621,0.00422581
62,0.0139794,2.35323,4399.83,-3875.53,56.9483,837.327,0.0535086,2.46983,0.00305778
62,0.0142797,2.35661,4399.82,-3875.5,56.9556,836.879,0.0530924,2.46067,0.00262792
62,0.0147921,2.37112,4399.81,-3875.4,59.3228,827.859,0.0518476,2.50272,0.00371549
62,0.0146359,2.37051,4399.81,-3875.61,58.2922,831.973,0.0528852,2.47149,0.00310251
62,0.0144632,2.35785,4399.82,-3875.43,58.2732,831.849,0.0525539,2.47067,0.00326515
62,0.0150188,2.3812,4399.8,-3875.57,59.5181,827.169,0.0520337,2.5161,0.00399066
62,0.0145383,2.3712,4399.82,-3875.42,58.0768,833.417,0.0532491,2.4886,0.00334092
62,0.0147766,2.37761,4399.81,-3875.48,58.87,829.828,0.052246,2.49601,0.00388758
62,0.0144382,2.36158,4399.82,-3875.59,58.2702,831.785,0.0528081,2.4559,0.00217172
62,0.0143054,2.39864,4399.82,-3875.5,56.992,837.777,0.0534173,2.5442,0.00401442
62,0.0144016,2.39088,4399.82,-3875.45,57.7285,834.251,0.0528816,2.52499,0.00409915
62,0.0147362,2.36078,4399.81,-3875.54,58.3924,831.67,0.052935,2.47013,0.00314228
62,0.0142837,2.38961,4399.82,-3875.47,56.7012,838.922,0.0537457,2.52148,0.00362168
62,0.0142316,2.35429,4399.83,-3875.38,56.874,836.76,0.0526753,2.44888,0.00289494
62,0.0147529,2.40611,4399.81,-3875.53,58.7479,830.552,0.0524345,2.55531,0.00413096
62,0.0146969,2.4099,4399.81,-3875.55,58.544,831.435,0.0526483,2.57413,0.00449261
62,0.0145823,2.3851,4399.81,-3875.39,58.2626,831.947,0.0524467,2.5137,0.00317521
62,0.0142757,2.38367,4399.82,-3875.41,56.8369,838.334,0.0536927,2.4942,0.00359615
62,0.0141971,2.39484,4399.83,-3875.62,57.0022,837.105,0.0530472,2.51551,0.00367861
62,0.0146768,2.38407,4399.81,-3875.5,58.3511,831.951,0.052609,2.51038,0.0040822
62,0.0142406,2.35553,4399.82,-3875.43,56.8013,837.492,0.0535115,2.45064,0.00273864
62,0.0146416,2.35029,4399.81,-3875.48,58.1913,831.967,0.0526208,2.45922,0.00278686
62,0.0142686,2.4058,4399.83,-3875.38,56.8339,838.316,0.0532848,2.54831,0.00426208
62,0.0142604,2.39703,4399.83,-3875.46,56.9165,837.751,0.0531915,2.53158,0.00381311
62,0.0147068,2.35276,4399.81,-3875.55,58.6762,830.632,0.0525073,2.48361,0.00354174
62,0.014521,2.38896,4399.82,-3875.45,58.2051,832.452,0.0526909,2.51213,0.00335881
62,0.0141555,2.37609,4399.83,-3875.6,57.1136,837.013,0.0536348,2.50132,0.00343277
62,0.0145724,2.38998,4399.82,-3875.54,58.4756,831.684,0.0528014,2.52128,0.00380002
62,0.0142312,2.39942,4399.82,-3875.48,56.8418,838.223,0.0533653,2.53671,0.00410062
62,0.014817,2.39059,4399.81,-3875.45,59.4431,827.521,0.0520313,2.53841,0.00416894
62,0.0144603,2.38793,4399.82,-3875.41,57.947,833.531,0.052728,2.53407,0.00377715
62,0.0144622,2.41992,4399.82,-3875.43,57.689,835.097,0.0530383,2.56436,0.00434199
62,0.0142614,2.36916,4399.82,-3875.42,56.6266,838.559,0.0534372,2.47251,0.00320133
62,0.0147395,2.37202,4399.81,-3875.56,58.8882,829.573,0.052221,2.47826,0.00353816
62,0.0147213,2.42399,4399.81,-3875.5,57.9412,833.989,0.0528323,2.57424,0.00470483
62,0.0146005,2.37217,4399.82,-3875.38,58.356,831.963,0.0529732,2.48131,0.00353869
62,0.0146081,2.39287,4399.82,-3875.43,58.0861,832.703,0.0522948,2.52936,0.00374505
62,0.0144766,2.40872,4399.82,-3875.59,57.6812,835.248,0.0532613,2.55583,0.00430627
62,0.0148578,2.42369,4399.81,-3875.61,58.7387,830.942,0.052659,2.5606,0.0040953
62,0.0131812,2.418,4399.85,-3875.52,57.9857,833.452,0.0529539,2.48414,0.00329968
62,0.0146373,2.35409,4399.81,-3875.62,58.2261,831.929,0.0526909,2.45809,0.00294242
62,0.0146108,2.38165,4399.81,-3875.5,57.6665,834.74,0.0532359,2.50721,0.00342293
62,0.0145915,2.39806,4399.82,-3875.59,58.3,832.26,0.0528357,2.54831,0.00424926
62,0.0148938,2.40355,4399.81,-3875.52,59.1342,828.969,0.0521841,2.54922,0.00401227
62,0.0143912,2.41935,4399.82,-3875.46,57.3408,836.389,0.0530904,2.57332,0.00438868
62,0.0150035,2.37595,4399.8,-3875.55,59.3218,828.539,0.052621,2.49927,0.00361935
62,0.0144606,2.35155,4399.82,-3875.54,57.6926,833.626,0.0527239,2.44934,0.00320762
62,0.0147764,2.36625,4399.81,-3875.43,59.2513,828.516,0.0522513,2.48477,0.002944
62,0.0143932,2.39344,4399.82,-3875.47,57.8359,833.955,0.0528633,2.51987,0.00390885
62,0.0144576,2.40776,4399.82,-3875.47,58.1209,832.943,0.0525037,2.55693,0.00445554
62,0.014709,2.39001,4399.81,-3875.47,58.7953,830.542,0.052893,2.53197,0.0040773
62,0.0145198,2.40178,4399.82,-3875.45,57.8615,833.948,0.0528752,2.53151,0.00389227
62,0.0145336,2.39068,4399.82,-3875.55,58.2998,832.413,0.0530659,2.534,0.00408576
62,0.0142876,2.41199,4399.82,-3875.59,56.6953,838.825,0.0535382,2.53184,0.00400855
62,0.0144817,2.38494,4399.82,-3875.49,57.8583,833.912,0.0529273,2.52171,0.00363653
62,0.0143501,2.34842,4399.82,-3875.49,57.0194,836.99,0.0538318,2.44495,0.00245163
62,0.0146872,2.36634,4399.81,-3875.57,58.7699,830.57,0.0529087,2.48045,0.00301595
62,0.0147069,2.35026,4399.81,-3875.59,58.5685,830.458,0.0524257,2.45679,0.00308434
