tg_th,tg_ph,tg_p,tg_vz,sieve_r,gem_r,r_prime,gem_ph,phi_prime,phi_local
0.0146092,2.09801,4399.81,-5124.5,77.517,790.937,0.0482785,1.92578,-0.00474777,-0.318215
0.014515,2.12007,4399.82,-5124.5,76.4334,794.689,0.0488302,1.92114,-0.00482848,-0.322853
0.0149529,2.11274,4399.8,-5124.5,78.4411,788.681,0.0479433,1.95143,-0.00456019,-0.29256
0.0148461,2.09929,4399.81,-5124.5,79.1705,785.1,0.0471346,1.91886,-0.00478259,-0.325134
0.0148006,2.08286,4399.81,-5124.5,76.7132,794.125,0.0488393,1.90962,-0.00498571,-0.334373
0.0149206,2.0883,4399.81,-5124.5,77.8148,789.645,0.0482533,1.89168,-0.00503602,-0.35231
0.0149646,2.11191,4399.81,-5124.5,77.8252,790.789,0.0484753,1.98709,-0.00364352,-0.256905
0.0152889,2.09333,4399.8,-5124.5,78.9773,786.054,0.0473299,1.89154,-0.00499188,-0.352457
0.0146666,2.1096,4399.82,-5124.5,76.6663,793.728,0.0485654,1.91017,-0.00516902,-0.333829
0.01479,2.09446,4399.81,-5124.5,77.2303,791.315,0.0482744,1.88975,-0.00526542,-0.354247
0.0147422,2.09294,4399.81,-5124.5,77.4192,791.709,0.0484561,1.96044,-0.00421546,-0.283553
0.0146386,2.11605,4399.82,-5124.5,76.9266,792.999,0.0485263,1.96951,-0.00431098,-0.274489
0.014606,2.10928,4399.82,-5124.5,78.285,788.916,0.0478626,1.99307,-0.00359927,-0.250928
0.0152709,2.05895,4399.8,-5124.5,79.2168,786.546,0.0479143,1.9319,-0.00433568,-0.312095
0.0150893,2.13063,4399.8,-5124.5,77.6497,790.505,0.0479659,1.91667,-0.00456287,-0.327328
0.0148695,2.09497,4399.81,-5124.5,77.1778,792.616,0.0483325,1.91926,-0.00456317,-0.324739
0.0145005,2.07161,4399.82,-5124.5,78.2126,792.066,0.0474062,1.89775,-0.0052688,-0.346247
0.0147418,2.10948,4399.81,-5124.5,76.2944,795.467,0.0487816,1.94776,-0.00410397,-0.296232
0.0150407,2.13051,4399.8,-5124.5,78.055,790.223,0.0479216,1.99715,-0.00367516,-0.246845
0.0151995,2.10506,4399.8,-5124.5,79.1953,787.334,0.0474419,1.93688,-0.00456715,-0.307114
0.0148086,2.1158,4399.81,-5124.5,77.8627,790.175,0.0482575,1.96156,-0.00431187,-0.282439
0.01475,2.09838,4399.81,-5124.5,77.0137,793.011,0.0484429,1.93501,-0.00493822,-0.308984
0.014954,2.11475,4399.81,-5124.5,77.9198,790.326,0.0482908,1.93319,-0.00440007,-0.310803
0.0147048,2.06408,4399.81,-5124.5,77.4652,790.123,0.0481271,1.88604,-0.00542375,-0.357951
0.0147477,2.11547,4399.81,-5124.5,76.9131,793.709,0.0489501,1.94823,-0.00476068,-0.295766
0.01469,2.1138,4399.81,-5124.5,76.8849,793.74,0.0488009,1.94386,-0.00442942,-0.300136
0.0147824,2.10424,4399.81,-5124.5,78.3752,788.491,0.0479993,1.93994,-0.00435093,-0.30405
0.0148387,2.13214,4399.81,-5124.5,76.9567,793.344,0.0484669,1.97152,-0.0039967,-0.272474
0.0150328,2.10174,4399.81,-5124.5,78.934,786.586,0.0476775,1.91318,-0.00509534,-0.330811
0.0149535,2.12026,4399.81,-5124.5,78.1361,789.22,0.0475731,1.98219,-0.00406103,-0.261805
0.0145337,2.08994,4399.82,-5124.5,76.262,795.007,0.0488882,1.90768,-0.0048304,-0.336311
0.0148479,2.11545,4399.81,-5124.5,77.3019,792.752,0.0486627,1.99629,-0.0034833,-0.247709
0.0152086,2.09532,4399.8,-5124.5,77.6541,790.814,0.0482138,1.88778,-0.00532286,-0.356214
0.0148184,2.10042,4399.81,-5124.5,77.4485,791.573,0.0483633,1.9352,-0.00401739,-0.30879
0.0152417,2.08638,4399.8,-5124.5,79.3519,785.21,0.047355,1.91573,-0.0044164,-0.328261
0.0150765,2.10885,4399.8,-5124.5,78.96,787.061,0.0476429,1.93935,-0.00443108,-0.304645
0.0145642,2.08478,4399.82,-5124.5,76.7976,792.954,0.0486827,1.89945,-0.00494291,-0.344548
0.0146539,2.11936,4399.81,-5124.5,78.682,787.145,0.0478286,1.94944,-0.00432165,-0.294552
0.0146225,2.07491,4399.81,-5124.5,76.4892,794.395,0.0487523,1.90399,-0.00544949,-0.340009
0.0143708,2.10333,4399.82,-5124.5,76.6293,793.594,0.0485282,1.97389,-0.00415412,-0.270104
0.0144625,2.11776,4399.82,-5124.5,76.6461,793.872,0.0488637,1.97607,-0.00398872,-0.267928
0.014744,2.06542,4399.81,-5124.5,78.1335,788.605,0.0476758,1.92083,-0.00476021,-0.32316
0.0149838,2.0905,4399.81,-5124.5,78.1746,789.336,0.048144,1.9356,-0.00454921,-0.308393
0.015202,2.09819,4399.8,-5124.5,79.137,785.57,0.0474948,1.89654,-0.00522412,-0.347454
0.0146545,2.08938,4399.81,-5124.5,76.8613,793.635,0.0488617,1.96128,-0.00459865,-0.28271
0.0150652,2.08775,4399.8,-5124.5,76.9044,793.647,0.0485085,1.92158,-0.00539211,-0.322416
0.0147516,2.0867,4399.81,-5124.5,77.4921,790.818,0.048229,1.90622,-0.00514529,-0.33777
0.0150491,2.10421,4399.8,-5124.5,77.2061,793.246,0.0486608,1.94026,-0.00459434,-0.303735
0.015097,2.11145,4399.8,-5124.5,78.9839,787.186,0.0478405,1.9428,-0.00431845,-0.301192
0.0150793,2.10739,4399.8,-5124.5,77.441,791.777,0.0480091,1.94755,-0.00404541,-0.296448
0.014669,2.11548,4399.81,-5124.5,76.9706,792.805,0.0484256,1.97735,-0.00378063,-0.266649
0.0154188,2.06475,4399.8,-5124.5,78.6572,787.899,0.0481353,1.89748,-0.00497621,-0.346512
0.0146533,2.11345,4399.81,-5124.5,77.3034,791.41,0.0479699,1.92679,-0.00476024,-0.317209
0.0146052,2.09467,4399.81,-5124.5,76.5253,794.743,0.0489976,1.92741,-0.00456057,-0.316587
0.0145871,2.09203,4399.82,-5124.5,76.9228,793.247,0.0489896,1.90134,-0.00477013,-0.342652
0.0148244,2.08258,4399.81,-5124.5,78.158,788.491,0.0482631,1.89673,-0.00522428,-0.347267
0.014652,2.09682,4399.81,-5124.5,76.8443,793.653,0.0486875,1.93327,-0.00486458,-0.310729
0.0146629,2.12108,4399.81,-5124.5,77.585,791.064,0.0480762,1.94479,-0.00450639,-0.299206
0.0151718,2.09434,4399.8,-5124.5,78.2269,789.412,0.0481563,1.90605,-0.00469716,-0.337949
0.0147294,2.11623,4399.81,-5124.5,77.563,796.349,0.0485462,1.95052,-0.0045661,-0.293479
0.0150648,2.12041,4399.8,-5124.5,77.7882,791.486,0.0484774,1.99547,-0.00344949,-0.248529
0.0151023,2.11277,4399.8,-5124.5,76.9105,793.868,0.0483945,1.95956,-0.00411666,-0.284439
0.0149967,2.10666,4399.81,-5124.5,78.0438,790.054,0.0482352,1.92288,-0.00474252,-0.32111
0.014756,2.12186,4399.81,-5124.5,77.4858,791.951,0.0487184,1.99186,-0.00362394,-0.252133
0.0148159,2.1246,4399.81,-5124.5,76.9729,793.22,0.0486662,1.94284,-0.00445092,-0.30116
0.0153713,2.12399,4399.8,-5124.5,79.1406,786.985,0.0476593,1.96465,-0.00429416,-0.279346
0.0149884,2.12645,4399.81,-5124.5,78.7474,787.251,0.0474436,1.97527,-0.00462319,-0.26873
0.0146046,2.15575,4399.81,-5124.5,78.7342,786.912,0.0471135,1.94187,-0.00366726,-0.302121
0.0148963,2.10009,4399.81,-5124.5,78.4786,790.269,0.0478703,1.906,-0.00494374,-0.337999
0.0146887,2.10634,4399.81,-5124.5,77.4015,791.552,0.0485206,1.91505,-0.00507398,-0.328946
0.0150006,2.10127,4399.8,-5124.5,79.2221,784.853,0.0473984,1.89909,-0.00457335,-0.344909
