,tg_th,tg_ph,tg_vz,tg_p,gem1_r,gem1_rp,gem1_ph,gem1_php,gem1_ph_local,sieve_r,sieve_ph,rate
18,0.01849769191160252,1.3443254655676231,-3899.8734282922956,4399.702388833425,786.7977790636245,0.04475811470402335,1.3823487396766923,0.0004558260131958424,0.03595188813820949,74.51025334444329,1.3332839028440613,1784.031310229363
134,0.018333555203976313,1.3587721106953239,-3899.512226143055,4398.439067952521,788.5863889378197,0.045373183219781614,1.36648161213774,-0.0002431751745016302,0.020084760599257345,73.3360559392751,1.3568591277175563,1936.4569391559885
159,0.018021400506007094,1.3326782998046651,-3899.681558077314,4399.719934861995,789.7108027545871,0.04599824923843431,1.311885526902135,-0.00020226856403846274,-0.03451132463634776,72.86960563969411,1.3293926510478358,2058.895902577666
248,0.018256498127185102,1.3539509842067001,-3900.2115632575988,4399.709988947789,790.1635326654294,0.046157945126806994,1.3527796796525735,0.00026217812872454487,0.006382828114090744,72.76653147528322,1.3496864526528614,1896.5391496628044
311,0.01824172101468209,1.3716114256565741,-3900.371625535229,4399.712767962922,788.0085118325748,0.04578122609118485,1.3893719688072244,-3.616863709352138e-06,0.04297511726874159,73.79066166675612,1.3680477017687436,1940.0912907889149
425,0.018508136096657975,1.3667856310334099,-3899.889839696468,4399.700603757727,787.2862537282457,0.04503063889194099,1.3786111281379951,0.00013147028620113927,0.03221427659951237,74.05632520142532,1.3627270951477182,1758.929463633018
463,0.018546678142498624,1.3311768791929355,-3900.3709760975603,4399.701858578938,789.2938782116353,0.0466446841955366,1.3189845837123506,-0.00046610326279181147,-0.027412267826132153,73.32353862522905,1.3328775737566816,1776.524256846362
660,0.018455225851015843,1.3501714054170104,-3900.136052020563,4399.703300913641,788.0675144725515,0.0457385618126445,1.3670516324137436,-0.00010033733780363977,0.020654780875260847,73.87399663944207,1.3567800392519413,1797.0453101521837
810,0.018271256036930493,1.3593870821845389,-3900.081192284672,4399.705968010879,788.9964654290569,0.045832663928832916,1.383865122290482,0.0011009678998127649,0.03746827075199932,73.25144360987947,1.3646909546061265,1835.8498372550644
950,0.018304020917466843,1.3680294979006233,-3900.042810005592,4399.708627873611,793.2732541881933,0.045927241622352635,1.4028254720554683,0.0007928743399629051,0.056428620516985495,72.74702070766563,1.373990564175093,1875.6940891880397
980,0.018130125852915006,1.3725474054904214,-3899.8873754004853,4399.719057521765,790.1750459047371,0.046421678551802785,1.4027451779172273,0.0009253775871893457,0.05634832637874454,72.69774330143373,1.3742919542876109,2063.0595474306865
1052,0.01792133998047575,1.3708335649121686,-3899.9517651972665,4399.719147400535,791.6943280155884,0.04600784753611169,1.3801856312046412,0.0004983031056252456,0.03378877966615845,72.01078675907826,1.3632658700398674,2045.3644263413266
1105,0.018199207031825683,1.3466778410661577,-3900.4054226517806,4399.713614973424,788.2627839352672,0.045814815327330574,1.3193878655984765,-0.00047799639768298947,-0.027008985940006225,73.72294110739098,1.3332186128874506,1953.6364204619665
