,tg_th,tg_ph,tg_vz,tg_p,gem1_r,gem1_rp,gem1_ph,gem1_php,gem1_ph_local,sieve_r,sieve_ph,rate
69,0.01141617553960475,1.4899720574798103,-4500.36086935783,4399.886458195893,869.5468008241274,0.05787705815403625,1.575102415826153,0.002881182945463258,0.2287055642876703,53.35810752008734,1.4999938946039177,15514.676059554791
103,0.011352929409605752,1.4557520454245232,-4499.778541776649,4399.886232636079,867.0142784151243,0.05770811772145401,1.5174783029130665,0.001846116245389728,0.17108145137458375,53.58698201040981,1.4590875991582837,15448.459016403078
143,0.01218439040448573,1.490780024168306,-4500.068553031714,4399.870192602013,865.6475540395942,0.057606783416692064,1.579152973448131,0.003250294303021683,0.23275612190964834,54.49446400599821,1.4945412233089532,11612.05860838416
188,0.011769895647443764,1.4668196886888003,-4500.276507966356,4399.880583446826,864.1623324488298,0.057019248703400985,1.547342617629367,0.0022906568381557925,0.20094576609088421,54.34124849517049,1.473264429542664,13914.102617641234
271,0.011593326305159574,1.5431147634526114,-4500.483680178207,4399.8835896818555,868.9008745671841,0.05754734870466991,1.582611190482871,0.003067088971756109,0.23621433894438826,53.48617947864605,1.5054538075476167,14701.905421441475
304,0.0119687497325794,1.6039807187806003,-4500.247369177852,4399.877779781505,864.6380170373508,0.05739953395635787,1.6086283863834463,0.0032081600279186295,0.26223153484496353,54.78854013142969,1.5238735573114641,13232.787265998173
436,0.012160222225033922,1.4944358011847008,-4500.078341037195,4399.871719219315,857.0967180404167,0.056852409038116926,1.560475292028958,0.002698675065478544,0.2140784404904752,56.166900334795905,1.4783536749416568,11914.425400155076
535,0.011712120714033422,1.5122458556962501,-4499.980123191276,4399.878051285107,868.485671286449,0.05774742623442414,1.587618453802107,0.002789354586087214,0.2412216022636242,53.75375973497176,1.509001825638395,13296.64930682018
571,0.01123643569891158,1.5377432068488353,-4499.645265263508,4399.889496459729,869.8384103005764,0.05752063296109772,1.5572090249241939,0.0023171359313955905,0.21081217338571112,53.0028512700242,1.4956304685790618,16450.51595478212
574,0.012134065378093143,1.465586452766969,-4499.512016218825,4399.878201023606,858.2267143864217,0.0566525403444844,1.5200239509225015,0.0023106914193155503,0.17362709938401877,55.737067459862445,1.4547022140288075,13332.059189697922
591,0.012038584328994573,1.4327237391515466,-4500.415479550191,4399.874797944131,859.3278601756705,0.056733486458523705,1.5147186713934837,0.002492706093706378,0.16832181985500094,55.4317016331991,1.451524668146656,12559.407598160109
621,0.012365892412430387,1.4459830183526243,-4500.221631969442,4399.868442983799,856.7824621597854,0.05636867819250698,1.5898601353362052,0.0026307100873923773,0.24346328379772242,56.634492358017,1.488815931220437,11278.827314705206
649,0.011150461397871994,1.4757058802949745,-4499.697715684493,4399.8948117043155,869.9869152587564,0.058189508923788096,1.5661710514806293,0.002792106420597866,0.21977419994214653,53.118014569962824,1.4928426550074612,18285.356703017937
679,0.01154673437565585,1.4960920336214418,-4500.042844911737,4399.883925065125,869.8660333958744,0.05830283874995511,1.5687342333895724,0.0026917926040746806,0.22233738185108964,53.21470579133871,1.49626722138154,14793.735015465054
763,0.011913792896805138,1.4660865799808795,-4499.675473962493,4399.877640915009,855.7387161595848,0.056360700029328976,1.5469477410099324,0.00258124504959012,0.2005508894714496,56.2811691686495,1.4667958440013833,13200.293280272886
773,0.011752309599521926,1.4679712298604992,-4500.227730635564,4399.879401058117,866.0236671549297,0.058004152902697906,1.5343595999619766,0.0023937873893786123,0.1879627484234938,54.02693283294908,1.4690178795503555,13620.782550384212
777,0.011347499215817267,1.5056734451893699,-4499.928203867808,4399.889653110777,870.820966241863,0.05805279517718856,1.5607756275988809,0.0027032540723961385,0.21437877606039812,52.96218044737374,1.4924215157808602,16498.064718006954
893,0.011726295053901584,1.522467364443829,-4500.271144142232,4399.880310313241,862.6516110628278,0.05675367573295663,1.6201275688367174,0.0036982807756512893,0.2737307172982346,55.066440812987835,1.5166375360933715,13845.546996598372
985,0.011740584930394546,1.4748655804441582,-4500.335948176268,4399.880877797909,865.248374525177,0.05740489075584527,1.5474889132833811,0.0020765613502805036,0.20109206174489835,54.195024681243,1.4754776389667537,13988.529712607233
997,0.012075356334026625,1.4602287265502012,-4499.756589474731,4399.874069577708,860.2890895624215,0.05672483547850738,1.508220645993984,0.0022440917653158052,0.1618237944555012,55.16994095471275,1.4494834734495743,12402.388823084662
1025,0.01251204377811296,1.4823257336481659,-4500.3682785956125,4399.8662180331785,858.2319597455988,0.05635267260384751,1.5711446593923315,0.0030212876846786385,0.22474780785384874,56.12126694287924,1.4828671285432828,10874.450492282926
1072,0.011919151446365373,1.5283826596729755,-4499.926047117235,4399.880250043617,860.3728798674679,0.056481446161848685,1.631698365614907,0.0037470518390645574,0.28530151407642435,55.69142935086831,1.520375890478899,13830.484729715112
1076,0.011960456127093086,1.462839897907675,-4500.048228309867,4399.876258977307,860.0029406658215,0.05658223782772464,1.5628106845575886,0.0028102326985733777,0.21641383301910588,55.42300235906581,1.478282510701857,12883.061963241717
