,tg_th,tg_ph,tg_vz,tg_p,gem1_r,gem1_rp,gem1_ph,gem1_php,gem1_ph_local,sieve_r,sieve_ph,rate
60,0.01314015341666267,5.037707539138438,-4499.522627790611,4399.852376341069,844.8048962935959,0.05440795734852025,5.1207143523601175,0.0025782061358951003,0.18392589671901405,59.012557716397694,5.038953449298553,8768.598610961411
97,0.012679057013193258,5.058884266208565,-4499.65556060649,4399.864205180919,848.4737173631435,0.055062236300395105,5.127630755987822,0.002286127020684728,0.19084230034671812,58.10533792861864,5.0475388110765245,10526.209421239506
109,0.012634371974567455,5.0607554722540735,-4500.096724918042,4399.860633707969,847.8361537161237,0.05502787858876808,5.156720875828237,0.0028927153057419944,0.2199324201871331,58.416597515267895,5.060388466669366,9946.335898876874
144,0.012929593175256522,5.010175864363318,-4499.836308030336,4399.854803571739,848.030328391887,0.05505602753306371,5.176739636240474,0.002984551691314041,0.2399511805993706,58.51863730860739,5.063016635909912,9093.24644363961
194,0.012412890844027845,5.075418334362769,-4499.93069097242,4399.86501871895,847.2718550348641,0.05497711029285652,5.13990206250592,0.0028022293720184194,0.20311360686481628,58.3764757902211,5.054017469963741,10665.016134161817
212,0.01282977302381767,5.10498644707972,-4500.3466450829055,4399.85527475024,845.2815941347595,0.05476708143029218,5.2163835100681935,0.003961696193402912,0.27959505442709,59.304815209218624,5.091229319387415,9158.242234551723
254,0.012552453778586428,5.093873048974516,-4500.256376450915,4398.164752769422,853.5372726061529,0.055626369086792055,5.18128978659992,0.0031089207059345667,0.24450133095881643,57.201524900491926,5.080892740778872,10305.482124327988
266,0.012990062918516359,5.0558543922236385,-4500.18986638614,4397.561685425338,842.7470387349625,0.05461693961420326,5.155993292611304,0.0028954131159223346,0.2192048369702002,59.78285295086736,5.055671650255418,8404.244940367611
365,0.01299672029731361,5.065783686104513,-4499.692905588324,4399.852451042559,847.9179711868042,0.05487017761822861,5.175534121405565,0.003069226072699471,0.2387456657644611,58.541742395870884,5.069800967572161,8778.342621432235
374,0.012971547525856672,5.128591041917172,-4500.091940494458,4399.856180359807,842.5262557856437,0.05416624193281241,5.222094731815529,0.0038528785011183795,0.28530627617442583,59.952761691883296,5.094776604399001,9285.032663247284
471,0.013106137971463086,5.06055762346285,-4499.680297724784,4399.854710914291,844.6507668306299,0.055119805291246375,5.137188534816961,0.0031724614818795043,0.20040007917585712,59.29713984806399,5.0490422925394824,9080.54218503121
492,0.012808641244013095,5.079463571237137,-4499.661501512386,4399.861207723161,847.7367062386061,0.05477571671816698,5.18996406777791,0.0037223065299804,0.2531756121368067,58.58417135539759,5.077920360219094,10036.414564859988
541,0.012745567993646461,5.067591842210095,-4500.159021541504,4399.858408018232,844.0218465492932,0.05454370268468396,5.16623293394515,0.0028393500775353137,0.22944447830404613,59.32702558899284,5.063019794405335,9607.738408440824
544,0.012795756038839708,5.07073675121145,-4499.585775798917,4399.857227506264,843.3118359407935,0.05456924740803444,5.205709104465185,0.0035271644858735685,0.2689206488240812,59.703804762206936,5.080604830230654,9434.773473656061
608,0.013000575069457813,5.0882478860939315,-4499.533836488736,4399.846007578474,841.8416119320467,0.054801227900350184,5.180399968999641,0.003491944720022168,0.24361151335853748,60.08088687039771,5.069898862689856,7991.215020577126
611,0.012640592817958355,5.103028253292139,-4500.104674913329,4151.91989396407,857.8615306629256,0.05552906964485755,5.198187867992907,0.0039006056158406655,0.2613994123518033,59.206023048930646,5.0801775068300365,12017.507409222366
643,0.012669511475875089,5.091819402953835,-4500.107381896178,4399.859687869755,844.7271041928288,0.054606556362801796,5.237053998631368,0.003838157555573345,0.30026554299026476,59.39707579265702,5.0988208064344605,9800.401048107256
684,0.012635569209523429,5.0975971745054185,-4500.197935029981,4399.861524730096,850.0380821759476,0.05537776285037872,5.223631151178017,0.004144290670650685,0.28684269553691344,58.26111965060158,5.097540503692616,10086.660320588066
727,0.012729651158825569,5.102714028634009,-4499.512846013981,4399.858616297511,848.7414680066281,0.055248816785320856,5.261717929452007,0.004430326648762158,0.3249294738109034,58.63810370874044,5.114825429496825,9638.722378567723
749,0.012927403409260716,5.0967159543480784,-4499.821354499195,4399.856319597805,849.0101436661464,0.05471927331357047,5.188943349120363,0.0031324797647235125,0.25215489347925946,58.28117095504502,5.081008117593385,9304.74785109547
833,0.012503394088240884,5.078240426342104,-4499.899196521081,4399.8661685959005,851.5348366647072,0.05465091366617327,5.199310002537616,0.0031984034074147532,0.2625215468965125,57.571011185798874,5.085716711961655,10865.701899565656
889,0.012582238280886823,5.047155167001924,-4499.82330603288,4399.854337836261,848.3651966705545,0.05519172836049225,5.124774514512453,0.002202178060337143,0.18798605887134912,58.131860147900596,5.043732520487675,9029.643954326317
903,0.012520411293018674,5.087709933870448,-4499.891768372202,4399.863068794317,850.796819878405,0.05554273021658328,5.220274900856449,0.0034020765946457844,0.2834864452153454,58.05641901330824,5.095862494867072,10336.592086363467
936,0.013163650098330497,5.0816867686229,-4499.761591647145,4157.038290347676,855.9090131786417,0.05541866210491463,5.184004796395436,0.004489568217309267,0.2472163407543322,59.703772137611615,5.069825599690835,9317.70715108291
938,0.012774726434861664,5.063369875799985,-4500.226900634688,4399.8602529547525,848.8069763634966,0.05555142180592804,5.159303833477253,0.0027034681546264008,0.2225153778361495,58.32250003663819,5.062231086399893,9887.219227427113
939,0.01237888504714446,5.055494944219917,-4499.665886034558,4399.867114462431,848.0032560505172,0.054995770544861045,5.181785329501749,0.003060139018985669,0.24499687386064561,58.34525368581949,5.071584744659287,11034.844590512672
