,tg_th,tg_ph,tg_vz,tg_p,gem1_r,gem1_rp,gem1_ph,gem1_php,gem1_ph_local,sieve_r,sieve_ph,rate
31,0.015580004646233336,4.752518620396683,-4499.574328470693,4399.790147576126,799.2878738061648,0.04881648063877368,4.6840532379584,-0.0036409240813150704,-0.25273521768270335,72.07591146763342,4.810473936610064,4004.675043472037
173,0.01601243238516088,4.790934539361783,-4499.786880496141,4399.774854656637,792.1964434310527,0.047827685148386326,4.602946180316551,-0.004844993945521813,-0.33384227532455224,73.92113635459981,4.7840731872870474,3412.4637747118513
195,0.015663417359995588,4.77857493323041,-4500.219964698423,4399.7898611732435,797.8448808651668,0.04859035400569498,4.606868619158006,-0.004701253257285136,-0.3299198364830973,72.19942180001783,4.783814838878849,3992.3155377040857
209,0.01630607631858723,4.900614713033648,-4499.6900712357065,4399.774517496812,800.2731251422225,0.04900737782825656,4.624861228306486,-0.004824319849057338,-0.31192722733461764,71.85139488489015,4.806458122144274,3400.8196745043756
237,0.015992452173019304,4.792538444342512,-4500.243837321899,4399.77928537853,796.8921903906584,0.04821264472458192,4.630565859133938,-0.004283429712652898,-0.30622259650716543,72.58724352981638,4.7950064107361445,3570.7618132575785
345,0.01580987476693876,4.846110389112252,-4499.957581953246,4399.783509210097,795.9527652559224,0.04798907113935471,4.693841298326062,-0.002945513701184031,-0.2429471573150419,73.11177802762879,4.825771133644815,3731.329377450045
349,0.015365939900287172,4.798044491936361,-4500.1926819646915,4399.797197485985,797.6646036252243,0.04830083460796754,4.63342686827104,-0.004074422106978451,-0.30336158737006347,72.11646778242921,4.796314677546213,4326.52035247195
352,0.01630075382739848,4.789863386190786,-4499.708913313261,4399.750608614276,791.7949184319747,0.04757539682591178,4.630257841864812,-0.0044824137042048275,-0.30653061377629154,74.23293677025246,4.794701837375436,3023.384825448484
383,0.015888807547096578,4.783900320813113,-4499.618645014097,4399.780942621996,792.278463942408,0.048299825080732856,4.587331557539216,-0.005410438294106895,-0.34945689810188707,73.85832584725974,4.777229439446674,3632.5942638330366
508,0.015213650248311318,4.812536785851839,-4500.375460529761,4399.799595171848,798.7142787335839,0.04847402199184739,4.654428001348148,-0.004141397333580201,-0.28236045429295586,71.96580068785568,4.806233080777638,4444.212462354744
545,0.016899348041092454,4.766483106399669,-4499.911670688818,4399.752213789812,794.4600263715475,0.04842595559913594,4.618196558284091,-0.004519584749302291,-0.3185918973570123,73.69079168744425,4.787231299093434,2738.309717317975
582,0.01540593181386821,4.783055191615691,-4499.661813106798,4399.788423909111,797.2081794999069,0.04819117178126083,4.595896195420485,-0.00481699857211643,-0.3408922602206186,72.12684623788101,4.780013720350198,3931.0873482720826
598,0.01572092918684989,4.822780346859878,-4499.654679892803,4399.783205191216,796.3647082930567,0.04789094913470798,4.683855507255702,-0.0036175425902999097,-0.2529329483854017,72.93145755780274,4.819068599192196,3719.4405139335904
614,0.016409596003078522,4.809722636362901,-4500.409500979001,4399.768584494924,791.7466945783016,0.0478613907069262,4.653656908850745,-0.0039827553614097235,-0.2831315467903588,74.52896645840454,4.806110010875841,3204.630233376935
633,0.016406306636187855,4.803101072905278,-4499.908168898168,4399.766888535935,789.8989942278426,0.04793714991462854,4.627191082043614,-0.0042115506826800285,-0.30959737359748907,74.89817852604122,4.794987140247981,3151.437832959575
654,0.015978084976575904,4.78981512200956,-4499.75322187369,4399.7730235737135,796.8174144940522,0.048576353423011934,4.584195960486477,-0.004933254181417372,-0.3525924951546262,72.52158519358099,4.776638034177717,3349.883597144865
717,0.015559575805562305,4.824250821972861,-4500.469085616638,4399.79149746458,796.3522029788894,0.0482996833845853,4.690362861201835,-0.0038500138725883586,-0.2464255944392688,72.9448152661346,4.8219879621598825,4063.652476608346
780,0.016004277151035945,4.77546934339319,-4499.563968151151,4399.780405032244,791.8617822552613,0.04781811183407509,4.593815288289048,-0.005221435431713381,-0.3429731673520555,73.98309679645962,4.778704267796155,3612.374604463517
794,0.015846531992129743,4.824171225046961,-4499.861061011262,4399.776933241029,796.1712215598927,0.0487880069263389,4.6566064558460605,-0.0038206740008426684,-0.280181999795043,73.13240540812619,4.80877944862338,3485.4861241768003
828,0.016291561813249623,4.819519078764334,-4499.78539607973,4399.772139761068,793.7773872054292,0.047883214642784284,4.687253977914737,-0.003687873899241942,-0.2495344777263666,74.00262036652909,4.820367049584541,3320.2466549824226
853,0.01574352787661178,4.782430570682745,-4500.083364086491,4399.737325682873,790.7603825416501,0.0471938391883535,4.636154969303127,-0.004332808118702782,-0.3006334863379765,74.39222301504914,4.795961902248267,3737.0007005032344
890,0.016044983125080355,4.797038737087149,-4499.567582432479,4399.773527845526,791.3158961581964,0.04820474891418808,4.646626577057963,-0.003739930115706937,-0.2901618785831408,74.61773466562366,4.801513878184566,3366.9579586580558
900,0.016092744772364862,4.839546711563266,-4499.5314434948095,4399.779685610759,793.7144008898265,0.04816276851803457,4.689541187676517,-0.00339959538354841,-0.2472472679645863,74.04260566503218,4.823581995075742,3585.5598819963893
913,0.016076736487784085,4.790250161228496,-4499.980955642327,4399.77923261376,791.5906545439966,0.047712787105050204,4.580566153925412,-0.005022903057615055,-0.35622230171569136,73.90501893916843,4.775243559220615,3568.817238824491
924,0.015491036405079553,4.806542480551503,-4499.854528496166,4399.789091303326,798.7508000694705,0.04829153876184784,4.622368244443111,-0.0044252219570499,-0.31442021119799257,71.7787140406142,4.793071963935064,3959.354749772434
955,0.015978855934158907,4.787773758465687,-4500.4596884559805,4399.7779969264575,792.6031372194539,0.04773432304446399,4.585611818492122,-0.00536474427939208,-0.3511766371489813,73.62038895315126,4.777002894935793,3523.6952038082386
980,0.01595300217935689,4.7837459032705825,-4500.097776852193,4399.777595993254,787.7688245724108,0.04461186931957566,4.584532767881899,-0.006041653891145792,-0.3522556877592047,74.36362343928771,4.77647723390151,3509.22512979672
1045,0.01622741170222503,4.796085413420598,-4500.054160133385,4399.776410547824,790.6244153199905,0.04761751503261278,4.637516976374689,-0.004179742709318906,-0.2992714792664142,74.62745236065876,4.798082415980487,3466.920866057184
1055,0.015904629570789627,4.798837652465824,-4500.12717070839,4399.780222329814,795.3342534844552,0.0485353845071998,4.651060041774961,-0.00434699022229704,-0.2857284138661429,73.53505068001286,4.8038347640736,3605.538474378942
1140,0.01606422492395082,4.811145234346909,-4499.527254335581,4399.7750446227255,792.8518367804662,0.048101408044872423,4.616826834814487,-0.004573063197578882,-0.31996162082661606,73.88578250558876,4.791936312686072,3419.0487922837083
1272,0.015861020923471036,4.7917143785960095,-4500.2878036748725,4399.78253891988,795.1863300789895,0.04764074028603934,4.5781708319930345,-0.004806873580137797,-0.35861762364806893,72.70939197018966,4.774271743685649,3693.569154289546
1361,0.015538513790669409,4.767787408601385,-4499.934782003887,4399.786893401594,794.6023927481103,0.04763363524335367,4.5847958968829925,-0.005162846066062913,-0.351992558758111,73.01455325780009,4.774117783102542,3867.3157349865196
1376,0.01624959623476578,4.811614124405399,-4499.722726283518,4399.7674343226245,792.543199623841,0.047938393844757336,4.681718963728724,-0.003579199874736766,-0.25506949191237904,74.45954507954369,4.817128228536131,3168.421689590129
1392,0.015680878324284036,4.821416929781179,-4500.273982541034,4399.787620262347,796.5622978481468,0.048465854645660035,4.66536266866873,-0.004051084361556686,-0.2714257869723733,72.90075043180799,4.811728583381756,3897.4207305104082
1406,0.015888821338368966,4.789247994097572,-4500.173431407214,4399.783864097153,795.5902578755772,0.04819110883151305,4.571765108906486,-0.0051704145150389515,-0.3650233467346178,72.67143229310743,4.7716460532408105,3745.2744558246322
1440,0.016184919750467628,4.810562552726179,-4499.694016486909,4399.7777729663285,794.0293888329014,0.04807688398831172,4.650814946256053,-0.0038734550079268584,-0.28597350938505084,73.73524600334063,4.804954566256196,3515.6020684271593
1481,0.01582609702356068,4.802223524920633,-4500.173586659675,4399.78403423806,790.9842280729714,0.04712544419202179,4.612419728112064,-0.005159192292734429,-0.32436872752903945,74.22407915535362,4.789280026561541,3751.9857649209594
1490,0.01572452524992724,4.8082153932905864,-4499.62240044689,4399.783947473408,794.9379787240013,0.04812677208031927,4.655286981783152,-0.003956031811213819,-0.28150147385795155,73.34306939926294,4.806308632703211,3751.259534627223
1551,0.01604058426170933,4.8088256433873005,-4500.356939611126,4399.777257077228,795.7241354378357,0.04827439026926207,4.630897413823251,-0.004423522154582942,-0.3058910418178522,73.03115239636011,4.797126897115319,3497.057602098017
1555,0.01601033551848045,4.792192969097194,-4499.6354415835085,4399.781139579322,793.8200553570102,0.048074277275751386,4.6230303043988865,-0.004635254043361582,-0.31375815124221695,73.53767398485188,4.792136145688639,3640.0415431002166
1578,0.016284282333469634,4.790932860629003,-4499.951008443405,4399.765279757239,793.420315405236,0.04809590072520558,4.585692277139199,-0.005234648222090102,-0.3510961785019049,73.56596173147057,4.7776164570187944,3102.1029514402494
1581,0.016058020757751097,4.770917128814723,-4499.608903139841,4399.780931266809,792.3249463409205,0.04758085550934419,4.59701226257136,-0.005074053308698042,-0.3397761930697438,73.80844626171177,4.779461239467152,3632.1655515397374
1593,0.016304971282670257,4.777756045750914,-4500.048469061492,4399.773958419934,790.226761152071,0.04737436563919454,4.594628792315316,-0.00495237738029548,-0.34215966332578773,74.50397573189994,4.779345069857808,3381.6326594943152
1654,0.015696739969779775,4.810175519859973,-4499.714225154622,4399.790081617553,797.4099034648902,0.048072926649130245,4.672428784891734,-0.003554906349900548,-0.2643596707493696,72.53815716550815,4.812978489084022,4001.8239278510214
1669,0.01592744085281081,4.784358704650313,-4500.356681873462,4399.780179579279,792.2652773188303,0.0479442023436965,4.585669673003805,-0.00553113419092173,-0.35111878263729857,73.76481480783657,4.776690012687957,3603.9414846535938
