tg_th,tg_ph,tg_p,tg_vz,sieve_r,gem_r,r_prime,gem_ph,phi_prime,phi_local
0.0152713,2.38663,6599.55,-3875.5,60.6529,740.977,0.0460255,2.49952,0.00301044,0.255528
0.0153369,2.35813,6599.54,-3875.5,61.0588,738.058,0.0456715,2.45505,0.00249887,0.211059
0.0149989,2.35327,6599.56,-3875.5,59.7282,740.669,0.0462311,2.44134,0.00233004,0.19734
0.0151588,2.36728,6599.56,-3875.5,60.5072,739.464,0.0460078,2.45667,0.00267377,0.212671
0.0152526,2.36861,6599.55,-3875.5,60.9665,738.459,0.0458326,2.45701,0.00255863,0.213019
0.0154122,2.40735,6599.54,-3875.5,61.3632,740.649,0.0458742,2.54201,0.00373391,0.298019
0.0152019,2.40118,6599.55,-3875.5,60.1192,744.163,0.0465198,2.51436,0.00345827,0.270368
0.0150532,2.41063,6599.56,-3875.5,59.9693,744.335,0.0463874,2.54268,0.0036896,0.298686
0.0154791,2.36389,6599.53,-3875.5,61.7203,736.519,0.0456423,2.44956,0.00258994,0.205562
0.0149682,2.3805,6599.57,-3875.5,59.4315,742.917,0.046559,2.46861,0.00263508,0.224617
0.0152761,2.39459,6599.54,-3875.5,60.906,740.845,0.0458679,2.51884,0.00311601,0.274841
0.0154173,2.40839,6599.54,-3875.5,61.0272,741.218,0.0460133,2.53353,0.00337358,0.289538
0.0154108,2.388,6599.54,-3875.5,61.1026,739.862,0.0459597,2.50342,0.00306758,0.259429
0.0154738,2.38618,6599.54,-3875.5,61.3391,739.287,0.0458221,2.5,0.00295593,0.256009
0.0152195,2.35661,6599.55,-3875.5,60.2194,739.172,0.0459628,2.43291,0.00231189,0.188916
0.0151163,2.37732,6599.56,-3875.5,60.207,741.506,0.046367,2.47938,0.00280979,0.235387
0.0155053,2.39835,6599.53,-3875.5,61.6871,738.852,0.0454513,2.51859,0.00341693,0.274598
0.0155368,2.40231,6599.53,-3875.5,61.9646,738.395,0.045462,2.52765,0.00327081,0.283657
0.0149155,2.37629,6599.57,-3875.5,59.4193,743.364,0.0467425,2.47647,0.00273105,0.232473
0.0152692,2.41109,6599.54,-3875.5,60.967,741.322,0.0459407,2.53679,0.0032819,0.292791
0.0153635,2.35479,6599.54,-3875.5,60.8013,737.968,0.0457893,2.43657,0.0023836,0.192577
0.0154556,2.39896,6599.54,-3875.5,61.522,739.744,0.0459951,2.52468,0.00354182,0.280683
