,tg_th,tg_ph,tg_p,tg_vz,sieve_r,gem_r,r_prime,gem_ph,phi_prime,phi_local
5089,0.0136113,-2.1051,6599.64,-3875.5,54.0156,756.697,0.0489299,4.24815,0.00216352,0.20896
5090,0.0134938,-2.10077,6599.65,-3875.5,53.7385,757.85,0.0490098,4.25632,0.00247141,0.217131
5091,0.0137762,-2.12614,6599.63,-3875.5,54.7167,753.564,0.0487282,4.22637,0.00194842,0.187179
5092,0.0138843,-2.11821,6599.63,-3875.5,55.4889,752.016,0.048276,4.23793,0.00216682,0.198739
5093,0.0136831,-2.1045,6599.64,-3875.5,54.3421,755.892,0.0487985,4.2512,0.00210641,0.212013
5094,0.0135554,-2.10806,6599.64,-3875.5,54.0754,756.424,0.0489185,4.24558,0.00203913,0.206389
5095,0.0132677,-2.10932,6599.66,-3875.5,52.7375,759.616,0.0494333,4.23873,0.00219685,0.199539
5096,0.0137435,-2.12333,6599.63,-3875.5,54.3254,754.33,0.0487516,4.22242,0.00209377,0.183228
5097,0.0137571,-2.11741,6599.63,-3875.5,54.7571,754.73,0.0485575,4.24977,0.00206704,0.21058
5098,0.0136833,-2.13031,6599.64,-3875.5,54.3425,753.664,0.0488254,4.21238,0.00222189,0.173191
5099,0.0132581,-2.10577,6599.66,-3875.5,52.7173,759.735,0.0493517,4.2416,0.00203819,0.202411
5100,0.0133707,-2.13692,6599.65,-3875.5,53.3508,755.677,0.0491196,4.20131,0.00158534,0.162117
5101,0.013662,-2.11401,6599.64,-3875.5,54.0637,756.154,0.0490289,4.23988,0.00225138,0.200686
5102,0.0134364,-2.11166,6599.65,-3875.5,53.5709,757.322,0.0489442,4.24104,0.0023475,0.201845
5103,0.013502,-2.1161,6599.65,-3875.5,53.9376,755.303,0.0489269,4.2216,0.0017481,0.182407
5104,0.0137391,-2.12322,6599.63,-3875.5,54.7266,753.712,0.0484324,4.23276,0.00233524,0.193571
5105,0.0133556,-2.09997,6599.65,-3875.5,53.3384,758.023,0.0485557,4.24924,0.00197876,0.210046
5106,0.0135937,-2.07523,6599.64,-3875.5,54.2288,759.185,0.0489386,4.30659,0.00292551,0.267401
5107,0.0136356,-2.12092,6599.64,-3875.5,54.4319,759.201,0.0489539,4.3133,0.00281065,0.274112
5108,0.0136758,-2.08967,6599.63,-3875.5,54.2467,757.417,0.0487476,4.28098,0.0027538,0.241792
5109,0.0139002,-2.08047,6599.62,-3875.5,54.676,756.461,0.0487358,4.28203,0.00230617,0.242842
5110,0.0136576,-2.11314,6599.64,-3875.5,54.2743,755.585,0.0489493,4.23901,0.00219769,0.199822
5111,0.0138356,-2.11973,6599.63,-3875.5,55.2618,752.333,0.0485849,4.23008,0.00215855,0.190886
5112,0.0133193,-2.09168,6599.66,-3875.5,52.7516,761.138,0.049847,4.26139,0.00227192,0.222201
5113,0.013423,-2.13995,6599.65,-3875.5,53.1845,755.92,0.0492331,4.19461,0.00145635,0.155415
5114,0.0133557,-2.08166,6599.65,-3875.5,53.0452,761.504,0.0497247,4.28468,0.00282045,0.245491
5115,0.0135726,-2.1083,6599.64,-3875.5,53.9019,757.483,0.0487966,4.26243,0.00240706,0.223243
5116,0.0137445,-2.08239,6599.63,-3875.5,54.8844,756.401,0.0487948,4.28876,0.00279242,0.249568
5117,0.0138825,-2.09027,6599.62,-3875.5,55.2649,755.048,0.0486039,4.28307,0.00299081,0.24388
5118,0.0135571,-2.08195,6599.64,-3875.5,54.3087,758.479,0.0488939,4.29885,0.0030672,0.259663
5119,0.0138657,-2.12012,6599.63,-3875.5,55.0411,752.793,0.0487818,4.22573,0.00181462,0.186541
5120,0.0136575,-2.07706,6599.63,-3875.5,54.2574,758.715,0.0491256,4.29643,0.00301362,0.257241
5121,0.0137091,-2.11753,6599.64,-3875.5,54.6471,754.313,0.0487609,4.23579,0.00218188,0.196595
5122,0.0133644,-2.07003,6599.65,-3875.5,53.4547,761.605,0.0493615,4.30648,0.00294149,0.267285
5123,0.01345,-2.09861,6599.65,-3875.5,53.2451,759.331,0.0494108,4.25823,0.00222114,0.219041
5124,0.0136894,-2.13122,6599.63,-3875.5,54.0853,754.042,0.0486488,4.20998,0.00190963,0.170789
5125,0.0133373,-2.09553,6599.66,-3875.5,53.1627,759.852,0.0495601,4.26106,0.00243825,0.221869
5126,0.0135881,-2.08982,6599.64,-3875.5,53.4472,759.69,0.0494733,4.27387,0.00280831,0.234677
5127,0.0136401,-2.08134,6599.64,-3875.5,54.7649,757.252,0.0486941,4.30098,0.00301899,0.261785
5128,0.0135667,-2.10062,6599.64,-3875.5,54.0847,756.983,0.0488577,4.25906,0.0023832,0.219872
5129,0.0132995,-2.11099,6599.66,-3875.5,53.2078,758.809,0.0494585,4.24505,0.00229822,0.205857
5130,0.0133174,-2.07247,6599.65,-3875.5,53.1687,761.949,0.0494845,4.29863,0.00279879,0.259442
