tg_th,tg_ph,tg_p,tg_vz,sieve_r,gem_r,r_prime,gem_ph,phi_prime,phi_local
0.0132815,1.45911,6599.66,-3875.5,52.8536,757.452,0.0493884,1.51167,0.00159579,0.165278
0.0133582,1.48174,6599.65,-3875.5,53.3263,758.811,0.0497469,1.55553,0.00208748,0.209129
0.0132593,1.47318,6599.66,-3875.5,52.6065,759.106,0.0495986,1.5341,0.00199658,0.187706
0.0136362,1.49959,6599.64,-3875.5,54.5315,756.58,0.0485311,1.58282,0.00276139,0.236426
0.013893,1.50258,6599.62,-3875.5,55.469,754.734,0.0485725,1.59127,0.00241011,0.244872
0.0134191,1.51677,6599.65,-3875.5,53.3855,761.52,0.0495763,1.60357,0.00286003,0.257173
0.0136623,1.52212,6599.64,-3875.5,54.3052,759.504,0.0491426,1.61998,0.00300446,0.273582
0.0137886,1.48955,6599.63,-3875.5,54.8239,754.776,0.048455,1.5666,0.00251827,0.220199
0.0136582,1.44587,6599.64,-3875.5,54.3018,753.211,0.0486684,1.50327,0.00162003,0.156869
0.0135133,1.50534,6599.64,-3875.5,53.5665,760.016,0.0492908,1.58913,0.00274382,0.242738
0.013207,1.47453,6599.66,-3875.5,52.7734,758.704,0.0497232,1.53011,0.00158085,0.183718
0.013516,1.48724,6599.64,-3875.5,53.9669,756.92,0.0491358,1.5591,0.00219738,0.212705
0.0137931,1.50328,6599.63,-3875.5,55.264,755.498,0.0485522,1.59591,0.00282782,0.249515
0.0137321,1.50081,6599.63,-3875.5,54.6354,757.207,0.0491519,1.58925,0.00281501,0.242854
0.0135046,1.51893,6599.64,-3875.5,53.8286,760.629,0.0491444,1.61702,0.00308008,0.270623
0.0136907,1.5113,6599.63,-3875.5,54.6149,758.461,0.049249,1.61248,0.00299658,0.266079
0.0139095,1.48028,6599.62,-3875.5,55.3806,752.613,0.0483855,1.55425,0.00228544,0.207855
0.013476,1.48322,6599.65,-3875.5,53.8625,756.621,0.0490854,1.55119,0.00227822,0.20479
0.0133591,1.47497,6599.65,-3875.5,53.3017,757.635,0.049406,1.5406,0.00216125,0.194204
