hole_id,tg_th,tg_ph,tg_p,tg_vz,sieve_r,gem_r,r_prime,gem_ph,phi_prime
52,0.013243,2.40209,4399.85,-3875.58,54.1761,849.537,0.0550615,2.51853,0.00372759
52,0.013296,2.36964,4399.85,-3875.5,53.1503,853.086,0.0557054,2.45586,0.00249384
52,0.0134902,2.42952,4399.84,-3875.56,54.6598,847.89,0.0544401,2.55094,0.00396117
52,0.0133617,2.39662,4399.85,-3875.5,53.3215,853.272,0.0555008,2.50934,0.00334286
52,0.0134713,2.39928,4399.84,-3875.39,53.6531,851.703,0.0551085,2.50755,0.00343784
52,0.0135529,2.34872,4399.84,-3875.42,53.9785,847.513,0.0539471,2.4146,0.0029284
52,0.0135109,2.37313,4399.84,-3875.53,53.9791,849.44,0.0550853,2.46727,0.00309371
52,0.0136692,2.3829,4399.84,-3875.4,54.9097,845.837,0.0543473,2.48829,0.00336144
52,0.0133715,2.3826,4399.85,-3875.54,53.5681,851.446,0.0551386,2.47305,0.00336309
52,0.0132068,2.40356,4399.85,-3875.52,53.0014,854.539,0.0555453,2.51538,0.00349131
52,0.0137918,2.39516,4399.84,-3875.38,54.6972,847.276,0.0546545,2.51175,0.00345957
52,0.0133301,2.40953,4399.85,-3875.41,53.1012,854.406,0.0558891,2.518,0.00376814
52,0.0138948,2.37367,4399.83,-3875.51,55.1852,844.576,0.0539868,2.49078,0.00308042
52,0.0134476,2.41473,4399.85,-3875.52,54.1436,850.231,0.0549881,2.54525,0.00351221
52,0.0132386,2.37511,4399.85,-3875.6,52.7784,854.862,0.055433,2.47075,0.00277648
52,0.0138562,2.41912,4399.83,-3875.61,55.2737,844.697,0.0543003,2.52122,0.00377736
52,0.0131347,2.38434,4399.85,-3875.62,52.7956,855.159,0.0553976,2.48606,0.00318047
52,0.0138001,2.35477,4399.83,-3875.56,55.1121,844.247,0.0546949,2.44443,0.00241403
52,0.0136626,2.40907,4399.84,-3875.6,54.2941,848.832,0.0544337,2.5198,0.00380151
52,0.0134666,2.38728,4399.84,-3875.55,53.9164,850.367,0.0549989,2.49805,0.0032928
52,0.0134201,2.38706,4399.84,-3875.42,53.1745,853.809,0.055635,2.49389,0.00340175
52,0.0134658,2.35285,4399.84,-3875.56,54.0686,848.215,0.0548289,2.44417,0.00285985
52,0.0131631,2.38573,4399.85,-3875.63,52.5413,856.32,0.056335,2.4669,0.00280234
52,0.0139096,2.38717,4399.83,-3875.6,55.2495,844.645,0.054109,2.51683,0.00384133
52,0.0131039,2.38528,4399.85,-3875.42,52.4151,856.653,0.0558248,2.46882,0.00285811
52,0.013674,2.37223,4399.84,-3875.4,54.652,846.578,0.0545824,2.46733,0.00329625
52,0.013208,2.39139,4399.85,-3875.55,52.9159,854.387,0.0557872,2.46641,0.00304554
52,0.0138586,2.40337,4399.83,-3875.5,54.9171,846.344,0.0542734,2.53156,0.00364394
52,0.0135563,2.38889,4399.84,-3875.41,53.9884,849.96,0.0548159,2.4961,0.0030694
52,0.0136023,2.37206,4399.84,-3875.53,54.1033,848.559,0.0552794,2.44369,0.00292122
